50Traced_NONETRACED_MAX_SINGLE_LSA_44_MAX,Associated
0.7667,YES
1.0,YES
0.2984,NO
0.1381,NO
1.0,YES
0.1242,NO
1.0,YES
0.1629,NO
0.4743,NO
0.5147,NO
0.5147,NO
0.1297,NO
1.0,YES
0.2282,NO
0.7355,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.5719,NO
0.3713,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.2237,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.2431,NO
0.1165,NO
1.0,YES
0.1886,NO
1.0,YES
0.1607,NO
0.4322,NO
0.4246,NO
0.3659,NO
0.11699999999999999,NO
1.0,YES
0.2282,NO
0.7355,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.3958,NO
0.3342,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.2497,NO
1.0,YES
0.5515,YES
0.4228,YES
1.0,YES
0.2409,NO
0.1622,NO
1.0,YES
0.5224,NO
1.0,YES
0.5224,NO
0.4322,NO
0.4246,NO
0.2972,NO
0.2034,NO
0.5515,YES
0.2282,NO
0.6649,YES
0.3901,NO
0.5515,YES
0.4261,NO
0.4673,NO
0.4749,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.2426,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.2874,NO
0.1331,NO
1.0,YES
0.2655,NO
1.0,YES
0.2655,NO
0.4322,NO
0.4246,NO
0.3389,NO
0.11699999999999999,NO
1.0,YES
0.2282,NO
0.7355,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.4292,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.1709,NO
0.2054,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1766,NO
0.0554,NO
0.5022,YES
0.2304,NO
0.6283,YES
0.2304,NO
0.4862,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.1902,NO
0.2304,NO
1.0,YES
0.2673,NO
1.0,YES
0.1352,NO
0.2059,NO
0.7440000000000001,YES
1.0,YES
1.0,YES
0.7440000000000001,YES
0.1884,NO
0.0792,NO
0.505,YES
0.1836,NO
0.5865,YES
0.22399999999999998,NO
0.1448,NO
0.2493,NO
0.2833,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.3711,NO
1.0,YES
0.2771,NO
0.2769,NO
0.2985,NO
0.2464,NO
0.7440000000000001,YES
0.4518,NO
0.7440000000000001,YES
0.2552,NO
0.3926,NO
0.4344,NO
0.3776,NO
0.3776,NO
0.4344,NO
0.3632,NO
0.2552,NO
0.6008,NO
0.2115,NO
0.4141,NO
0.3073,NO
1.0,YES
0.9658,YES
1.0,YES
0.243,NO
0.4495,NO
0.2452,NO
0.2843,NO
0.3599,NO
0.3776,NO
0.3073,NO
0.3073,NO
0.2731,NO
0.3073,NO
0.4344,NO
0.2519,NO
0.5999,NO
1.0,YES
1.0,YES
0.2752,NO
0.2269,NO
0.21600000000000003,NO
0.2269,NO
1.0,YES
1.0,YES
0.1763,NO
0.1519,NO
0.1425,NO
0.1784,NO
0.3226,NO
0.3116,NO
0.3226,NO
1.0,YES
0.2269,NO
1.0,YES
0.18899999999999997,NO
1.0,YES
0.2269,NO
0.1441,NO
0.1441,NO
0.1354,NO
0.1441,NO
0.2269,NO
0.1024,NO
0.2269,NO
0.1709,NO
0.2059,NO
0.7752,YES
1.0,YES
1.0,YES
0.7752,YES
0.1884,NO
0.051,NO
0.433,YES
0.1552,NO
0.48700000000000004,YES
0.22399999999999998,NO
0.3922,NO
0.4256,NO
0.4256,NO
0.1146,NO
1.0,YES
0.0718,NO
1.0,YES
0.3867,NO
1.0,YES
0.2887,NO
0.2885,NO
0.2295,NO
0.2464,NO
0.7752,YES
0.4518,NO
0.7752,YES
0.9740000000000001,YES
1.0,YES
0.3473,NO
0.2137,NO
0.1726,NO
0.3139,NO
0.9740000000000001,YES
0.9740000000000001,YES
0.33399999999999996,NO
0.1844,NO
0.2501,NO
0.2506,NO
0.3489,NO
0.337,NO
0.3489,NO
1.0,YES
0.2088,NO
1.0,YES
0.2137,NO
1.0,YES
0.2137,NO
0.2506,NO
0.2506,NO
0.1387,NO
0.2506,NO
0.33399999999999996,NO
0.1818,NO
0.33399999999999996,NO
0.267,NO
0.2831,NO
0.6593,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.2605,NO
0.1921,NO
1.0,YES
0.7077,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.3249,NO
0.5985,NO
0.2831,NO
0.1949,NO
0.2831,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2574,NO
0.9863,YES
1.0,YES
0.2823,NO
0.2289,NO
0.2282,NO
0.2289,NO
1.0,YES
0.9863,YES
0.1657,NO
0.153,NO
0.1631,NO
0.2223,NO
0.2636,NO
0.257,NO
0.2636,NO
1.0,YES
0.2289,NO
1.0,YES
0.1897,NO
1.0,YES
0.2289,NO
0.2223,NO
0.2223,NO
0.1274,NO
0.2223,NO
0.2289,NO
0.1107,NO
0.2289,NO
0.263,NO
0.2677,NO
0.6593,NO
0.3384,NO
0.2874,NO
0.6773,NO
0.4224,NO
0.263,NO
0.2077,NO
1.0,YES
0.7077,NO
1.0,YES
0.2438,NO
0.2391,NO
0.2176,NO
0.3249,NO
0.5985,NO
0.2677,NO
0.2254,NO
0.263,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2598,NO
1.0,YES
0.2598,NO
