50Traced_NONETRACED_MAX_RAW_LSA_70_MAX,Associated
0.1137,NO
0.1256,NO
1.0,YES
1.0,YES
0.1208,NO
0.1519,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.0978,NO
1.0,YES
0.1137,NO
1.0,YES
0.1137,NO
0.1163,NO
0.1218,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0913,NO
0.0894,NO
0.1566,NO
0.1,NO
0.3362,YES
1.0,YES
1.0,YES
0.3362,YES
0.1548,NO
0.1,NO
0.2117,YES
0.183,NO
0.3362,YES
0.1012,NO
0.2227,NO
0.2043,NO
0.2043,NO
0.1,NO
1.0,YES
0.1,NO
1.0,YES
0.1039,NO
1.0,YES
0.1516,NO
0.2519,NO
0.1228,NO
0.0827,NO
0.3362,YES
0.0808,NO
0.1119,YES
0.4242,YES
0.1668,YES
0.3473,NO
0.1555,NO
0.0993,NO
0.1736,NO
0.4242,YES
0.4184,YES
0.1401,NO
0.1422,NO
0.1736,NO
0.1422,NO
0.1792,NO
0.1792,NO
0.1792,NO
0.4242,YES
0.0993,NO
0.4242,YES
0.0993,NO
0.4242,YES
0.0387,NO
0.1173,NO
0.1422,NO
0.1422,NO
0.0726,NO
0.192,NO
0.1128,NO
0.0813,NO
0.1552,NO
0.0785,NO
0.1396,NO
0.2168,NO
0.1671,NO
0.1396,NO
0.1552,NO
0.0869,NO
0.1921,NO
1.0,YES
0.1396,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1552,NO
0.20600000000000002,NO
0.1658,NO
0.1701,NO
0.2072,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
0.245,YES
0.1526,NO
0.267,YES
0.11900000000000001,NO
1.0,YES
0.1689,YES
0.2823,NO
0.1584,NO
0.1292,NO
0.1187,NO
0.434,YES
1.0,YES
0.1035,NO
0.1269,NO
0.1163,NO
0.1269,NO
0.1665,NO
0.1472,NO
0.1463,NO
0.434,YES
0.1292,NO
0.434,YES
0.1292,NO
0.434,YES
0.114,NO
0.0956,NO
0.1269,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.0913,NO
0.0774,NO
0.1439,NO
0.1727,NO
0.2688,NO
0.1926,NO
0.1379,NO
0.233,NO
0.1987,NO
0.1727,NO
0.1753,NO
1.0,YES
0.2347,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1727,NO
0.1733,NO
0.1727,NO
0.1843,NO
0.2286,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
0.2731,YES
0.1937,NO
0.3603,YES
0.1083,NO
