50Traced_NONETRACED_MAX_MULTI_VSM_87_MEDIAN,Associated
0.1663,NO
1.0,YES
0.2254,NO
1.0,YES
0.2011,NO
1.0,YES
0.2431,NO
0.462,NO
0.4471,NO
0.1856,NO
0.5820000000000001,YES
0.4444,NO
1.0,YES
0.1544,NO
0.0732,NO
0.3565,NO
0.3613,NO
0.3613,NO
0.3946,NO
0.3258,NO
0.1225,NO
0.2137,NO
0.9462,YES
0.1577,NO
0.6779,YES
0.3166,NO
0.35200000000000004,NO
0.3166,NO
0.2225,NO
0.36,NO
0.1727,NO
0.2226,NO
0.2019,NO
0.3613,NO
0.9187,YES
1.0,YES
1.0,YES
1.0,YES
0.2964,NO
1.0,YES
0.2137,NO
0.3011,NO
0.1168,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
1.0,YES
0.433,NO
0.4491,YES
0.4608,NO
0.3335,NO
0.3522,NO
0.3335,NO
0.1567,NO
1.0,YES
0.154,NO
1.0,YES
0.142,NO
1.0,YES
0.3798,NO
0.462,NO
0.4576,NO
0.4608,NO
0.5820000000000001,YES
0.4576,NO
1.0,YES
0.3096,NO
0.3096,NO
0.5722,NO
0.19,NO
0.3069,NO
0.6333,NO
0.4164,NO
0.3096,NO
0.3877,NO
1.0,YES
0.4218,NO
1.0,YES
0.2522,NO
0.35200000000000004,NO
0.2033,NO
0.3282,NO
0.36,NO
0.3096,NO
0.2102,NO
0.2816,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2748,NO
0.1321,NO
0.1339,NO
0.5722,NO
0.1967,NO
0.2823,NO
0.6333,NO
0.4164,NO
0.1069,NO
0.33899999999999997,NO
1.0,YES
0.3745,NO
1.0,YES
0.184,NO
0.2568,NO
0.1069,NO
0.3019,NO
0.2626,NO
0.1655,NO
0.31,NO
0.1309,NO
0.3438,NO
0.6302,YES
0.9199,YES
0.8236,YES
1.0,YES
0.4758,NO
0.7756,YES
0.2696,NO
0.307,NO
0.307,NO
0.5722,NO
0.3827,NO
0.3827,NO
0.6333,NO
0.4164,NO
0.307,NO
0.3138,NO
1.0,YES
0.2964,NO
1.0,YES
0.3649,NO
0.3547,NO
0.3649,NO
0.3282,NO
0.3238,NO
0.307,NO
0.2359,NO
0.2435,NO
0.3827,NO
1.0,YES
1.0,YES
0.8995,YES
1.0,YES
0.4758,NO
0.8995,YES
0.2458,NO
0.1302,NO
0.1045,NO
0.2809,NO
0.3847,NO
0.3847,NO
0.3004,NO
0.3087,NO
0.2562,NO
0.3138,NO
0.8966,YES
0.2031,NO
1.0,YES
0.3221,NO
0.3335,NO
0.3221,NO
0.3282,NO
0.3411,NO
0.2562,NO
0.2371,NO
0.2562,NO
0.3847,NO
1.0,YES
1.0,YES
0.9475,YES
1.0,YES
0.314,NO
0.9475,YES
0.2458,NO
0.3011,NO
0.2734,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.2538,NO
1.0,YES
0.1531,NO
1.0,YES
0.1702,NO
0.534,NO
0.3727,NO
0.3885,NO
0.2771,NO
1.0,YES
0.2538,NO
0.6036,YES
0.2465,NO
1.0,YES
0.1481,NO
0.462,NO
0.6069,NO
0.1773,NO
1.0,YES
0.4951,NO
1.0,YES
0.3183,NO
0.1547,NO
0.9027,YES
0.4032,NO
0.4032,NO
0.7629,YES
0.3518,NO
0.1097,NO
0.8170000000000001,YES
0.191,NO
0.9027,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.4032,NO
0.1398,NO
0.6395,NO
0.1451,NO
0.6395,NO
0.2311,NO
0.1941,NO
0.4676,NO
0.2166,NO
0.9027,YES
0.3359,NO
0.7454,YES
0.3011,NO
0.2544,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1725,NO
1.0,YES
0.6231,NO
0.583,YES
0.6231,NO
0.4651,NO
0.4308,NO
0.4651,NO
0.1801,NO
1.0,YES
0.2299,NO
0.6773,YES
0.1485,NO
1.0,YES
0.3758,NO
0.5486,NO
0.5131,NO
0.6231,NO
0.583,YES
0.4832,NO
1.0,YES
0.2356,NO
0.1646,NO
1.0,YES
0.1762,NO
0.2302,NO
1.0,YES
0.3016,NO
0.153,NO
1.0,YES
0.5177,NO
1.0,YES
0.5177,NO
0.534,NO
0.3191,NO
0.1542,NO
0.1895,NO
0.2681,NO
0.1654,NO
0.516,NO
0.1664,NO
0.3351,NO
0.2612,NO
0.3773,NO
0.5187,NO
0.5177,NO
1.0,YES
0.4015,NO
1.0,YES
0.2522,NO
0.1186,NO
0.2445,YES
1.0,YES
1.0,YES
0.2909,YES
0.1188,NO
0.1184,NO
0.2445,YES
0.1255,NO
0.1869,YES
0.153,NO
0.2728,NO
0.2068,NO
0.2728,NO
0.1148,NO
0.594,YES
0.1184,NO
0.6162,YES
0.1387,NO
1.0,YES
0.3118,NO
0.153,NO
0.1471,NO
0.1587,NO
0.1594,YES
0.1442,NO
0.2445,YES
1.0,YES
1.0,YES
0.3634,NO
0.3389,NO
0.3389,NO
0.275,NO
1.0,YES
1.0,YES
0.3389,NO
0.2457,NO
0.275,NO
0.2457,NO
0.4228,NO
0.4228,NO
0.4228,NO
1.0,YES
0.3389,NO
1.0,YES
0.2045,NO
1.0,YES
0.3389,NO
0.1769,NO
0.2456,NO
0.2024,NO
0.2457,NO
0.275,NO
0.2142,NO
0.3389,NO
0.3009,NO
0.1504,NO
1.0,YES
0.5502,YES
0.5502,YES
1.0,YES
0.3294,NO
0.0789,NO
1.0,YES
0.4779,NO
1.0,YES
0.4779,NO
0.5037,NO
0.474,NO
0.5037,NO
0.2771,NO
0.5502,YES
0.1411,NO
0.5522,YES
0.2433,NO
0.5502,YES
0.2411,NO
0.3092,NO
0.6069,NO
0.4779,NO
1.0,YES
0.4918,NO
1.0,YES
0.3011,NO
0.2465,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1672,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.5579999999999999,NO
0.3865,NO
0.3522,NO
0.3865,NO
0.1911,NO
1.0,YES
0.2229,NO
0.6036,YES
0.1968,NO
1.0,YES
0.4324,NO
0.4825,NO
0.4825,NO
0.5579999999999999,NO
1.0,YES
0.4951,NO
1.0,YES
0.3527,NO
0.1845,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3898,NO
0.1845,NO
1.0,YES
0.1531,NO
1.0,YES
0.1702,NO
0.534,NO
0.474,NO
0.2127,NO
0.2771,NO
1.0,YES
0.1975,NO
0.6036,YES
0.2433,NO
1.0,YES
0.256,NO
0.462,NO
0.6069,NO
0.24,NO
1.0,YES
0.4951,NO
1.0,YES
0.3527,NO
0.1504,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3898,NO
0.1327,NO
1.0,YES
0.4462,NO
1.0,YES
0.4462,NO
0.534,NO
0.474,NO
0.4412,NO
0.184,NO
1.0,YES
0.154,NO
0.6036,YES
0.1436,NO
1.0,YES
0.256,NO
0.462,NO
0.5187,NO
0.4462,NO
1.0,YES
0.4918,NO
1.0,YES
0.2522,NO
0.1512,NO
0.44299999999999995,YES
1.0,YES
1.0,YES
0.2909,YES
0.3189,NO
0.1995,NO
0.44299999999999995,YES
0.2629,NO
0.19899999999999998,YES
0.2093,NO
0.3575,NO
0.42,NO
0.3575,NO
0.1698,NO
0.594,YES
0.1995,NO
0.6276,YES
0.1995,NO
1.0,YES
0.3519,NO
0.2377,NO
0.2377,NO
0.2377,NO
0.2578,YES
0.2377,NO
0.44299999999999995,YES
0.2522,NO
0.1089,NO
0.6109,YES
1.0,YES
1.0,YES
0.5022,YES
0.2784,NO
0.081,NO
0.6109,YES
0.3569,NO
0.4751,YES
0.3569,NO
0.2305,NO
0.3569,NO
0.1048,NO
0.1825,NO
0.6109,YES
0.1772,NO
1.0,YES
0.1387,NO
1.0,YES
0.3118,NO
0.2822,NO
0.4471,NO
0.3569,NO
0.4751,YES
0.4382,NO
0.6109,YES
0.3471,NO
0.1963,NO
0.1381,NO
0.2904,NO
0.2904,NO
0.3322,NO
0.3816,NO
0.1963,NO
0.6011,NO
0.16399999999999998,NO
0.2219,NO
0.1493,NO
1.0,YES
1.0,YES
1.0,YES
0.1963,NO
0.3171,NO
0.1963,NO
0.1838,NO
0.2264,NO
0.2904,NO
0.2363,NO
0.2708,NO
0.2286,NO
0.1636,NO
0.1685,NO
0.2436,NO
0.4784,NO
0.3186,YES
0.3186,YES
0.2752,NO
0.1989,NO
0.1989,NO
0.16699999999999998,NO
0.519,YES
0.6856,YES
0.1989,NO
0.18100000000000002,NO
0.1893,NO
0.1784,NO
0.1661,NO
0.23399999999999999,NO
0.1562,NO
0.5669,YES
0.1989,NO
0.6856,YES
0.12,NO
0.6856,YES
0.1989,NO
0.2608,NO
0.1704,NO
0.1354,NO
0.1354,NO
0.1893,NO
0.1469,NO
0.1989,NO
0.2522,NO
0.1526,NO
0.6207,YES
1.0,YES
1.0,YES
0.5022,YES
0.2784,NO
0.1476,NO
0.6207,YES
0.2467,NO
0.3713,YES
0.2467,NO
0.3934,NO
0.3569,NO
0.3934,NO
0.1221,NO
0.6207,YES
0.1669,NO
1.0,YES
0.1476,NO
1.0,YES
0.3118,NO
0.2867,NO
0.4471,NO
0.2467,NO
0.3891,YES
0.4382,NO
0.6207,YES
1.0,YES
1.0,YES
0.3473,NO
0.275,NO
0.275,NO
0.2004,NO
1.0,YES
1.0,YES
0.275,NO
0.2011,NO
0.1276,NO
0.2011,NO
0.3062,NO
0.3413,NO
0.3062,NO
1.0,YES
0.275,NO
1.0,YES
0.166,NO
1.0,YES
0.275,NO
0.1769,NO
0.2456,NO
0.1823,NO
0.2011,NO
0.192,NO
0.2142,NO
0.275,NO
0.1435,NO
0.0731,NO
0.5722,NO
0.2168,NO
0.2287,NO
0.6333,NO
0.4164,NO
0.1133,NO
0.1985,NO
1.0,YES
0.2193,NO
1.0,YES
0.3551,NO
0.35200000000000004,NO
0.3551,NO
0.1944,NO
0.36,NO
0.188,NO
0.2151,NO
0.2072,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.1923,NO
0.8165,YES
0.8165,YES
0.2823,NO
0.1584,NO
0.1756,NO
0.1803,NO
0.8165,YES
0.8057,YES
0.1407,NO
0.1398,NO
0.1803,NO
0.1199,NO
0.2341,NO
0.2534,NO
0.2341,NO
0.8057,YES
0.1835,NO
0.8057,YES
0.2061,NO
0.4767,YES
0.1624,NO
0.2015,NO
0.1979,NO
0.1388,NO
0.1388,NO
0.1803,NO
0.1408,NO
0.11199999999999999,NO
0.1422,NO
0.0724,NO
0.414,NO
0.201,NO
0.2698,NO
0.414,NO
0.3258,NO
0.1133,NO
0.2445,NO
0.9462,YES
0.414,NO
0.5949,YES
0.2522,NO
0.35200000000000004,NO
0.2176,NO
0.1944,NO
0.36,NO
0.188,NO
0.2102,NO
0.2286,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.414,NO
1.0,YES
0.1656,NO
