50Traced_NONETRACED_MAX_MULTI_VSM_6_MAX,Associated
0.11599999999999999,NO
0.5033,YES
0.6407,YES
1.0,YES
0.6382,YES
0.1188,NO
0.1186,NO
1.0,YES
0.3027,NO
1.0,YES
0.1087,NO
0.3031,NO
0.3522,NO
0.2728,NO
0.1567,NO
1.0,YES
0.154,NO
1.0,YES
0.304,NO
1.0,YES
0.1982,NO
0.462,NO
0.4856,NO
0.2229,NO
1.0,YES
0.4444,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.2576,NO
0.1459,NO
0.2796,NO
1.0,YES
0.6145,YES
0.2796,NO
0.1949,NO
0.1961,NO
0.16699999999999998,NO
0.3471,NO
0.4228,NO
0.4228,NO
0.8269,YES
0.2044,NO
0.6735,YES
0.1494,NO
1.0,YES
0.1607,NO
0.1769,NO
0.2808,NO
0.1522,NO
0.2808,NO
0.2437,NO
0.2808,NO
0.2023,NO
0.3009,NO
0.1352,NO
1.0,YES
0.3525,YES
0.5502,YES
1.0,YES
0.4024,NO
0.1116,NO
1.0,YES
0.3004,NO
1.0,YES
0.1085,NO
0.3808,NO
0.42,NO
0.42,NO
0.1555,NO
0.5502,YES
0.1767,NO
0.5522,YES
0.308,NO
0.4729,YES
0.3004,NO
0.3004,NO
0.6069,NO
0.2028,NO
1.0,YES
0.4951,NO
1.0,YES
0.3618,NO
0.1504,NO
1.0,YES
0.4091,YES
0.6385,YES
1.0,YES
0.4024,NO
0.1287,NO
1.0,YES
0.4825,NO
1.0,YES
0.4825,NO
0.4238,NO
0.3247,NO
0.3865,NO
0.184,NO
0.6385,YES
0.1767,NO
0.6385,YES
0.308,NO
0.3831,YES
0.4005,NO
0.4825,NO
0.6069,NO
0.4324,NO
1.0,YES
0.5169,NO
1.0,YES
0.3618,NO
0.1494,NO
1.0,YES
0.2882,YES
0.4498,YES
1.0,YES
0.293,NO
0.1622,NO
1.0,YES
0.4318,NO
1.0,YES
0.1559,NO
0.2758,NO
0.3058,NO
0.2127,NO
0.2034,NO
0.4498,YES
0.1975,NO
0.4498,YES
0.308,NO
0.2927,YES
0.4318,NO
0.4318,NO
0.4531,NO
0.1773,NO
1.0,YES
0.4951,NO
0.728,YES
0.3527,NO
0.1504,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.3898,NO
0.1242,NO
1.0,YES
0.3027,NO
1.0,YES
0.1053,NO
0.4238,NO
0.3522,NO
0.3489,NO
0.184,NO
1.0,YES
0.154,NO
1.0,YES
0.304,NO
0.4542,YES
0.256,NO
0.462,NO
0.5289,NO
0.24,NO
1.0,YES
0.5169,NO
1.0,YES
0.3011,NO
0.1995,NO
0.5033,YES
0.6407,YES
1.0,YES
0.6382,YES
0.1995,NO
0.1109,NO
1.0,YES
0.3027,NO
1.0,YES
0.1418,NO
0.3031,NO
0.3569,NO
0.3575,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.304,NO
1.0,YES
0.1982,NO
0.462,NO
0.4856,NO
0.2229,NO
1.0,YES
0.4444,NO
1.0,YES
0.3011,NO
0.1414,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.3189,NO
0.1037,NO
1.0,YES
0.3569,NO
1.0,YES
0.3569,NO
0.3031,NO
0.3522,NO
0.11800000000000001,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.304,NO
0.8013,YES
0.3569,NO
0.462,NO
0.4856,NO
0.3569,NO
1.0,YES
0.4444,NO
1.0,YES
0.1778,NO
0.19,NO
0.3578,NO
0.2904,NO
0.2507,NO
0.3322,NO
0.4356,NO
0.1943,NO
0.6384,NO
0.2736,NO
0.1825,NO
0.1729,NO
0.8209,YES
1.0,YES
1.0,YES
0.1649,NO
0.1859,NO
0.1756,NO
0.2904,NO
0.2378,NO
0.1521,NO
0.1707,NO
0.3778,NO
0.2053,NO
0.2158,NO
0.2813,NO
0.2387,NO
0.4784,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.1989,NO
0.1893,NO
1.0,YES
0.3186,YES
0.1989,NO
0.158,NO
0.1989,NO
0.1784,NO
0.2127,NO
0.2592,NO
0.2592,NO
0.8269,YES
0.2044,NO
0.29600000000000004,YES
0.1989,NO
1.0,YES
0.1607,NO
0.1769,NO
0.1468,NO
0.1522,NO
0.1107,NO
0.2189,NO
0.1468,NO
0.1989,NO
0.1869,NO
0.1474,NO
0.3347,YES
0.7669,YES
0.737,YES
0.3961,YES
0.2294,NO
0.1526,NO
0.6207,YES
0.2467,NO
0.6207,YES
0.2467,NO
0.3029,NO
0.3565,NO
0.3934,NO
0.1474,NO
0.737,YES
0.1474,NO
0.7669,YES
0.1887,NO
0.6547,YES
0.2467,NO
0.2867,NO
0.3014,NO
0.2467,NO
0.6207,YES
0.2869,NO
0.6207,YES
1.0,YES
1.0,YES
0.3473,NO
0.2576,NO
0.275,NO
0.295,NO
1.0,YES
1.0,YES
0.295,NO
0.1823,NO
0.295,NO
0.1823,NO
0.2514,NO
0.3144,NO
0.3062,NO
1.0,YES
0.275,NO
1.0,YES
0.275,NO
1.0,YES
0.1607,NO
0.1769,NO
0.2456,NO
0.1522,NO
0.2321,NO
0.275,NO
0.2321,NO
0.275,NO
0.32,NO
0.0713,NO
0.1598,NO
0.5644,NO
0.3069,NO
0.1598,NO
0.1547,NO
0.1104,NO
0.2269,NO
1.0,YES
0.2887,NO
1.0,YES
0.2977,NO
0.3627,NO
0.3627,NO
0.1596,NO
0.4327,NO
0.318,NO
0.2269,NO
0.2072,NO
0.4378,NO
1.0,YES
1.0,YES
0.7587,YES
0.5249,YES
0.2502,NO
1.0,YES
0.2458,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.2067,NO
0.1542,NO
1.0,YES
0.8165,YES
0.2067,NO
0.1616,NO
0.2067,NO
0.1128,NO
0.196,NO
0.3144,NO
0.2289,NO
1.0,YES
0.2067,NO
1.0,YES
0.2067,NO
1.0,YES
0.1624,NO
0.1769,NO
0.2456,NO
0.1522,NO
0.1128,NO
0.2673,NO
0.1778,NO
0.2067,NO
0.3446,NO
0.2932,NO
0.5722,NO
0.4029,NO
0.3069,NO
0.414,NO
0.2932,NO
0.3765,NO
0.414,NO
1.0,YES
0.414,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.2906,NO
0.4327,NO
0.3404,NO
0.1819,NO
0.2932,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3095,NO
1.0,YES
0.2458,NO
