50Traced_NONETRACED_SUM_SINGLE_LSA_95_MAX,Associated
0.7747,NO
3.8968,YES
3.1811,NO
2.3548,NO
2.6431,NO
2.5207,NO
3.4411,YES
3.8504,NO
3.9148,YES
0.1878,NO
0.6679,NO
3.2772,YES
0.8021,NO
1.0076,NO
3.8871,YES
0.4739,NO
0.3062,NO
3.7326,YES
0.159,NO
3.408,YES
0.2531,NO
0.8962,NO
0.3905,NO
0.5183,NO
0.1775,NO
1.1566,NO
0.1654,NO
0.987,NO
0.1196,NO
0.3491,NO
0.8345,NO
0.3916,NO
0.3901,NO
1.0807,NO
3.4008,YES
1.8602,NO
3.4971,YES
0.5495,NO
0.2783,NO
1.6998,YES
5.0382,YES
3.721,YES
2.4090000000000003,YES
1.2472,NO
0.45,NO
2.6631,YES
0.5007,NO
1.8827,YES
0.5216,NO
0.8254,NO
1.4129,NO
1.4476,NO
0.593,NO
4.4453,YES
0.3375,NO
3.8323,YES
0.8596,NO
3.8922,YES
1.4025,NO
0.8858,NO
1.1776,NO
1.054,NO
2.0708,YES
1.6558,NO
2.3871,YES
2.5465,YES
0.4949,YES
0.3634,NO
0.6172,NO
0.3481,NO
0.525,NO
0.9673,YES
2.0241,YES
0.5705,NO
0.5548,NO
0.2761,NO
0.5870000000000001,NO
0.642,NO
0.7952,NO
0.7712,NO
2.4161,YES
0.2199,NO
2.3589,YES
0.4003,NO
2.2674,YES
0.2255,NO
0.4176,NO
0.3997,NO
0.6454,NO
0.775,NO
0.3204,NO
0.6694,NO
0.7281,NO
0.3238,NO
0.898,NO
4.8762,YES
1.2223,YES
1.422,YES
5.5897,YES
0.9229999999999999,NO
0.3738,NO
5.3627,YES
0.4289,NO
4.9851,YES
0.6162,NO
1.0621,NO
0.7562,NO
0.6758,NO
0.2762,NO
1.4707,YES
0.0773,NO
1.264,YES
0.4749,NO
0.8715,YES
1.4267,NO
0.6994,NO
1.1217,NO
1.631,NO
5.062,YES
2.6481,NO
5.3184,YES
1.0112,NO
1.0523,NO
5.5969,YES
2.4094,YES
2.1023,YES
6.7911,YES
1.6821,NO
0.7378,NO
6.5712,YES
1.3965,NO
5.7707,YES
2.1392,NO
1.4095,NO
1.4611,NO
1.1934,NO
0.7058,NO
1.9504,YES
0.3766,NO
1.7859,YES
0.9301,NO
1.5713,YES
2.5086,NO
1.9369999999999998,NO
2.6009,NO
3.008,NO
6.0133,YES
4.4882,NO
6.9806,YES
0.5512,NO
0.8995,NO
4.8387,YES
1.7419,YES
1.5345,YES
5.2417,YES
1.0977,NO
0.4529,NO
5.2621,YES
0.1102,NO
5.1156,YES
0.3781,NO
1.0281,NO
0.7823,NO
0.7098,NO
0.4436,NO
1.9144,YES
0.2968,NO
1.712,YES
0.672,NO
1.5097,YES
1.1822,NO
0.4113,NO
1.2587,NO
1.4416,NO
5.033,YES
2.6024,NO
5.0805,YES
0.5288,NO
1.0484,NO
5.136,YES
1.5586,YES
1.5236,YES
5.9669,YES
1.044,NO
0.3707,NO
5.7893,YES
0.4061,NO
5.1425,YES
0.7698,NO
1.5203,NO
1.1809,NO
0.9789,NO
0.3246,NO
1.5179,YES
0.1016,NO
1.474,YES
0.369,NO
1.0082,YES
1.4984,NO
0.5795,NO
1.4055,NO
1.891,NO
5.1765,YES
2.7635,NO
6.0052,YES
0.4883,NO
0.1889,NO
1.0755,YES
5.0689,YES
3.4943,YES
1.4402,YES
0.9683,NO
0.2931,NO
1.7814,YES
1.0090000000000001,NO
1.2906,YES
0.9474,NO
0.5466,NO
1.006,NO
1.1231,NO
0.4439,NO
4.4599,YES
0.3437,NO
3.7587,YES
0.5703,NO
3.9978,YES
1.4668,NO
1.1228,NO
1.3522,NO
1.3223,NO
1.2812,YES
1.8507,NO
1.3196,YES
0.7284,NO
0.6476,NO
3.0525,YES
4.4567,YES
3.315,YES
3.4303,YES
1.2295,NO
0.4878,NO
3.78,YES
0.5642,NO
3.3312,YES
0.9873,NO
0.7548,NO
0.9011,NO
0.9342,NO
0.5495,NO
4.1941,YES
0.4027,NO
3.625,YES
0.6059,NO
3.7835,YES
1.5290000000000001,NO
1.0556,NO
1.7876,NO
1.4171,NO
3.0896,YES
2.639,NO
3.3563,YES
0.3804,NO
0.2122,NO
1.5043,NO
1.4481,NO
1.1119,NO
2.4459999999999997,NO
0.7120000000000001,NO
0.1302,NO
2.3678,NO
0.36200000000000004,NO
1.5376,NO
0.4679,NO
2.2232,YES
2.2403,YES
2.3236,YES
0.2687,NO
1.0189,NO
0.0797,NO
1.1032,NO
0.6247,NO
0.6025,NO
0.7305,NO
0.7490000000000001,NO
0.7274,NO
1.0977,NO
1.7904,NO
1.4783,NO
2.8364,NO
1.9435,YES
1.1059,YES
0.4044,NO
0.8301,NO
0.5808,NO
0.7929999999999999,NO
1.4803,YES
0.8863,YES
0.7843,NO
0.2327,NO
0.4055,NO
0.2169,NO
0.6437,NO
0.9205,NO
0.7646,NO
1.932,YES
0.6045,NO
1.7833,YES
0.6207,NO
1.9036,YES
0.4215,NO
0.3695,NO
0.38299999999999995,NO
0.3653,NO
0.4947,NO
0.5696,NO
0.5463,NO
1.0229,NO
0.4228,NO
0.3552,NO
1.3175,YES
4.7704,YES
3.5042,YES
1.5578,YES
0.8472,NO
0.2113,NO
1.9719,YES
0.3036,NO
1.4173,YES
0.3328,NO
0.5092,NO
0.9238,NO
1.0107,NO
0.4013,NO
4.4974,YES
0.2707,NO
3.7616,YES
0.4227,NO
3.9401,YES
0.9633,NO
0.5381,NO
1.0039,NO
0.672,NO
1.3431,YES
1.2136,NO
1.4039,YES
2.3258,YES
0.4965,YES
0.5849,NO
0.5712,NO
0.4165,NO
0.7677,NO
1.1320000000000001,YES
2.0679,YES
0.6507,NO
0.1908,NO
0.5922,NO
0.2811,NO
0.5207,NO
0.68,NO
0.6248,NO
2.3509,YES
0.4667,NO
2.2654,YES
0.4786,NO
2.3984,YES
0.3687,NO
0.3944,NO
0.4475,NO
0.3853,NO
0.3836,NO
0.7013,NO
0.5911,NO
0.9009999999999999,NO
0.6496,NO
0.4047,NO
0.5379999999999999,NO
1.8489,NO
0.6481,NO
0.7657,NO
1.2492,NO
0.1714,NO
0.6197,NO
2.3826,YES
0.7347,NO
2.9148,YES
0.6448,NO
1.0151,NO
0.7006,NO
0.5537,NO
0.9131,NO
0.3669,NO
0.7929999999999999,NO
0.4964,NO
1.1597,NO
2.3146,YES
2.6672,YES
2.3819,YES
2.4635,YES
0.7199,NO
3.3141,YES
1.3248,NO
2.3865,YES
0.4767,YES
0.3428,NO
0.4091,NO
0.25,NO
0.5162,NO
1.0378,YES
2.025,YES
0.4717,NO
0.1079,NO
0.3453,NO
0.1172,NO
0.6,NO
0.7576,NO
0.7108,NO
2.3811,YES
0.2311,NO
2.2767,YES
0.3494,NO
2.3764,YES
0.2478,NO
0.1664,NO
0.1229,NO
0.2682,NO
0.2507,NO
0.4102,NO
0.2564,NO
0.6940000000000001,NO
0.7656,NO
0.581,NO
0.8361,NO
1.5896,NO
0.4862,NO
1.2867,NO
1.1921,NO
0.1098,NO
1.2154,NO
3.1695,YES
1.1308,NO
2.9932,YES
0.8444,NO
1.1096,NO
0.9746,NO
0.8617,NO
0.7128,NO
0.4118,NO
0.4487,NO
0.8642,NO
0.6404,NO
2.8732,YES
2.9823,YES
2.5992,YES
3.0215,YES
1.1941,NO
3.8873,YES
1.6106,NO
