50Traced_NONETRACED_MAX_SINGLE_LSA_43_MEDIAN,Associated
0.4212,NO
0.4344,NO
0.2108,NO
0.1239,NO
0.4344,NO
0.2526,NO
0.243,NO
0.6446,NO
0.2115,NO
0.4344,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.2526,NO
0.4823,NO
0.2526,NO
0.2343,NO
0.2526,NO
0.193,NO
0.3073,NO
0.2739,NO
0.2488,NO
0.3146,NO
0.4344,NO
0.3073,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.18899999999999997,NO
0.18899999999999997,NO
0.083,NO
1.0,YES
1.0,YES
0.0968,NO
0.2238,NO
0.083,NO
0.3252,NO
0.1661,NO
0.1558,NO
0.1562,NO
1.0,YES
0.18899999999999997,NO
0.9606,YES
0.1452,NO
1.0,YES
0.18899999999999997,NO
0.3252,NO
0.1936,NO
0.1354,NO
0.3252,NO
0.1407,NO
0.3252,NO
0.0894,NO
0.1709,NO
0.2059,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.1337,NO
1.0,YES
0.3019,NO
1.0,YES
0.1607,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.0856,NO
1.0,YES
0.0764,NO
1.0,YES
0.2026,NO
1.0,YES
0.3725,NO
0.3338,NO
0.4726,NO
0.3307,NO
1.0,YES
0.4619,NO
0.5859,YES
1.0,YES
1.0,YES
0.3473,NO
0.2137,NO
0.2137,NO
0.245,NO
1.0,YES
1.0,YES
0.2089,NO
0.1017,NO
0.245,NO
0.2094,NO
0.3489,NO
0.3489,NO
0.3489,NO
1.0,YES
0.2137,NO
1.0,YES
0.1642,NO
1.0,YES
0.2137,NO
0.1688,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.245,NO
0.267,NO
0.2831,NO
0.1991,NO
0.3471,NO
0.3471,NO
0.6773,NO
0.2831,NO
0.2605,NO
0.3504,NO
1.0,YES
0.7077,NO
1.0,YES
0.5436,NO
0.5436,NO
0.5436,NO
0.2831,NO
0.4176,NO
0.2831,NO
0.2668,NO
0.2831,NO
0.3471,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1991,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.1294,NO
0.1072,NO
1.0,YES
1.0,YES
0.1657,NO
0.153,NO
0.1013,NO
0.2223,NO
0.257,NO
0.257,NO
0.257,NO
1.0,YES
0.1294,NO
1.0,YES
0.0974,NO
1.0,YES
0.0778,NO
0.2223,NO
0.1431,NO
0.1274,NO
0.2223,NO
0.1427,NO
0.2223,NO
0.1654,NO
0.3943,NO
0.418,NO
0.2598,NO
0.2598,NO
0.2598,NO
0.2048,NO
0.418,NO
0.3846,NO
0.2598,NO
0.6882,YES
0.2598,NO
1.0,YES
0.3884,NO
0.3884,NO
0.3884,NO
0.418,NO
0.2942,NO
0.418,NO
0.2598,NO
0.418,NO
0.2598,NO
1.0,YES
0.5954,YES
0.3643,YES
1.0,YES
0.2598,NO
1.0,YES
0.2554,NO
