50Traced_NONETRACED_SUM_RAW_VSM_47_MAX,Associated
0.2792,NO
2.1051,YES
0.2968,NO
0.903,NO
0.5181,NO
4.8451,YES
1.5406,YES
0.6308,YES
3.4449,YES
1.1387,NO
0.5436,NO
4.7543,YES
0.2161,NO
4.9051,YES
0.4341,NO
1.0038,NO
0.8072,NO
0.2769,NO
0.6776,NO
1.7742,YES
0.6586,NO
2.2634,YES
0.6996,NO
0.6226,YES
0.5849,NO
0.7129,NO
0.5453,NO
0.2649,NO
3.4986,YES
0.8589,NO
4.6313,YES
0.2445,NO
0.1547,NO
1.0873,YES
0.7152,NO
0.45399999999999996,NO
1.069,YES
0.3722,NO
0.1255,NO
1.9449,YES
0.191,NO
1.7976,YES
0.2446,NO
0.4152,NO
0.5058,NO
0.3268,NO
0.1899,NO
0.7758,NO
0.1603,NO
0.7695,NO
0.2429,NO
0.3988,NO
0.3738,NO
0.6703,NO
0.5628,NO
0.5676,NO
1.402,YES
0.6219,NO
1.2999,YES
0.4459,NO
0.2281,NO
1.8197,YES
3.1207,YES
1.3457,YES
0.8695,YES
0.8685,NO
0.2851,NO
2.0525,YES
1.0479,NO
1.1265,YES
0.7484,NO
0.8384,NO
0.9840000000000001,NO
0.2597,NO
0.2492,NO
3.9081,YES
0.4131,NO
3.6688,YES
0.3076,NO
1.0891,YES
1.2705,NO
1.3992,NO
1.3427,NO
0.8626,NO
1.2367,YES
1.3535,NO
1.2026,YES
0.1636,NO
0.1646,NO
1.2211,YES
0.4878,NO
0.1751,NO
0.6457,YES
0.1913,NO
0.153,NO
1.1126,YES
0.2241,NO
1.0958,YES
0.1488,NO
0.2244,NO
0.2481,NO
0.1481,NO
0.1775,NO
0.5005,NO
0.1654,NO
0.7223,NO
0.1457,NO
0.2663,NO
0.3454,NO
0.2457,NO
0.3901,NO
0.2365,NO
1.0322,YES
0.3584,NO
1.5195,YES
0.3736,NO
0.2088,NO
0.6483,YES
1.6706,YES
1.2556,YES
0.4609,YES
0.3883,NO
0.2266,NO
0.6008,YES
0.2253,NO
0.5628,YES
0.2129,NO
0.4701,NO
0.3683,NO
0.2469,NO
0.2431,NO
1.8559,YES
0.2571,NO
1.6868,YES
0.1476,NO
0.5886,YES
0.2176,NO
0.2789,NO
0.266,NO
0.1079,NO
0.5225,YES
0.264,NO
0.4707,YES
1.8824,YES
1.4234,YES
0.3634,NO
0.433,NO
0.3056,NO
0.3279,NO
1.7829,YES
2.3818,YES
0.2286,NO
0.5337,NO
0.305,NO
0.2997,NO
0.5664,NO
0.4226,NO
0.34600000000000003,NO
1.2474,YES
0.5212,NO
1.589,YES
0.3137,NO
1.4419,YES
0.1871,NO
0.4157,NO
0.4605,NO
0.3956,NO
0.16399999999999998,NO
0.2595,NO
0.4743,NO
0.3103,NO
0.4111,NO
0.2748,NO
2.3191,YES
0.8037,YES
0.3756,YES
1.8331,YES
0.498,NO
0.2369,NO
2.7855,YES
0.3167,NO
2.9539,YES
0.3411,NO
0.7042,NO
0.7462,NO
0.2364,NO
0.4035,NO
0.8444,YES
0.3194,NO
1.122,YES
0.414,NO
0.4584,YES
0.5766,NO
0.6217,NO
0.431,NO
0.3456,NO
2.3586,YES
0.6737,NO
2.7415,YES
0.7859999999999999,NO
0.4761,NO
3.2567,YES
1.6433,YES
0.5954,YES
1.8557,YES
0.7167,NO
0.4239,NO
3.1622,YES
0.8271,NO
3.2772,YES
0.6749,NO
0.8014,NO
0.8289,NO
0.2063,NO
0.5148,NO
1.8604,YES
0.4704,NO
1.775,YES
0.4691,NO
0.5894,YES
1.0454,NO
1.2395,NO
1.2204,NO
0.7619,NO
2.8494,YES
1.6383,NO
1.9469,YES
0.6446,NO
0.3335,NO
4.6603,YES
1.47,YES
0.6599,YES
3.1588,YES
0.9127,NO
0.1931,NO
4.5715,YES
0.2858,NO
4.6808,YES
0.5074,NO
0.9156,NO
0.6014,NO
0.183,NO
0.4667,NO
1.7119,YES
0.4473,NO
2.0362,YES
0.4373,NO
0.5459,YES
0.5936,NO
0.9933,NO
0.8706,NO
0.4324,NO
3.2637,YES
1.1715,NO
3.9993,YES
0.5918,NO
0.1904,NO
4.4105,YES
1.7991,YES
0.6225,YES
2.9095,YES
0.7474,NO
0.1516,NO
3.8239,YES
0.381,NO
4.5306,YES
0.4022,NO
0.9986,NO
0.9840000000000001,NO
0.4925,NO
0.4957,NO
1.9272,YES
0.4114,NO
2.0286,YES
0.5716,NO
0.7068,YES
0.7281,NO
0.8905,NO
0.7522,NO
0.5815,NO
3.5306,YES
1.3067,NO
3.636,YES
0.4316,NO
0.1626,NO
1.5993,YES
4.1946,YES
1.9321,YES
0.7440000000000001,YES
0.6583,NO
0.2567,NO
1.6616,YES
0.7025,NO
0.7781,YES
0.4071,NO
0.6757,NO
0.6762,NO
0.2523,NO
0.4123,NO
4.4537,YES
0.2672,NO
3.7759,YES
0.204,NO
1.2435,YES
0.7415,NO
0.5489,NO
0.7146,NO
0.2469,NO
1.0825,YES
0.698,NO
0.7399,YES
0.3407,NO
0.10300000000000001,NO
1.6701,YES
3.1729,YES
1.777,YES
0.6935,YES
0.5777,NO
0.1838,NO
1.4354,YES
0.1936,NO
0.7076,YES
0.2476,NO
0.5333,NO
0.4983,NO
0.1259,NO
0.2317,NO
3.8685,YES
0.2222,NO
3.5711,YES
0.1536,NO
1.0508,YES
0.3246,NO
0.3122,NO
0.3173,NO
0.1348,NO
0.9238,YES
0.3382,NO
0.5971,YES
0.4152,NO
0.2384,NO
0.1983,NO
0.2108,NO
0.2391,NO
0.2058,NO
0.4256,NO
0.3172,NO
0.2592,NO
0.1553,NO
0.3636,NO
0.2496,NO
1.4063,YES
1.3717,YES
1.2971,YES
0.1623,NO
0.4369,NO
0.3249,NO
0.0596,NO
0.3979,NO
0.12300000000000001,NO
0.2793,NO
0.4236,NO
0.4996,NO
0.1997,NO
0.23199999999999998,NO
0.2066,NO
0.4362,NO
1.7008,YES
1.2376,YES
0.2961,NO
0.4616,NO
0.3355,NO
0.4303,NO
1.6309,YES
2.2039,YES
0.3547,NO
0.4824,NO
0.3245,NO
0.2756,NO
0.3399,NO
0.1684,NO
0.1718,NO
1.2214,YES
0.5675,NO
1.3798,YES
0.3865,NO
1.335,YES
0.1831,NO
0.3823,NO
0.4612,NO
0.3557,NO
0.2207,NO
0.1945,NO
0.4692,NO
0.2626,NO
0.4547,NO
0.2561,NO
0.8240000000000001,YES
2.9485,YES
1.598,YES
0.6237,YES
0.6286,NO
0.306,NO
0.9753,YES
0.3681,NO
0.6473,YES
0.287,NO
0.4434,NO
0.4883,NO
0.2795,NO
0.3505,NO
3.259,YES
0.3359,NO
2.6282,YES
0.1648,NO
0.9865,YES
0.3571,NO
0.3882,NO
0.3724,NO
0.2854,NO
0.7651,YES
0.3163,NO
0.6658,YES
1.4169,YES
1.2081,YES
0.7414,NO
0.2695,NO
0.1042,NO
0.4985,NO
1.5715,YES
1.5939,YES
0.5534,NO
0.3338,NO
0.7091,NO
0.1586,NO
0.2205,NO
0.2233,NO
0.132,NO
0.4367,YES
0.2368,NO
1.5111,YES
0.3044,NO
0.8201,YES
0.0686,NO
0.2282,NO
0.28,NO
0.2463,NO
0.1648,NO
0.5149,NO
0.3868,NO
0.5431,NO
0.4192,NO
0.2205,NO
0.6997,NO
0.3506,NO
0.2514,NO
0.4816,NO
0.3288,NO
0.1741,NO
0.6141,NO
1.4378,YES
0.6421,NO
1.2006,YES
0.2534,NO
0.263,NO
0.2504,NO
0.185,NO
0.7335,NO
0.3263,NO
0.6831,NO
0.2072,NO
0.1519,NO
1.4371,YES
1.6008,YES
1.5742,YES
0.5643,YES
0.3505,NO
1.5834,YES
0.5375,NO
1.4219,YES
1.1912,YES
0.5966,NO
0.4363,NO
0.2403,NO
0.2996,NO
1.5776,YES
1.6193,YES
0.5042,NO
0.1892,NO
0.4359,NO
0.1303,NO
0.3681,NO
0.365,NO
0.1463,NO
0.3932,YES
0.4114,NO
1.5030000000000001,YES
0.3879,NO
0.7952,YES
0.1344,NO
0.1019,NO
0.1963,NO
0.2365,NO
0.2328,NO
0.3445,NO
0.3089,NO
0.3272,NO
0.3167,NO
0.0688,NO
0.9002,NO
0.5479,NO
0.4604,NO
0.6335,NO
0.5002,NO
0.1098,NO
0.8408,NO
1.1872,YES
1.0124,NO
0.6371,YES
0.5429999999999999,NO
0.7959,NO
0.3564,NO
0.1169,NO
1.1299,NO
0.1985,NO
0.816,NO
0.2286,NO
0.3586,NO
1.2022,YES
2.0909,YES
2.0315,YES
2.1518,YES
0.5514,NO
1.9404,YES
0.517,NO
