50Traced_NONETRACED_SUM_MULTI_VSM_8_MAX,Associated
1.7738,YES
3.5481,YES
3.1451,YES
2.2004,YES
1.0348,NO
0.5371,NO
2.0099,YES
1.1489,NO
2.0555,YES
0.9564,NO
0.7129,NO
1.0425,NO
0.3111,NO
0.8021,NO
3.3477,YES
0.8329,NO
3.1310000000000002,YES
0.9085,NO
2.4886,YES
0.6877,NO
1.6083,NO
1.9388,NO
1.0111,NO
2.1932,YES
1.3604,NO
2.0984,YES
0.8927,NO
0.5616,NO
0.88,NO
1.2536,NO
0.6818,NO
1.0516,NO
1.3521,NO
0.5587,NO
1.7283,NO
0.7039,NO
0.7811,NO
0.5019,NO
1.5030000000000001,YES
1.56,YES
1.4784,YES
0.6146,NO
0.9363,NO
0.6662,NO
0.3477,NO
0.8413,NO
0.3228,NO
0.2841,NO
0.7598,NO
0.8989,NO
0.7959999999999999,NO
0.9602,NO
0.8693,NO
1.0653,NO
1.6285,YES
1.7915,YES
0.8593,NO
0.9087,NO
0.6402,NO
1.0018,NO
1.3317,YES
1.3484,YES
0.5834,NO
0.6856,NO
0.5226,NO
0.7614,NO
0.2943,NO
0.1973,NO
0.1562,NO
2.0949,YES
0.8994,NO
1.6098,YES
0.5661,NO
2.1952,YES
0.5438,NO
0.5155,NO
1.037,NO
0.6445,NO
0.6396,NO
1.0923,NO
0.7288,NO
0.7642,NO
0.6637,NO
0.5965,NO
2.077,YES
4.8115,YES
4.6883,YES
2.5666,YES
1.2878,NO
0.521,NO
2.4436,YES
1.6256,NO
2.2115,YES
1.182,NO
1.3982,NO
1.3742,NO
0.8148,NO
0.6295,NO
4.7201,YES
0.765,NO
4.4984,YES
0.889,NO
3.4723,YES
0.9471,NO
2.3481,NO
2.204,NO
1.1909999999999998,NO
2.6485,YES
1.6928,NO
2.8337,YES
2.1161,YES
2.1382,YES
1.2669,NO
0.7719,NO
0.4125,NO
1.3273,NO
2.2534,YES
1.7005,YES
1.2275,NO
0.4512,NO
0.8569,NO
0.3909,NO
0.617,NO
0.6853,NO
0.4469,NO
2.8824,YES
0.6596,NO
2.1774,YES
0.1914,NO
3.0546,YES
0.3653,NO
0.3018,NO
0.7819,NO
0.6939,NO
0.6223,NO
1.6459,NO
0.5661,NO
1.1052,NO
0.6427,NO
0.2912,NO
0.8440000000000001,NO
1.4433,NO
0.7253,NO
1.0807,NO
0.7123,NO
0.3908,NO
1.0866,NO
1.3838,YES
0.857,NO
1.4741,YES
0.8459,NO
0.773,NO
0.6247,NO
0.5651,NO
1.226,NO
0.5642,NO
0.7684,NO
0.5928,NO
0.4786,NO
1.1769,YES
1.7647,YES
1.3335,YES
1.3229,YES
0.8638,NO
1.5555,YES
0.8666,NO
2.3007,YES
2.1046,YES
0.4445,NO
0.6706,NO
0.3588,NO
0.5637,NO
2.2431,YES
1.7991,YES
0.3132,NO
0.4558,NO
0.2337,NO
0.4064,NO
0.6291,NO
0.4908,NO
0.3301,NO
3.0398,YES
0.526,NO
2.2684,YES
0.2696,NO
3.0811,YES
0.272,NO
0.2909,NO
0.8297,NO
0.5468,NO
0.5421,NO
0.8859999999999999,NO
0.424,NO
0.3597,NO
1.4027,NO
0.6611,NO
1.0979999999999999,NO
2.302,NO
1.1909999999999998,NO
1.6014,NO
0.9844,NO
0.8009,NO
1.2277,NO
2.4701,YES
1.2549,NO
2.7922,YES
0.5269,NO
0.6638,NO
0.3362,NO
1.1789,NO
1.9649,NO
1.06,NO
1.3494,NO
1.0738,NO
1.0423,NO
2.04,YES
2.8788,YES
2.3061,YES
2.3757,YES
1.1823,NO
2.7472,YES
1.1995,NO
