50Traced_NONETRACED_MAX_SINGLE_VSM_14_MAX,Associated
0.1354,NO
0.3252,NO
0.1763,NO
0.1048,NO
0.2122,NO
0.1709,NO
0.2059,NO
0.7752,YES
1.0,YES
1.0,YES
0.7752,YES
0.257,NO
0.0554,NO
0.3917,YES
0.3019,NO
0.7752,YES
0.166,NO
0.1977,NO
0.3152,NO
0.2347,NO
0.0827,NO
1.0,YES
0.0871,NO
1.0,YES
0.1697,NO
1.0,YES
0.3405,NO
0.3338,NO
0.4081,NO
0.2563,NO
0.5479,YES
0.3581,NO
0.4541,YES
1.0,YES
1.0,YES
0.3473,NO
0.2137,NO
0.1726,NO
0.2094,NO
1.0,YES
1.0,YES
0.2094,NO
0.2506,NO
0.245,NO
0.2506,NO
0.3489,NO
0.3489,NO
0.3489,NO
1.0,YES
0.2137,NO
1.0,YES
0.2137,NO
1.0,YES
0.2137,NO
0.1688,NO
0.2506,NO
0.2094,NO
0.2506,NO
0.245,NO
0.2094,NO
0.2295,NO
0.267,NO
0.2411,NO
0.1147,NO
0.3471,NO
0.2804,NO
0.2268,NO
0.2831,NO
0.2831,NO
0.1921,NO
1.0,YES
0.2166,NO
1.0,YES
0.501,NO
0.5436,NO
0.5436,NO
0.2831,NO
0.3611,NO
0.2831,NO
0.3471,NO
0.2831,NO
0.3471,NO
0.6033,YES
1.0,YES
0.5485,YES
1.0,YES
0.175,NO
0.4,YES
0.3499,NO
0.9863,YES
0.9863,YES
0.2823,NO
0.1897,NO
0.1532,NO
0.1955,NO
1.0,YES
1.0,YES
0.1955,NO
0.1102,NO
0.1631,NO
0.1102,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.1972,NO
1.0,YES
0.1897,NO
1.0,YES
0.2282,NO
0.0645,NO
0.1102,NO
0.1274,NO
0.0681,NO
0.1955,NO
0.1107,NO
0.0992,NO
0.3943,NO
0.3133,NO
0.1994,NO
0.3384,NO
0.1821,NO
0.1767,NO
0.418,NO
0.418,NO
0.2452,NO
1.0,YES
0.3591,NO
1.0,YES
0.3752,NO
0.4072,NO
0.4072,NO
0.418,NO
0.5985,NO
0.418,NO
0.391,NO
0.418,NO
0.2254,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.2077,NO
0.6631,YES
0.262,NO
