50Traced_NONETRACED_MAX_RAW_VSM_85_MEDIAN,Associated
0.1533,NO
0.3333,YES
0.2328,NO
0.3605,YES
0.1095,NO
0.2414,NO
0.2061,NO
0.2414,NO
0.1533,NO
0.3292,YES
0.1533,NO
0.3645,YES
0.1427,NO
0.3645,YES
0.2818,NO
0.2111,NO
0.2935,NO
0.1155,NO
0.3605,YES
0.2818,NO
0.3605,YES
0.1636,NO
0.1646,NO
0.4534,YES
0.1762,NO
0.1649,NO
0.4197,YES
0.1681,NO
0.153,NO
0.4738,YES
0.159,NO
0.493,YES
0.1456,NO
0.2244,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.4155,YES
0.3584,NO
0.3239,YES
0.0976,NO
0.0854,NO
0.0976,YES
1.0,YES
1.0,YES
0.0999,YES
0.0866,NO
0.0854,NO
0.1204,YES
0.1152,NO
0.1484,YES
0.0994,NO
0.1762,NO
0.1733,NO
0.1785,NO
0.07200000000000001,NO
0.2541,YES
0.0854,NO
1.0,YES
0.1347,NO
0.3658,YES
0.1175,NO
0.0756,NO
0.0756,NO
0.0525,NO
0.1484,YES
0.1175,NO
0.1484,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1659,NO
1.0,YES
1.0,YES
0.1659,NO
0.0758,NO
0.1659,NO
0.067,NO
0.2131,NO
0.1649,NO
0.1446,NO
1.0,YES
0.11,NO
1.0,YES
0.0922,NO
1.0,YES
0.11,NO
0.1665,NO
0.0927,NO
0.1259,NO
0.149,NO
0.2177,NO
0.1665,NO
0.0996,NO
0.17,NO
0.0695,NO
1.0,YES
0.2996,YES
0.2628,YES
0.4778,YES
0.1867,NO
0.0695,NO
1.0,YES
0.1475,NO
1.0,YES
0.0879,NO
0.3042,NO
0.1867,NO
0.23600000000000002,NO
0.0941,NO
0.2337,YES
0.0773,NO
0.3002,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2192,NO
0.3023,NO
0.1193,NO
1.0,YES
0.2621,NO
1.0,YES
0.1931,NO
0.1931,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.2192,NO
0.1165,NO
1.0,YES
0.2145,NO
1.0,YES
0.2145,NO
0.2277,NO
0.2246,NO
0.1744,NO
0.1931,NO
0.2337,YES
0.132,NO
0.2829,YES
0.1968,NO
1.0,YES
0.3049,NO
0.2192,NO
0.3004,NO
0.3049,NO
1.0,YES
0.3049,NO
1.0,YES
0.1523,NO
0.1099,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2419,NO
1.0,YES
0.2419,NO
0.1483,NO
0.1848,NO
0.1085,NO
0.2034,NO
0.2337,YES
0.1975,NO
0.3422,YES
0.1773,NO
1.0,YES
0.2904,NO
0.2192,NO
0.3619,NO
0.2904,NO
1.0,YES
0.3259,NO
1.0,YES
0.1395,NO
0.0732,NO
1.0,YES
0.1154,YES
0.1154,YES
1.0,YES
0.1494,NO
0.0556,NO
1.0,YES
0.1003,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.1489,NO
0.1497,NO
0.136,NO
0.1031,YES
0.132,NO
0.3066,YES
0.1208,NO
0.3077,YES
0.1277,NO
0.0813,NO
0.3135,NO
0.1095,NO
1.0,YES
0.2369,NO
0.4507,YES
0.1151,NO
0.0905,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.0554,NO
0.2465,YES
0.2335,NO
1.0,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.2335,NO
0.2519,NO
0.2335,NO
0.1018,NO
1.0,YES
0.2335,NO
1.0,YES
0.1566,NO
0.10300000000000001,NO
0.254,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.0792,NO
0.2917,YES
0.2252,NO
1.0,YES
0.2252,NO
0.1448,NO
0.2003,NO
0.0885,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1481,NO
1.0,YES
0.2252,NO
0.2519,NO
0.2985,NO
0.2045,NO
1.0,YES
0.2298,NO
1.0,YES
0.1233,NO
0.0394,NO
0.1653,NO
0.2108,NO
0.14800000000000002,NO
0.1931,NO
0.1233,NO
0.1233,NO
0.2592,NO
0.1291,NO
0.1931,NO
0.1052,NO
0.4225,YES
0.3368,YES
0.4103,YES
0.1233,NO
0.1713,NO
0.1233,NO
0.1191,NO
0.1551,NO
0.14800000000000002,NO
0.1443,NO
0.0745,NO
0.1014,NO
0.0541,NO
0.1931,NO
0.1443,NO
0.2105,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.1015,NO
0.35200000000000004,YES
1.0,YES
0.0968,NO
0.1519,NO
0.1097,NO
0.1784,NO
0.1661,NO
0.1649,NO
0.1562,NO
0.3834,YES
0.1033,NO
1.0,YES
0.057999999999999996,NO
1.0,YES
0.0877,NO
0.1163,NO
0.0418,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.1077,NO
0.0894,NO
0.1566,NO
0.1,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.1025,NO
0.2465,YES
0.1475,NO
1.0,YES
0.0996,NO
0.1977,NO
0.2003,NO
0.1805,NO
0.1025,NO
1.0,YES
0.1025,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2192,NO
0.2298,NO
0.1495,NO
1.0,YES
0.2085,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.107,NO
1.0,YES
1.0,YES
0.1111,NO
0.1017,NO
0.1736,NO
0.1058,NO
0.1741,NO
0.1649,NO
0.132,NO
1.0,YES
0.1033,NO
1.0,YES
0.0553,NO
1.0,YES
0.1636,NO
0.0909,NO
0.076,NO
0.1266,NO
0.0726,NO
0.192,NO
0.1128,NO
0.1636,NO
0.1553,NO
0.0659,NO
0.2688,NO
0.2653,NO
0.1671,NO
0.2963,NO
0.1579,NO
0.1552,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1552,NO
0.1733,NO
0.1658,NO
0.1843,NO
0.2072,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.114,NO
0.1015,NO
0.434,YES
1.0,YES
0.0947,NO
0.1079,NO
0.0645,NO
0.1095,NO
0.1665,NO
0.1649,NO
0.1463,NO
0.434,YES
0.114,NO
1.0,YES
0.0553,NO
1.0,YES
0.114,NO
0.0909,NO
0.046,NO
0.1274,NO
0.0826,NO
0.1427,NO
0.1077,NO
0.0769,NO
0.1714,NO
0.1714,NO
0.233,NO
0.2653,NO
0.1494,NO
0.1545,NO
0.1714,NO
0.1098,NO
0.1753,NO
1.0,YES
0.233,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1714,NO
0.1733,NO
0.0862,NO
0.121,NO
0.2286,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
0.2731,YES
0.233,NO
1.0,YES
0.1705,NO
