50Traced_NONETRACED_MAX_SINGLE_VSM_90_MAX,Associated
0.3095,NO
0.6139,NO
0.3103,NO
0.3464,NO
0.2344,NO
0.2093,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1513,NO
0.5985,NO
0.2886,NO
0.391,NO
0.2093,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.1812,NO
0.3133,NO
0.1901,NO
0.6139,NO
0.1529,NO
0.3464,NO
0.2344,NO
0.1244,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2085,NO
0.2045,NO
0.1812,NO
0.5985,NO
0.2886,NO
0.391,NO
0.1812,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.1816,NO
0.2607,NO
1.0,YES
0.6673,YES
0.6673,YES
1.0,YES
0.3042,NO
0.1816,NO
0.9179,YES
0.2963,NO
0.8751,YES
0.7244,NO
0.5121,NO
0.2959,NO
0.3188,NO
0.1677,NO
0.6673,YES
0.2282,NO
0.6673,YES
0.3901,NO
0.3312,YES
0.7244,NO
0.4261,NO
0.7244,NO
0.3976,NO
1.0,YES
0.7244,NO
0.9179,YES
0.2097,NO
0.3233,NO
0.6877,YES
0.2156,NO
0.1735,NO
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.2628,NO
1.0,YES
0.2628,NO
0.5402,NO
0.5402,NO
0.5402,NO
0.171,NO
0.2605,NO
0.1398,NO
0.3673,NO
0.2054,NO
0.3889,NO
0.2695,NO
0.2365,NO
0.3767,NO
0.1917,NO
0.8926,YES
0.3705,NO
1.0,YES
0.1425,NO
0.2248,NO
0.8593,YES
1.0,YES
1.0,YES
1.0,YES
0.2564,NO
0.0996,NO
0.8593,YES
0.8445,NO
0.8193,YES
0.8778,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.1146,NO
1.0,YES
0.1798,NO
1.0,YES
0.4988,NO
1.0,YES
0.8778,NO
0.8445,NO
0.8778,NO
0.8445,NO
0.7876,YES
0.8778,NO
1.0,YES
0.1636,NO
0.2523,NO
0.9109,YES
0.5126,NO
0.5126,NO
0.9109,YES
0.2943,NO
0.153,NO
1.0,YES
0.439,NO
1.0,YES
0.439,NO
0.5082,NO
0.2863,NO
0.3163,NO
0.1775,NO
0.5126,NO
0.1654,NO
0.6479,NO
0.2557,NO
0.6479,NO
0.439,NO
0.3927,NO
0.5872,NO
0.3236,NO
0.6964,YES
0.5796,NO
1.0,YES
0.2203,NO
0.2203,NO
0.3365,YES
1.0,YES
0.8452,YES
0.6136,YES
0.257,NO
0.2091,NO
0.3798,YES
0.2552,NO
0.3855,YES
0.1893,NO
0.7871,NO
0.7871,NO
0.7852,NO
0.2203,NO
1.0,YES
0.2203,NO
1.0,YES
0.3061,NO
0.877,YES
0.2285,NO
0.3862,NO
0.4145,NO
0.2029,NO
0.4337,YES
0.3962,NO
0.6136,YES
1.0,YES
1.0,YES
0.4057,NO
0.2007,NO
0.1459,NO
0.4057,NO
0.345,YES
1.0,YES
0.4057,NO
0.3269,NO
0.3868,NO
0.1704,NO
0.6218,NO
0.6218,NO
0.6202,NO
0.9109,YES
0.2853,NO
0.9606,YES
0.2189,NO
1.0,YES
0.1831,NO
0.3269,NO
0.3269,NO
0.3269,NO
0.3269,NO
0.2798,NO
0.3269,NO
0.4057,NO
0.2216,NO
0.3002,NO
1.0,YES
0.5710000000000001,YES
0.5710000000000001,YES
1.0,YES
0.4103,NO
0.1244,NO
1.0,YES
0.1167,NO
1.0,YES
0.1361,NO
0.5579,NO
0.4246,NO
0.3473,NO
0.084,NO
0.5710000000000001,YES
0.1439,NO
0.6151,YES
0.2848,NO
0.3611,YES
0.2502,NO
0.2196,NO
0.5872,NO
0.3552,NO
1.0,YES
0.5796,NO
1.0,YES
0.2097,NO
0.3233,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.6074,NO
1.0,YES
0.4814,NO
0.4544,NO
0.36700000000000005,NO
0.3659,NO
0.0948,NO
1.0,YES
0.2282,NO
1.0,YES
0.4988,NO
0.4963,YES
0.6074,NO
0.6074,NO
0.6074,NO
0.6074,NO
1.0,YES
0.6789,NO
1.0,YES
0.2097,NO
0.3233,NO
1.0,YES
0.5515,YES
0.5515,YES
1.0,YES
0.3772,NO
0.1622,NO
1.0,YES
0.5224,NO
1.0,YES
0.679,NO
0.4503,NO
0.36700000000000005,NO
0.2894,NO
0.2034,NO
0.5515,YES
0.2282,NO
0.6709999999999999,YES
0.3901,NO
0.6709999999999999,YES
0.679,NO
0.4673,NO
0.679,NO
0.3727,NO
1.0,YES
0.679,NO
1.0,YES
0.2097,NO
0.3233,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.2044,NO
1.0,YES
0.1194,NO
0.5374,NO
0.3723,NO
0.3345,NO
0.1047,NO
1.0,YES
0.2282,NO
1.0,YES
0.4988,NO
0.4963,YES
0.3725,NO
0.2365,NO
0.5872,NO
0.3422,NO
1.0,YES
0.6789,NO
1.0,YES
0.1483,NO
0.2059,NO
0.368,YES
1.0,YES
1.0,YES
0.6711,YES
0.257,NO
0.0554,NO
0.433,YES
0.6109,NO
0.4216,YES
0.6109,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1763,NO
1.0,YES
0.3348,NO
1.0,YES
0.6109,NO
0.5464,NO
0.5554,NO
0.4755,NO
0.4743,YES
0.4518,NO
0.6711,YES
0.1425,NO
0.2248,NO
0.5615,YES
1.0,YES
1.0,YES
1.0,YES
0.2033,NO
0.0792,NO
0.5865,YES
0.4584,NO
0.6283,YES
0.4584,NO
0.2807,NO
0.2493,NO
0.2758,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.4988,NO
1.0,YES
0.4584,NO
0.41,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.4518,NO
1.0,YES
0.2526,NO
0.4212,NO
0.2139,NO
0.3776,NO
0.3776,NO
0.3914,NO
0.4548,NO
0.2324,NO
0.6446,NO
0.3073,NO
0.3914,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.2526,NO
0.4823,NO
0.2526,NO
0.3776,NO
0.3802,NO
0.2271,NO
0.3073,NO
0.3073,NO
0.1846,NO
0.3073,NO
0.3494,NO
0.2918,NO
0.3914,NO
1.0,YES
1.0,YES
0.2752,NO
0.21600000000000003,NO
0.1527,NO
0.1763,NO
1.0,YES
1.0,YES
0.0968,NO
0.1519,NO
0.132,NO
0.1784,NO
0.3226,NO
0.3226,NO
0.3218,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.21600000000000003,NO
0.1688,NO
0.1441,NO
0.1441,NO
0.1441,NO
0.1763,NO
0.1441,NO
0.0894,NO
0.1425,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.257,NO
0.0538,NO
0.5022,YES
0.3019,NO
0.6283,YES
0.22399999999999998,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.1146,NO
1.0,YES
0.0554,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.457,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.4518,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.2137,NO
0.1726,NO
0.33399999999999996,NO
1.0,YES
1.0,YES
0.2094,NO
0.2506,NO
0.2501,NO
0.2506,NO
0.3489,NO
0.3489,NO
0.3481,NO
1.0,YES
0.2137,NO
1.0,YES
0.2137,NO
1.0,YES
0.1286,NO
0.2506,NO
0.2506,NO
0.2094,NO
0.2506,NO
0.33399999999999996,NO
0.2094,NO
0.2094,NO
0.2831,NO
0.2831,NO
0.1147,NO
0.6139,NO
0.2804,NO
0.209,NO
0.2472,NO
0.2605,NO
0.3504,NO
1.0,YES
0.106,NO
1.0,YES
0.564,NO
0.564,NO
0.5626,NO
0.2831,NO
0.3611,NO
0.2831,NO
0.3471,NO
0.2831,NO
0.2845,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.175,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.2823,NO
0.2289,NO
0.2289,NO
0.2289,NO
0.3287,YES
1.0,YES
0.115,NO
0.2223,NO
0.1438,NO
0.2223,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
1.0,YES
0.1136,NO
0.2223,NO
0.2223,NO
0.1431,NO
0.2223,NO
0.1618,NO
0.1431,NO
0.2289,NO
0.263,NO
0.3133,NO
0.4855,NO
0.3895,NO
0.2598,NO
0.4855,NO
0.2344,NO
0.263,NO
0.2215,NO
1.0,YES
0.3635,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1438,NO
0.5985,NO
0.2886,NO
0.391,NO
0.263,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.4855,NO
0.6631,YES
0.2598,NO
