50Traced_NONETRACED_SUM_SINGLE_VSM_38_MAX,Associated
1.197,YES
0.6346,NO
0.7425,NO
1.1011,NO
0.9792,NO
0.516,NO
4.5873,YES
0.4395,NO
4.1062,YES
1.0576,NO
3.755,YES
0.9901,NO
0.9181,NO
1.4919,NO
0.7666,NO
1.3908,YES
0.6806,NO
1.3161,YES
0.4314,NO
0.6417,NO
3.0787,YES
4.3548,YES
4.8464,YES
3.6136,YES
0.8539,NO
0.2347,NO
3.2041,YES
1.1066,NO
3.1434,YES
0.7053,NO
0.37799999999999995,NO
0.9002,NO
0.5453,NO
0.2728,NO
5.6392,YES
0.4622,NO
5.3804,YES
0.9204,NO
4.2738,YES
1.6423,NO
1.1076,NO
2.0606,NO
1.2751,NO
3.4426,YES
1.7853,NO
3.2098,YES
0.8718,NO
0.7235,NO
1.4359,NO
1.3608,NO
1.6125,NO
1.632,NO
1.1733,NO
0.8337,NO
1.7209999999999999,NO
0.6142,NO
1.702,NO
0.9681,NO
2.2739,YES
2.2904,YES
2.3172,YES
0.4138,NO
1.9739,NO
0.6757,NO
1.5957,NO
1.2146,NO
0.9556,NO
1.1299,NO
0.7373,NO
1.1114,NO
0.7914,NO
1.742,NO
1.2221,NO
2.6013,NO
2.5319,YES
2.2038,YES
0.8184,NO
0.3339,NO
0.3869,NO
0.4237,NO
2.6368,YES
2.4908,YES
0.3984,NO
0.4698,NO
0.4363,NO
0.7406,NO
0.6385,NO
0.7178,NO
0.7411,NO
1.7181,YES
0.5817,NO
2.4777,YES
0.3345,NO
2.5964,YES
0.3009,NO
0.6452,NO
0.589,NO
0.6522,NO
0.6224,NO
0.6423,NO
0.2937,NO
0.5815,NO
0.4186,NO
0.5837,NO
1.9221,YES
4.0254,YES
4.5973,YES
1.9059,YES
0.6895,NO
0.1791,NO
2.1631,YES
0.6179,NO
1.8231,YES
0.3232,NO
0.7201,NO
1.0809,NO
0.8881,NO
0.2314,NO
5.1259,YES
0.1722,NO
4.5538,YES
0.7963,NO
4.0926,YES
0.925,NO
0.6133,NO
1.6702,NO
0.6594,NO
2.0031,YES
0.7863,NO
1.8252,YES
2.5072,YES
1.5162,YES
0.9124,NO
0.7133,NO
0.7304,NO
0.8490000000000001,NO
2.5617,YES
2.3648,YES
0.6896,NO
0.4326,NO
0.9641,NO
0.6593,NO
0.4173,NO
0.6295,NO
0.5956,NO
1.6032,YES
0.92,NO
2.3819,YES
0.9035,NO
2.6541,YES
0.4061,NO
0.7447,NO
0.5759,NO
0.551,NO
0.619,NO
1.1242,NO
0.5226,NO
0.9547,NO
0.6792,NO
0.6274,NO
0.569,NO
1.0892,NO
0.9664,NO
0.8625,NO
1.2063,NO
0.7317,NO
0.5726,NO
1.7944,YES
0.3855,NO
2.1211,YES
0.6556,NO
0.9,NO
0.8591,NO
0.5619,NO
1.7019,NO
0.9111,NO
1.0885,NO
0.6573,NO
0.9961,NO
2.0469,YES
2.1273,YES
2.0902,YES
2.131,YES
0.6879,NO
1.3004,YES
1.0206,NO
3.1060000000000003,YES
2.1649,YES
1.0503,NO
0.7164,NO
0.8229,NO
0.8403,NO
3.2669,YES
3.037,YES
0.6918,NO
0.4444,NO
0.8336,NO
0.6572,NO
0.6734,NO
0.7356,NO
0.8347,NO
2.3091,YES
0.9843,NO
3.032,YES
0.7214,NO
3.2836,YES
0.632,NO
0.667,NO
0.48700000000000004,NO
0.6475,NO
0.5951,NO
1.0839,NO
0.3258,NO
0.9296,NO
0.3494,NO
0.7698,NO
1.8101,NO
1.1419,NO
0.9123,NO
2.1748,NO
1.1029,NO
0.5281,NO
1.0177,NO
2.8391,YES
1.0032,NO
2.5525,YES
0.2438,NO
0.3995,NO
0.2837,NO
0.5247,NO
2.2880000000000003,NO
0.8145,NO
1.5682,NO
0.5941,NO
1.4029,NO
2.9159,YES
2.8629,YES
3.4255,YES
3.0143,YES
1.8918,NO
2.4457,YES
1.5203,NO
