50Traced_NONETRACED_SUM_SINGLE_LSA_92_MAX,Associated
0.3644,NO
1.2974,NO
0.4905,NO
0.7063,NO
4.1672,YES
3.7876,YES
3.3185,YES
3.1795,YES
1.3895,NO
4.0065,YES
1.3319999999999999,NO
0.7034,NO
1.2278,NO
1.1684,NO
1.7409,NO
1.0785,NO
2.1957,NO
1.3148,NO
0.4876,NO
1.7036,NO
2.8943,YES
1.5475,NO
2.5646,YES
1.1574,NO
1.2309,NO
1.0490000000000002,NO
0.5306,NO
1.6991,NO
0.5472,NO
1.6472,NO
0.9013,NO
0.7949,NO
3.8533,YES
3.702,YES
3.0333,YES
2.8601,YES
1.2812,NO
3.8312,YES
1.296,NO
0.684,NO
1.0757,NO
0.6441,NO
1.6027,NO
0.9329,NO
1.4198,NO
1.043,NO
0.3853,NO
0.8971,NO
3.0203,YES
0.846,NO
2.5517,YES
0.627,NO
0.9602,NO
0.4917,NO
0.4741,NO
1.601,NO
0.4592,NO
1.4095,NO
0.6377,NO
0.7236,NO
3.8319,YES
3.3848,YES
3.0828,YES
2.7818,YES
0.6541,NO
3.5658,YES
0.3827,NO
0.6174,NO
1.1876,NO
5.9724,YES
1.4553,YES
1.8186,YES
6.9004,YES
1.9152,NO
0.3466,NO
6.4027,YES
0.6436,NO
6.8879,YES
0.578,NO
2.5728,NO
1.5535,NO
1.7071,NO
0.4485,NO
1.6349,YES
0.5181,NO
3.6116,YES
0.9646,NO
2.3308,YES
1.6955,NO
1.7551,NO
2.8933,NO
1.1743,NO
6.706,YES
3.7268,NO
5.7943,YES
0.4265,NO
0.7044,NO
4.0758,YES
0.8104,NO
1.1454,NO
4.5934,YES
1.0076,NO
0.1097,NO
4.1329,YES
0.3613,NO
4.1028,YES
0.3962,NO
1.1083,NO
0.6124,NO
0.6016,NO
0.2186,NO
1.0752,NO
0.2627,NO
3.0409,NO
0.43200000000000005,NO
1.5322,NO
1.1546,NO
1.1511,NO
2.3923,NO
0.8813,NO
4.0514,YES
3.2082,NO
3.3888,YES
0.6494,NO
1.2461,NO
3.5759,YES
4.3871,YES
4.1145,YES
4.6809,YES
1.5947,NO
0.1583,NO
4.2467,YES
2.7474,NO
3.9823,YES
2.1802,NO
2.0379,NO
1.6141,NO
1.7119,NO
0.3206,NO
4.8732,YES
0.4208,NO
6.1534,YES
1.0859,NO
4.5239,YES
3.9579,NO
4.0777,NO
4.5862,NO
2.6704,NO
3.4183,YES
4.7806,NO
3.1942,YES
0.4116,NO
0.4532,NO
3.4512,YES
1.1843,NO
1.484,NO
3.7877,YES
0.6812,NO
0.1653,NO
3.8935,YES
0.6788,NO
4.2601,YES
0.6536,NO
1.4108,NO
0.5046,NO
0.9751,NO
0.1775,NO
1.2937,NO
0.2691,NO
2.3468,NO
0.4364,NO
2.0415,NO
1.1318,NO
1.2264,NO
2.0717,NO
0.9776,NO
3.7831,YES
2.0502,NO
3.6611,YES
0.8291,NO
1.3459,NO
2.0599,YES
3.8526,YES
4.0577,YES
2.4195,YES
1.4136,NO
0.7407,NO
2.1711,YES
1.0291,NO
2.1432,YES
1.0359,NO
1.2469,NO
1.0473,NO
1.2554,NO
0.9194,NO
4.0558,YES
0.8873,NO
5.0484,YES
1.3592,NO
4.2149,YES
1.4815,NO
1.946,NO
1.6489,NO
1.3865,NO
1.8319999999999999,YES
1.7726,NO
1.8044,YES
2.904,YES
3.1192,YES
0.775,NO
0.9990000000000001,NO
0.8223,NO
1.0636,NO
2.4356,YES
2.9058,YES
0.9098,NO
0.5512,NO
1.1075,NO
0.6732,NO
0.7643,NO
0.8407,NO
1.0703,NO
2.9695,YES
0.5816,NO
3.0723,YES
0.8906,NO
3.1499,YES
0.8348,NO
0.7325,NO
1.0481,NO
0.4874,NO
0.6265,NO
0.9493,NO
0.7336,NO
0.9731,NO
0.3094,NO
0.8406,NO
5.8821,YES
1.5163,YES
1.8971,YES
6.0486,YES
1.3028,NO
0.1884,NO
5.4656,YES
0.2934,NO
6.5867,YES
0.2626,NO
1.6636,NO
0.6034,NO
0.9371,NO
0.3048,NO
1.4569,YES
0.368,NO
3.5598,YES
0.5303,NO
2.5498,YES
0.9321,NO
1.1744,NO
2.1319999999999997,NO
0.7501,NO
6.5633,YES
2.8836,NO
5.3623,YES
0.2817,NO
1.0377,NO
5.4577,YES
2.0542,YES
1.9968,YES
5.9393,YES
1.3702,NO
0.1645,NO
5.2968,YES
1.3022,NO
6.4195,YES
1.0163,NO
1.9609,NO
1.1621,NO
1.2203,NO
0.3188,NO
1.6041,YES
0.2772,NO
3.2260000000000004,YES
0.7581,NO
2.3707,YES
1.7657,NO
2.1276,NO
2.4868,NO
1.3771,NO
6.1178,YES
3.4188,NO
5.3285,YES
0.6119,NO
1.024,NO
5.1566,YES
0.9642,YES
1.4247,YES
5.9502,YES
1.6193,NO
0.3491,NO
5.6579,YES
0.4838,NO
6.1128,YES
0.4975,NO
1.8674,NO
0.8528,NO
1.1399,NO
0.4195,NO
1.3059,YES
0.4846,NO
3.1165,YES
0.7572,NO
1.8965,YES
1.5347,NO
1.4719,NO
2.6509,NO
1.1445,NO
5.8756,YES
3.4564,NO
5.2704,YES
0.4363,NO
0.9395,NO
5.2201,YES
1.4655,YES
1.7627,YES
5.9199,YES
1.4803,NO
0.1738,NO
5.7114,YES
0.7894,NO
6.2671,YES
0.7190000000000001,NO
2.3861,NO
1.4113,NO
1.6321,NO
0.2103,NO
1.5269,YES
0.3504,NO
3.1984,YES
0.7298,NO
2.3041,YES
1.4859,NO
1.6695,NO
2.5564,NO
1.1598,NO
5.8941,YES
3.1273,NO
5.2734,YES
0.5227,NO
1.0017,NO
1.6324,YES
4.1737,YES
4.0018,YES
1.8238,YES
1.0211,NO
0.4049,NO
1.2971,YES
1.6155,NO
1.5313,YES
1.3773,NO
0.9716,NO
0.8366,NO
0.9155,NO
0.5171,NO
4.1618,YES
0.5422,NO
4.7605,YES
0.8874,NO
4.1526,YES
1.8558,NO
2.3763,NO
1.7206,NO
1.6731,NO
1.272,YES
1.6087,NO
1.0645,YES
0.4973,NO
0.9633,NO
3.2306,YES
3.7763,YES
3.9737,YES
3.1984,YES
1.141,NO
0.2297,NO
2.7628,YES
0.8324,NO
3.1377,YES
0.5858,NO
0.9227,NO
0.4436,NO
0.6099,NO
0.349,NO
3.9926,YES
0.4677,NO
5.5346,YES
0.6941,NO
4.3584,YES
1.1209,NO
1.5963,NO
1.9654,NO
1.097,NO
2.9539999999999997,YES
1.9292,NO
2.331,YES
0.8465,NO
1.2189,NO
1.2393,NO
0.8303,NO
0.9523,NO
1.8755,NO
1.311,NO
0.8195,NO
2.3801,NO
0.4612,NO
1.5568,NO
0.7094,NO
2.6116,YES
2.1811,YES
2.5895,YES
0.8085,NO
0.9467,NO
0.8052,NO
1.1019,NO
1.7015,NO
0.7251,NO
0.7763,NO
1.0998,NO
0.8099,NO
0.7835,NO
1.3785,NO
1.1573,NO
1.84,NO
2.9774,YES
3.2092,YES
0.4959,NO
0.8457,NO
0.8273,NO
0.7989,NO
2.5515,YES
2.9266,YES
0.7742,NO
0.2036,NO
0.6855,NO
0.2135,NO
0.852,NO
0.8608,NO
1.0575,NO
3.0405,YES
0.8371,NO
3.0364,YES
0.9391,NO
3.2945,YES
0.7989,NO
0.354,NO
0.5175,NO
0.3323,NO
0.273,NO
0.667,NO
0.4027,NO
0.6623,NO
0.3527,NO
0.8597,NO
2.8478,YES
3.642,YES
3.9896,YES
3.0898,YES
1.3497,NO
0.2514,NO
2.6061,YES
0.4816,NO
2.5477,YES
0.305,NO
1.3679,NO
0.7249,NO
1.0286,NO
0.4,NO
4.4661,YES
0.3174,NO
5.4259,YES
0.8098,NO
4.3639,YES
1.0946,NO
1.4035,NO
1.5869,NO
0.9759,NO
2.6963,YES
1.6216,NO
2.0882,YES
3.0544,YES
3.2681,YES
1.4312,NO
0.8844,NO
0.8115,NO
1.5655,NO
2.6616,YES
2.9535,YES
1.287,NO
0.4119,NO
1.3747,NO
0.2928,NO
0.8082,NO
0.7172,NO
0.8932,NO
3.0707,YES
0.9108,NO
3.1055,YES
1.3335,NO
3.2548,YES
0.8691,NO
0.7791,NO
0.7506,NO
0.9448,NO
0.4887,NO
1.6071,NO
1.1253,NO
1.0106,NO
0.3225,NO
0.7453,NO
0.6378,NO
1.196,NO
1.0365,NO
0.8631,NO
0.8379,NO
0.2842,NO
0.7827,NO
1.7987,YES
0.6629,NO
1.8368,YES
0.7306,NO
0.8129,NO
0.8298,NO
0.36700000000000005,NO
1.1434,NO
0.3546,NO
1.1198,NO
0.5357,NO
0.7996,NO
2.2783,YES
2.1799,YES
1.6387,YES
1.9334,YES
0.6914,NO
2.1972,YES
0.415,NO
2.2939,YES
2.4738,YES
0.6406,NO
0.6802,NO
0.6693,NO
0.8112,NO
1.7379,YES
2.2801,YES
0.5522,NO
0.3343,NO
0.7789,NO
0.4148,NO
0.4813,NO
0.4062,NO
0.6673,NO
2.4065,YES
0.4909,NO
2.395,YES
0.7326,NO
2.4833,YES
0.6237,NO
0.4098,NO
0.6239,NO
0.3227,NO
0.434,NO
0.7732,NO
0.5263,NO
0.6745,NO
1.0341,NO
1.4039,NO
0.6845,NO
1.0574,NO
0.5049,NO
1.4814,NO
1.102,NO
0.755,NO
0.9254,NO
3.1019,YES
0.7802,NO
2.8166,YES
0.6779999999999999,NO
1.0079,NO
0.6825,NO
0.8975,NO
1.1216,NO
0.8181,NO
0.9787,NO
0.9961,NO
0.2089,NO
4.1307,YES
3.5155,YES
3.3359,YES
3.0341,YES
0.7069,NO
4.0033,YES
0.3172,NO
