50Traced_NONETRACED_RFUNDER_RAW_VSM_62_SUM,Associated
0.07507487954160698,NO
0.7295871858314886,YES
0.7628597473629379,YES
0.21213699700481836,NO
0.10183617658549289,NO
0.0917437166297695,NO
0.08744628206797761,NO
0.8684073447063422,YES
0.7256804271389505,YES
0.10632894908191172,NO
0.05560619872379217,NO
0.08243260841255372,NO
0.0513738768068759,NO
0.14266180492251596,NO
0.12957416330251337,NO
0.12872769891913008,NO
0.7699570256543821,YES
0.05397838260190129,NO
0.6982028910014326,YES
0.013868993358510221,NO
0.8453574684203673,YES
0.020054694621695533,NO
0.07507487954160698,NO
0.0528714676390155,NO
0.07045188175543692,NO
0.062182575856231284,NO
0.13693189217346008,NO
0.08158614402917047,NO
0.08008855319703087,NO
0.04076051569214742,NO
0.00950644615184269,NO
0.08503711420757912,YES
0.8627425446021618,YES
0.835981247558276,YES
0.08673004297434563,YES
0.047402005469462175,NO
0.0020836046360203165,NO
0.13055085297564786,YES
0.08445110040369841,NO
0.07989321526240396,YES
0.08757650735772889,NO
0.13458783695793725,NO
0.11954681599166558,NO
0.11954681599166558,NO
0.03086339367105092,NO
0.7956765203802579,YES
0.029821591353040758,NO
0.22861049615835397,YES
0.08588357859096236,NO
0.8107826539914051,YES
0.02760776142726918,NO
0.037700221382992574,NO
0.08731605677822633,NO
0.025784607370751403,NO
0.10528714676390157,YES
0.056387550462299776,NO
0.0810652428701654,YES
0.094152884490168,NO
0.0412814168511525,NO
0.12221643443156663,NO
0.16173980987107697,NO
0.12234665972131786,NO
0.10437556973564266,NO
0.10326865477275687,NO
0.07338195077484047,NO
0.08855319703086341,NO
0.9070191431175936,YES
0.09630160177106395,NO
0.8338325302773799,YES
0.12299778617007423,NO
0.10795676520380258,NO
0.10359421799713504,NO
0.02877978903503061,NO
0.08926943612449538,NO
0.02923557754916005,NO
0.0640708425576247,NO
0.12508139080609454,NO
0.07780961062638364,NO
0.8984893866388853,YES
0.8799322828493293,YES
0.8264748014064333,YES
0.8331814038286236,YES
0.13855970829535097,NO
0.7588878760255242,YES
0.0573642401354343,NO
0.057754916004688114,NO
0.04401614793592916,NO
0.7143508269305899,YES
0.8822112254199767,YES
0.809545513738768,YES
0.08028389113165776,YES
0.05124365151712462,NO
0.032946998307071235,NO
0.12827191040500066,YES
0.1627816121890871,NO
0.7137648131267094,YES
0.08861830967573903,NO
0.14025263706211746,NO
0.16102357077744497,NO
0.14826149238182054,NO
0.08822763380648523,NO
0.7909232973043365,YES
0.08542779007683292,NO
0.164409428310978,YES
0.08607891652558926,NO
0.8111082172157834,YES
0.12703477015236359,NO
0.13725745539783826,NO
0.13868993358510223,NO
0.060815210313842946,NO
0.0887485349654903,YES
0.06628467248339628,NO
0.0799583279072796,YES
0.08575335330121109,NO
0.042127881234535744,NO
0.14865216825107436,NO
0.117332986065894,NO
0.0943482224247949,NO
0.12364891261883057,NO
0.1012501627816122,NO
0.0936319833311629,NO
0.12377913790858186,NO
0.7742544602161741,YES
0.12677431957286103,NO
0.8040760515692148,YES
0.157637713243912,NO
0.12618830576898035,NO
0.12599296783435343,NO
0.028324000520901157,NO
0.06198723792160438,NO
0.030082041932543296,NO
0.06608933454876938,NO
0.14051308764162002,NO
0.05801536658419065,NO
0.7670920692798542,YES
0.7388331814038287,YES
0.7685245474671182,YES
0.8471155098320095,YES
0.1502148717280896,NO
0.7526370621174633,YES
0.08028389113165776,NO
0.05541086078916525,NO
0.08080479229066284,NO
0.13947128532360983,NO
0.12169553327256155,NO
0.08712071884359944,NO
0.12898814949863263,NO
0.08080479229066284,NO
0.056582888396926684,NO
0.13673655423883319,NO
0.8679515561922125,YES
0.14624300039067586,NO
0.7577809610626384,YES
0.08028389113165776,NO
0.0414767547857794,NO
0.03574684203672353,NO
0.12644875634848288,NO
0.08002344055215524,NO
0.10138038807136347,NO
0.1954681599166558,NO
0.0788514129443938,NO
0.17717150670660242,NO
0.9079307201458523,YES
0.8593566870686289,YES
0.9664669878890481,YES
0.7608412553717931,YES
0.11928636541216306,NO
0.8187915093111083,YES
0.10600338585753354,NO
0.08731605677822633,NO
0.04369058471155098,NO
0.12078395624430266,NO
0.1461127751009246,NO
0.12690454486261232,NO
0.1123193124104701,NO
0.10326865477275687,NO
0.07201458523245213,NO
0.10763120197942441,NO
0.8777835655684334,YES
0.11264487563484829,NO
0.7803750488344837,YES
0.14025263706211746,NO
0.1265138689933585,NO
0.12430003906758691,NO
0.026045057950253934,NO
0.08575335330121109,NO
0.027151972913139727,NO
0.07220992316707905,NO
0.11811433780440163,NO
0.08477666362807658,NO
0.9076702695663498,YES
0.8722489907540044,YES
0.8269957025654383,YES
0.8189217346008596,YES
0.13725745539783826,NO
0.7751660372444329,YES
0.06967053001692929,NO
0.04095585362677432,NO
0.04010938924339107,NO
0.06394061726787344,NO
0.18153405391327,NO
0.08653470503971872,NO
0.04929027217085558,NO
0.033012110951946866,NO
0.02825888787602552,NO
0.0861440291704649,NO
0.9310457090767027,YES
0.033142336241698135,NO
0.7975647870816512,YES
0.1315275426487824,NO
0.12696965750748795,NO
0.12677431957286103,NO
0.048899596301601775,NO
0.061010548248469854,NO
0.0472717801797109,NO
0.05710378955593176,NO
0.10444068238051829,NO
0.09245995572340149,NO
0.864305248079177,YES
0.8598124755827583,YES
0.8491991144680298,YES
0.0754655554108608,YES
0.08314884750618572,NO
0.7181924729782524,YES
0.058080479229066284,NO
0.06322437817424144,NO
0.022984763641099103,NO
0.9764943351998959,YES
0.7379216043755698,YES
0.07351217606459175,YES
0.8301211095194687,YES
0.13927594738898294,NO
0.0629639275947389,NO
0.8574033077223597,YES
0.05703867691105613,NO
0.8589008985544994,YES
0.06257325172548509,NO
0.13237400703216565,NO
0.09102747753613753,NO
0.08959499934887355,NO
0.05235056648001042,NO
0.7094022659200417,YES
0.050592525068368276,NO
0.14787081651256676,YES
0.13224378174241438,NO
0.7307592134392499,YES
0.07637713243911967,NO
0.04570907670269567,NO
0.1905847115509832,NO
0.07175413465294961,NO
0.8660632894908192,YES
0.15744237530928507,NO
0.7802448235447325,YES
0.11075660893345489,NO
0.0943482224247949,NO
0.22769891913009507,YES
0.13400182315405654,NO
0.09356687068628727,NO
0.26442245083995314,YES
0.11257976298997266,NO
0.06504753223075922,NO
0.34835265008464644,YES
0.11798411251465035,NO
0.2788774580023441,YES
0.09311108217215783,NO
0.20614663367625996,NO
0.20217476233884618,NO
0.16603724443286885,NO
0.10496158353952338,NO
0.13621565307982808,NO
0.08464643833832532,NO
0.2327777054303946,NO
0.08809740851673396,NO
0.16532100533923688,NO
0.12325823674957678,NO
0.10977991926032037,NO
0.23889829404870425,NO
0.1184399010287798,NO
0.24065633546034643,YES
0.21233233493944523,NO
0.18075270217476233,YES
0.04557885141294439,NO
0.01731996353691887,NO
0.15477275686938405,YES
0.82667013934106,YES
0.7900768329209533,YES
0.1377132439119677,YES
0.07390285193384556,NO
0.024482354473238703,NO
0.17586925380908972,YES
0.1452011980726657,NO
0.16343273863784347,YES
0.06491730694100795,NO
0.1476103659330642,NO
0.12781612189087121,NO
0.12696965750748795,NO
0.023310326865477276,NO
0.11049615835395234,YES
0.02239874983721839,NO
0.1694231019664019,YES
0.07331683812996484,NO
0.11817945044927725,YES
0.1496939705690845,NO
0.13107175413465297,NO
0.18472457351217605,NO
0.06882406563354604,NO
0.15184268784998048,YES
0.12117463211355645,NO
0.12254199765594478,YES
0.1001432478187264,NO
0.10079437426748275,NO
0.8974475843208752,YES
0.10834744107305638,NO
0.10098971220210964,NO
0.2668967313452273,YES
0.10307331683812997,NO
0.0932413074619091,NO
0.9532491209792943,YES
0.0971480661544472,NO
0.3146243000390676,YES
0.08842297174111213,NO
0.1397317359031124,NO
0.09402265920041672,NO
0.0767678083083735,NO
0.10919390545643964,NO
0.13074619091027478,NO
0.10131527542648783,NO
0.22522463862482095,NO
0.05235056648001042,NO
0.16701393410600338,NO
0.1380388071363459,NO
0.10847766636280766,NO
0.24762338846203932,NO
0.1342622737335591,NO
0.9064982419585885,YES
0.22698268003646307,NO
0.20451881755436907,YES
0.024026565959109257,NO
0.005599687459304598,NO
0.6801666883708817,YES
0.7728219820289102,YES
0.7262013282979555,YES
0.02786821200677172,YES
0.018947779658809737,NO
0.0,NO
0.07201458523245213,YES
0.06862872769891913,NO
0.6730042974345619,YES
0.05834092980856882,NO
0.10496158353952338,NO
0.10645917437166298,NO
0.10984503190519598,NO
0.03477015236358901,NO
0.7523114988930851,YES
0.03359812475582758,NO
0.09343664539653601,YES
0.08132569344966792,NO
0.7236619351478057,YES
0.003385857533533013,NO
0.04010938924339107,NO
0.03906758692538091,NO
0.016408386508659983,NO
0.037374658158614404,YES
0.018231540565177756,NO
0.03509571558796719,YES
0.19051959890610756,YES
0.02500325563224378,YES
0.23023831228024483,NO
0.09441333506967053,NO
0.08861830967573903,NO
0.09167860398489387,NO
0.8006250813908062,YES
0.8852064070842558,YES
0.08503711420757912,NO
0.042974345617919005,NO
0.09239484307852586,NO
0.037244432868863135,NO
0.13237400703216565,NO
0.09779919260320355,NO
0.08777184529235578,NO
0.6997004818335721,YES
0.05547597343404089,NO
0.15112644875634848,YES
0.010548248469852847,NO
0.8391066545123064,YES
0.01816642792030212,NO
0.06003385857533533,NO
0.05397838260190129,NO
0.07559578070061207,NO
0.07129834613882016,NO
0.13536918869644485,NO
0.09128792811564006,NO
0.058471155098320085,NO
0.04824846985284543,NO
0.037374658158614404,NO
0.844511004036984,YES
0.06875895298867041,YES
0.04583930199244693,YES
0.19976559447844772,YES
0.05013673655423884,NO
0.037700221382992574,NO
0.9999999999999999,YES
0.05469462169553327,NO
0.8902851933845554,YES
0.043430134132048444,NO
0.191691626513869,NO
0.11518426878499806,NO
0.12540695403047272,NO
0.04831358249772106,NO
0.06700091157702825,YES
0.04395103529105352,NO
0.18908712071884362,YES
0.047076442245084,NO
0.12182575856231281,YES
0.08171636931892173,NO
0.054955072275035814,NO
0.19045448626123196,NO
0.07025654382081001,NO
0.8378695142596693,YES
0.16427920302122673,NO
0.8811694231019664,YES
0.07032165646568564,NO
0.024482354473238703,NO
0.9232321916916265,YES
0.13777835655684334,YES
0.12430003906758691,YES
0.8053783044667274,YES
0.13634587836957937,NO
0.06947519208230239,NO
0.8423622867560882,YES
0.1164214090376351,NO
0.8350045578851414,YES
0.0644615184268785,NO
0.14188045318400835,NO
0.10841255371793203,NO
0.10717541346529497,NO
0.05534574814428962,NO
0.09259018101315275,YES
0.05104831358249772,NO
0.141229326735252,YES
0.12176064591743718,NO
0.09610626383643704,YES
0.13256934496679257,NO
0.11381690324260971,NO
0.18921734600859488,NO
0.07969787732777707,NO
0.8426227373355907,YES
0.14604766245604897,NO
0.783891131657768,YES
0.08100013022528976,NO
0.06517775752051048,NO
0.9872379216043756,YES
0.09929678343534315,YES
0.12358379997395494,YES
0.8594217997135043,YES
0.14142466466987888,NO
0.09923167079046752,NO
0.864305248079177,YES
0.06537309545513739,NO
0.8987498372183877,YES
0.06016408386508661,NO
0.09018101315275426,NO
0.04974606068498502,NO
0.034574814428962104,NO
0.12605808047922906,NO
0.1031384294830056,YES
0.12221643443156663,NO
0.21643443156661024,YES
0.10906368016668838,NO
0.1573121500195338,YES
0.1078265399140513,NO
0.07833051178538872,NO
0.2292616226071103,NO
0.10528714676390157,NO
0.8695142596692278,YES
0.20582107045188178,NO
0.8127360333376742,YES
0.0397838260190129,NO
0.0412814168511525,NO
0.8462039328037506,YES
0.06465685636150541,YES
0.036918869644484965,YES
0.8362416981377785,YES
0.03685375699960933,NO
0.029821591353040758,NO
0.985219429613231,YES
0.058926943612449545,NO
0.8794113816903244,YES
0.05091808829274646,NO
0.1797760125016278,NO
0.0758562312801146,NO
0.09109259018101315,NO
0.06179189998697747,NO
0.060750097668967315,YES
0.05977340799583279,NO
0.19325432999088424,YES
0.03522594087771845,NO
0.1334158093501758,YES
0.0767678083083735,NO
0.046555541086078914,NO
0.19774710248730304,NO
0.06491730694100795,NO
0.8413855970829536,YES
0.14787081651256676,NO
0.9223206146633677,YES
0.0685636150540435,NO
0.05254590441463732,NO
0.06055475973434041,YES
0.8769371011850502,YES
0.8173590311238442,YES
0.09402265920041672,YES
0.054824846985284545,NO
0.02969136606328949,NO
0.12625341841385598,YES
0.12195598385206408,NO
0.06693579893215262,YES
0.08594869123583801,NO
0.15561922125276728,NO
0.17144159395754657,NO
0.15789816382341454,NO
0.10418023180101577,NO
0.7922906628467248,YES
0.10092459955723401,NO
0.17235317098580547,YES
0.09180882927464513,NO
0.8174892564135955,YES
0.07214481052220341,NO
0.0986456569865868,NO
0.09851543169683552,NO
0.05990363328558407,NO
0.09259018101315275,YES
0.07084255762469072,NO
0.07220992316707905,YES
0.07181924729782524,NO
0.060684985024091684,NO
0.1590050787863003,YES
0.8586404479749968,YES
0.880713634587837,YES
0.16245604896470894,YES
0.057494465425185576,NO
0.04518817554369059,NO
0.18355254590441467,YES
0.11316577679385338,NO
0.19149628857924209,YES
0.08100013022528976,NO
0.08790207058210706,NO
0.061075660893345485,NO
0.03932803750488345,NO
0.11244953770022138,NO
0.835981247558276,YES
0.10899856752181274,NO
0.3665841906498242,YES
0.051699440031254075,NO
0.9438729001172028,YES
0.10281286625862743,NO
0.0887485349654903,NO
0.1879802057559578,NO
0.08139080609454356,NO
0.15503320744888657,YES
0.14324781872639666,NO
0.1463081130355515,YES
0.051569214741502806,NO
0.019273342883187914,NO
0.08353952337543952,NO
0.13087641620002605,NO
0.037635108738116936,NO
0.05593176194817033,NO
0.056322437817424145,NO
0.02194296132308894,NO
0.1623909363198333,NO
0.07767938533663238,NO
0.044732387029561144,NO
0.06211746321135565,NO
0.2687198854017451,YES
0.21291834874332596,YES
0.25003255632243787,YES
0.04349524677692408,NO
0.03991405130876416,NO
0.04551373876806875,NO
0.028193775231149888,NO
0.09460867300429743,NO
0.04375569735642662,NO
0.023766115379606722,NO
0.042127881234535744,NO
0.05964318270608153,NO
0.02884490167990624,NO
0.10333376741763252,NO
0.02884490167990624,NO
0.13068107826539915,NO
0.7254199765594478,YES
0.832920953249121,YES
0.17280895949993488,NO
0.1012501627816122,NO
0.04662065373095455,NO
0.034184138559708296,NO
0.858966011199375,YES
0.7260711030082042,YES
0.056648001041802315,NO
0.09252506836827713,NO
0.028324000520901157,NO
0.10977991926032037,NO
0.10177106394061727,NO
0.09154837869514261,NO
0.09532491209792943,NO
0.8449667925511135,YES
0.03249120979294179,NO
0.7629248600078136,YES
0.015496809480401094,NO
0.8879411381690324,YES
0.050722750358119545,NO
0.06934496679255112,NO
0.02083604636020315,NO
0.08178148196379736,NO
0.05534574814428962,NO
0.08523245214220601,NO
0.047076442245084,NO
0.05182966532100534,NO
0.02070582107045188,NO
0.002148717280895951,NO
0.7230759213439251,YES
0.8326605026696184,YES
0.8322047141554891,YES
0.07787472327125927,YES
0.026045057950253934,NO
0.0026696184399010283,NO
0.12377913790858186,YES
0.06582888396926684,NO
0.7351868732907931,YES
0.058471155098320085,NO
0.12234665972131786,NO
0.10600338585753354,NO
0.11114728480270869,NO
0.006901940356817296,NO
0.7829795546295091,YES
0.006511264487563486,NO
0.22385727308243264,YES
0.06127099882797239,NO
0.828818856621956,YES
0.02135694751920823,NO
0.01881755436905847,NO
0.07357728870946738,NO
0.017905977340799583,NO
0.08210704518817555,YES
0.046229977861700744,NO
0.06648001041802318,YES
0.2187784867821331,YES
0.010808699049355386,YES
0.21975517645526763,NO
0.09486912358379998,NO
0.05261101705951296,NO
0.06328949081911707,NO
0.14077353822112254,YES
0.26605026696184403,YES
0.0659591092590181,NO
0.05983852064070842,NO
0.05677822633155358,NO
0.06250813908060945,NO
0.10698007553066806,NO
0.08301862221643444,NO
0.0795676520380258,NO
0.06771715067066024,YES
0.04349524677692408,NO
0.20471415548899596,YES
0.012957416330251336,NO
0.21545774189347572,YES
0.01881755436905847,NO
0.03405391326995703,NO
0.04310457090767027,NO
0.0760515692147415,NO
0.04089074098189868,NO
0.11863523896340669,NO
0.0670660242219039,NO
0.046555541086078914,NO
0.07422841515822373,NO
0.03652819377523115,NO
0.058145591873941915,NO
0.13478317489256414,NO
0.05488995963016018,NO
0.07344706341971612,NO
0.04551373876806875,NO
0.050201849199114475,NO
0.11870035160828232,NO
0.7827191040500066,YES
0.048639145722099236,NO
0.7725615314494075,YES
0.1505404349524678,NO
0.16486521682510744,NO
0.15666102357077746,NO
0.08568824065633546,NO
0.05762469071493684,NO
0.10157572600599037,NO
0.08041411642140904,NO
0.12853236098450319,NO
0.09252506836827713,NO
0.7246386248209403,YES
0.07982810261752832,YES
0.09656205235056647,YES
0.7702174762338847,YES
0.08334418544081261,NO
0.7079046750879021,YES
0.07110300820419327,NO
0.2288058340929809,YES
0.025393931501497595,YES
0.17743195728610497,NO
0.0967573902851934,NO
0.035942179971350435,NO
0.03776533402786821,NO
0.10118505013673657,YES
0.286560750097669,YES
0.05528063549941399,NO
0.06387550462299779,NO
0.035616616746972266,NO
0.06491730694100795,NO
0.10203151452011981,NO
0.08946477405912229,NO
0.08887876025524158,NO
0.07572600599036332,YES
0.027998437296522988,NO
0.2404609975257195,YES
0.015041020966271648,NO
0.22652689152233366,YES
0.03398880062508139,NO
0.024677692407865607,NO
0.02337543951035291,NO
0.07657247037374659,NO
0.03796067196249511,NO
0.08653470503971872,NO
0.045969527282198205,NO
0.04369058471155098,NO
0.08620914181534053,NO
0.03353301211095195,NO
0.0902461257976299,NO
0.10938924339106655,NO
0.0603594217997135,NO
0.09421799713504363,NO
0.09317619481703347,NO
0.06511264487563485,NO
0.10776142726917569,NO
0.7624039588488085,YES
0.08086990493553849,NO
0.8282328428180754,YES
0.15236358900898556,NO
0.1489126188305769,NO
0.13530407605156922,NO
0.046164865216825106,NO
0.056908451621304854,NO
0.04974606068498502,NO
0.04668576637583019,NO
0.14246646698788906,NO
0.045969527282198205,NO
0.7080349003776534,YES
0.7131136866779529,YES
0.7252897512696965,YES
0.822568042713895,YES
0.1197421539262925,NO
0.719690063810392,YES
0.06211746321135565,NO
