50Traced_NONETRACED_MAX_SINGLE_LSA_86_MAX,Associated
0.2552,NO
0.4212,NO
0.36200000000000004,NO
0.3247,NO
0.3169,NO
0.36200000000000004,NO
0.3632,NO
0.2552,NO
0.5987,NO
0.3073,NO
0.3143,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.2552,NO
0.3108,NO
0.2552,NO
0.3169,NO
0.248,NO
0.3451,NO
0.3073,NO
0.183,NO
0.3073,NO
0.3146,NO
0.36200000000000004,NO
0.3073,NO
0.6436,NO
1.0,YES
1.0,YES
0.2752,NO
0.1687,NO
0.1739,NO
0.1763,NO
1.0,YES
1.0,YES
0.1139,NO
0.3252,NO
0.1425,NO
0.3252,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.2269,NO
0.3252,NO
0.1936,NO
0.3252,NO
0.3252,NO
0.2269,NO
0.3252,NO
0.2269,NO
0.1709,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.257,NO
0.0474,NO
0.5022,YES
0.3019,NO
0.6283,YES
0.0996,NO
0.369,NO
0.369,NO
0.368,NO
0.0949,NO
1.0,YES
0.0896,NO
1.0,YES
0.4988,NO
1.0,YES
0.3405,NO
0.457,NO
0.5265,NO
0.3307,NO
1.0,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.14300000000000002,NO
0.245,NO
1.0,YES
1.0,YES
0.245,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.3064,NO
0.3324,NO
0.3324,NO
1.0,YES
0.14300000000000002,NO
1.0,YES
0.14300000000000002,NO
1.0,YES
0.0872,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.214,NO
0.2057,NO
0.18899999999999997,NO
0.1147,NO
0.3031,NO
0.3369,NO
0.209,NO
0.2687,NO
0.1685,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1685,NO
0.1674,NO
0.1741,NO
0.4343,NO
0.2508,NO
0.2845,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1378,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.2823,NO
0.1703,NO
0.1755,NO
0.1955,NO
1.0,YES
1.0,YES
0.1631,NO
0.2223,NO
0.1464,NO
0.2223,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.1721,NO
1.0,YES
0.1684,NO
1.0,YES
0.2289,NO
0.2223,NO
0.1324,NO
0.2223,NO
0.2223,NO
0.2289,NO
0.2223,NO
0.2289,NO
0.263,NO
0.263,NO
0.4855,NO
0.3031,NO
0.2254,NO
0.4855,NO
0.1963,NO
0.263,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.3752,NO
0.4072,NO
0.4072,NO
0.263,NO
0.2203,NO
0.263,NO
0.4343,NO
0.2556,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.262,NO
