50Traced_NONETRACED_SUM_SINGLE_LSA_65_MEDIAN,Associated
0.3233,NO
3.1424,YES
0.2049,NO
0.3512,NO
0.7095,NO
0.4594,NO
1.3785,YES
0.3818,NO
1.2829,YES
0.8852,NO
0.8291,NO
1.1204,NO
1.4305,NO
0.6544,NO
1.9216,NO
0.9653,NO
0.7194,NO
0.867,NO
2.21,YES
1.5169,NO
2.3824,YES
0.8529,NO
0.7148,NO
0.4964,NO
0.5138,NO
0.9224,NO
0.6681,NO
0.9335,NO
0.9927,NO
0.9374,NO
2.3921,YES
3.255,YES
2.4621,YES
2.344,YES
1.3856,NO
2.1488,YES
1.5055,NO
0.8529,NO
1.1043,NO
1.8474,NO
2.5081,NO
1.925,NO
3.102,NO
1.3577,NO
0.6835,NO
1.6128,NO
3.0487,YES
2.7901,NO
3.1746,YES
0.9544,NO
0.7695,NO
0.2115,NO
0.7379,NO
2.1802,NO
0.5104,NO
1.8601,NO
0.9597,NO
1.6938,NO
3.3532,YES
4.2235,YES
3.5305,YES
3.3678,YES
1.9964,NO
3.3484,YES
1.8561,NO
0.7554,NO
0.7766,NO
0.8612,NO
1.8167,NO
0.848,NO
1.8782,NO
0.9344,NO
0.6011,NO
0.4762,NO
2.9627,YES
1.4579,NO
3.1518,YES
0.8208,NO
0.8531,NO
0.3397,NO
0.4956,NO
1.2347,NO
0.6183,NO
0.9526,NO
0.9027,NO
0.7775,NO
3.1584,YES
4.1869,YES
3.2654,YES
3.1619,YES
0.8988,NO
3.1777,YES
1.1841,NO
0.5379999999999999,NO
0.708,NO
0.7822,NO
1.9704,NO
1.0204,NO
1.8715,NO
0.7993,NO
0.3504,NO
0.3976,NO
3.0539,YES
1.591,NO
3.1419,YES
1.1261,NO
0.9996,NO
0.6994,NO
0.4465,NO
1.4055,NO
0.3491,NO
0.9687,NO
0.7197,NO
0.7556,NO
3.2093,YES
4.1083,YES
3.3366,YES
3.1799,YES
0.9697,NO
3.3209,YES
1.3379,NO
0.7809999999999999,NO
1.4053,NO
5.6202,YES
1.8643,YES
2.7047,YES
7.3352,YES
2.7069,NO
0.7531,NO
5.8949,YES
0.7634,NO
7.5431,YES
1.2997,NO
2.5008,NO
1.7461,NO
1.0981,NO
0.645,NO
2.8997,YES
0.2222,NO
2.5917,YES
0.8343,NO
2.6086,YES
1.5017,NO
1.3766,NO
1.8322,NO
1.6366,NO
6.0288,YES
1.2608,NO
5.7258,YES
0.6321,NO
0.8681,NO
3.0606,YES
0.4178,NO
0.9215,NO
3.8443,YES
1.2443,NO
0.3176,NO
3.3582,YES
0.3696,NO
3.7057,YES
0.42700000000000005,NO
1.294,NO
0.9726,NO
0.3494,NO
0.2341,NO
0.9359,NO
0.1494,NO
1.5993,NO
0.2405,NO
1.2474,NO
0.7933,NO
0.6635,NO
0.5685,NO
0.7819,NO
3.1919999999999997,YES
0.3359,NO
3.307,YES
0.4585,NO
0.447,NO
1.9349,YES
4.1632,YES
4.8091,YES
2.9531,YES
1.2984,NO
0.4015,NO
1.9396,YES
1.6114,NO
3.1277,YES
2.0809,NO
0.7788,NO
0.9007,NO
0.6022,NO
0.5402,NO
4.7738,YES
0.4416,NO
4.3716,YES
0.6424,NO
4.2787,YES
1.7037,NO
2.5672,NO
2.6076,NO
1.8852,NO
2.0275,YES
2.1529,NO
1.556,YES
0.4761,NO
0.9764,NO
2.8999,YES
0.6628,NO
0.7495,NO
3.5076,YES
1.064,NO
0.3554,NO
3.2357,YES
0.57,NO
3.4661,YES
0.599,NO
1.4451,NO
0.9946,NO
0.6708,NO
0.2647,NO
0.7641,NO
0.1654,NO
1.3657,NO
0.2645,NO
1.1142,NO
1.1273,NO
0.8415,NO
0.4722,NO
0.9065,NO
2.992,YES
0.4832,NO
3.7038,YES
0.2837,NO
0.4443,NO
1.425,YES
3.6927,YES
4.8092,YES
1.6167,YES
0.5359,NO
0.1891,NO
1.3819,YES
0.4996,NO
2.1794,YES
0.4231,NO
1.0709,NO
1.2623,NO
1.2169,NO
0.1895,NO
4.7792,YES
0.2894,NO
4.33,YES
0.4329,NO
3.9719,YES
0.3195,NO
0.493,NO
0.878,NO
0.7529,NO
1.5755,YES
0.6211,NO
1.4486,YES
3.2674,YES
2.4965,YES
1.7786,NO
0.9565,NO
1.1987,NO
1.6943,NO
2.8824,YES
3.1411,YES
1.1599,NO
0.2263,NO
1.9395,NO
0.2765,NO
1.6688,NO
1.5484,NO
1.6123,NO
1.5783,YES
1.3984,NO
2.307,YES
0.9774,NO
3.3403,YES
1.0546,NO
0.3161,NO
0.6867,NO
0.512,NO
0.4983,NO
1.9086,NO
0.3165,NO
2.0333,NO
0.5918,NO
1.1956,NO
5.1708,YES
1.6259,YES
2.2031,YES
6.8001,YES
2.3389,NO
0.6202,NO
5.4549,YES
0.6703,NO
6.9037,YES
1.0983,NO
2.43,NO
1.5881,NO
1.1809,NO
0.3647,NO
2.5025,YES
0.1568,NO
2.1888,YES
0.5966,NO
2.016,YES
1.2808,NO
1.1118,NO
1.5607,NO
1.4445,NO
5.6873,YES
0.9638,NO
5.6738,YES
0.5254,NO
1.0396,NO
4.9891,YES
1.8622,YES
2.0756,YES
6.4173,YES
2.0824,NO
0.6976,NO
5.278,YES
1.5231,NO
6.2919,YES
1.3624,NO
1.9366,NO
1.1695,NO
0.7831,NO
0.4499,NO
2.1781,YES
0.2475,NO
2.1937,YES
0.8316,NO
2.2067,YES
2.0035,NO
2.0321,NO
1.9813,NO
1.9962,NO
5.4816,YES
1.4965,NO
5.3099,YES
0.6138,NO
1.0046,NO
4.7433,YES
1.1289,YES
1.4879,YES
6.0422,YES
2.3498,NO
0.6516,NO
5.0725,YES
0.5891,NO
6.1972,YES
1.1804,NO
1.9925,NO
1.3806,NO
0.7136,NO
0.4602,NO
1.6857,YES
0.2775,NO
1.5327,YES
0.7475,NO
1.5761,YES
1.3445,NO
1.226,NO
1.3254,NO
1.3447,NO
4.8467,YES
0.9455,NO
4.9358,YES
0.6048,NO
1.0706,NO
4.8176,YES
0.9702,YES
1.4045,YES
5.9309,YES
2.2511,NO
0.5282,NO
5.1984,YES
0.5148,NO
6.2714,YES
0.9354,NO
2.5258,NO
1.8107,NO
1.2691,NO
0.4611,NO
1.6037,YES
0.1575,NO
1.5819,YES
0.8218,NO
1.6128,YES
1.2762,NO
0.9926,NO
0.9871,NO
1.1621,NO
5.015,YES
0.7128,NO
5.4497,YES
0.6176,NO
0.6984,NO
1.169,YES
3.72,YES
4.8099,YES
1.3319,YES
0.6245,NO
0.5217,NO
1.1777,YES
0.5728,NO
1.756,YES
0.7726,NO
0.8429,NO
1.0318,NO
0.9806,NO
0.3119,NO
4.6805,YES
0.5464,NO
4.4468,YES
0.6877,NO
4.0721,YES
0.3445,NO
0.8473,NO
0.8096,NO
1.0921,NO
1.3469,YES
0.4075,NO
1.1489,YES
0.3568,NO
0.6911,NO
2.0408,YES
4.1985,YES
5.3429,YES
3.1263,YES
1.0135,NO
0.3527,NO
2.1306,YES
1.0718,NO
3.161,YES
1.16,NO
1.0993,NO
1.0331,NO
0.8925,NO
0.2958,NO
5.1868,YES
0.3366,NO
4.8463,YES
0.2119,NO
4.5647,YES
1.1382,NO
1.6027,NO
1.9933,NO
1.5717,NO
2.4972,YES
1.4975,NO
2.039,YES
1.0923,NO
0.9311,NO
1.7566,NO
1.5172,NO
1.5694,NO
1.7596,NO
1.492,NO
0.7538,NO
1.465,NO
0.5504,NO
2.3081,NO
0.8403,NO
2.4577,YES
2.405,YES
2.316,YES
0.5576,NO
1.77,NO
0.5829,NO
1.5529,NO
1.3744,NO
1.3881,NO
0.6653,NO
0.8804,NO
0.5529999999999999,NO
1.0714,NO
1.8557,NO
0.3767,NO
2.7909,NO
2.6127,YES
1.7628,YES
1.155,NO
0.3733,NO
0.4273,NO
0.7614,NO
2.4509,YES
2.4819,YES
0.5576,NO
0.3301,NO
0.9355,NO
0.3664,NO
0.8101,NO
0.8978,NO
0.7714,NO
1.4869999999999999,YES
0.6184,NO
1.7507,YES
0.4258,NO
2.7377,YES
0.4928,NO
0.4425,NO
0.6921,NO
0.4276,NO
0.5021,NO
0.8114,NO
0.4068,NO
0.94,NO
0.2293,NO
0.2986,NO
1.9329,YES
3.4331,YES
4.6697,YES
2.5283,YES
0.8919,NO
0.3322,NO
2.2555,YES
0.2573,NO
2.7578,YES
0.3461,NO
0.6013,NO
0.5884,NO
0.5029,NO
0.1561,NO
4.5595,YES
0.2816,NO
4.3337,YES
0.2922,NO
4.0827,YES
0.2251,NO
0.5772,NO
0.8797,NO
0.5648,NO
2.2428,YES
0.3757,NO
1.7922,YES
3.1138,YES
2.218,YES
1.2023,NO
0.3569,NO
0.2786,NO
0.8047,NO
2.5511,YES
3.0878,YES
0.5736,NO
0.3828,NO
0.8292,NO
0.4278,NO
0.5559,NO
0.6141,NO
0.5077,NO
1.5644,YES
0.41100000000000003,NO
2.3048,YES
0.2189,NO
3.2641,YES
0.3092,NO
0.4244,NO
0.8839,NO
0.4894,NO
0.6192,NO
0.9311,NO
0.3167,NO
0.7977,NO
0.7411,NO
0.8671,NO
0.5255,NO
1.0429,NO
0.5247,NO
0.8922,NO
0.4018,NO
0.6371,NO
0.3463,NO
1.6533,YES
0.643,NO
1.6417,YES
0.2895,NO
0.263,NO
0.2504,NO
0.4448,NO
0.5377,NO
0.5062,NO
0.6963,NO
0.7675,NO
0.5507,NO
1.5987,YES
2.1653,YES
1.4747,YES
1.7711,YES
0.6465,NO
1.3684,YES
0.6454,NO
2.5261,YES
1.6505,YES
0.8417,NO
0.4919,NO
0.3614,NO
0.5801,NO
1.7753,YES
2.407,YES
0.3094,NO
0.4362,NO
0.6698,NO
0.5654,NO
0.6509999999999999,NO
0.8469,NO
0.6439,NO
0.8835,YES
0.5760000000000001,NO
2.1837,YES
0.3615,NO
2.5765,YES
0.3393,NO
0.4629,NO
0.9141,NO
0.4548,NO
0.6227,NO
0.6073,NO
0.3641,NO
0.6953,NO
0.7556,NO
0.7712,NO
0.7426,NO
2.076,NO
1.1071,NO
1.2324,NO
0.6744,NO
0.5354,NO
0.3235,NO
2.7781,YES
1.0423,NO
2.5037,YES
1.217,NO
1.1738,NO
1.0219,NO
0.4678,NO
1.3445,NO
0.5737,NO
1.2281,NO
0.9837,NO
1.0354,NO
2.8267,YES
3.516,YES
2.574,YES
2.8551,YES
0.8987,NO
2.6001,YES
1.4604,NO
