50Traced_NONETRACED_MAX_MULTI_LSA_6_MEDIAN,Associated
0.3138,NO
1.0,YES
0.3821,NO
1.0,YES
0.3649,NO
0.3673,NO
0.3649,NO
0.0747,NO
0.4327,NO
0.318,NO
0.3529,NO
0.1912,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.2156,NO
0.32,NO
0.0724,NO
0.2031,NO
0.5644,NO
0.3649,NO
0.4162,NO
0.3056,NO
0.1104,NO
0.3138,NO
1.0,YES
0.3649,NO
1.0,YES
0.3435,NO
0.3673,NO
0.3435,NO
0.0849,NO
0.4327,NO
0.318,NO
0.3529,NO
0.1702,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.3649,NO
0.3618,NO
0.1504,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4024,NO
0.2465,NO
1.0,YES
0.1531,NO
1.0,YES
0.1983,NO
0.3885,NO
0.474,NO
0.3885,NO
0.2465,NO
1.0,YES
0.2682,NO
0.6036,YES
0.2465,NO
0.4542,YES
0.3369,NO
0.462,NO
0.3669,NO
0.1983,NO
0.5922,YES
0.5169,NO
1.0,YES
0.3618,NO
0.1547,NO
1.0,YES
0.4032,NO
0.4032,NO
1.0,YES
0.2853,NO
0.1329,NO
1.0,YES
0.2414,NO
1.0,YES
0.4965,NO
0.5231,NO
0.5231,NO
0.5231,NO
0.184,NO
0.4049,NO
0.1902,NO
0.3915,NO
0.1451,NO
0.2927,NO
0.2505,NO
0.4965,NO
0.518,NO
0.2942,NO
0.6869,YES
0.4965,NO
1.0,YES
0.2328,NO
0.2544,NO
0.5285,YES
1.0,YES
1.0,YES
0.5285,YES
0.2784,NO
0.1725,NO
0.4664,YES
0.3551,NO
0.6693,YES
0.5117,NO
0.2365,NO
0.42,NO
0.2048,NO
0.1729,NO
1.0,YES
0.2299,NO
1.0,YES
0.1628,NO
1.0,YES
0.5117,NO
0.3343,NO
0.2935,NO
0.5117,NO
0.3951,YES
0.5117,NO
0.6693,YES
0.2393,NO
0.1646,NO
1.0,YES
0.44,NO
0.44,NO
1.0,YES
0.3433,NO
0.153,NO
1.0,YES
0.2424,NO
1.0,YES
0.5177,NO
0.534,NO
0.3856,NO
0.2898,NO
0.1775,NO
0.44,NO
0.1654,NO
0.3557,NO
0.13,NO
0.3073,NO
0.2612,NO
0.5177,NO
0.5177,NO
0.2338,NO
0.5544,YES
0.5177,NO
0.6773,YES
0.1148,NO
0.1186,NO
0.2369,YES
0.7449,YES
0.5827,YES
0.1653,YES
0.1146,NO
0.1148,NO
0.2418,YES
0.1268,NO
0.2445,YES
0.1827,NO
0.3002,NO
0.42,NO
0.3002,NO
0.1493,NO
1.0,YES
0.1393,NO
0.6276,YES
0.1347,NO
1.0,YES
0.1827,NO
0.1193,NO
0.2456,NO
0.1827,NO
0.2693,YES
0.254,NO
0.2445,YES
1.0,YES
1.0,YES
0.3634,NO
0.2576,NO
0.1473,NO
0.2796,NO
1.0,YES
1.0,YES
0.2796,NO
0.1949,NO
0.2796,NO
0.2808,NO
0.2131,NO
0.3082,NO
0.1446,NO
1.0,YES
0.1922,NO
0.904,YES
0.1058,NO
1.0,YES
0.1676,NO
0.2808,NO
0.2456,NO
0.1267,NO
0.2808,NO
0.2673,NO
0.2808,NO
0.2219,NO
0.3618,NO
0.1352,NO
1.0,YES
0.5502,YES
0.5502,YES
1.0,YES
0.3105,NO
0.1329,NO
1.0,YES
0.2465,NO
1.0,YES
0.3004,NO
0.5037,NO
0.5037,NO
0.5037,NO
0.184,NO
0.5502,YES
0.1607,NO
0.4729,YES
0.1638,NO
0.4729,YES
0.2256,NO
0.3547,NO
0.518,NO
0.3004,NO
0.6869,YES
0.4918,NO
1.0,YES
0.3618,NO
0.3341,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3069,NO
0.3341,NO
1.0,YES
0.1886,NO
1.0,YES
0.1713,NO
0.4413,NO
0.474,NO
0.3247,NO
0.3341,NO
1.0,YES
0.2912,NO
0.6036,YES
0.3341,NO
0.4542,YES
0.3369,NO
0.462,NO
0.518,NO
0.24,NO
0.7476,YES
0.4951,NO
1.0,YES
0.207,NO
0.1392,NO
1.0,YES
0.5239,YES
0.4498,YES
1.0,YES
0.4024,NO
0.1622,NO
1.0,YES
0.1531,NO
1.0,YES
0.1078,NO
0.534,NO
0.3856,NO
0.2127,NO
0.2034,NO
0.5239,YES
0.2682,NO
0.5522,YES
0.1773,NO
0.5239,YES
0.1754,NO
0.2702,NO
0.3619,NO
0.2338,NO
0.5922,YES
0.5104,NO
1.0,YES
0.3075,NO
0.1504,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4024,NO
0.1263,NO
1.0,YES
0.2302,NO
1.0,YES
0.4462,NO
0.4969,NO
0.4412,NO
0.4412,NO
0.1347,NO
1.0,YES
0.2682,NO
0.6036,YES
0.308,NO
0.4542,YES
0.3369,NO
0.462,NO
0.4462,NO
0.2806,NO
0.7476,YES
0.5169,NO
1.0,YES
0.3011,NO
0.1881,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.2784,NO
0.1995,NO
0.5227,YES
0.3405,NO
1.0,YES
0.415,NO
0.2488,NO
0.3522,NO
0.2523,NO
0.1995,NO
1.0,YES
0.17,NO
1.0,YES
0.1995,NO
1.0,YES
0.3369,NO
0.462,NO
0.415,NO
0.415,NO
0.5820000000000001,YES
0.2358,NO
1.0,YES
0.1918,NO
0.1414,NO
0.4937,YES
0.8013,YES
1.0,YES
0.4937,YES
0.2651,NO
0.1414,NO
0.4937,YES
0.3816,NO
0.6109,YES
0.3984,NO
0.1911,NO
0.42,NO
0.1612,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1414,NO
1.0,YES
0.2729,NO
0.3623,NO
0.3984,NO
0.3984,NO
0.3555,YES
0.3569,NO
0.6109,YES
0.4042,NO
0.1122,NO
0.3578,NO
0.3716,NO
0.2654,NO
0.4627,NO
0.3816,NO
0.1869,NO
0.3341,NO
0.2736,NO
0.3341,NO
0.2082,NO
1.0,YES
1.0,YES
1.0,YES
0.1869,NO
0.386,NO
0.0797,NO
0.1602,NO
0.2378,NO
0.2533,NO
0.1707,NO
0.3202,NO
0.3189,NO
0.0781,NO
0.2813,NO
0.2387,NO
0.4784,NO
1.0,YES
1.0,YES
0.2752,NO
0.1766,NO
0.1473,NO
0.2387,NO
0.6856,YES
1.0,YES
0.1251,NO
0.18100000000000002,NO
0.1893,NO
0.2608,NO
0.2437,NO
0.2437,NO
0.2437,NO
1.0,YES
0.175,NO
0.8716,YES
0.1099,NO
1.0,YES
0.175,NO
0.2608,NO
0.2456,NO
0.1354,NO
0.2608,NO
0.2673,NO
0.2608,NO
0.1893,NO
0.3011,NO
0.1526,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.2033,NO
0.1474,NO
0.5227,YES
0.2926,NO
1.0,YES
0.2467,NO
0.3934,NO
0.3934,NO
0.3934,NO
0.1474,NO
1.0,YES
0.154,NO
1.0,YES
0.1474,NO
1.0,YES
0.3369,NO
0.462,NO
0.2467,NO
0.1809,NO
0.5820000000000001,YES
0.2467,NO
1.0,YES
0.9153,YES
1.0,YES
0.3473,NO
0.275,NO
0.275,NO
0.295,NO
0.2814,YES
0.7773,YES
0.2011,NO
0.1823,NO
0.295,NO
0.2321,NO
0.3062,NO
0.3082,NO
0.3062,NO
0.7773,YES
0.275,NO
0.904,YES
0.166,NO
0.7773,YES
0.2043,NO
0.2321,NO
0.1909,NO
0.1267,NO
0.2321,NO
0.2205,NO
0.2321,NO
0.275,NO
0.3496,NO
0.0879,NO
0.2193,NO
0.5644,NO
0.2813,NO
0.2193,NO
0.2831,NO
0.2155,NO
0.1985,NO
1.0,YES
0.4964,NO
1.0,YES
0.3627,NO
0.3824,NO
0.3627,NO
0.2155,NO
0.3984,NO
0.1658,NO
0.3844,NO
0.2155,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2193,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.2067,NO
0.2387,NO
1.0,YES
1.0,YES
0.1251,NO
0.1616,NO
0.2067,NO
0.2015,NO
0.2341,NO
0.3082,NO
0.2341,NO
1.0,YES
0.2067,NO
0.904,YES
0.1247,NO
1.0,YES
0.0939,NO
0.2015,NO
0.2456,NO
0.1274,NO
0.2015,NO
0.2673,NO
0.2015,NO
0.2067,NO
0.3496,NO
0.3765,NO
0.414,NO
0.4029,NO
0.2888,NO
0.414,NO
0.2932,NO
0.2932,NO
0.2006,NO
0.6940000000000001,YES
0.4964,NO
1.0,YES
0.3705,NO
0.3824,NO
0.3705,NO
0.2932,NO
0.3984,NO
0.3404,NO
0.3844,NO
0.2932,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2888,NO
