50Traced_NONETRACED_SUM_SINGLE_LSA_55_MAX,Associated
1.6889,NO
1.4191,NO
1.8497,NO
1.001,NO
0.37,NO
1.9331,NO
3.4607,YES
2.3726,NO
2.3369,YES
0.4649,NO
0.4786,NO
0.5778,NO
0.7427,NO
1.7749,NO
0.7163,NO
1.04,NO
0.4489,NO
1.7355,NO
3.0345,YES
3.0068,YES
3.6430000000000002,YES
2.9376,YES
1.9454,NO
2.8649,YES
1.7324,NO
0.7974,NO
0.6712,NO
0.7452,NO
1.9673,NO
1.7634,NO
1.4988,NO
0.8874,NO
0.7096,NO
1.6203,NO
4.1793,YES
2.1088,NO
2.9281,YES
0.7844,NO
0.7956,NO
0.9584,NO
0.6671,NO
2.2779,NO
0.8518,NO
1.1019,NO
0.7373,NO
1.7749,NO
3.6434,YES
3.7109,YES
4.2526,YES
3.4918,YES
1.7476,NO
2.7771,YES
1.5174,NO
0.3619,NO
0.2579,NO
0.39,NO
1.5854,NO
1.2157,NO
1.1087,NO
0.6908,NO
0.3809,NO
1.0214,NO
3.2902,YES
1.1778,NO
2.4205,YES
0.5268,NO
0.5075,NO
0.5711,NO
0.5486,NO
1.4037,NO
0.5651,NO
0.7295,NO
0.3287,NO
1.2284,NO
2.9408,YES
3.0745,YES
3.1974,YES
2.6941,YES
0.9739,NO
2.003,YES
0.9138,NO
0.4087,NO
0.6418,NO
4.8857,YES
1.2727,YES
1.716,YES
5.1136,YES
1.2467,NO
0.2679,NO
5.3455,YES
1.1546,NO
6.5282,YES
0.5879,NO
1.2733,NO
0.8273,NO
1.4018,NO
0.6138,NO
3.0058,YES
0.45299999999999996,NO
2.4454,YES
0.5586,NO
2.3478,YES
1.6316,NO
1.1682,NO
2.2119999999999997,NO
1.4269999999999998,NO
5.8927,YES
3.4673,NO
6.1311,YES
0.1799,NO
0.3571,NO
3.2003,YES
0.6577,NO
0.5655,NO
3.4708,YES
1.1898,NO
0.2374,NO
3.4635,YES
0.4125,NO
3.8816,YES
0.4183,NO
1.9091,NO
1.2974,NO
1.2352,NO
0.4631,NO
1.1389,NO
0.349,NO
0.4287,NO
0.519,NO
0.8912,NO
0.5998,NO
0.6684,NO
0.6188,NO
0.4411,NO
3.6332,YES
1.5326,NO
4.1906,YES
0.6961,NO
0.5918,NO
2.6563,YES
4.0064,YES
3.8495,YES
3.6096,YES
1.1059,NO
0.3521,NO
3.2721,YES
2.5271,NO
4.1016,YES
1.3769999999999998,NO
0.8125,NO
0.6254,NO
1.2067,NO
0.8420000000000001,NO
5.6464,YES
0.609,NO
4.5944,YES
0.4946,NO
4.2546,YES
2.7103,NO
2.3793,NO
3.8431,NO
2.0309,NO
3.8013,YES
3.1725,NO
3.9546,YES
0.19399999999999998,NO
0.6318,NO
2.833,YES
0.5196,NO
0.9955,NO
2.9076,YES
0.8374,NO
0.1901,NO
3.2329,YES
0.675,NO
3.4549,YES
0.6346,NO
0.7535,NO
0.6066,NO
1.1318,NO
0.3939,NO
1.9119,NO
0.2605,NO
1.9403,NO
0.1494,NO
1.3234,NO
1.2265,NO
0.8243,NO
1.425,NO
0.6408,NO
3.2484,YES
2.5336,NO
3.8431,YES
0.6319,NO
0.8723,NO
1.4465,YES
4.3621,YES
3.7506,YES
2.2159999999999997,YES
0.9651,NO
0.2446,NO
1.2451,YES
0.5452,NO
2.0933,YES
0.405,NO
1.0609,NO
0.9017,NO
1.3883,NO
0.6269,NO
4.9761,YES
0.5321,NO
4.4185,YES
0.8411,NO
4.4807,YES
0.8958,NO
0.5827,NO
1.0401,NO
0.5122,NO
2.45,YES
1.0999,NO
2.5627,YES
2.0158,YES
1.7052,YES
1.7921,NO
0.9186,NO
0.8740000000000001,NO
1.8082,NO
1.3519999999999999,YES
1.9827,YES
1.5396,NO
0.9488,NO
2.1643,NO
1.1059999999999999,NO
0.9016,NO
0.8607,NO
0.9208,NO
1.047,YES
1.2175,NO
2.4197,YES
0.7141,NO
2.6921,YES
0.8106,NO
1.2379,NO
1.1143,NO
1.1276,NO
0.8786,NO
2.1174,NO
0.8609,NO
2.2616,NO
0.4424,NO
0.4371,NO
5.1672,YES
2.0225,YES
2.0996,YES
5.6177,YES
1.4836,NO
0.3041,NO
5.5955,YES
1.1987,NO
6.712000000000001,YES
0.6247,NO
1.1739,NO
0.4346,NO
1.0075,NO
0.7063,NO
3.2464,YES
0.4917,NO
3.1006,YES
0.4243,NO
2.9477,YES
1.9651,NO
1.5141,NO
2.2472,NO
1.4169,NO
6.1433,YES
3.5492,NO
6.263999999999999,YES
0.3531,NO
0.6712,NO
4.8962,YES
2.1435,YES
2.1182,YES
5.4669,YES
1.5694,NO
0.2792,NO
5.4794,YES
1.2909,NO
6.2778,YES
0.9924,NO
1.515,NO
1.088,NO
1.7574,NO
0.6022,NO
3.1787,YES
0.5498,NO
2.9752,YES
0.5055,NO
2.6978,YES
1.9141,NO
1.5846,NO
2.5671,NO
1.4487,NO
5.7531,YES
3.1975,NO
6.3457,YES
0.5541,NO
0.5522,NO
4.8591,YES
1.6281,YES
1.7073,YES
5.2066,YES
1.2822,NO
0.4875,NO
5.3621,YES
1.5765,NO
6.6181,YES
0.7501,NO
1.1058,NO
0.6486,NO
0.9842,NO
0.7969,NO
2.8483,YES
0.7593,NO
2.2769,YES
0.6361,NO
2.4502,YES
1.9455,NO
1.6591,NO
2.7344,NO
1.5042,NO
5.8226,YES
3.4899,NO
5.82,YES
0.287,NO
0.4286,NO
4.4634,YES
0.9413,YES
1.2127,YES
4.457,YES
1.3317,NO
0.2631,NO
5.0865,YES
0.7487,NO
5.5932,YES
0.3803,NO
1.3119,NO
0.6545,NO
1.2256,NO
0.4371,NO
1.9008,YES
0.3099,NO
1.8886,YES
0.2333,NO
1.6823,YES
1.3314,NO
1.0497,NO
1.6580000000000001,NO
1.1041,NO
4.9823,YES
2.8806,NO
5.3657,YES
0.4288,NO
0.4841,NO
1.1072,YES
4.5915,YES
3.9684,YES
2.1143,YES
0.7887,NO
0.0915,NO
1.1059,YES
0.9449,NO
1.8619999999999999,YES
0.5128,NO
0.8361,NO
0.6982,NO
1.1155,NO
0.6448,NO
5.2933,YES
0.3464,NO
4.8641,YES
0.396,NO
4.7738,YES
1.244,NO
0.9739,NO
1.4592,NO
0.6147,NO
2.2598,YES
1.6171,NO
2.2363,YES
0.5148,NO
0.4001,NO
1.2662,YES
3.6157,YES
3.2984,YES
1.9633,YES
0.6959,NO
0.0858,NO
1.5019999999999998,YES
0.7342,NO
1.9684,YES
0.3152,NO
0.1503,NO
0.1036,NO
0.6528,NO
0.3424,NO
4.4738,YES
0.1772,NO
4.2452,YES
0.1157,NO
3.8738,YES
1.0855,NO
0.6459999999999999,NO
1.7187,NO
0.723,NO
2.1654,YES
1.6519,NO
2.0331,YES
0.41100000000000003,NO
0.7556,NO
1.4197,NO
0.7798,NO
1.0552,NO
1.5064,NO
0.8613,NO
0.3878,NO
2.1253,NO
0.7833,NO
1.9269999999999998,NO
0.6555,NO
2.1778,YES
2.0980000000000003,YES
2.4025,YES
0.223,NO
1.8357,NO
0.4069,NO
1.1229,NO
0.6961,NO
1.2422,NO
0.7323,NO
0.7509999999999999,NO
0.7891,NO
0.7617,NO
1.831,NO
1.179,NO
2.8979,NO
0.9747,YES
1.5168,YES
1.0298,NO
0.6781,NO
0.5435,NO
0.9191,NO
1.5801,YES
0.893,YES
0.8546,NO
0.5684,NO
0.8409,NO
0.5565,NO
0.498,NO
0.5993,NO
0.6232,NO
1.3417,YES
0.7505,NO
1.9394,YES
0.5007,NO
1.9624,YES
0.5172,NO
0.69,NO
0.6872,NO
0.6909,NO
0.5352,NO
0.8493,NO
0.3907,NO
1.1321,NO
0.4956,NO
0.3349,NO
1.7204,YES
4.364,YES
3.8811,YES
2.1476,YES
0.6311,NO
0.1298,NO
1.4063,YES
0.4936,NO
2.3223,YES
0.2625,NO
0.7812,NO
0.4379,NO
1.109,NO
0.441,NO
5.1228,YES
0.1795,NO
4.7004,YES
0.4462,NO
4.4609,YES
1.0017,NO
0.6767,NO
1.068,NO
0.5697,NO
2.6213,YES
1.2522,NO
2.513,YES
2.0987,YES
1.5193,YES
0.5542,NO
0.797,NO
0.7986,NO
0.6297,NO
0.9522,YES
1.9597,YES
0.4668,NO
0.3837,NO
0.7614,NO
0.4629,NO
0.3798,NO
0.5716,NO
0.6039,NO
0.8243,YES
1.0107,NO
2.3534,YES
0.847,NO
2.5052,YES
0.7647,NO
0.5565,NO
0.3961,NO
0.542,NO
0.361,NO
0.8087,NO
0.3316,NO
0.8977,NO
0.7133,NO
0.5993,NO
0.3206,NO
1.6056,NO
1.1693,NO
1.0423,NO
0.9496,NO
0.7170000000000001,NO
0.9125,NO
2.8598,YES
0.6818,NO
2.3986,YES
0.8192,NO
0.785,NO
0.9264,NO
0.5146,NO
1.358,NO
0.8834,NO
0.7478,NO
0.7812,NO
1.1156,NO
2.6984,YES
2.8063,YES
2.6746,YES
2.4894,YES
0.6657,NO
1.4387,YES
1.0445,NO
2.0429,YES
2.0581,YES
0.451,NO
0.1584,NO
0.1846,NO
0.28800000000000003,NO
1.5995,YES
1.9845,YES
0.3006,NO
0.2927,NO
0.2411,NO
0.3017,NO
0.3231,NO
0.608,NO
0.397,NO
1.558,YES
0.2874,NO
3.0431,YES
0.0329,NO
3.0499,YES
0.0757,NO
0.3235,NO
0.2907,NO
0.2768,NO
0.2533,NO
0.2552,NO
0.2039,NO
0.4879,NO
0.662,NO
0.7658,NO
0.5379,NO
1.7707,NO
1.4269999999999998,NO
1.1535,NO
1.1361,NO
0.6874,NO
1.115,NO
3.475,YES
1.2893,NO
2.7689,YES
1.0535,NO
1.05,NO
1.1672,NO
0.897,NO
1.735,NO
1.1375,NO
0.8642,NO
1.0953,NO
1.3337,NO
3.1743,YES
3.3007,YES
3.3287,YES
2.7995,YES
1.0771,NO
1.9808,YES
1.3644,NO
