50Traced_NONETRACED_MAX_RAW_LSA_67_MEDIAN,Associated
0.1542,NO
0.1576,NO
0.1348,NO
0.2085,NO
0.1702,NO
0.2085,NO
0.3848,YES
0.4613,YES
1.0,YES
1.0,YES
0.2085,NO
1.0,YES
0.2085,NO
0.1523,NO
0.079,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.2938,NO
1.0,YES
0.1214,NO
0.2516,NO
0.1848,NO
0.1834,NO
0.136,NO
0.2337,YES
0.132,NO
1.0,YES
0.2129,NO
1.0,YES
0.2938,NO
0.2192,NO
0.3025,NO
0.2938,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.2156,NO
0.1535,NO
0.4159,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
0.47700000000000004,YES
0.1732,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.47700000000000004,YES
0.3359,NO
0.47700000000000004,YES
0.1566,NO
0.0364,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.071,NO
0.3141,YES
0.3002,NO
1.0,YES
0.33,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.1427,NO
1.0,YES
0.07400000000000001,NO
1.0,YES
0.1481,NO
1.0,YES
0.2397,NO
0.2192,NO
0.2935,NO
0.33,NO
1.0,YES
0.2818,NO
1.0,YES
0.1636,NO
0.1646,NO
1.0,YES
0.1762,NO
0.1649,NO
0.4197,YES
0.1681,NO
0.153,NO
1.0,YES
0.2848,NO
1.0,YES
0.2147,NO
0.2516,NO
0.1848,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2848,NO
0.1764,NO
0.3901,NO
0.2848,NO
1.0,YES
0.3584,NO
1.0,YES
0.0467,NO
0.0855,NO
0.1484,YES
0.2103,YES
0.1906,YES
0.1484,YES
0.0836,NO
0.0855,NO
0.1204,YES
0.1152,NO
0.1484,YES
0.1027,NO
0.1762,NO
0.1733,NO
0.1785,NO
0.0855,NO
0.2103,YES
0.0855,NO
0.1906,YES
0.1347,NO
0.1484,YES
0.0328,NO
0.0714,NO
0.0698,NO
0.035,NO
0.1484,YES
0.0397,NO
0.1484,YES
0.4428,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
1.0,YES
1.0,YES
0.1404,NO
0.1665,NO
0.1517,NO
0.067,NO
0.2374,NO
0.16,NO
0.2374,NO
1.0,YES
0.0978,NO
1.0,YES
0.032,NO
1.0,YES
0.0742,NO
0.149,NO
0.1218,NO
0.1665,NO
0.149,NO
0.2177,NO
0.1665,NO
0.14800000000000002,NO
0.17,NO
0.079,NO
1.0,YES
0.2624,YES
0.301,YES
0.3916,YES
0.1494,NO
0.0695,NO
1.0,YES
0.2649,NO
1.0,YES
0.0884,NO
0.3042,NO
0.1867,NO
0.2024,NO
0.0973,NO
0.1919,YES
0.0908,NO
0.301,YES
0.0821,NO
0.301,YES
0.2649,NO
0.1669,NO
0.3023,NO
0.2649,NO
1.0,YES
0.2649,NO
1.0,YES
0.17,NO
0.1494,NO
1.0,YES
0.2214,YES
0.3451,YES
0.3916,YES
0.2192,NO
0.1931,NO
1.0,YES
0.3049,NO
1.0,YES
0.2672,NO
0.2516,NO
0.1848,NO
0.1744,NO
0.1494,NO
0.1919,YES
0.1931,NO
0.3451,YES
0.1968,NO
0.3451,YES
0.3049,NO
0.1846,NO
0.3049,NO
0.3049,NO
1.0,YES
0.3049,NO
1.0,YES
0.17,NO
0.1099,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
0.4186,YES
0.1102,NO
1.0,YES
0.1022,NO
0.2099,NO
0.179,NO
0.0629,NO
0.2034,NO
0.2337,YES
0.1975,NO
1.0,YES
0.1773,NO
1.0,YES
0.1754,NO
0.2192,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.0748,NO
0.079,NO
1.0,YES
0.1346,YES
0.3077,YES
0.3738,YES
0.1494,NO
0.0556,NO
1.0,YES
0.106,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.1549,NO
0.1497,NO
0.1047,NO
0.1935,YES
0.1016,NO
0.3077,YES
0.0639,NO
0.3077,YES
0.1277,NO
0.1709,NO
0.3135,NO
0.1202,NO
1.0,YES
0.2439,NO
1.0,YES
0.1468,NO
0.1202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.1202,NO
0.2465,YES
0.20199999999999999,NO
1.0,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
0.324,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.1629,NO
0.2519,NO
0.20199999999999999,NO
0.1116,NO
1.0,YES
0.2085,NO
1.0,YES
0.1566,NO
0.10300000000000001,NO
0.3313,YES
1.0,YES
0.4264,YES
0.3313,YES
0.1548,NO
0.0792,NO
0.2917,YES
0.2252,NO
0.3313,YES
0.2252,NO
0.1448,NO
0.1632,NO
0.0906,NO
0.1825,NO
1.0,YES
0.1772,NO
0.5728,YES
0.0892,NO
0.4594,YES
0.1677,NO
0.2519,NO
0.2985,NO
0.1348,NO
0.3313,YES
0.2298,NO
0.3313,YES
0.08900000000000001,NO
0.0394,NO
0.1931,NO
0.2108,NO
0.1588,NO
0.1588,NO
0.1243,NO
0.1243,NO
0.2592,NO
0.1291,NO
0.1766,NO
0.10800000000000001,NO
0.4225,YES
0.3368,YES
0.4103,YES
0.0766,NO
0.14800000000000002,NO
0.1243,NO
0.1588,NO
0.1551,NO
0.1588,NO
0.0806,NO
0.0745,NO
0.1014,NO
0.10800000000000001,NO
0.1931,NO
0.0806,NO
0.2105,NO
0.1289,YES
0.289,YES
0.2752,NO
0.1653,NO
0.1256,NO
0.1256,NO
0.35200000000000004,YES
0.1854,YES
0.0968,NO
0.1565,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.1033,NO
0.1854,YES
0.1256,NO
0.3735,YES
0.1256,NO
0.1163,NO
0.1143,NO
0.1565,NO
0.0996,NO
0.1407,NO
0.1565,NO
0.1256,NO
0.1566,NO
0.0603,NO
0.3362,YES
1.0,YES
1.0,YES
0.3362,YES
0.1548,NO
0.0303,NO
0.2018,YES
0.183,NO
0.3362,YES
0.1023,NO
0.2043,NO
0.1726,NO
0.2043,NO
0.07200000000000001,NO
1.0,YES
0.07400000000000001,NO
1.0,YES
0.1039,NO
0.3658,YES
0.073,NO
0.2519,NO
0.1488,NO
0.0827,NO
0.3362,YES
0.2085,NO
0.3362,YES
0.3458,YES
0.4242,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.107,NO
0.4144,YES
0.4242,YES
0.1111,NO
0.1267,NO
0.09699999999999999,NO
0.1058,NO
0.1792,NO
0.1373,NO
0.1792,NO
1.0,YES
0.1033,NO
0.4242,YES
0.0553,NO
0.4144,YES
0.0836,NO
0.1267,NO
0.1143,NO
0.1267,NO
0.1267,NO
0.192,NO
0.1267,NO
0.0813,NO
0.1238,NO
0.0659,NO
0.1396,NO
0.2168,NO
0.1396,NO
0.1396,NO
0.1474,NO
0.1474,NO
0.1921,NO
0.2884,YES
0.1396,NO
0.2147,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.1671,NO
0.1658,NO
0.1396,NO
0.2072,NO
0.1519,NO
0.1257,YES
0.1324,YES
0.2884,YES
0.1927,YES
0.1396,NO
0.2884,YES
0.1396,NO
0.4428,YES
1.0,YES
0.2823,NO
0.1584,NO
0.1295,NO
0.1295,NO
1.0,YES
1.0,YES
0.0947,NO
0.1079,NO
0.1295,NO
0.1095,NO
0.1665,NO
0.1528,NO
0.1463,NO
1.0,YES
0.0978,NO
1.0,YES
0.1295,NO
1.0,YES
0.1295,NO
0.0477,NO
0.1218,NO
0.1274,NO
0.0956,NO
0.1427,NO
0.0913,NO
0.1295,NO
0.1686,NO
0.2143,NO
0.2688,NO
0.2061,NO
0.1494,NO
0.2963,NO
0.1529,NO
0.2143,NO
0.2252,NO
1.0,YES
0.1561,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.2143,NO
0.20600000000000002,NO
0.2143,NO
0.0815,NO
0.2286,NO
0.2083,NO
1.0,YES
0.4206,YES
1.0,YES
1.0,YES
0.233,NO
1.0,YES
0.233,NO
