50Traced_NONETRACED_SUM_SINGLE_VSM_61_MEDIAN,Associated
0.271,NO
0.3266,NO
0.3801,NO
0.6734,NO
0.2693,NO
4.6019,YES
0.4428,NO
4.2831,YES
0.6466,NO
4.4372,YES
0.6946,NO
1.355,NO
0.6297,NO
0.93,NO
1.9117,YES
1.1865,NO
2.3072,YES
1.1733,NO
0.7359,NO
0.7604,NO
1.5619,NO
1.4396,NO
1.1435,NO
1.1081,NO
0.8598,NO
1.0883,NO
3.3952,YES
0.6887,NO
2.7525,YES
0.4252,NO
1.0455,NO
0.4354,NO
0.7392,NO
1.1529,NO
1.2583,NO
1.1259,NO
1.1735,NO
0.9887,NO
3.2634,YES
3.8869,YES
3.6585,YES
2.5008,YES
0.9912,NO
2.6617,YES
1.1758,NO
0.5283,NO
0.6355,NO
1.3786,YES
4.4479,YES
3.9057,YES
1.7351,YES
1.0392,NO
0.2155,NO
1.7121,YES
1.6313,NO
1.9603,YES
1.2592,NO
0.7917,NO
0.9304,NO
1.1127,NO
0.4449,NO
3.9399,YES
0.5222,NO
3.7977,YES
0.69,NO
3.6675,YES
1.7014,NO
2.6629,NO
1.8419,NO
1.8183,NO
1.6680000000000001,YES
1.4958,NO
2.5356,YES
1.1389,NO
0.7679,NO
0.9273,NO
1.2187,NO
1.2786,NO
1.421,NO
1.1658,NO
0.8852,NO
1.5543,NO
3.1506,YES
0.7152,NO
2.8818,YES
0.5949,NO
1.297,NO
0.621,NO
0.6921,NO
0.9540000000000001,NO
1.1618,NO
1.105,NO
0.889,NO
1.0241,NO
2.9489,YES
3.6956,YES
3.7346,YES
2.4293,YES
1.1948,NO
2.488,YES
1.6937,NO
0.6282,NO
0.6884,NO
1.4349,NO
1.4851,NO
1.5127,NO
1.6952,NO
1.0038,NO
0.3724,NO
1.7990000000000002,NO
3.5691,YES
1.3330000000000002,NO
2.9574,YES
0.5084,NO
0.9105,NO
0.2074,NO
0.5521,NO
1.4406,NO
0.8125,NO
1.2907,NO
0.45,NO
1.2148,NO
3.4601,YES
4.0271,YES
4.0609,YES
2.5276,YES
1.6852,NO
2.6354,YES
2.1221,NO
0.5964,NO
0.7076,NO
0.7557,NO
1.6735,NO
1.4315,NO
1.3918,NO
0.8336,NO
0.3302,NO
1.1842,NO
3.3624,YES
0.9159999999999999,NO
2.8546,YES
0.3135,NO
0.8873,NO
0.2917,NO
0.3856,NO
1.3319999999999999,NO
0.5259,NO
1.3182,NO
0.3559,NO
1.3331,NO
3.2271,YES
3.7709,YES
3.5236,YES
2.4558,YES
1.2287,NO
2.9308,YES
1.4919,NO
0.7434,NO
0.649,NO
0.354,NO
1.8949,NO
1.8227,NO
1.1007,NO
0.4634,NO
0.2514,NO
1.0174,NO
3.6192,YES
0.3767,NO
2.8838,YES
0.4113,NO
1.0165,NO
0.4565,NO
0.4144,NO
1.6867,NO
0.5261,NO
1.6921,NO
0.4362,NO
1.3368,NO
3.2164,YES
3.9891,YES
3.6854,YES
2.4377,YES
0.7404,NO
2.8683,YES
1.0654,NO
0.8014,NO
0.8141,NO
5.4422,YES
1.7473,YES
1.9003,YES
5.3507,YES
2.0383,NO
0.7866,NO
5.1031,YES
0.9782,NO
5.92,YES
1.3230000000000002,NO
1.6491,NO
1.4289,NO
0.5761,NO
0.5374,NO
2.2372,YES
1.0683,NO
1.9549,YES
1.4598,NO
3.1093,YES
1.5509,NO
1.743,NO
3.1559,NO
1.6271,NO
5.9917,YES
2.4443,NO
6.047999999999999,YES
0.1799,NO
0.3246,NO
2.1403,YES
1.2371,NO
1.0605,NO
2.4118,YES
0.6645,NO
0.1364,NO
2.7121,YES
0.191,NO
2.8222,YES
0.209,NO
1.3521,NO
0.3691,NO
0.2648,NO
0.171,NO
1.7583,NO
0.1398,NO
1.5130000000000001,NO
0.3307,NO
1.662,NO
0.3437,NO
0.5569,NO
1.4304,NO
0.8768,NO
2.7313,YES
0.9632,NO
3.0539,YES
0.7083,NO
0.6468,NO
3.3026,YES
5.0546,YES
4.2411,YES
4.4628,YES
1.472,NO
0.2157,NO
3.7502,YES
1.847,NO
4.3142,YES
1.9781,NO
1.4658,NO
1.5,NO
1.189,NO
0.2809,NO
4.7912,YES
0.5069,NO
4.1378,YES
0.9406,NO
4.8979,YES
1.8764,NO
3.1689,NO
2.8412,NO
2.6248,NO
4.2975,YES
2.8054,NO
4.9452,YES
0.1636,NO
0.3675,NO
4.0084,YES
1.3329,NO
1.383,NO
3.6014,YES
1.3347,NO
0.153,NO
4.0018,YES
0.2111,NO
4.611000000000001,YES
0.4633,NO
1.446,NO
0.8193,NO
0.3389,NO
0.1775,NO
1.8355,NO
0.3443,NO
1.5306,NO
0.3468,NO
2.3405,NO
0.8706,NO
0.7645,NO
1.8718,NO
0.9154,NO
4.3232,YES
1.0423,NO
4.9939,YES
0.7202,NO
0.364,NO
0.9661,YES
5.124,YES
4.0013,YES
1.4139,YES
0.9437,NO
0.2463,NO
1.6241,YES
0.9739,NO
1.8769,YES
0.6336,NO
1.1154,NO
1.0508,NO
1.4498,NO
0.3284,NO
4.5731,YES
0.5322,NO
4.3885,YES
0.8377,NO
4.2423,YES
1.038,NO
1.8155,NO
0.8504,NO
1.1795,NO
1.4551,YES
1.2906,NO
2.5061,YES
2.225,YES
1.2704,YES
1.574,NO
1.2661,NO
0.9347,NO
1.6582,NO
2.885,YES
2.9109,YES
1.6808,NO
0.5644,NO
1.8772,NO
0.5088,NO
1.0933,NO
1.0992,NO
0.8831,NO
1.5734,YES
1.071,NO
3.1103,YES
0.9543,NO
3.3716,YES
1.1068,NO
0.7319,NO
0.9745,NO
0.88,NO
0.8031,NO
1.8496,NO
0.8604,NO
2.0898,NO
0.3766,NO
0.7738,NO
4.8419,YES
1.1262,YES
1.6879,YES
4.7621,YES
1.5008,NO
0.2325,NO
5.2206,YES
0.5758,NO
5.3161,YES
0.8458,NO
2.3556,NO
1.7269999999999999,NO
1.1441,NO
0.28300000000000003,NO
1.817,YES
0.4567,NO
1.4409999999999998,YES
1.0087,NO
2.195,YES
1.2324,NO
1.3962,NO
2.8442,NO
1.3988,NO
4.9799,YES
1.3563,NO
5.8991,YES
0.4976,NO
0.7354,NO
4.0942,YES
1.995,YES
2.1003,YES
4.0418,YES
1.4213,NO
0.3776,NO
3.9530000000000003,YES
0.9973,NO
4.7938,YES
0.8243,NO
1.4961,NO
1.1583,NO
0.6729999999999999,NO
0.1952,NO
2.2964,YES
0.5844,NO
1.8159,YES
1.1231,NO
2.6576,YES
1.5459,NO
1.6375,NO
2.3080000000000003,NO
1.392,NO
4.3905,YES
1.8335,NO
4.7829,YES
0.35100000000000003,NO
0.6672,NO
5.152,YES
2.0732,YES
2.0379,YES
5.3632,YES
1.6192,NO
0.3006,NO
5.1541,YES
1.0345,NO
6.0838,YES
1.3088,NO
1.5399,NO
1.025,NO
0.3499,NO
0.3063,NO
2.7421,YES
0.5673,NO
2.2439,YES
0.7338,NO
3.2680000000000002,YES
1.5783,NO
1.7567,NO
2.9375,NO
1.7041,NO
6.0005,YES
2.3017,NO
6.3666,YES
0.3044,NO
0.6759999999999999,NO
4.7726,YES
1.6179,YES
1.7948,YES
4.756,YES
1.4405,NO
0.2025,NO
5.1827,YES
0.27699999999999997,NO
5.5916,YES
0.6348,NO
2.2882,NO
1.5297,NO
0.9858,NO
0.2255,NO
2.2689,YES
0.3975,NO
1.8499,YES
0.9107,NO
2.7222,YES
1.0172,NO
1.0475,NO
2.5069999999999997,NO
1.3323,NO
5.2052,YES
1.3948,NO
6.0056,YES
0.5128,NO
0.7233,NO
1.2094,YES
4.428999999999999,YES
3.9882,YES
1.695,YES
0.7175,NO
0.1616,NO
1.6792,YES
1.3642,NO
2.095,YES
0.7827,NO
0.8311,NO
0.9006,NO
1.1078,NO
0.33,NO
4.1541,YES
0.3551,NO
4.04,YES
0.6601,NO
3.8242,YES
1.327,NO
2.1088,NO
1.375,NO
1.3753,NO
1.5708,YES
1.55,NO
2.4153,YES
0.389,NO
0.4261,NO
1.3055,YES
4.6235,YES
3.8262,YES
1.3915,YES
0.8576,NO
0.1407,NO
1.1557,YES
1.1173,NO
2.0983,YES
0.55,NO
0.2789,NO
0.419,NO
0.6112,NO
0.3181,NO
4.1557,YES
0.5095,NO
4.1024,YES
0.4293,NO
4.1145,YES
1.0934,NO
1.7067,NO
0.7225,NO
1.0592,NO
1.656,YES
1.3724,NO
2.2848,YES
0.8707,NO
0.8069,NO
1.476,NO
1.2635,NO
1.1541,NO
1.7293,NO
1.1549,NO
0.6379,NO
2.3239,NO
0.5062,NO
1.9264,NO
0.9719,NO
2.2229,YES
2.2862,YES
2.2141,YES
0.5407,NO
0.9291,NO
0.8388,NO
1.27,NO
1.4437,NO
1.4484,NO
1.127,NO
0.9536,NO
1.4417,NO
1.0801,NO
1.4273,NO
0.6306,NO
2.6919,NO
1.6406,YES
1.2641,YES
0.6707,NO
0.7237,NO
0.5399,NO
0.8355,NO
2.3765,YES
2.4455,YES
0.7421,NO
0.4104,NO
0.8999,NO
0.6036,NO
0.3912,NO
0.7669,NO
0.5661,NO
1.4086,YES
0.4949,NO
2.5345,YES
0.6033,NO
2.4676,YES
0.7707,NO
0.5744,NO
0.6548,NO
0.6904,NO
0.7396,NO
0.8223,NO
0.5021,NO
0.9236,NO
0.5153,NO
0.4424,NO
1.2059,YES
5.1333,YES
4.1878,YES
1.8955,YES
0.7727,NO
0.0909,NO
2.0203,YES
0.7838,NO
2.3657,YES
0.6704,NO
1.0655,NO
1.0693,NO
1.4573,NO
0.2134,NO
4.8699,YES
0.2531,NO
4.5109,YES
0.6421,NO
4.5048,YES
0.9089,NO
1.611,NO
0.9312,NO
1.173,NO
1.9089,YES
1.148,NO
2.8822,YES
2.265,YES
1.1388,YES
0.7155,NO
0.6056,NO
0.4121,NO
0.653,NO
2.5933,YES
3.0001,YES
0.6716,NO
0.4405,NO
0.7829,NO
0.5,NO
0.4895,NO
0.7189,NO
0.5086,NO
1.5623,YES
0.3689,NO
3.1277,YES
0.3966,NO
3.2536,YES
0.4316,NO
0.6105,NO
0.7317,NO
0.7833,NO
0.6505,NO
0.9015,NO
0.5064,NO
0.7145,NO
0.867,NO
0.8172,NO
0.429,NO
1.5753,NO
1.6655,NO
1.2526,NO
0.6272,NO
0.3146,NO
1.284,NO
3.6883,YES
0.5318,NO
3.1884,YES
0.7527,NO
1.4098,NO
0.7984,NO
0.4258,NO
1.2843,NO
0.562,NO
1.4377,NO
0.4706,NO
1.1687,NO
3.4935,YES
4.1582,YES
4.0905,YES
2.7367,YES
0.7162,NO
2.9558,YES
1.3551,NO
2.1966,YES
1.1857,YES
0.2857,NO
0.6859,NO
0.4307,NO
0.486,NO
2.5219,YES
3.0247,YES
0.5036,NO
0.3914,NO
0.4787,NO
0.4656,NO
0.3341,NO
0.6548,NO
0.48100000000000004,NO
1.5054,YES
0.4286,NO
3.0487,YES
0.4276,NO
2.9921,YES
0.467,NO
0.3863,NO
0.6717,NO
0.4472,NO
0.6379,NO
0.5981,NO
0.4017,NO
0.6505,NO
0.6604,NO
0.4696,NO
0.4362,NO
0.9359999999999999,NO
0.7304,NO
0.8444,NO
0.8918,NO
0.6104,NO
0.8837,NO
1.3966,YES
0.4439,NO
1.6084,YES
0.6314,NO
0.8656,NO
0.6465,NO
0.4185,NO
0.593,NO
0.7616,NO
0.4712,NO
0.7401,NO
0.6158,NO
1.55,YES
1.9688,YES
1.9232,YES
1.5855,YES
0.5981,NO
0.9744,YES
1.0065,NO
