50Traced_NONETRACED_SUM_MULTI_VSM_58_MAX,Associated
2.2932,YES
4.4651,YES
2.3413,NO
0.44799999999999995,NO
5.5411,YES
1.7924,NO
5.6222,YES
1.2821,NO
1.0804,NO
0.9836,NO
0.5918,NO
0.9631,NO
2.8796,YES
1.3072,NO
2.5979,YES
0.9969,NO
2.2587,YES
1.4895,NO
2.1899,NO
1.7865,NO
1.196,NO
4.5092,YES
2.7004,NO
5.0782,YES
1.771,NO
0.4033,NO
5.0815,YES
2.1241,YES
1.8447,YES
5.1809,YES
1.6963,NO
0.5921,NO
5.4396,YES
1.5974,NO
5.6555,YES
0.9067,NO
1.2921,NO
0.8071,NO
0.4647,NO
1.0891,NO
2.226,YES
1.2589,NO
2.1532,YES
0.6533,NO
1.4517,YES
1.7613,NO
2.0413,NO
1.8235,NO
1.7087,NO
4.7123,YES
2.7794,NO
4.309,YES
1.0979999999999999,NO
0.322,NO
4.6252,YES
1.7623,YES
1.4458,YES
4.3572,YES
1.6047,NO
0.2208,NO
4.9863,YES
1.0066,NO
5.0565,YES
0.5967,NO
1.3975,NO
0.8842,NO
0.7825,NO
0.6087,NO
1.8202,YES
0.7457,NO
1.5959,YES
0.3844,NO
1.4305,YES
1.1059,NO
1.5549,NO
1.4136,NO
0.8906,NO
4.5499,YES
1.7082,NO
4.4912,YES
0.4983,NO
0.2197,NO
1.0122,YES
3.2786,YES
2.8194,YES
1.4972,YES
0.8308,NO
0.2339,NO
1.4201,YES
1.1051,NO
1.3267,YES
0.4355,NO
1.1307,NO
1.0284,NO
0.7284,NO
0.2908,NO
2.9186,YES
0.5547,NO
2.9147,YES
0.1508,NO
2.945,YES
1.1328,NO
0.9398,NO
0.9964,NO
0.8539,NO
1.1695,YES
0.8359,NO
1.3111,YES
0.794,NO
0.2889,NO
1.9233,YES
3.3939999999999997,YES
3.2978,YES
2.2012,YES
1.4428,NO
0.2194,NO
2.605,YES
0.9272,NO
2.8135,YES
0.5687,NO
0.6767,NO
0.7414,NO
0.2966,NO
0.4414,NO
3.4542,YES
0.6308,NO
3.4556,YES
0.3478,NO
3.5547,YES
0.9364,NO
0.8642,NO
1.1096,NO
0.6575,NO
2.0031,YES
1.2446,NO
2.3613,YES
0.1442,NO
0.2749,NO
0.8472,NO
0.8826,NO
0.45,NO
1.0933,NO
1.0071,NO
0.2088,NO
0.7261,NO
0.366,NO
1.1311,NO
0.4462,NO
1.7186,YES
1.5867,YES
1.5284,YES
0.1405,NO
0.5267,NO
0.1877,NO
0.2106,NO
0.2162,NO
0.3245,NO
0.2491,NO
0.8375,NO
0.3781,NO
0.385,NO
1.3659,NO
0.342,NO
0.8777,NO
2.4627,YES
2.1723,YES
1.5071,NO
1.1922,NO
0.8656,NO
1.1298,NO
2.6813,YES
1.8531,YES
1.0317,NO
0.5596,NO
1.1939,NO
0.2994,NO
0.3517,NO
0.9762,NO
0.4506,NO
2.2663,YES
0.8727,NO
3.0133,YES
0.7987,NO
2.6361,YES
0.5627,NO
0.6866,NO
0.8513,NO
0.5727,NO
0.3488,NO
1.507,NO
0.8843,NO
1.2416,NO
0.768,NO
0.3916,NO
1.6162,YES
4.5678,YES
3.8896,YES
2.0404,YES
1.1645,NO
0.3424,NO
1.9553,YES
1.2545,NO
2.1893,YES
0.6155,NO
0.9334,NO
1.0478,NO
0.4009,NO
0.504,NO
4.0961,YES
0.785,NO
4.0817,YES
0.3093,NO
4.1461,YES
1.5106,NO
1.0362,NO
1.4371,NO
1.0532,NO
1.5142,YES
1.4793,NO
1.9268,YES
2.1429,YES
1.8804,YES
1.2084,NO
1.2881,NO
0.956,NO
0.9152,NO
2.391,YES
1.4657,YES
1.0574,NO
0.7014,NO
1.0026,NO
0.5206,NO
0.2597,NO
0.7369,NO
0.2316,NO
2.0123,YES
1.1017,NO
2.5967,YES
1.0369,NO
2.1968,YES
0.8214,NO
0.7539,NO
0.9836,NO
0.6312,NO
0.4338,NO
1.3202,NO
1.1725,NO
1.1209,NO
0.8907,NO
0.141,NO
0.8174,NO
1.7163,NO
1.1352,NO
1.1602,NO
0.7148,NO
0.43200000000000005,NO
1.148,NO
2.2933,YES
1.3266,NO
1.4468,YES
1.0203,NO
0.5072,NO
0.5389,NO
0.9132,NO
0.838,NO
0.6734,NO
1.1693,NO
0.5606,NO
0.9633,NO
2.0483,YES
2.6943,YES
1.9032,YES
2.0963,YES
1.1815,NO
2.3128,YES
0.7328,NO
2.2569,YES
2.13,YES
1.1165,NO
1.124,NO
0.8323,NO
0.7803,NO
2.5502,YES
1.6417,YES
0.6694,NO
0.5661,NO
0.8184,NO
0.3967,NO
0.2739,NO
0.9508,NO
0.4029,NO
1.9947,YES
0.8817,NO
2.7514,YES
0.7711,NO
2.4331,YES
0.591,NO
0.6568,NO
0.7899,NO
0.5575,NO
0.3519,NO
1.1851,NO
0.8592,NO
0.9671,NO
1.2118,NO
0.2125,NO
1.5265,NO
1.7523,NO
1.4267,NO
1.8164,NO
1.1432,NO
0.5311,NO
1.6186,NO
2.8225,YES
1.7575,NO
2.0659,YES
1.2733,NO
1.1941,NO
0.7443,NO
1.0055,NO
1.1857,NO
0.8657,NO
1.1901,NO
0.6905,NO
1.1481,NO
2.6907,YES
3.4019999999999997,YES
2.7439999999999998,YES
2.9459,YES
1.5276,NO
2.9865,YES
0.8999,NO
