50Traced_NONETRACED_MAX_RAW_LSA_46_MAX,Associated
0.1488,NO
0.1027,NO
0.1484,YES
0.1027,NO
0.1484,YES
1.0,YES
0.1949,YES
0.3634,NO
0.1955,NO
0.1459,NO
0.1659,NO
1.0,YES
0.3693,YES
0.1404,NO
0.1665,NO
0.1955,NO
0.1665,NO
0.2131,NO
0.1649,NO
0.2374,NO
1.0,YES
0.1955,NO
1.0,YES
0.1009,NO
0.3331,YES
0.1955,NO
0.102,NO
0.1218,NO
0.1259,NO
0.1193,NO
0.2177,NO
0.15,NO
0.1955,NO
0.17,NO
0.079,NO
1.0,YES
0.301,YES
0.2624,YES
0.4778,YES
0.1494,NO
0.0677,NO
1.0,YES
0.1183,NO
1.0,YES
0.2649,NO
0.3042,NO
0.1867,NO
0.2024,NO
0.0973,NO
0.301,YES
0.0773,NO
0.3002,YES
0.0821,NO
0.301,YES
0.2649,NO
0.2649,NO
0.3023,NO
0.2649,NO
1.0,YES
0.2649,NO
0.3631,YES
0.1741,NO
0.079,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2192,NO
0.1165,NO
1.0,YES
0.1886,NO
1.0,YES
0.3049,NO
0.2516,NO
0.2246,NO
0.2193,NO
0.0948,NO
1.0,YES
0.0882,NO
0.2829,YES
0.1968,NO
1.0,YES
0.3049,NO
0.3049,NO
0.3004,NO
0.3049,NO
1.0,YES
0.3049,NO
1.0,YES
0.17,NO
0.1099,NO
1.0,YES
0.2509,YES
0.1996,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.1183,NO
1.0,YES
0.2904,NO
0.2516,NO
0.1489,NO
0.0812,NO
0.2034,NO
0.2509,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.2904,NO
0.2904,NO
0.3619,NO
0.2904,NO
1.0,YES
0.3259,NO
0.3898,YES
0.1741,NO
0.079,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.1924,NO
0.071,NO
1.0,YES
0.1003,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.2246,NO
0.2005,NO
0.1047,NO
1.0,YES
0.1016,NO
0.3066,YES
0.1481,NO
1.0,YES
0.1277,NO
0.1709,NO
0.3135,NO
0.1202,NO
1.0,YES
0.2369,NO
1.0,YES
0.1202,NO
0.0905,NO
0.2475,YES
1.0,YES
0.3236,YES
0.1542,YES
0.1202,NO
0.0554,NO
0.2037,YES
0.20199999999999999,NO
0.2475,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
0.2663,YES
0.1206,NO
0.2519,NO
0.1611,NO
0.2335,NO
0.2475,YES
0.2335,NO
0.2475,YES
0.1201,NO
0.10300000000000001,NO
0.3313,YES
0.4264,YES
0.4264,YES
0.2635,YES
0.0981,NO
0.0792,NO
0.2917,YES
0.1836,NO
0.3313,YES
0.1342,NO
0.1448,NO
0.1068,NO
0.1068,NO
0.1825,NO
0.4264,YES
0.1772,NO
0.5728,YES
0.0892,NO
0.4594,YES
0.1677,NO
0.1461,NO
0.2985,NO
0.1348,NO
0.3313,YES
0.2298,NO
0.3313,YES
0.1932,NO
0.0968,NO
0.1931,NO
0.2108,NO
0.1241,NO
0.2195,NO
0.2073,NO
0.0435,NO
0.2986,NO
0.1344,NO
0.1766,NO
0.1052,NO
1.0,YES
1.0,YES
1.0,YES
0.0855,NO
0.1191,NO
0.083,NO
0.1713,NO
0.1551,NO
0.1253,NO
0.10800000000000001,NO
0.1813,NO
0.1548,NO
0.1084,NO
0.1931,NO
0.0806,NO
0.2229,NO
1.0,YES
0.289,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.1208,NO
1.0,YES
0.3164,YES
0.1097,NO
0.1565,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1649,NO
0.1562,NO
1.0,YES
0.1256,NO
1.0,YES
0.0962,NO
1.0,YES
0.1256,NO
0.1163,NO
0.106,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.1077,NO
0.1256,NO
0.1025,NO
0.0159,NO
1.0,YES
1.0,YES
0.3532,YES
0.2985,YES
0.1661,NO
0.071,NO
0.2465,YES
0.1166,NO
1.0,YES
0.1495,NO
0.1977,NO
0.1726,NO
0.2043,NO
0.0999,NO
1.0,YES
0.0999,NO
0.4092,YES
0.1481,NO
1.0,YES
0.1495,NO
0.1495,NO
0.1228,NO
0.1495,NO
1.0,YES
0.2113,NO
1.0,YES
1.0,YES
0.0411,YES
0.3473,NO
0.1636,NO
0.0906,NO
0.1401,NO
1.0,YES
0.4184,YES
0.1736,NO
0.1422,NO
0.1636,NO
0.1422,NO
0.1741,NO
0.15,NO
0.1792,NO
1.0,YES
0.1636,NO
1.0,YES
0.1017,NO
1.0,YES
0.1636,NO
0.0621,NO
0.1218,NO
0.1266,NO
0.0726,NO
0.192,NO
0.1128,NO
0.1636,NO
0.1553,NO
0.0785,NO
0.1396,NO
0.2168,NO
0.1494,NO
0.1331,NO
0.1579,NO
0.0869,NO
0.1921,NO
1.0,YES
0.1412,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1474,NO
0.1733,NO
0.1658,NO
0.1701,NO
0.2072,NO
0.2083,NO
1.0,YES
1.0,YES
0.3527,YES
1.0,YES
0.1396,NO
1.0,YES
0.1396,NO
0.4428,YES
0.0488,YES
0.2823,NO
0.1584,NO
0.0776,NO
0.1035,NO
0.434,YES
0.4499,YES
0.0947,NO
0.1079,NO
0.0687,NO
0.1095,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.1292,NO
1.0,YES
0.0902,NO
0.434,YES
0.1292,NO
0.0956,NO
0.1218,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.0913,NO
0.1035,NO
0.1727,NO
0.0613,NO
0.2688,NO
0.1833,NO
0.1379,NO
0.2963,NO
0.1987,NO
0.1098,NO
0.233,NO
0.3754,YES
0.2347,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1727,NO
0.0972,NO
0.1727,NO
0.1171,NO
0.2286,NO
0.166,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2254,NO
1.0,YES
0.1063,NO
