50Traced_NONETRACED_SUM_RAW_VSM_43_MEDIAN,Associated
2.7874,YES
0.3519,NO
0.5907,NO
0.5008,NO
0.3068,NO
1.8334,YES
0.3562,NO
0.8095,YES
0.2546,NO
0.0732,NO
0.7222,NO
0.3878,NO
0.3285,NO
0.6059,NO
0.4675,NO
0.1694,NO
0.5631,NO
2.1278,YES
0.4976,NO
1.1684,YES
0.3085,NO
0.2935,NO
0.2579,NO
0.0767,NO
0.5044,NO
0.3448,NO
0.4307,NO
0.2019,NO
0.5904,NO
1.3847,YES
2.1394,YES
0.7515,YES
2.1201,YES
0.7818,NO
1.0302,YES
0.3282,NO
0.1204,NO
0.1144,NO
1.3665,YES
2.736,YES
2.8482,YES
1.3494,YES
0.3795,NO
0.1244,NO
1.2098,YES
0.6008,NO
1.1864,YES
0.5805,NO
0.331,NO
0.5531,NO
0.2375,NO
0.1453,NO
3.4676,YES
0.2513,NO
3.2039,YES
0.273,NO
3.2394,YES
0.4103,NO
0.8056,NO
0.4296,NO
0.4377,NO
1.3379,YES
0.5444,NO
0.4803,YES
0.2555,NO
0.1917,NO
1.3783,NO
0.8225,NO
0.852,NO
0.9768,NO
0.8334,NO
0.2883,NO
1.0457,NO
2.5142,YES
0.8395,NO
2.3586,YES
0.6749,NO
0.7339,NO
0.5657,NO
0.3796,NO
1.0054,NO
0.4807,NO
0.6851,NO
0.3083,NO
1.0557,NO
2.4113,YES
2.8359,YES
1.1306,YES
2.4903,YES
1.2483,NO
1.7784,YES
0.5762,NO
0.1777,NO
0.2161,NO
0.7266,NO
0.1967,NO
0.3913,NO
0.4204,NO
0.5412,NO
0.1686,NO
0.5599,NO
2.0077,YES
0.415,NO
1.1643,YES
0.2053,NO
0.3226,NO
0.2308,NO
0.2504,NO
0.2436,NO
0.2991,NO
0.31,NO
0.2825,NO
0.2919,NO
1.7208,YES
2.0843,YES
0.7027,YES
2.0149,YES
0.7199,NO
0.9525,YES
0.4839,NO
0.1768,NO
0.1441,NO
0.8158,NO
0.49,NO
0.5957,NO
0.4955,NO
0.5463,NO
0.2125,NO
0.4249,NO
2.0896,YES
0.4743,NO
1.8401,YES
0.5486,NO
0.6532,NO
0.499,NO
0.1823,NO
0.4938,NO
0.2926,NO
0.3278,NO
0.2085,NO
0.6841,NO
1.8748,YES
2.6559,YES
0.9855,YES
2.0698,YES
0.8234,NO
1.2066,YES
0.4122,NO
0.3169,NO
0.1102,NO
0.5526,NO
0.4467,NO
0.5543,NO
0.2299,NO
0.5993,NO
0.1755,NO
0.2959,NO
2.5953,YES
0.3582,NO
1.2352,YES
0.3171,NO
0.3878,NO
0.3084,NO
0.2812,NO
0.5232,NO
0.4551,NO
0.294,NO
0.2151,NO
0.4846,NO
1.9536,YES
2.5534,YES
0.8772,YES
2.5911,YES
0.4739,NO
1.0688,YES
0.1679,NO
0.505,NO
0.3618,NO
4.1171,YES
0.8884,YES
1.1405,YES
3.4164,YES
1.0097,NO
0.3637,NO
4.033,YES
0.4941,NO
3.5896,YES
0.4809,NO
0.8508,NO
0.7799,NO
0.518,NO
0.4977,NO
1.676,YES
0.526,NO
1.2825,YES
0.6278,NO
1.5232,YES
0.312,NO
0.7023,NO
0.7519,NO
0.6472,NO
4.67,YES
0.8565,NO
2.8417,YES
0.3789,NO
0.1547,NO
2.0243,YES
0.8069,NO
1.1075,NO
1.8112,YES
0.5578,NO
0.1712,NO
2.0188,YES
0.5857,NO
1.3030000000000002,YES
0.3931,NO
0.3386,NO
0.359,NO
0.408,NO
0.2427,NO
0.7140000000000001,NO
0.2802,NO
0.4832,NO
0.2537,NO
0.6175,NO
0.3273,NO
0.7336,NO
0.5467,NO
0.619,NO
2.4682,YES
0.7099,NO
1.9013,YES
0.4571,NO
0.2721,NO
2.5715,YES
2.9178,YES
3.0291,YES
2.2809,YES
0.9182,NO
0.2828,NO
2.2183,YES
1.3485,NO
1.7172,YES
0.9798,NO
0.6848,NO
0.6676,NO
0.3354,NO
0.4773,NO
3.0483,YES
0.5502,NO
2.7944,YES
0.4626,NO
2.8673,YES
0.9483,NO
1.6559,NO
0.6387,NO
1.3351,NO
2.2543,YES
0.9345,NO
0.8218,YES
0.3488,NO
0.1646,NO
2.4789,YES
0.7793,NO
0.825,NO
2.0452,YES
0.38799999999999996,NO
0.1923,NO
1.8363,YES
0.23,NO
1.581,YES
0.3662,NO
0.5955,NO
0.5394,NO
0.3064,NO
0.2286,NO
0.8501,NO
0.2241,NO
0.5667,NO
0.177,NO
0.6492,NO
0.2943,NO
0.575,NO
0.3901,NO
0.3883,NO
1.965,YES
0.6345,NO
1.3153,YES
0.2674,NO
0.1953,NO
1.4245,YES
3.4461,YES
3.5180000000000002,YES
1.5305,YES
0.5767,NO
0.2601,NO
1.2234,YES
0.5815,NO
1.1631,YES
0.40399999999999997,NO
0.5368,NO
0.6729,NO
0.3804,NO
0.3283,NO
3.5081,YES
0.4201,NO
3.4478,YES
0.3879,NO
3.3898,YES
0.3254,NO
0.8583,NO
0.3202,NO
0.4498,NO
1.4174,YES
0.369,NO
0.4486,YES
0.9156,YES
0.2676,YES
0.6889,NO
0.4611,NO
0.3261,NO
0.4031,NO
1.3395,YES
1.4799,YES
0.5328,NO
0.3027,NO
0.5604,NO
0.3347,NO
0.2748,NO
0.3579,NO
0.2899,NO
1.2284,YES
0.5084,NO
2.1751,YES
0.3915,NO
0.7785,YES
0.4098,NO
0.2712,NO
0.3849,NO
0.2308,NO
0.28300000000000003,NO
0.6683,NO
0.3282,NO
0.2819,NO
0.3435,NO
0.2542,NO
3.6221,YES
1.1976,YES
1.2081,YES
3.6405,YES
0.5701,NO
0.3007,NO
3.5896,YES
0.6957,NO
2.5812,YES
0.2532,NO
0.619,NO
0.4403,NO
0.2024,NO
0.2466,NO
1.774,YES
0.4171,NO
1.3875,YES
0.426,NO
1.5653,YES
0.3835,NO
0.8640000000000001,NO
0.5136,NO
0.7944,NO
3.8295,YES
0.9619,NO
2.5224,YES
0.37200000000000005,NO
0.3104,NO
3.7085,YES
0.9263,YES
0.8476,YES
3.1448,YES
0.4506,NO
0.4941,NO
3.2093,YES
0.5734,NO
2.2604,YES
0.3855,NO
0.5692,NO
0.4968,NO
0.1744,NO
0.2187,NO
1.7092,YES
0.5466,NO
1.2617,YES
0.4432,NO
1.3581,YES
0.5766,NO
0.6576,NO
0.3186,NO
0.7318,NO
2.7396,YES
0.9588,NO
1.5728,YES
0.3947,NO
0.3607,NO
3.4263,YES
0.9762,YES
1.0941,YES
3.45,YES
0.7717,NO
0.2943,NO
3.5371,YES
0.6813,NO
3.5391,YES
0.2405,NO
0.7273,NO
0.6365,NO
0.1821,NO
0.3977,NO
1.7523,YES
0.4253,NO
1.2681,YES
0.5683,NO
1.5604,YES
0.3079,NO
0.7858,NO
0.8479,NO
0.8294,NO
4.6525,YES
0.7928,NO
2.9171,YES
0.4298,NO
0.3221,NO
4.7521,YES
0.9349,YES
0.92,YES
4.2503,YES
0.6008,NO
0.2626,NO
4.4004,YES
0.6386,NO
3.4587,YES
0.1659,NO
0.8377,NO
0.7319,NO
0.2987,NO
0.326,NO
1.8851,YES
0.4149,NO
1.2383,YES
0.4842,NO
1.5522,YES
0.3713,NO
0.8471,NO
0.7213,NO
0.8166,NO
4.6025,YES
1.0032,NO
2.8018,YES
0.2891,NO
0.2609,NO
0.7603,YES
3.2885,YES
3.4641,YES
0.7315,YES
0.5487,NO
0.2406,NO
0.6165,YES
0.8527,NO
0.63,YES
0.4294,NO
0.4893,NO
0.5848,NO
0.4602,NO
0.4029,NO
2.9138,YES
0.4751,NO
2.7419,YES
0.3417,NO
2.7030000000000003,YES
0.5826,NO
1.0004,NO
0.4973,NO
0.7583,NO
0.8449,YES
0.5051,NO
0.3237,YES
0.2237,NO
0.1418,NO
0.9201,YES
1.401,YES
1.6195,YES
0.9589,YES
0.2472,NO
0.111,NO
0.7256,YES
0.3823,NO
0.5518,YES
0.1342,NO
0.2863,NO
0.2731,NO
0.2251,NO
0.1825,NO
1.5648,YES
0.1897,NO
1.2964,YES
0.1993,NO
1.2528,YES
0.1875,NO
0.4861,NO
0.2985,NO
0.3679,NO
0.8345,YES
0.2548,NO
0.4546,YES
0.1298,NO
0.1985,NO
0.732,NO
0.4269,NO
0.3974,NO
0.628,NO
0.1631,NO
0.2781,NO
0.8775,NO
0.2169,NO
0.5962,NO
0.1052,NO
1.2512,YES
0.6398,YES
1.4199,YES
0.1295,NO
0.5749,NO
0.3521,NO
0.3817,NO
0.2616,NO
0.4337,NO
0.2196,NO
0.2499,NO
0.1397,NO
0.3193,NO
0.792,NO
0.1938,NO
0.456,NO
0.2287,YES
0.4105,YES
0.386,NO
0.1653,NO
0.0874,NO
0.4338,NO
0.4042,YES
0.6106,YES
0.3377,NO
0.1519,NO
0.2945,NO
0.1784,NO
0.1852,NO
0.1504,NO
0.1804,NO
0.3691,YES
0.2187,NO
0.7327,YES
0.1334,NO
0.5147,YES
0.182,NO
0.1163,NO
0.1575,NO
0.1354,NO
0.0948,NO
0.4661,NO
0.1189,NO
0.3004,NO
0.2732,NO
0.20199999999999999,NO
1.4574,YES
2.9118,YES
3.1207,YES
1.6188,YES
0.5,NO
0.2704,NO
1.2703,YES
0.3112,NO
1.3599,YES
0.354,NO
0.6215,NO
0.5608,NO
0.252,NO
0.2586,NO
3.1039999999999996,YES
0.3417,NO
2.8884,YES
0.3385,NO
2.8254,YES
0.1847,NO
0.6883,NO
0.2971,NO
0.3051,NO
1.5727,YES
0.2859,NO
0.5529999999999999,YES
0.7029,YES
0.2501,YES
0.6527,NO
0.4118,NO
0.2969,NO
0.4932,NO
0.7437,YES
1.3112,YES
0.5849,NO
0.2734,NO
0.4407,NO
0.1616,NO
0.1741,NO
0.2314,NO
0.132,NO
0.6352,YES
0.4745,NO
1.6312,YES
0.3516,NO
0.6203,YES
0.3878,NO
0.191,NO
0.2269,NO
0.1412,NO
0.2937,NO
0.6038,NO
0.2364,NO
0.3314,NO
0.1238,NO
0.079,NO
0.6856,NO
0.2168,NO
0.3612,NO
0.3283,NO
0.4597,NO
0.0869,NO
0.3875,NO
1.6422,YES
0.3587,NO
1.5052,YES
0.4725,NO
0.5428,NO
0.4995,NO
0.1414,NO
0.2385,NO
0.1658,NO
0.17300000000000001,NO
0.2072,NO
0.4717,NO
1.4882,YES
2.3232,YES
0.7434,YES
1.5973,YES
0.7005,NO
0.7795,YES
0.2674,NO
0.6963,YES
0.2454,YES
0.6925,NO
0.4812,NO
0.4128,NO
0.3523,NO
0.7632,YES
1.3201,YES
0.541,NO
0.2945,NO
0.3757,NO
0.1596,NO
0.1665,NO
0.2704,NO
0.1463,NO
0.662,YES
0.4975,NO
1.6569999999999998,YES
0.41700000000000004,NO
0.6165,YES
0.456,NO
0.2332,NO
0.3876,NO
0.1411,NO
0.3113,NO
0.4558,NO
0.172,NO
0.1941,NO
0.2591,NO
0.0786,NO
0.6708,NO
0.5454,NO
0.7425,NO
0.2708,NO
0.6135,NO
0.2517,NO
0.3781,NO
0.9725,YES
0.2401,NO
1.3107,YES
0.4773,NO
0.4885,NO
0.4875,NO
0.3285,NO
0.5386,NO
0.4625,NO
0.3937,NO
0.2286,NO
0.6132,NO
0.8589,YES
1.6694,YES
0.657,YES
0.8977,YES
0.6376,NO
0.7002,YES
0.2187,NO
