50Traced_NONETRACED_MAX_SINGLE_LSA_29_MEDIAN,Associated
0.2608,NO
0.5872,NO
0.3738,NO
1.0,YES
0.5796,NO
1.0,YES
0.1709,NO
0.2054,NO
0.368,YES
1.0,YES
1.0,YES
0.6711,YES
0.257,NO
0.1139,NO
0.337,YES
0.4755,NO
0.6711,YES
0.4755,NO
0.4493,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.3348,NO
1.0,YES
0.4755,NO
0.457,NO
0.4755,NO
0.4755,NO
0.6711,YES
0.31,NO
0.6711,YES
0.1709,NO
0.1855,NO
0.5865,YES
1.0,YES
1.0,YES
0.7440000000000001,YES
0.257,NO
0.0792,NO
0.5865,YES
0.1836,NO
0.7440000000000001,YES
0.1342,NO
0.2276,NO
0.3152,NO
0.2052,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.3711,NO
1.0,YES
0.196,NO
0.457,NO
0.4726,NO
0.24600000000000002,NO
0.7440000000000001,YES
0.4518,NO
0.7440000000000001,YES
0.2552,NO
0.3926,NO
0.4344,NO
0.3027,NO
0.3451,NO
0.4344,NO
0.3632,NO
0.2552,NO
0.6008,NO
0.3073,NO
0.4141,NO
0.3073,NO
1.0,YES
1.0,YES
0.9975,YES
0.2552,NO
0.3451,NO
0.2526,NO
0.3169,NO
0.3543,NO
0.2417,NO
0.3073,NO
0.2128,NO
0.3073,NO
0.3073,NO
0.3914,NO
0.272,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.2116,NO
1.0,YES
0.3838,YES
0.2116,NO
0.3252,NO
0.1707,NO
0.3252,NO
0.3226,NO
0.3226,NO
0.3218,NO
1.0,YES
0.1003,NO
0.4171,YES
0.0407,NO
1.0,YES
0.0877,NO
0.3252,NO
0.1936,NO
0.3252,NO
0.3252,NO
0.1534,NO
0.1437,NO
0.2122,NO
0.1709,NO
0.1304,NO
0.425,YES
1.0,YES
1.0,YES
0.7752,YES
0.257,NO
0.0474,NO
0.3903,YES
0.1584,NO
0.7752,YES
0.0996,NO
0.1977,NO
0.3152,NO
0.2138,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.3867,NO
1.0,YES
0.196,NO
0.457,NO
0.4726,NO
0.2563,NO
0.7752,YES
0.4518,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.14300000000000002,NO
0.3139,NO
1.0,YES
1.0,YES
0.2143,NO
0.2506,NO
0.2501,NO
0.2506,NO
0.3064,NO
0.3324,NO
0.3324,NO
1.0,YES
0.14300000000000002,NO
1.0,YES
0.1453,NO
1.0,YES
0.086,NO
0.2506,NO
0.1492,NO
0.2506,NO
0.2506,NO
0.33399999999999996,NO
0.2094,NO
0.33399999999999996,NO
0.2831,NO
0.3133,NO
0.1901,NO
0.6139,NO
0.3471,NO
0.3464,NO
0.4224,NO
0.2605,NO
0.2452,NO
1.0,YES
0.1991,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.2831,NO
0.5985,NO
0.2886,NO
0.391,NO
0.2831,NO
0.2089,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.2823,NO
0.1748,NO
0.1897,NO
0.0909,NO
1.0,YES
1.0,YES
0.0947,NO
0.2223,NO
0.081,NO
0.2223,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.1854,NO
1.0,YES
0.1897,NO
1.0,YES
0.1141,NO
0.2223,NO
0.1324,NO
0.2223,NO
0.2223,NO
0.1495,NO
0.0804,NO
0.0909,NO
0.2677,NO
0.3133,NO
0.2215,NO
0.3384,NO
0.3315,NO
0.3464,NO
0.4224,NO
0.1135,NO
0.2625,NO
1.0,YES
0.2077,NO
1.0,YES
0.3884,NO
0.4072,NO
0.4072,NO
0.2677,NO
0.5985,NO
0.2886,NO
0.391,NO
0.2677,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
