50Traced_NONETRACED_SUM_SINGLE_VSM_29_MAX,Associated
1.2741,NO
1.0232,NO
0.8241,NO
0.4033,NO
2.1323,YES
0.2598,NO
3.2632,YES
0.6809999999999999,NO
1.8304,YES
1.7641,NO
1.3730000000000002,NO
1.4398,NO
1.3828,NO
5.3316,YES
1.1107,NO
5.1456,YES
0.9171,NO
1.0712,NO
5.8187,YES
2.036,YES
2.3797,YES
5.5695,YES
1.1902,NO
0.7472,NO
6.2936,YES
0.5379999999999999,NO
6.1735,YES
0.2825,NO
1.1716,NO
1.0978,NO
0.7527,NO
0.7297,NO
2.7508,YES
0.5526,NO
3.8819999999999997,YES
0.9570000000000001,NO
2.5777,YES
1.942,NO
1.3554,NO
1.6883,NO
1.1959,NO
6.2162,YES
1.8561,NO
5.6723,YES
0.5376,NO
0.7525,NO
5.1254,YES
0.9082,YES
1.2951,YES
5.1514,YES
0.7364,NO
0.5138,NO
5.5768,YES
0.3983,NO
5.1877,YES
0.21,NO
0.9177,NO
0.8492,NO
0.5019,NO
0.3633,NO
1.6948,YES
0.2488,NO
2.5809,YES
0.6978,NO
1.6374,YES
1.4969,NO
0.9737,NO
1.4831,NO
0.8553,NO
5.6436,YES
1.4709999999999999,NO
5.2674,YES
0.5879,NO
0.7002,NO
1.6689,YES
4.0544,YES
4.3703,YES
1.146,YES
0.9664,NO
0.2676,NO
1.7080000000000002,YES
0.8503,NO
1.2736,YES
0.8147,NO
0.2499,NO
0.7489,NO
0.289,NO
0.5157,NO
4.0301,YES
0.5604,NO
4.2424,YES
0.5313,NO
3.7015,YES
1.0172,NO
1.1675,NO
0.3886,NO
1.3688,NO
1.3849,YES
0.7490000000000001,NO
1.3828,YES
0.4888,NO
0.6824,NO
3.1682,YES
4.2929,YES
4.7718,YES
2.543,YES
1.1413,NO
0.2774,NO
3.198,YES
0.6344,NO
2.9513,YES
0.5467,NO
0.4879,NO
0.8979,NO
0.4055,NO
0.4838,NO
4.4882,YES
0.3419,NO
4.8489,YES
0.5232,NO
4.454,YES
1.3014,NO
1.181,NO
0.9088,NO
1.4015,NO
2.9138,YES
1.2971,NO
2.7661,YES
0.8255,NO
0.6836,NO
1.235,NO
1.7848,NO
1.6643,NO
1.4623,NO
1.3665,NO
0.6841,NO
2.3677,NO
0.1335,NO
1.4002,NO
0.3742,NO
2.0286,YES
2.2808,YES
2.0462,YES
0.6969,NO
2.1691,NO
0.6511,NO
1.4958,NO
1.4826,NO
1.5128,NO
0.5734,NO
0.6114,NO
0.4145,NO
0.3862,NO
1.5034,NO
0.7498,NO
1.6633,NO
2.5409,YES
2.5036,YES
1.1176,NO
0.4425,NO
0.3236,NO
0.6987,NO
1.9575,YES
1.5313,YES
0.7181,NO
0.5494,NO
0.6898,NO
0.5635,NO
0.3737,NO
0.4173,NO
0.41700000000000004,NO
2.4977,YES
0.4681,NO
2.4633,YES
0.5358,NO
2.5143,YES
0.2765,NO
0.8767,NO
0.6928,NO
0.3736,NO
0.5472,NO
0.8035,NO
0.2743,NO
0.6362,NO
0.3879,NO
0.5843,NO
2.1298,YES
3.9692,YES
4.562,YES
1.9403,YES
0.6947,NO
0.2546,NO
2.4024,YES
0.2023,NO
1.7744,YES
0.255,NO
0.4031,NO
0.7067,NO
0.2463,NO
0.2772,NO
4.4816,YES
0.3239,NO
4.6182,YES
0.4745,NO
3.878,YES
0.5127,NO
0.5807,NO
0.2809,NO
0.6707,NO
2.1308,YES
0.7632,NO
1.8153,YES
2.3336,YES
2.5324,YES
1.0129,NO
0.6768,NO
0.6456,NO
0.6813,NO
1.6946,YES
2.0904,YES
0.6117,NO
0.5202,NO
0.5385,NO
0.5026,NO
0.2068,NO
0.1373,NO
0.1563,NO
2.3383,YES
0.7406,NO
2.3668,YES
0.7338,NO
2.3167,YES
0.4681,NO
0.7598,NO
0.5494,NO
0.4072,NO
0.6056,NO
0.8177,NO
0.1518,NO
0.5816,NO
0.325,NO
0.1701,NO
0.5426,NO
1.255,NO
0.7185,NO
0.7392,NO
0.5793,NO
0.1811,NO
1.151,NO
1.9574,YES
0.9046,NO
1.673,YES
1.2011,NO
1.3169,NO
1.3594,NO
0.3126,NO
1.2903,NO
0.2025,NO
0.8574,NO
0.4389,NO
0.618,NO
2.1649,YES
2.2449,YES
1.5192,YES
1.8941,YES
0.7193,NO
1.3105,YES
1.0646,NO
2.3997,YES
2.3557,YES
0.8654,NO
0.4291,NO
0.2892,NO
0.5181,NO
1.8578,YES
2.0465,YES
0.6285,NO
0.4293,NO
0.5666,NO
0.5148,NO
0.3107,NO
0.4239,NO
0.3165,NO
2.3616,YES
0.5111,NO
2.3885,YES
0.4134,NO
2.5065,YES
0.271,NO
0.7018,NO
0.545,NO
0.4013,NO
0.4308,NO
0.7082,NO
0.4657,NO
0.6089,NO
1.1616,NO
1.2046,NO
0.7828,NO
0.9618,NO
0.2665,NO
0.5909,NO
1.2113,NO
0.9037,NO
0.9022,NO
2.2691,YES
0.7972,NO
1.7431,YES
0.6411,NO
0.7263,NO
0.589,NO
1.1743,NO
0.5738,NO
1.137,NO
0.5053,NO
1.1571,NO
0.298,NO
2.6101,YES
2.3723,YES
1.7679,YES
2.3346,YES
0.9504,NO
1.082,YES
1.2414,NO
