50Traced_NONETRACED_MAX_MULTI_LSA_95_MAX,Associated
0.4015,NO
1.0,YES
0.27,NO
0.0347,NO
1.0,YES
0.6407,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5227,YES
0.1538,NO
0.4491,YES
0.1102,NO
0.3031,NO
0.3522,NO
0.3002,NO
0.1186,NO
1.0,YES
0.1669,NO
1.0,YES
0.1347,NO
1.0,YES
0.0994,NO
0.1581,NO
0.4471,NO
0.2229,NO
1.0,YES
0.4382,NO
1.0,YES
1.0,YES
0.408,YES
0.3634,NO
0.2044,NO
0.1473,NO
0.2796,NO
1.0,YES
1.0,YES
0.275,NO
0.2808,NO
0.2796,NO
0.2808,NO
0.4228,NO
0.3413,NO
0.4228,NO
1.0,YES
0.2278,NO
1.0,YES
0.1289,NO
1.0,YES
0.1607,NO
0.1887,NO
0.2456,NO
0.2808,NO
0.2808,NO
0.2673,NO
0.2808,NO
0.2437,NO
0.2833,NO
0.1531,NO
1.0,YES
0.3525,YES
0.5502,YES
0.9043,YES
0.3898,NO
0.1228,NO
1.0,YES
0.2378,NO
1.0,YES
0.1713,NO
0.4524,NO
0.474,NO
0.42,NO
0.184,NO
0.4729,YES
0.1607,NO
0.5502,YES
0.1458,NO
0.5502,YES
0.256,NO
0.3458,NO
0.469,NO
0.2175,NO
1.0,YES
0.5562,NO
1.0,YES
0.3133,NO
0.1531,NO
1.0,YES
0.4091,YES
0.6385,YES
1.0,YES
0.3898,NO
0.2411,NO
1.0,YES
0.2378,NO
1.0,YES
0.1713,NO
0.4413,NO
0.3856,NO
0.3865,NO
0.2411,NO
0.4013,YES
0.2682,NO
0.6385,YES
0.2433,NO
0.6385,YES
0.256,NO
0.3458,NO
0.6069,NO
0.2338,NO
1.0,YES
0.578,NO
1.0,YES
0.2849,NO
0.1531,NO
1.0,YES
0.6407,YES
1.0,YES
0.8451,YES
0.3898,NO
0.1845,NO
1.0,YES
0.2378,NO
1.0,YES
0.1713,NO
0.4524,NO
0.474,NO
0.2127,NO
0.2034,NO
0.5239,YES
0.1975,NO
1.0,YES
0.1773,NO
1.0,YES
0.256,NO
0.3458,NO
0.4531,NO
0.2229,NO
1.0,YES
0.5562,NO
1.0,YES
0.2916,NO
0.1531,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.3898,NO
0.1327,NO
1.0,YES
0.2378,NO
1.0,YES
0.1713,NO
0.4524,NO
0.474,NO
0.4412,NO
0.1911,NO
0.4942,YES
0.1767,NO
1.0,YES
0.1436,NO
1.0,YES
0.256,NO
0.3458,NO
0.4826,NO
0.242,NO
1.0,YES
0.5562,NO
1.0,YES
0.1918,NO
0.0905,NO
0.44299999999999995,YES
1.0,YES
1.0,YES
0.3029,YES
0.3189,NO
0.1995,NO
0.2323,YES
0.415,NO
0.2099,YES
0.415,NO
0.3569,NO
0.42,NO
0.3569,NO
0.1995,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.2843,NO
0.4291,NO
0.3148,NO
0.1208,NO
0.44299999999999995,YES
0.2358,NO
0.44299999999999995,YES
0.2164,NO
0.10300000000000001,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5227,YES
0.2629,NO
0.4491,YES
0.1696,NO
0.3031,NO
0.42,NO
0.1612,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0928,NO
1.0,YES
0.2087,NO
0.4291,NO
0.3583,NO
0.2229,NO
1.0,YES
0.3512,NO
1.0,YES
0.1943,NO
0.19,NO
0.3578,NO
0.3949,NO
0.1859,NO
0.2417,NO
0.2934,NO
0.1963,NO
0.6384,NO
0.2736,NO
0.3096,NO
0.1636,NO
1.0,YES
0.758,YES
1.0,YES
0.1963,NO
0.1859,NO
0.1963,NO
0.2437,NO
0.1943,NO
0.2533,NO
0.1707,NO
0.3778,NO
0.1636,NO
0.2158,NO
0.3647,NO
0.0903,NO
0.368,NO
1.0,YES
0.289,YES
0.2893,NO
0.2044,NO
0.1989,NO
0.2387,NO
1.0,YES
1.0,YES
0.16699999999999998,NO
0.2608,NO
0.1893,NO
0.2608,NO
0.2592,NO
0.3144,NO
0.2592,NO
1.0,YES
0.2278,NO
1.0,YES
0.1989,NO
1.0,YES
0.1989,NO
0.1177,NO
0.2456,NO
0.2608,NO
0.2608,NO
0.2673,NO
0.2608,NO
0.1989,NO
0.27,NO
0.0835,NO
0.6207,YES
0.7669,YES
1.0,YES
0.5022,YES
0.3189,NO
0.1476,NO
0.3775,YES
0.2926,NO
0.4131,YES
0.1166,NO
0.3934,NO
0.42,NO
0.3934,NO
0.1526,NO
1.0,YES
0.1669,NO
1.0,YES
0.1526,NO
0.7669,YES
0.2391,NO
0.4291,NO
0.4471,NO
0.1856,NO
0.6207,YES
0.4382,NO
0.6207,YES
1.0,YES
0.408,YES
0.3473,NO
0.2044,NO
0.1473,NO
0.2387,NO
1.0,YES
1.0,YES
0.295,NO
0.1725,NO
0.295,NO
0.1823,NO
0.2938,NO
0.3413,NO
0.2938,NO
1.0,YES
0.2278,NO
1.0,YES
0.1259,NO
1.0,YES
0.1607,NO
0.1513,NO
0.2456,NO
0.1823,NO
0.1107,NO
0.2673,NO
0.1461,NO
0.2279,NO
0.2582,NO
0.0675,NO
0.2287,NO
0.5644,NO
0.31,NO
0.2707,NO
0.2582,NO
0.175,NO
0.2267,NO
0.9462,YES
0.1923,NO
1.0,YES
0.3551,NO
0.35200000000000004,NO
0.3551,NO
0.2582,NO
0.2151,NO
0.2334,NO
0.282,NO
0.2582,NO
0.2269,NO
0.83,YES
1.0,YES
1.0,YES
0.5249,YES
0.2502,NO
0.5249,YES
0.2269,NO
0.8165,YES
0.1165,YES
0.2823,NO
0.1647,NO
0.1187,NO
0.1923,NO
0.8165,YES
0.8057,YES
0.1803,NO
0.2015,NO
0.1803,NO
0.2015,NO
0.2341,NO
0.2534,NO
0.2341,NO
0.8165,YES
0.1835,NO
0.8057,YES
0.1756,NO
0.8165,YES
0.128,NO
0.1152,NO
0.1979,NO
0.2015,NO
0.2015,NO
0.2154,NO
0.2015,NO
0.1546,NO
0.1422,NO
0.0613,NO
0.2676,NO
0.4329,NO
0.1897,NO
0.4162,NO
0.3056,NO
0.1104,NO
0.3138,NO
1.0,YES
0.2887,NO
1.0,YES
0.3601,NO
0.2669,NO
0.3601,NO
0.0807,NO
0.1897,NO
0.318,NO
0.3529,NO
0.2286,NO
0.4378,NO
0.6851,YES
1.0,YES
0.7587,YES
0.6992,YES
0.2676,NO
0.6992,YES
0.26,NO
