50Traced_NONETRACED_SUM_SINGLE_LSA_16_MEDIAN,Associated
1.7399,NO
0.4006,NO
3.1869,NO
0.7065,NO
1.0136,NO
0.5216,NO
0.3424,NO
2.1405,NO
1.1491,NO
3.179,YES
2.3709,NO
4.0999,YES
0.6705,NO
0.5044,NO
2.8225,YES
3.5389,YES
5.1138,YES
2.8378,YES
1.0859999999999999,NO
0.5813,NO
3.7582,YES
3.5734,NO
2.5946,YES
2.8236,NO
0.9524,NO
1.455,NO
1.0624,NO
0.8476,NO
4.7779,YES
0.3889,NO
4.3191,YES
0.7816,NO
5.047,YES
3.0389,NO
3.6116,NO
3.3763,NO
2.523,NO
2.6467,YES
3.7009,NO
3.2541,YES
0.2772,NO
0.3561,NO
3.0324,YES
1.0519,NO
1.4513,NO
3.7207,YES
0.8723,NO
0.4723,NO
3.9104,YES
1.3321,NO
3.8315,YES
1.3032,NO
1.2002,NO
0.7686,NO
0.7145,NO
0.2772,NO
2.1149,NO
0.1654,NO
2.3709,NO
0.2296,NO
1.3944,NO
1.2544,NO
1.2748,NO
2.8386,NO
1.1073,NO
3.0733,YES
2.3317,NO
3.8779,YES
0.461,NO
0.3138,NO
1.3668,YES
3.6129,YES
4.3466,YES
1.0968,YES
0.5639,NO
0.2618,NO
2.2336,YES
1.4162,NO
1.186,YES
0.8991,NO
1.1169,NO
1.482,NO
1.172,NO
0.4259,NO
4.7982,YES
0.2903,NO
4.1549,YES
0.3269,NO
4.5008,YES
0.9165,NO
1.7696,NO
1.4345,NO
1.2042,NO
1.2348,YES
1.5882,NO
1.3469,YES
2.0016,YES
1.131,YES
0.3634,NO
0.2232,NO
0.3358,NO
0.3161,NO
2.3224,YES
2.9512,YES
0.2223,NO
0.746,NO
0.1517,NO
0.5673,NO
0.2131,NO
0.2366,NO
0.1632,NO
2.1854,YES
0.2716,NO
2.9403,YES
0.2251,NO
2.7769999999999997,YES
0.3899,NO
0.9319,NO
0.8728,NO
0.6006,NO
0.4199,NO
0.2177,NO
0.7875,NO
0.2269,NO
0.3627,NO
0.631,NO
4.9983,YES
1.1783,YES
1.4767,YES
5.7888,YES
1.1987,NO
0.5203,NO
6.0023,YES
0.6768,NO
6.5751,YES
0.7942,NO
1.4371,NO
1.2752,NO
1.3137,NO
0.4167,NO
2.1885,YES
0.505,NO
3.3915,YES
1.2958,NO
1.256,YES
0.6553,NO
0.4676,NO
2.3256,NO
1.3294,NO
5.3056,YES
2.6329,NO
6.5138,YES
0.3547,NO
0.3777,NO
4.1466,YES
1.9859,YES
2.2045,YES
4.9178,YES
0.956,NO
0.4882,NO
5.1034,YES
0.8019,NO
5.6181,YES
0.7122,NO
1.0202,NO
0.7781,NO
0.6676,NO
0.3333,NO
2.9342,YES
0.3218,NO
3.6061,YES
0.7995,NO
1.9956,YES
0.5282,NO
0.7128,NO
2.3409,NO
1.0372,NO
4.7368,YES
2.185,NO
5.6634,YES
0.4284,NO
0.4914,NO
4.8306,YES
1.6044,YES
1.7187,YES
5.3870000000000005,YES
1.061,NO
0.61,NO
5.3182,YES
0.3726,NO
6.0024,YES
0.3695,NO
1.1258,NO
0.8743,NO
0.9151,NO
0.2652,NO
2.3516,YES
0.5954,NO
3.3851,YES
1.2785,NO
1.5687,YES
0.2416,NO
0.2123,NO
1.7863,NO
0.9025,NO
4.9498,YES
2.0315,NO
6.1896,YES
0.3484,NO
0.4746,NO
5.3827,YES
1.4074,YES
1.9313,YES
5.8872,YES
1.3367,NO
0.4925,NO
6.1269,YES
0.8229,NO
6.1982,YES
0.9412,NO
1.4021,NO
1.0319,NO
1.1068,NO
0.2993,NO
2.344,YES
0.5763,NO
3.6939,YES
1.1162,NO
1.5891,YES
0.8381,NO
0.8363,NO
2.7579,NO
1.3938,NO
5.1722,YES
3.0811,NO
6.2765,YES
0.3837,NO
0.1828,NO
1.1669,YES
3.7391,YES
4.3999,YES
0.9716,YES
0.43200000000000005,NO
0.2462,NO
1.54,YES
1.22,NO
1.0468,YES
0.6272,NO
0.3075,NO
0.7533,NO
0.3719,NO
0.268,NO
4.6027,YES
0.1648,NO
3.9436,YES
0.3047,NO
4.3398,YES
0.5927,NO
1.3983,NO
0.9952,NO
0.7948,NO
1.2411,YES
1.1179,NO
1.4664,YES
0.4385,NO
0.2827,NO
2.5193,YES
3.5704,YES
4.3439,YES
2.2671,YES
0.3938,NO
0.3154,NO
3.012,YES
0.6464,NO
2.4951,YES
0.1383,NO
0.7904,NO
0.8096,NO
0.5674,NO
0.1825,NO
4.9003,YES
0.2214,NO
4.7202,YES
0.5247,NO
4.2745,YES
0.3321,NO
0.9546,NO
1.6683,NO
0.4251,NO
2.1549,YES
1.1168,NO
2.6515,YES
0.08900000000000001,NO
0.7786,NO
0.6023,NO
0.7301,NO
0.9492,NO
1.3933,NO
0.2299,NO
0.2545,NO
2.1793,NO
0.3321,NO
1.327,NO
0.1052,NO
2.0868,YES
2.1546,YES
2.0934,YES
0.2995,NO
0.9661,NO
0.1149,NO
1.0696,NO
0.5121,NO
0.6653,NO
0.1609,NO
0.3125,NO
0.315,NO
0.56,NO
0.8477,NO
0.3772,NO
1.5901,NO
1.5605,YES
1.295,YES
0.4839,NO
0.4052,NO
0.3969,NO
0.6967,NO
1.7503,YES
2.5055,YES
0.902,NO
0.5437,NO
0.6913,NO
0.4799,NO
0.6922,NO
0.9675,NO
0.7901,NO
2.2328,YES
0.3973,NO
2.5332,YES
0.5512,NO
2.5644,YES
0.2439,NO
0.5851,NO
0.6026,NO
0.3398,NO
0.6757,NO
0.647,NO
0.7673,NO
0.7632,NO
0.5483,NO
0.2263,NO
2.1567,YES
3.6939,YES
4.3194,YES
1.9071,YES
0.4663,NO
0.3832,NO
2.5782,YES
0.7247,NO
2.0759,YES
0.1659,NO
0.6567,NO
0.8305,NO
0.5469,NO
0.272,NO
4.8389,YES
0.2842,NO
4.4463,YES
0.5955,NO
4.2898,YES
0.3261,NO
1.0366,NO
1.3782,NO
0.3715,NO
1.8986,YES
0.8768,NO
2.2864,YES
2.0753,YES
0.5664,YES
0.6516,NO
0.6589,NO
0.7099,NO
0.7617,NO
1.7408,YES
2.4491,YES
0.7672,NO
0.7592,NO
0.6404,NO
0.5781,NO
0.4665,NO
0.6275,NO
0.5448,NO
1.6222,YES
0.7693,NO
2.4537,YES
0.7205,NO
2.3954,YES
0.6119,NO
0.6648,NO
0.8814,NO
0.5535,NO
0.6488,NO
0.6123,NO
0.9321,NO
0.8357,NO
0.6155,NO
0.3364,NO
1.0715,NO
0.3814,NO
1.2185,NO
0.9095,NO
0.7159,NO
0.6479,NO
1.4126,NO
3.7966,YES
0.4839,NO
3.5366,YES
0.8131,NO
0.9940000000000001,NO
0.8747,NO
0.9492,NO
1.3408,NO
0.5639,NO
0.6732,NO
0.3151,NO
1.569,NO
3.5606,YES
3.7223,YES
3.1922,YES
2.6532,YES
0.5849,NO
3.8014,YES
0.5161,NO
2.0907,YES
1.2097,YES
0.2823,NO
0.2498,NO
0.2134,NO
0.192,NO
2.1895,YES
3.0375,YES
0.2163,NO
0.1086,NO
0.2215,NO
0.1095,NO
0.2824,NO
0.503,NO
0.3785,NO
2.2568,YES
0.3207,NO
3.0005,YES
0.2657,NO
2.9661,YES
0.2282,NO
0.2947,NO
0.1982,NO
0.1274,NO
0.1537,NO
0.1521,NO
0.1153,NO
0.2658,NO
0.7773,NO
0.6852,NO
1.2921,NO
0.5489999999999999,NO
1.1388,NO
1.5466,NO
1.0619,NO
1.1602,NO
1.9069999999999998,NO
3.1112,YES
1.1929,NO
3.1669,YES
1.1303,NO
1.3244,NO
1.0601,NO
1.3224,NO
1.5085,NO
0.8814,NO
0.8157,NO
0.8643,NO
1.5103,NO
2.8689,YES
2.886,YES
2.6912,YES
2.4573,YES
0.9881,NO
3.1026,YES
1.4142,NO
