50Traced_NONETRACED_RFSMOTE_SINGLE_VSM_21_SUM,Associated
0.0836692882162448,NO
0.052144603793536456,NO
0.1448020619919371,NO
0.1315180754741921,NO
0.13065891216707423,NO
0.7815081620514177,YES
0.05478818320005288,NO
0.7086775494018903,YES
0.014077060339699955,NO
0.19714493424096227,YES
0.6812504130592824,NO
0.0762011763928359,NO
0.05366466195228339,NO
0.07150882294626926,NO
0.06311545833057962,NO
0.13898618729760095,NO
0.08281012490912697,NO
0.08129006675038003,NO
0.04137201771198203,NO
0.009649064833784946,NO
0.08631286762276122,YES
0.2147908267794594,YES
0.18762804837750316,YES
0.08803119423699692,YES
0.04811314519859891,NO
0.0021148635252131393,NO
0.13250941775163572,YES
0.08571806225629504,NO
0.0810917982948913,YES
0.08889035754411474,NO
0.13660696583173618,NO
0.12134029475910382,NO
0.12134029475910382,NO
0.03132641596721962,NO
0.8076135086907674,YES
0.030268984204613048,NO
0.892935034036085,YES
0.08717203092987906,NO
0.8229462692485626,YES
0.028021941709074093,NO
0.03826581190932523,NO
0.0886259996034631,NO
0.026171436124512594,NO
0.10686669750842642,YES
0.057233494151080574,NO
0.08228140902782369,YES
0.09556539554556871,NO
0.04190073359328531,NO
0.12404996365078319,NO
0.16416628114466988,NO
0.12418214262110899,NO
0.10594144471614567,NO
0.10481792346837619,NO
0.07448284977860023,NO
0.08988169982155841,NO
0.2597316766902386,YES
0.09774634855594476,NO
0.1854470953671271,YES
0.12484303747273809,NO
0.10957636640010576,NO
0.10514837089419074,NO
0.029211552442006482,NO
0.09060868415835041,NO
0.029674178838146853,NO
0.06503205340030402,NO
0.12695790099795123,NO
0.07897693476967815,NO
0.2510739541338973,YES
0.23223845086246783,YES
0.8388738351728242,YES
0.845681052144604,YES
0.14063842442667374,NO
0.7702729495737229,YES
0.05822483642852423,NO
0.058621373339501695,NO
0.04467649197012755,NO
0.06417289009318618,YES
0.23455158284316968,YES
0.16079571740136145,YES
0.7423831868349746,YES
0.052012424823210626,NO
0.03344127949243276,NO
0.7910911374000398,YES
0.8261185645363824,NO
0.06357808472671998,YES
0.08994778930672132,NO
0.14235675104090942,NO
0.1634392968078779,NO
0.1504857577159474,NO
0.08955125239574385,NO
0.8027889762738749,YES
0.08670940453373868,NO
0.16687595003634922,YES
0.08737029938536779,NO
0.8232767166743773,YES
0.12894058555283855,NO
0.8002114863525214,NO
0.14077060339699954,NO
0.061727579142158484,NO
0.09007996827704713,YES
0.06727909589584298,NO
0.0811578877800542,YES
0.08703985195955323,NO
0.042759896900403147,NO
0.15088229462692487,NO
0.11909325226356487,NO
0.09576366400105744,NO
0.1255039323243672,NO
0.10276914942832596,NO
0.09503667966426542,NO
0.12563611129469301,NO
0.12497521644306392,YES
0.12867622761218692,NO
0.8161390522767829,YES
0.16000264357940655,NO
0.12808142224572072,NO
0.127883153790232,NO
0.028748926045866104,NO
0.06291718987509087,NO
0.030533342145264687,NO
0.06708082744035425,NO
0.14262110898156105,NO
0.05888573128015333,NO
0.7786002247042496,YES
0.08902253651444056,YES
0.7800541933778337,YES
0.19892935034036088,YES
0.15246844227083473,NO
0.1030335073689776,YES
0.08148833520586875,NO
0.0562421518736369,NO
0.08201705108717203,NO
0.14156367721895446,NO
0.1235212477694799,NO
0.08842773114797436,NO
0.13092327010772586,NO
0.08201705108717203,NO
0.05743176260656929,NO
0.13878791884211222,NO
0.8809728372215981,YES
0.14843698367589717,NO
0.10825457669684754,YES
0.08148833520586875,NO
0.042099002048774044,NO
0.03628312735443791,NO
0.12834578018637235,NO
0.08122397726521711,NO
0.10290132839865179,NO
0.1984006344590576,NO
0.08003436653228471,NO
0.1798294891282797,NO
0.2606569294825194,YES
0.21135417355098807,YES
0.320071376643976,YES
0.7722556341286102,YES
0.12107593681845219,NO
0.17018042429449476,YES
0.10759368184521843,NO
0.0886259996034631,NO
0.044346044544313,NO
0.12259599497719914,NO
0.8091996563346773,NO
0.12880840658251272,NO
0.11400436190602076,NO
0.10481792346837619,NO
0.07309497059017911,NO
0.1092459189742912,NO
0.8909523494811976,YES
0.1143348093318353,NO
0.7920824796774834,YES
0.14235675104090942,NO
0.12841186967153528,NO
0.1261648271759963,NO
0.026435794065164234,NO
0.08703985195955323,NO
0.027559315312933715,NO
0.07329323904566784,NO
0.1198863260855198,NO
0.0860485096821096,NO
0.9212874231709736,YES
0.22443989161324435,YES
0.17850769942502148,YES
0.1703126032648206,YES
0.13931663472341552,NO
0.7867953208644505,YES
0.07071574912431433,NO
0.04157028616747076,NO
0.04071112286035292,NO
0.0648998744299782,NO
0.18425748463419472,NO
0.08783292578150817,NO
0.05002974026832332,NO
0.03350736897759567,NO
0.028682836560703195,NO
0.0874363888705307,NO
0.9450135483444585,YES
0.03363954794792148,NO
0.8095301037604917,YES
0.13350076002907937,NO
0.12887449606767565,NO
0.12867622761218692,NO
0.049633203357345855,NO
0.7228206992267531,NO
0.04798096622827309,NO
0.057960478487872585,NO
0.10600753420130858,NO
0.09384706893133303,NO
0.21637697442336926,YES
0.8727116515762344,YES
0.8619390654946799,YES
0.7374925649329193,YES
0.08439627255303683,NO
0.0680721697177979,YES
0.05895182076531624,NO
0.06417289009318618,NO
0.023329588262507438,NO
0.3302491573590642,YES
0.08809728372215982,YES
0.07461502874892606,YES
0.8425748463419471,YES
0.14136540876346576,NO
0.06390853215253453,NO
0.8702663406252067,YES
0.05789438900270967,NO
0.2108915471548477,YES
0.06351199524155707,NO
0.13435992333619723,NO
0.09239310025774901,NO
0.09093913158416497,NO
0.053135946070980114,NO
0.059150089220804974,YES
0.051351529971581523,NO
0.15008922080496995,YES
0.1342277443658714,NO
0.08082744035423965,YES
0.07752296609609412,NO
0.046394818584363236,NO
0.19344392307183927,NO
0.07283061264952746,NO
0.21816139052276784,YES
0.1598043751239178,NO
0.7919503007071576,YES
0.11241821426211092,NO
0.09576366400105744,NO
0.8920097812438041,YES
0.13601216046527,NO
0.09497059017910252,NO
0.2683893992465799,YES
0.1142687198466724,NO
0.06602339567774768,NO
0.35357874562157166,YES
0.119754147115194,NO
0.2830612649527461,YES
0.09450796378296214,NO
0.20923931002577495,NO
0.20520785143083736,NO
0.16852818716542198,NO
0.10653625008261187,NO
0.13825920296080893,NO
0.08591633071178377,NO
0.23626990945740536,NO
0.08941907342541804,NO
0.16780120282862998,NO
0.12510739541338975,NO
0.11142687198466725,NO
0.24248232106271894,NO
0.12021677351133436,NO
0.24426673716211753,YES
0.8764126627453575,NO
0.1834644108122398,YES
0.046262639614037405,NO
0.017579803053334217,NO
0.15709470623223848,YES
0.17817725199920692,YES
0.1410349613376512,YES
0.13977926111955588,YES
0.07501156565990352,NO
0.02484964642125438,NO
0.17850769942502148,YES
0.1473795519132906,NO
0.16588460775890557,YES
0.06589121670742186,NO
0.1498248628643183,NO
0.12973365937479348,NO
0.12887449606767565,NO
0.023660035688321993,NO
0.11215385632145926,YES
0.022734782896041243,NO
0.17196484039389337,YES
0.07441676029343731,NO
0.1199524155706827,YES
0.15193972638953143,NO
0.133038133632939,NO
0.18749586940717733,NO
0.06985658581719649,NO
0.15412067939990748,YES
0.1229925318881766,NO
0.12438041107659772,YES
0.10164562818055647,NO
0.10230652303218558,NO
0.9109113740003968,YES
0.10997290331108321,NO
0.10250479148767432,NO
0.27090079968277053,YES
0.10461965501288746,NO
0.09464014275328796,NO
0.30665521115590516,YES
0.0986055118630626,NO
0.9802392439362898,YES
0.08974952085123258,NO
0.14182803515960613,NO
0.0954332165752429,NO
0.0779195030070716,NO
0.11083206661820105,NO
0.13270768620712448,NO
0.10283523891348886,NO
0.22860352917850774,NO
0.053135946070980114,NO
0.16951952944286564,NO
0.14010970854537044,NO
0.11010508228140904,NO
0.251338312074549,NO
0.13627651840592164,NO
0.9200978124380413,YES
0.23038794527790632,NO
0.20758707289670217,YES
0.024387020025114003,NO
0.00568369572401031,NO
0.02947591038265812,YES
0.1235212477694799,YES
0.0762011763928359,YES
0.028286299649725732,YES
0.019232040182406977,NO
0.0,NO
0.07309497059017911,YES
0.06965831736170776,NO
0.022206067014737957,YES
0.05921617870596789,NO
0.10653625008261187,NO
0.10805630824135881,NO
0.11149296146983016,NO
0.03529178507699426,NO
0.10270305994316306,YES
0.03410217434406187,NO
0.09483841120877669,YES
0.08254576696847532,NO
0.0736236864714824,YES
0.00343665322847135,NO
0.04071112286035292,NO
0.03965369109774635,NO
0.01665455026105347,NO
0.037935364483510675,YES
0.018505055845614963,NO
0.03562223250280881,YES
0.19337783358667637,YES
0.6862732139316636,YES
0.23369241953605183,NO
0.09582975348622035,NO
0.08994778930672132,NO
0.09305399510937812,NO
0.8126363095631487,YES
0.23759169916066358,YES
0.08631286762276122,NO
0.043619060207520995,NO
0.09378097944617013,NO
0.03780318551318486,NO
0.13435992333619723,NO
0.09926640671469171,NO
0.08908862599960347,NO
0.7101976075606372,YES
0.05630824135879982,NO
0.8142885466922214,YES
0.010706496596391515,NO
0.19080034366532286,YES
0.01843896636045205,NO
0.06093450532020356,NO
0.05478818320005288,NO
0.0767298922741392,NO
0.0723679862533871,NO
0.1374000396536911,NO
0.09265745819840064,NO
0.059348357676293706,NO
0.048972308505716745,NO
0.037935364483510675,NO
0.19628577093384444,YES
0.06979049633203359,YES
0.04652699755468905,YES
0.20276254047980968,YES
0.05088890357544115,NO
0.03826581190932523,NO
0.3541074615028749,YES
0.05551516753684489,NO
0.24274667900337057,YES
0.04408168660366136,NO
0.1945674443196088,NO
0.11691229925318883,NO
0.1272883484237658,NO
0.04903839799087966,NO
0.06800608023263499,YES
0.044610402484964645,NO
0.19192386491309235,YES
0.047782697772784356,NO
0.1236534267398057,YES
0.08294230387945278,NO
0.05577952547749654,NO
0.19331174410151347,NO
0.07131055449078053,NO
0.18954464344722755,YES
0.16674377106602342,NO
0.2334941510805631,YES
0.07137664397594344,NO
0.02484964642125438,NO
0.2761879584958034,YES
0.8007402022338247,YES
0.1261648271759963,YES
0.817460841980041,YES
0.1383913819311348,NO
0.0705174806688256,NO
0.8549996695525743,YES
0.11816799947128412,NO
0.8475315577291654,YES
0.06542859031128148,NO
0.14400898816998217,NO
0.11003899279624614,NO
0.10878329257815082,NO
0.056176062388474,NO
0.09397924790165885,YES
0.0518141563677219,NO
0.14334809331835308,YES
0.1235873372546428,NO
0.7584429317295619,YES
0.13455819179168596,NO
0.1155244200647677,NO
0.19205604388341818,NO
0.08089352983940257,NO
0.19436917586412003,YES
0.14823871522040846,NO
0.1347564602471747,YES
0.08221531954266079,NO
0.06615557464807349,NO
0.3411539224109445,YES
0.7616813165025447,YES
0.12543784283920428,YES
0.21142026303615097,YES
0.14354636177384178,NO
0.10072037538827575,NO
0.21637697442336926,YES
0.06635384310356224,NO
0.251338312074549,YES
0.06106668429052939,NO
0.09153393695063115,NO
0.05049236666446369,NO
0.03509351662150552,NO
0.1279492432753949,NO
0.10468574449805036,YES
0.12404996365078319,NO
0.2196814486815148,YES
0.11069988764787525,NO
0.820567047782698,YES
0.10944418742977993,NO
0.07950565065098143,NO
0.23270107725860817,NO
0.10686669750842642,NO
0.2216641332364021,YES
0.2089088625999604,NO
0.16403410217434408,YES
0.04038067543453837,NO
0.04190073359328531,NO
0.19800409754808013,YES
0.06562685876677021,YES
0.037472738087370304,YES
0.8487872579472607,YES
0.037406648602207396,NO
0.030268984204613048,NO
1.0,YES
0.059810984072434084,NO
0.8926045866102704,YES
0.051681977397396085,NO
0.1824730685347961,NO
0.07699425021479084,NO
0.09245918974291191,NO
0.06271892141960214,NO
0.06166148965699558,YES
0.06067014737955191,NO
0.19615359196351861,YES
0.03575441147313463,NO
0.1354173550988038,YES
0.0779195030070716,NO
0.04725398189148107,NO
0.8616086180688652,NO
0.06589121670742186,NO
0.19311347564602474,YES
0.8109840724340758,NO
0.9361575573326284,YES
0.06959222787654484,NO
0.05333421452646884,NO
0.06146322120150685,YES
0.2291983345449739,YES
0.16872645562091074,YES
0.0954332165752429,YES
0.055647346507170715,NO
0.030136805234287224,NO
0.7890423633599896,YES
0.12378560571013153,NO
0.06793999074747209,YES
0.08723812041504198,NO
0.1579538695393563,NO
0.1740136144339436,NO
0.16026700152005818,NO
0.10574317626065695,NO
0.14328200383319015,YES
0.10243870200251141,NO
0.8358337188553302,YES
0.09318617407970392,NO
0.16885863459123654,YES
0.07322714956050493,NO
0.10012557002180954,NO
0.09999339105148372,NO
0.06080232634987774,NO
0.09397924790165885,YES
0.07190535985724672,NO
0.07329323904566784,YES
0.07289670213469038,NO
0.06159540017183267,NO
0.16139052276782767,YES
0.21062718921419604,YES
0.23303152468442273,YES
0.8257881171105679,YES
0.05835701539885005,NO
0.04586610270305995,NO
0.18630625867424497,YES
0.11486352521313861,NO
0.19436917586412003,YES
0.08221531954266079,NO
0.0892208049699293,NO
0.06199193708281013,NO
0.03991804903839799,NO
0.11413654087634659,NO
0.18762804837750316,YES
0.11063379816271232,NO
0.3720838014671866,YES
0.052475051219351004,NO
0.297138325292446,YES
0.10435529707223581,NO
0.09007996827704713,NO
0.19080034366532286,NO
0.08261185645363824,NO
0.1573590641728901,YES
0.1453968673584033,NO
0.1485030731610601,YES
0.052342872249025195,NO
0.019562487608221532,NO
0.08479280946401428,NO
0.13283986517745028,NO
0.038199722424162315,NO
0.056770867754940196,NO
0.05716740466591766,NO
0.022272156499900865,NO
0.164827175996299,NO
0.07884475579935232,NO
0.04540347630691957,NO
0.0630493688454167,NO
0.272751305267332,YES
0.8770074681118235,YES
0.9146784746546825,YES
0.044147776088824274,NO
0.040512854404864185,NO
0.0461965501288745,NO
0.028616747075540287,NO
0.09602802194170908,NO
0.044412134029475914,NO
0.024122662084462364,NO
0.042759896900403147,NO
0.060537968409226095,NO
0.02927764192716939,NO
0.10488401295353911,NO
0.02927764192716939,NO
0.13264159672196155,NO
0.07540810257088097,YES
0.8454166942039523,YES
0.1754014936223647,NO
0.10276914942832596,NO
0.7082149230057498,NO
0.034696979710528056,NO
0.21095763664001058,YES
0.07606899742251008,YES
0.05749785209173221,NO
0.09391315841649595,NO
0.028748926045866104,NO
0.11142687198466725,NO
0.10329786530962924,NO
0.09292181613905229,NO
0.0967550062785011,NO
0.8576432489590908,YES
0.03297865309629239,NO
0.7743704976538234,YES
0.01572929746877272,NO
0.2403674575375058,YES
0.05148370894190735,NO
0.07038530169849977,NO
0.021148635252131384,NO
0.0830083933646157,NO
0.056176062388474,NO
0.08651113607824995,NO
0.047782697772784356,NO
0.05260723018967682,NO
0.021016456281805564,NO
0.002180953010376049,NO
0.07302888110501621,YES
0.18425748463419472,YES
0.18379485823805433,YES
0.739937875883947,YES
0.026435794065164234,NO
0.002709668891679334,NO
0.7865309629237989,YES
0.0668164694997026,NO
0.7462163769744234,YES
0.059348357676293706,NO
0.12418214262110899,NO
0.10759368184521843,NO
0.11281475117308837,NO
0.007005485427268524,NO
0.13383120745489394,YES
0.006608948516291059,NO
0.22721564999008662,YES
0.06219020553829886,NO
0.180358205009583,YES
0.02167735113343467,NO
0.019099861212081157,NO
0.07468111823408898,NO
0.01817460841980041,NO
0.08333884079043025,YES
0.046923534465666515,NO
0.06747736435133171,YES
0.8829555217764855,YES
0.671865706166149,YES
0.22305201242482323,NO
0.09629237988236072,NO
0.053400304011631754,NO
0.06423897957834909,NO
0.8037803185513186,YES
0.9309364880047587,YES
0.06694864847002843,NO
0.060736236864714827,NO
0.057630031062058024,NO
0.06344590575639417,NO
0.1085850241226621,NO
0.084264093582711,NO
0.08076135086907674,NO
0.7296279161985328,YES
0.044147776088824274,NO
0.8686801929812968,YES
0.013151807547419205,NO
0.21869010640407113,YES
0.019099861212081157,NO
0.03456480074020224,NO
0.043751239177846804,NO
0.07719251867027956,NO
0.04150419668230785,NO
0.1204150419668231,NO
0.0680721697177979,NO
0.04725398189148107,NO
0.07534201308571807,NO
0.03707620117639284,NO
0.059017910250479144,NO
0.1368052342872249,NO
0.05571343599233363,NO
0.07454893926376314,NO
0.0461965501288745,NO
0.05095499306060407,NO
0.120481131451986,NO
0.7944617011433482,YES
0.049368845416694215,NO
0.7841517414579341,YES
0.1527988896966493,NO
0.16733857643248962,NO
0.1590113013019629,NO
0.08697376247439033,NO
0.058489194369175865,NO
0.10309959685414052,NO
0.08162051417619458,NO
0.1304606437115855,NO
0.09391315841649595,NO
0.07461502874892606,YES
0.08102570880972837,YES
0.09801070649659639,YES
0.12087766836296346,YES
0.08459454100852555,NO
0.7185248826911639,YES
0.07216971779789837,NO
0.8931333024915737,YES
0.686669750842641,YES
0.18009384706893136,NO
0.09820897495208514,NO
0.036481395809926646,NO
0.03833190139448814,NO
0.763597911572269,YES
0.9517546758310754,YES
0.05610997290331109,NO
0.06483378494481529,NO
0.03615094838411209,NO
0.06589121670742186,NO
0.1035622232502809,NO
0.09080695261383914,NO
0.09021214724737296,NO
0.737756922873571,YES
0.02841847862005155,NO
0.9049633203357347,YES
0.015266671072632344,NO
0.8908201705108718,YES
0.034498711255039324,NO
0.025047914876743113,NO
0.023726125173484897,NO
0.07772123455158286,NO
0.03853016984997687,NO
0.08783292578150817,NO
0.046659176525014875,NO
0.044346044544313,NO
0.08750247835569361,NO
0.03403608485889895,NO
0.09160002643579408,NO
0.1110303350736898,NO
0.061264952746018106,NO
0.09563148503073161,NO
0.09457405326812506,NO
0.06608948516291058,NO
0.10937809794461703,NO
0.1129469301434142,YES
0.08208314057233496,NO
0.8406582512722227,YES
0.15464939528121077,NO
0.1511466525675765,NO
0.1373339501685282,NO
0.0468574449805036,NO
0.057762210032383854,NO
0.05049236666446369,NO
0.04738616086180689,NO
0.14460379353644837,NO
0.046659176525014875,NO
0.057762210032383854,YES
0.06291718987509087,YES
0.736170775229661,YES
0.8349084660630495,YES
0.12153856321459258,NO
0.7304870795056507,YES
0.0630493688454167,NO
