50Traced_NONETRACED_MAX_MULTI_VSM_5_MEDIAN,Associated
0.7471,YES
0.3105,NO
0.1123,NO
1.0,YES
0.2104,NO
1.0,YES
0.1448,NO
0.4524,NO
0.474,NO
0.5037,NO
0.1056,NO
0.5502,YES
0.2682,NO
0.5502,YES
0.1638,NO
0.5502,YES
0.2176,NO
0.3547,NO
0.6069,NO
0.2244,NO
1.0,YES
0.578,NO
1.0,YES
0.3341,NO
0.1291,NO
1.0,YES
0.4091,YES
0.3568,YES
0.8451,YES
0.3433,NO
0.245,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.5579999999999999,NO
0.4413,NO
0.4456,NO
0.3865,NO
0.1111,NO
0.6385,YES
0.3341,NO
0.6385,YES
0.3341,NO
0.6385,YES
0.5579999999999999,NO
0.4825,NO
0.6069,NO
0.24,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1291,NO
1.0,YES
0.6407,YES
0.5589,YES
0.8451,YES
0.3433,NO
0.1622,NO
1.0,YES
0.3543,NO
1.0,YES
0.1713,NO
0.4524,NO
0.474,NO
0.21600000000000003,NO
0.2034,NO
1.0,YES
0.2682,NO
1.0,YES
0.1773,NO
1.0,YES
0.4318,NO
0.4318,NO
0.6069,NO
0.4318,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1291,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.3433,NO
0.1329,NO
1.0,YES
0.4462,NO
1.0,YES
0.4462,NO
0.4524,NO
0.474,NO
0.2165,NO
0.1911,NO
1.0,YES
0.1583,NO
1.0,YES
0.308,NO
1.0,YES
0.4462,NO
0.3547,NO
0.5289,NO
0.242,NO
1.0,YES
0.5104,NO
1.0,YES
0.3229,NO
0.1881,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.3189,NO
0.1881,NO
0.5227,YES
0.3816,NO
0.4491,YES
0.2093,NO
0.3031,NO
0.3569,NO
0.3575,NO
0.1881,NO
1.0,YES
0.17,NO
1.0,YES
0.1508,NO
1.0,YES
0.415,NO
0.5347,NO
0.3519,NO
0.415,NO
1.0,YES
0.254,NO
1.0,YES
0.3229,NO
0.10300000000000001,NO
0.6109,YES
1.0,YES
1.0,YES
0.4024,YES
0.3189,NO
0.0935,NO
0.3919,YES
0.3816,NO
0.331,YES
0.3569,NO
0.2531,NO
0.1929,NO
0.1048,NO
0.1825,NO
1.0,YES
0.1772,NO
0.8013,YES
0.1387,NO
0.6493,YES
0.3569,NO
0.5347,NO
0.3056,NO
0.1348,NO
0.6109,YES
0.3569,NO
0.6109,YES
0.2897,NO
0.1362,NO
0.1381,NO
0.2831,NO
0.2437,NO
0.3322,NO
0.1869,NO
0.1439,NO
0.2592,NO
0.16399999999999998,NO
0.2219,NO
0.1729,NO
0.8209,YES
1.0,YES
0.7168,YES
0.1545,NO
0.3171,NO
0.1963,NO
0.1838,NO
0.1963,NO
0.1962,NO
0.1223,NO
0.3202,NO
0.2363,NO
0.1227,NO
0.2614,NO
0.0729,NO
0.2105,NO
1.0,YES
0.408,YES
0.2752,NO
0.175,NO
0.1921,NO
0.2387,NO
1.0,YES
0.7333,YES
0.1287,NO
0.1616,NO
0.1276,NO
0.1784,NO
0.2127,NO
0.2592,NO
0.2437,NO
0.8269,YES
0.2278,NO
1.0,YES
0.1989,NO
1.0,YES
0.1989,NO
0.1468,NO
0.1468,NO
0.1522,NO
0.0948,NO
0.2189,NO
0.2142,NO
0.1989,NO
0.3229,NO
0.1526,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.3189,NO
0.1526,NO
0.5227,YES
0.3816,NO
0.4491,YES
0.2467,NO
0.3031,NO
0.2982,NO
0.3934,NO
0.1526,NO
1.0,YES
0.154,NO
1.0,YES
0.1387,NO
1.0,YES
0.3369,NO
0.5347,NO
0.3056,NO
0.15,NO
1.0,YES
0.2869,NO
1.0,YES
0.7969,YES
0.7969,YES
0.3473,NO
0.1555,NO
0.1462,NO
0.295,NO
1.0,YES
0.7969,YES
0.1554,NO
0.158,NO
0.295,NO
0.1058,NO
0.2262,NO
0.2456,NO
0.2938,NO
0.8269,YES
0.2044,NO
1.0,YES
0.1462,NO
0.7773,YES
0.1607,NO
0.0651,NO
0.0807,NO
0.1522,NO
0.0726,NO
0.2205,NO
0.2142,NO
0.295,NO
0.2947,NO
0.0879,NO
0.2287,NO
0.5644,NO
0.282,NO
0.2707,NO
0.2155,NO
0.1779,NO
0.1985,NO
0.9462,YES
0.1923,NO
0.5949,YES
0.2977,NO
0.3673,NO
0.3551,NO
0.1944,NO
0.282,NO
0.2425,NO
0.2269,NO
0.2425,NO
0.2418,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.2269,NO
0.3569,YES
0.2269,NO
1.0,YES
1.0,YES
0.2856,NO
0.1584,NO
0.1473,NO
0.2387,NO
0.3322,YES
1.0,YES
0.10800000000000001,NO
0.1616,NO
0.1803,NO
0.1199,NO
0.1793,NO
0.3082,NO
0.2289,NO
1.0,YES
0.2278,NO
1.0,YES
0.2067,NO
1.0,YES
0.2067,NO
0.1128,NO
0.2015,NO
0.2015,NO
0.1046,NO
0.2067,NO
0.1778,NO
0.2067,NO
0.3765,NO
0.3765,NO
0.5722,NO
0.5644,NO
0.1897,NO
0.2707,NO
0.1529,NO
0.3765,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.2438,NO
0.2568,NO
0.2176,NO
0.3765,NO
0.3984,NO
0.3404,NO
0.3844,NO
0.2286,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
0.3631,YES
0.2888,NO
1.0,YES
0.2888,NO
