50Traced_NONETRACED_SUM_MULTI_VSM_6_MEDIAN,Associated
4.3095,YES
1.0515,NO
2.0634,NO
1.5958,NO
0.5509,NO
0.5301,NO
1.3252,NO
0.2078,NO
1.8971,NO
0.4092,NO
1.4405,NO
1.264,NO
1.7699,NO
1.1466,NO
1.1327,NO
3.4061,YES
1.4601,NO
3.8306,YES
0.6257,NO
0.2614,NO
1.0612,YES
2.3353,YES
2.5705,YES
0.6962,YES
0.6239,NO
0.1632,NO
0.7892,YES
0.6631,NO
0.8335,YES
0.584,NO
1.1287,NO
0.4054,NO
0.5779,NO
0.324,NO
1.6987,YES
0.5612,NO
2.659,YES
0.2477,NO
2.611,YES
0.5638,NO
0.8343,NO
0.9238,NO
0.2094,NO
0.6182,YES
0.1879,NO
0.6528,YES
2.3321,YES
2.7337,YES
1.4759,NO
0.4737,NO
0.474,NO
1.7458,NO
1.8525,YES
1.3325,YES
1.69,NO
0.4665,NO
1.6418,NO
0.1814,NO
1.1728,NO
1.1088,NO
0.5763,NO
2.7752,YES
0.8965,NO
2.5572,YES
0.8348,NO
2.0276,YES
0.9026,NO
0.5531,NO
0.7562,NO
0.5947,NO
0.4166,NO
1.4839,NO
0.2864,NO
1.2605,NO
1.5827,NO
0.4785,NO
4.4463,YES
1.8412,YES
1.4469,YES
5.7242,YES
0.8348,NO
0.5035,NO
5.4431,YES
0.8952,NO
5.5663,YES
0.8112,NO
2.596,NO
1.8966,NO
0.7707,NO
0.8022,NO
1.6657,YES
0.5152,NO
2.6717,YES
0.9487,NO
2.5345,YES
1.2392,NO
1.6705,NO
0.9957,NO
0.8545,NO
4.611000000000001,YES
1.1123,NO
4.7052,YES
1.9646,NO
0.7197,NO
4.1083,YES
2.5826,YES
2.2628,YES
4.5567,YES
1.3839,NO
0.6136,NO
4.9689,YES
2.1453,NO
5.02,YES
1.6633,NO
2.2262,NO
1.8936,NO
0.8153,NO
1.2015,NO
2.1786,YES
1.0109,NO
3.2926,YES
1.0103,NO
3.1558,YES
2.1904,NO
2.7821,NO
1.8749,NO
1.7725,NO
3.8488,YES
1.8533,NO
4.3637,YES
1.7844,NO
0.425,NO
4.8611,YES
1.9567,YES
1.8757,YES
5.8607,YES
0.7402,NO
0.3973,NO
5.8109,YES
1.3506,NO
6.0297,YES
1.25,NO
2.3285,NO
1.6163,NO
0.3331,NO
0.8341,NO
1.9638,YES
0.4691,NO
3.4151,YES
0.7346,NO
2.7925,YES
1.6054,NO
2.1905,NO
1.4087,NO
1.2287,NO
4.5879,YES
1.6474,NO
5.358,YES
1.7783,NO
0.3934,NO
4.9145,YES
2.4769,YES
2.0656,YES
6.0957,YES
1.155,NO
0.5565,NO
5.8589,YES
1.3267,NO
6.0217,YES
1.1529,NO
2.7971,NO
1.7955,NO
0.8597,NO
0.7161,NO
2.1313,YES
0.5332,NO
3.4127,YES
1.0034,NO
3.2773,YES
1.5831,NO
1.8917,NO
1.2368,NO
0.9315,NO
4.7969,YES
1.3951,NO
5.1164,YES
1.2935,NO
0.7391,NO
1.6411,YES
3.0433,YES
2.7089999999999996,YES
1.3230000000000002,YES
1.4012,NO
0.5497,NO
1.49,YES
1.4296,NO
1.496,YES
1.0656,NO
1.4278,NO
0.5538,NO
0.8819,NO
0.6802,NO
2.2177,YES
0.9149,NO
3.3743,YES
0.8537,NO
3.4255,YES
1.0764,NO
1.0669,NO
0.8942,NO
0.5726,NO
0.8462,YES
0.5161,NO
0.9601,YES
0.955,NO
0.364,NO
2.0974,YES
3.8907,YES
3.4193,YES
1.999,YES
0.9688,NO
0.3513,NO
1.8318,YES
1.2474,NO
2.0446,YES
0.8391,NO
1.6104,NO
0.7342,NO
0.6995,NO
0.3497,NO
2.5107,YES
0.5029,NO
4.2849,YES
0.5789,NO
4.3509,YES
0.9184,NO
1.202,NO
0.9941,NO
0.6998,NO
1.2854,YES
0.6546,NO
1.5761,YES
0.578,NO
0.3301,NO
0.9928,NO
0.6642,NO
0.5243,NO
0.9271,NO
0.5496,NO
0.2376,NO
1.3395,NO
0.4961,NO
1.0782,NO
0.4009,NO
2.011,YES
1.9825,YES
1.8348,YES
0.0901,NO
1.0719,NO
0.2682,NO
0.674,NO
0.2795,NO
0.4082,NO
0.4943,NO
0.9523,NO
0.7397,NO
0.561,NO
0.9041,NO
0.6563,NO
0.9262,NO
1.1058,YES
1.4193,YES
0.7192,NO
0.5017,NO
0.5709,NO
0.4671,NO
1.1661,YES
0.6144,YES
0.529,NO
0.9032,NO
0.5003,NO
0.5503,NO
0.7115,NO
0.7449,NO
0.6423,NO
1.3961,YES
0.5725,NO
1.4763,YES
0.4667,NO
0.9995,YES
0.4825,NO
0.8877,NO
1.0704,NO
0.9890000000000001,NO
0.5998,NO
0.5302,NO
0.7385,NO
0.4384,NO
1.2069,NO
0.4144,NO
2.3521,YES
3.7008,YES
3.2226,YES
2.4572,YES
1.1609,NO
0.4223,NO
2.1919999999999997,YES
1.232,NO
2.4217,YES
0.8472,NO
1.6112,NO
0.2681,NO
0.5653,NO
0.3542,NO
2.615,YES
0.4754,NO
4.3907,YES
0.6055,NO
4.2063,YES
0.8361,NO
0.847,NO
0.7951,NO
0.4244,NO
1.5152,YES
0.5327,NO
1.92,YES
1.7878,YES
1.9529,YES
0.9136,NO
0.7556,NO
0.5835,NO
0.9328,NO
1.5439,YES
1.2404,YES
0.6374,NO
0.5399,NO
0.6636,NO
0.2346,NO
0.6594,NO
0.6114,NO
0.3991,NO
1.9009,YES
0.8167,NO
1.7613,YES
0.7497,NO
1.5847,YES
0.9624,NO
0.449,NO
0.3259,NO
0.3808,NO
0.332,NO
0.4556,NO
0.1431,NO
0.3124,NO
1.0933,NO
0.8943,NO
1.1582,NO
1.4151,NO
1.4234,NO
1.0014,NO
1.0187,NO
0.6951,NO
1.3296,NO
2.2964,YES
1.1781,NO
1.4824,YES
1.2876,NO
1.4753,NO
0.9848,NO
1.0159,NO
0.8974,NO
1.2163,NO
0.8597,NO
0.7885,NO
1.2754,NO
2.4452,YES
2.682,YES
2.4204,YES
1.8493,YES
0.9629,NO
2.2769999999999997,YES
1.0818,NO
2.1325,YES
2.8586,YES
0.815,NO
0.3576,NO
0.4817,NO
0.6842,NO
2.1147,YES
1.3823,YES
0.3529,NO
0.5720000000000001,NO
0.451,NO
0.2122,NO
0.3594,NO
0.3545,NO
0.1463,NO
2.8498,YES
0.5671,NO
2.6832,YES
0.4176,NO
1.9554,YES
0.5771,NO
0.5471,NO
0.5846,NO
0.6235,NO
0.3183,NO
0.408,NO
0.2909,NO
0.2671,NO
1.4704,NO
0.8848,NO
0.8771,NO
0.7123,NO
1.1961,NO
0.3929,NO
0.8390000000000001,NO
0.7264,NO
0.7794,NO
2.7879,YES
0.6578,NO
2.0812,YES
1.078,NO
1.2994,NO
0.9312,NO
0.8712,NO
1.06,NO
1.0588,NO
0.8123,NO
0.7893,NO
0.5952,NO
2.6460000000000004,YES
2.8508,YES
2.6064,YES
2.0752,YES
0.1937,NO
2.4019999999999997,YES
0.6471,NO
