50Traced_NONETRACED_SUM_MULTI_LSA_41_MEDIAN,Associated
0.9203,NO
0.9390000000000001,NO
1.4429,NO
0.8678,NO
0.2288,NO
1.228,NO
3.2831,YES
0.4878,NO
2.7888,YES
0.4949,NO
0.8374,NO
0.1523,NO
0.7989,NO
0.9397,NO
0.7577,NO
0.9835,NO
0.4851,NO
0.9918,NO
3.2053,YES
3.4587,YES
3.4394,YES
1.5626,YES
1.0913,NO
3.2568,YES
0.8113,NO
1.3436,NO
0.4881,NO
1.8238,NO
1.3266,NO
1.2815,NO
2.2369,NO
1.6436,NO
0.4687,NO
2.1430000000000002,NO
3.5876,YES
1.0673,NO
3.1498,YES
0.9826,NO
1.0184,NO
0.3892,NO
1.2208,NO
1.4737,NO
1.1321,NO
0.9783,NO
0.9962,NO
1.2053,NO
3.6316,YES
4.2891,YES
3.6421,YES
1.8827,YES
2.0529,NO
3.5768,YES
1.4394,NO
1.4394,NO
0.5069,NO
1.6285,NO
1.7609,NO
1.5946,NO
1.9524,NO
1.5909,NO
0.39299999999999996,NO
2.153,NO
3.8585,YES
1.006,NO
3.4952,YES
1.2093,NO
1.3719999999999999,NO
0.5975,NO
1.0916,NO
1.8386,NO
1.0351,NO
1.4139,NO
1.0033,NO
1.6043,NO
3.8897,YES
4.5298,YES
3.95,YES
2.0628,YES
1.9542,NO
3.8915,YES
1.3894,NO
0.7859,NO
0.3691,NO
4.2287,YES
2.2155,YES
2.1277,YES
5.9725,YES
2.2255,NO
0.4697,NO
5.4679,YES
1.6853,NO
3.4145,YES
0.8281,NO
1.2138,NO
1.4591,NO
0.9439,NO
0.9037,NO
1.9708,YES
0.4795,NO
2.2678,YES
0.6879,NO
1.5717,YES
1.8267,NO
2.5834,NO
2.5426,NO
1.1084,NO
5.5428,YES
1.8413,NO
4.9453,YES
0.6179,NO
0.193,NO
2.9237,YES
1.3927,NO
1.1963,NO
3.647,YES
1.2445,NO
0.4088,NO
3.3094,YES
0.617,NO
2.5773,YES
0.3852,NO
1.0484,NO
1.2756,NO
0.9763,NO
0.7114,NO
1.4915,NO
0.191,NO
1.6139,NO
0.3545,NO
1.2262,NO
0.7568,NO
1.3919,NO
1.6996,NO
0.6909,NO
3.8808,YES
1.0435,NO
2.7963,YES
1.5254,NO
0.5249,NO
1.7771,YES
3.0223,YES
4.1441,YES
2.8969,YES
1.5742,NO
0.5764,NO
2.6746,YES
2.5268,NO
1.0044,YES
1.9255,NO
1.2887,NO
1.6411,NO
0.5735,NO
1.2174,NO
4.051,YES
1.2468,NO
4.0268,YES
1.2752,NO
3.3764,YES
2.0939,NO
2.8689,NO
2.3255,NO
0.8723,NO
2.3618,YES
2.7636,NO
2.4634,YES
0.5654,NO
0.1646,NO
2.6948,YES
1.0595,NO
0.9015,NO
4.138,YES
1.3926,NO
0.2956,NO
3.605,YES
1.1127,NO
2.4849,YES
0.3093,NO
0.7734,NO
0.716,NO
0.5737,NO
0.525,NO
0.5991,NO
0.2951,NO
1.6740000000000002,NO
0.4309,NO
0.9598,NO
1.2566,NO
1.3168,NO
1.6726,NO
0.7043,NO
3.6327,YES
1.4528,NO
3.5064,YES
0.8246,NO
0.2089,NO
1.7434,YES
2.9244,YES
4.0695,YES
2.6630000000000003,YES
0.7989,NO
0.3591,NO
2.3475,YES
1.0471,NO
1.0067,YES
0.7846,NO
0.5521,NO
1.0363,NO
0.3214,NO
0.6026,NO
3.8199,YES
0.8240000000000001,NO
3.715,YES
0.7348,NO
3.1821,YES
0.7085,NO
1.3089,NO
1.2126,NO
0.5725,NO
1.8179,YES
1.5169,NO
2.1364,YES
2.1081,YES
0.982,YES
0.6578,NO
0.6472,NO
0.7676,NO
1.2725,NO
1.8382,YES
1.5094,YES
1.0625,NO
0.8925,NO
0.5857,NO
0.6403,NO
1.2079,NO
0.9520000000000001,NO
0.7440000000000001,NO
2.0271,YES
1.1333,NO
1.7695,YES
0.778,NO
1.8871,YES
0.8945,NO
0.7557,NO
1.074,NO
0.8499,NO
0.2832,NO
1.3495,NO
1.1418,NO
0.861,NO
0.8059,NO
0.402,NO
4.4168,YES
1.9569999999999999,YES
1.8763,YES
6.38,YES
2.1659,NO
0.6585,NO
5.5469,YES
1.3554,NO
3.7655,YES
0.5239,NO
0.9923,NO
1.2412,NO
0.7835,NO
1.0869,NO
1.6678,YES
0.494,NO
2.377,YES
0.7255,NO
1.2977,YES
1.6398,NO
2.2743,NO
2.4930000000000003,NO
0.8688,NO
6.0017,YES
1.9277,NO
5.1908,YES
0.9693,NO
0.6237,NO
4.6726,YES
2.8308,YES
2.6111,YES
6.1384,YES
2.2591,NO
0.8148,NO
5.4947,YES
1.2053,NO
3.8903,YES
0.7569,NO
0.8396,NO
1.3479,NO
0.7548,NO
1.3051,NO
2.4839,YES
0.8949,NO
2.8182,YES
0.9722,NO
1.9882,YES
1.3030000000000002,NO
2.2025,NO
1.9549,NO
0.627,NO
5.5211,YES
1.6230000000000002,NO
5.1196,YES
1.1191,NO
0.5287,NO
4.6371,YES
2.388,YES
2.0469,YES
5.9309,YES
2.4727,NO
0.6927,NO
5.4098,YES
1.3531,NO
3.9556,YES
0.9328,NO
1.2012,NO
1.4575,NO
0.9420000000000001,NO
1.3986,NO
2.1812,YES
0.9392,NO
2.2715,YES
1.1545,NO
1.7356,YES
1.48,NO
2.3982,NO
2.0115,NO
0.7818,NO
5.6739,YES
1.7832,NO
5.0557,YES
0.6627,NO
0.3483,NO
4.0441,YES
1.8791,YES
1.5162,YES
5.6439,YES
1.9036,NO
0.474,NO
5.0086,YES
1.0587,NO
3.6894,YES
0.6002,NO
0.8174,NO
0.9902,NO
0.7649,NO
1.0345,NO
1.4131,YES
0.4317,NO
2.0058,YES
0.6478,NO
1.2088,YES
1.3305,NO
1.9409999999999998,NO
1.9758,NO
0.7456,NO
5.5521,YES
1.4646,NO
4.8076,YES
0.9858,NO
0.3532,NO
1.6804,YES
2.7057,YES
3.4221,YES
2.3834,YES
1.0866,NO
0.513,NO
2.3606,YES
1.1599,NO
1.0395,YES
0.9081,NO
1.1854,NO
1.6473,NO
0.6737,NO
0.7461,NO
3.3378,YES
0.6521,NO
2.9797,YES
0.8223,NO
2.3607,YES
0.8325,NO
1.8084,NO
1.0844,NO
0.3958,NO
2.1361,YES
1.3174,NO
2.0821,YES
1.3233,NO
0.3978,NO
2.0762,YES
3.6153,YES
4.7183,YES
3.3607,YES
1.3291,NO
0.5121,NO
2.8549,YES
1.5501,NO
1.1435,YES
1.0511,NO
0.7543,NO
1.5216,NO
0.3653,NO
0.9604,NO
4.2343,YES
1.1148,NO
4.3855,YES
1.1235,NO
3.4575,YES
1.1671,NO
2.1842,NO
1.5795,NO
0.7338,NO
2.3527,YES
1.9409999999999998,NO
2.7681,YES
0.8562,NO
0.1307,NO
0.6753,NO
0.5203,NO
0.622,NO
0.5268,NO
0.5733,NO
0.1523,NO
1.1727,NO
0.6759999999999999,NO
0.6509999999999999,NO
0.6518,NO
1.7602,YES
1.6442,YES
1.1488,YES
0.2158,NO
0.8847,NO
0.0829,NO
0.7468,NO
0.3516,NO
0.7451,NO
0.4422,NO
0.7090000000000001,NO
0.7616,NO
0.4403,NO
1.0593,NO
0.7805,NO
0.9162,NO
2.5201,YES
2.1235,YES
0.8002,NO
0.6195,NO
0.5679,NO
0.8531,NO
1.6308,YES
1.3239,YES
0.7388,NO
0.5534,NO
0.3085,NO
0.6931,NO
0.3894,NO
0.7995,NO
0.3853,NO
2.2605,YES
0.6053,NO
2.3292,YES
0.4385,NO
2.0481,YES
0.5742,NO
0.5803,NO
0.6819,NO
0.7672,NO
0.4978,NO
0.5969,NO
0.8339,NO
0.6254,NO
1.2922,NO
0.4302,NO
2.8991,YES
3.9554,YES
4.9221,YES
4.073,YES
1.4841,NO
0.693,NO
3.681,YES
1.1846,NO
1.9522,YES
0.9656,NO
0.7397,NO
1.5096,NO
0.5322,NO
1.0493,NO
4.4366,YES
1.0999,NO
4.7806,YES
1.0592,NO
3.7366,YES
0.9469,NO
2.0057,NO
1.6576,NO
0.7188,NO
3.1581,YES
1.7841,NO
3.2948,YES
2.8122,YES
1.8883,YES
1.0701,NO
0.5565,NO
0.542,NO
1.3369,NO
2.08,YES
1.5130000000000001,YES
0.8944,NO
0.5705,NO
0.6588,NO
0.5770000000000001,NO
0.6468,NO
0.9254,NO
0.4645,NO
2.6535,YES
0.6088,NO
2.4888,YES
0.7477,NO
2.376,YES
0.643,NO
0.583,NO
0.9622,NO
0.7805,NO
0.3735,NO
1.2428,NO
1.0391,NO
0.8733,NO
0.8008,NO
0.4176,NO
0.8649,NO
0.8919,NO
0.8464,NO
1.0825,NO
0.6822,NO
0.39,NO
1.2975,NO
1.3648,YES
0.5896,NO
1.4163,YES
0.4691,NO
0.6703,NO
0.3727,NO
0.5732,NO
0.7465,NO
0.5045,NO
0.7506,NO
0.433,NO
0.6508,NO
1.4395,YES
1.6542,YES
1.7414,YES
0.8953,YES
1.0270000000000001,NO
1.4478,YES
0.8421,NO
2.1681,YES
1.2149,YES
0.5526,NO
0.7231,NO
0.7755,NO
1.0723,NO
1.6064,YES
1.6324,YES
0.608,NO
0.4843,NO
0.3246,NO
0.6088,NO
0.3222,NO
0.3279,NO
0.2393,NO
2.2218,YES
0.9097,NO
2.0379,YES
0.6877,NO
1.9163,YES
0.7079,NO
0.5663,NO
0.8749,NO
0.7069,NO
0.3626,NO
0.9099,NO
0.8499,NO
0.5605,NO
0.8615,NO
0.4788,NO
0.9217,NO
0.7207,NO
0.5377,NO
1.538,NO
0.8671,NO
0.4441,NO
1.3155,NO
2.1472,YES
0.5546,NO
1.5635,YES
0.6809,NO
0.6961,NO
0.36200000000000004,NO
0.6954,NO
0.7087,NO
0.6123,NO
0.2261,NO
0.4425,NO
0.452,NO
2.2125,YES
2.5503,YES
2.4323,YES
1.3274,YES
1.301,NO
2.0652,YES
0.8406,NO
