50Traced_NONETRACED_MAX_MULTI_LSA_39_MEDIAN,Associated
0.174,NO
0.524,YES
0.4608,NO
0.4608,NO
0.4608,NO
0.4608,NO
0.3057,YES
0.4576,NO
0.5253,YES
0.2735,NO
0.2988,NO
0.42700000000000005,NO
0.4329,NO
0.42700000000000005,NO
0.42700000000000005,NO
0.3056,NO
0.2026,NO
0.42700000000000005,NO
1.0,YES
0.42700000000000005,NO
0.5949,YES
0.3298,NO
0.3511,NO
0.2493,NO
0.1944,NO
0.4327,NO
0.318,NO
0.42700000000000005,NO
0.2988,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
0.5682,YES
0.42700000000000005,NO
0.3496,NO
0.1871,NO
0.3237,NO
0.4329,NO
0.4156,NO
0.6333,NO
0.4164,NO
0.1871,NO
0.3263,NO
1.0,YES
0.3263,NO
1.0,YES
0.1331,NO
0.3824,NO
0.0793,NO
0.204,NO
0.4327,NO
0.318,NO
0.3529,NO
0.1309,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.3263,NO
0.3071,NO
0.2636,NO
0.4809,NO
0.4809,NO
0.4809,NO
0.4809,NO
0.3258,NO
0.1787,NO
0.4809,NO
1.0,YES
0.4809,NO
0.5952,YES
0.2912,NO
0.3511,NO
0.2201,NO
0.1944,NO
0.4327,NO
0.318,NO
0.4809,NO
0.2636,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.4809,NO
0.3496,NO
0.0714,NO
0.3649,NO
0.3847,NO
0.3847,NO
0.6333,NO
0.4164,NO
0.1712,NO
0.3649,NO
1.0,YES
0.3649,NO
1.0,YES
0.248,NO
0.3824,NO
0.2045,NO
0.1596,NO
0.3984,NO
0.2355,NO
0.3649,NO
0.1712,NO
0.3242,NO
0.83,YES
1.0,YES
1.0,YES
0.7406,YES
0.2326,NO
1.0,YES
0.3649,NO
0.3618,NO
0.2465,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.2465,NO
1.0,YES
0.5358,NO
1.0,YES
0.5358,NO
0.4524,NO
0.474,NO
0.2417,NO
0.2465,NO
0.4942,YES
0.1767,NO
1.0,YES
0.2129,NO
0.4542,YES
0.3369,NO
0.462,NO
0.5358,NO
0.24,NO
0.7476,YES
0.4951,NO
1.0,YES
0.3618,NO
0.1547,NO
1.0,YES
0.2764,NO
0.6395,NO
0.8451,YES
0.1827,NO
0.1329,NO
1.0,YES
0.2414,NO
1.0,YES
0.1578,NO
0.4524,NO
0.474,NO
0.2648,NO
0.184,NO
0.4049,NO
0.1411,NO
0.509,NO
0.1451,NO
0.6395,NO
0.2942,NO
0.3458,NO
0.3796,NO
0.2942,NO
0.7318,YES
0.3359,NO
1.0,YES
0.289,NO
0.2544,NO
0.6693,YES
0.6693,YES
1.0,YES
0.6693,YES
0.3014,NO
0.3014,NO
0.6693,YES
0.5755,NO
0.6693,YES
0.3044,NO
0.3581,NO
0.3569,NO
0.2893,NO
0.2331,NO
0.6066,YES
0.3014,NO
1.0,YES
0.3014,NO
1.0,YES
0.5048,NO
0.6083,NO
0.3933,NO
0.5117,NO
0.3951,YES
0.6083,NO
0.6693,YES
0.3133,NO
0.1646,NO
1.0,YES
0.44,NO
0.44,NO
0.8554,YES
0.2752,NO
0.153,NO
0.8554,YES
0.5177,NO
0.8554,YES
0.5177,NO
0.534,NO
0.3856,NO
0.21600000000000003,NO
0.1895,NO
0.2701,NO
0.1654,NO
0.4414,NO
0.1664,NO
0.3073,NO
0.2612,NO
0.335,NO
0.5187,NO
0.2338,NO
1.0,YES
0.4015,NO
1.0,YES
0.27,NO
0.0804,NO
0.2445,YES
1.0,YES
1.0,YES
0.5022,YES
0.1148,NO
0.1148,NO
0.4664,YES
0.3816,NO
0.2445,YES
0.0994,NO
0.2464,NO
0.3569,NO
0.1863,NO
0.1729,NO
1.0,YES
0.1669,NO
0.7959999999999999,YES
0.1387,NO
1.0,YES
0.1982,NO
0.2793,NO
0.0905,NO
0.1587,NO
0.2813,YES
0.0987,NO
0.2445,YES
0.9589,YES
1.0,YES
0.3634,NO
0.2304,NO
0.1473,NO
0.2215,NO
1.0,YES
1.0,YES
0.275,NO
0.2151,NO
0.275,NO
0.1216,NO
0.3471,NO
0.3144,NO
0.2623,NO
1.0,YES
0.2044,NO
1.0,YES
0.1085,NO
1.0,YES
0.1607,NO
0.1887,NO
0.2456,NO
0.1522,NO
0.1193,NO
0.2177,NO
0.2273,NO
0.275,NO
0.3618,NO
0.146,NO
1.0,YES
0.5502,YES
0.5502,YES
1.0,YES
0.4024,NO
0.1123,NO
1.0,YES
0.4779,NO
1.0,YES
0.4779,NO
0.4829,NO
0.474,NO
0.2606,NO
0.2771,NO
0.4049,YES
0.1411,NO
0.5522,YES
0.2433,NO
0.4729,YES
0.2411,NO
0.3092,NO
0.6069,NO
0.2175,NO
0.9043,YES
0.578,NO
1.0,YES
0.3133,NO
0.2465,NO
1.0,YES
0.6385,YES
0.6385,YES
0.8056,YES
0.3069,NO
0.1672,NO
1.0,YES
0.4324,NO
1.0,YES
0.2572,NO
0.534,NO
0.3856,NO
0.21600000000000003,NO
0.1308,NO
0.3156,YES
0.2465,NO
0.6385,YES
0.2465,NO
0.3132,YES
0.3769,NO
0.3769,NO
0.5187,NO
0.4324,NO
1.0,YES
0.4951,NO
1.0,YES
0.3133,NO
0.1392,NO
1.0,YES
0.4498,YES
0.5239,YES
1.0,YES
0.4024,NO
0.1622,NO
1.0,YES
0.1531,NO
1.0,YES
0.1022,NO
0.534,NO
0.3856,NO
0.21600000000000003,NO
0.2771,NO
0.3442,YES
0.1975,NO
0.5522,YES
0.2433,NO
0.5239,YES
0.1984,NO
0.2918,NO
0.6069,NO
0.2338,NO
1.0,YES
0.578,NO
1.0,YES
0.3075,NO
0.1241,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1327,NO
1.0,YES
0.2302,NO
1.0,YES
0.1341,NO
0.4969,NO
0.4029,NO
0.2744,NO
0.1636,NO
0.4942,YES
0.1767,NO
1.0,YES
0.1436,NO
0.4733,YES
0.3369,NO
0.462,NO
0.4826,NO
0.2806,NO
0.9648,YES
0.4951,NO
1.0,YES
0.27,NO
0.1995,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1995,NO
1.0,YES
0.3519,NO
1.0,YES
0.2093,NO
0.3031,NO
0.3569,NO
0.2523,NO
0.1995,NO
0.5654,YES
0.1669,NO
1.0,YES
0.1512,NO
1.0,YES
0.415,NO
0.462,NO
0.415,NO
0.415,NO
0.5820000000000001,YES
0.2358,NO
1.0,YES
0.27,NO
0.10300000000000001,NO
0.6109,YES
1.0,YES
1.0,YES
0.6109,YES
0.2101,NO
0.081,NO
0.6109,YES
0.2629,NO
0.6109,YES
0.1729,NO
0.2531,NO
0.42,NO
0.146,NO
0.1825,NO
0.6695,YES
0.1772,NO
1.0,YES
0.1156,NO
1.0,YES
0.2058,NO
0.2822,NO
0.2985,NO
0.1556,NO
0.3555,YES
0.2746,NO
0.6109,YES
0.4042,NO
0.1943,NO
0.3341,NO
0.2904,NO
0.2904,NO
0.4627,NO
0.4356,NO
0.1963,NO
0.2784,NO
0.2363,NO
0.2784,NO
0.1406,NO
0.8209,YES
0.758,YES
0.622,YES
0.1869,NO
0.386,NO
0.1963,NO
0.2654,NO
0.1963,NO
0.1521,NO
0.1358,NO
0.3778,NO
0.3189,NO
0.2363,NO
0.3341,NO
0.3398,NO
0.4784,NO
0.9153,YES
1.0,YES
0.2752,NO
0.2304,NO
0.1236,NO
0.1889,NO
1.0,YES
1.0,YES
0.1287,NO
0.2608,NO
0.0864,NO
0.1784,NO
0.196,NO
0.3082,NO
0.1562,NO
1.0,YES
0.2044,NO
1.0,YES
0.1921,NO
1.0,YES
0.1921,NO
0.1218,NO
0.1704,NO
0.1522,NO
0.2608,NO
0.1407,NO
0.2142,NO
0.1146,NO
0.1934,NO
0.1476,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1476,NO
1.0,YES
0.2926,NO
1.0,YES
0.2467,NO
0.3031,NO
0.42,NO
0.2447,NO
0.1567,NO
0.7669,YES
0.154,NO
1.0,YES
0.1474,NO
0.737,YES
0.3369,NO
0.462,NO
0.2467,NO
0.1809,NO
0.5820000000000001,YES
0.254,NO
1.0,YES
0.9153,YES
1.0,YES
0.3473,NO
0.275,NO
0.275,NO
0.275,NO
1.0,YES
1.0,YES
0.295,NO
0.1725,NO
0.295,NO
0.1102,NO
0.2262,NO
0.3082,NO
0.1828,NO
1.0,YES
0.2044,NO
1.0,YES
0.275,NO
1.0,YES
0.1607,NO
0.1513,NO
0.1909,NO
0.1522,NO
0.1107,NO
0.2205,NO
0.2142,NO
0.295,NO
0.2363,NO
0.2582,NO
0.2269,NO
0.4329,NO
0.2287,NO
0.4162,NO
0.3056,NO
0.175,NO
0.2269,NO
1.0,YES
0.2887,NO
0.5949,YES
0.24100000000000002,NO
0.3511,NO
0.2504,NO
0.1944,NO
0.4327,NO
0.318,NO
0.3529,NO
0.2582,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
0.5682,YES
0.2458,NO
0.7726,YES
1.0,YES
0.2823,NO
0.2067,NO
0.2067,NO
0.2067,NO
1.0,YES
1.0,YES
0.2067,NO
0.158,NO
0.2067,NO
0.1102,NO
0.196,NO
0.2534,NO
0.1463,NO
1.0,YES
0.2044,NO
0.8165,YES
0.2067,NO
0.8165,YES
0.1607,NO
0.0696,NO
0.1979,NO
0.1522,NO
0.1107,NO
0.1427,NO
0.2142,NO
0.2067,NO
0.3496,NO
0.3765,NO
0.26,NO
0.4329,NO
0.31,NO
0.6333,NO
0.4164,NO
0.2553,NO
0.26,NO
1.0,YES
0.2887,NO
1.0,YES
0.2956,NO
0.3824,NO
0.2305,NO
0.1944,NO
0.4327,NO
0.3765,NO
0.3529,NO
0.3765,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.3251,NO
