50Traced_NONETRACED_MAX_MULTI_LSA_49_MAX,Associated
0.6115,YES
0.1573,NO
1.0,YES
0.1676,NO
0.6089,YES
0.4066,NO
0.3269,NO
0.4471,NO
0.4066,NO
0.5253,YES
0.2335,NO
0.3189,YES
0.3071,NO
0.1493,NO
0.3877,NO
0.5644,NO
0.31,NO
0.3877,NO
0.3258,NO
0.2026,NO
0.3877,NO
1.0,YES
0.4218,NO
1.0,YES
0.4316,NO
0.35200000000000004,NO
0.4018,NO
0.3282,NO
0.4327,NO
0.318,NO
0.2102,NO
0.2256,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3877,NO
1.0,YES
0.3877,NO
0.22399999999999998,NO
0.1493,NO
0.3271,NO
0.4117,NO
0.2335,NO
0.4569,NO
0.3056,NO
0.1104,NO
0.33899999999999997,NO
0.8204,YES
0.3745,NO
1.0,YES
0.22399999999999998,NO
0.3511,NO
0.0706,NO
0.3282,NO
0.4327,NO
0.318,NO
0.4156,NO
0.1309,NO
0.4378,NO
1.0,YES
1.0,YES
0.7587,YES
1.0,YES
0.3432,NO
0.7294,YES
0.3855,NO
0.2947,NO
0.0951,NO
0.4809,NO
0.5077,NO
0.3827,NO
0.377,NO
0.293,NO
0.1204,NO
0.4809,NO
1.0,YES
0.4809,NO
0.6371,YES
0.3547,NO
0.3166,NO
0.3547,NO
0.2091,NO
0.3827,NO
0.2026,NO
0.3827,NO
0.1912,NO
0.2789,NO
1.0,YES
0.8995,YES
1.0,YES
1.0,YES
0.4809,NO
0.8995,YES
0.21,NO
0.3071,NO
0.1712,NO
0.20800000000000002,NO
0.5644,NO
0.3847,NO
0.6333,NO
0.4164,NO
0.1712,NO
0.2065,NO
1.0,YES
0.1304,NO
0.7406,YES
0.3435,NO
0.3824,NO
0.3435,NO
0.2431,NO
0.3847,NO
0.2355,NO
0.3847,NO
0.1702,NO
0.3242,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.3251,NO
0.3527,NO
0.1291,NO
1.0,YES
0.5061,YES
0.2829,YES
1.0,YES
0.4024,NO
0.1854,NO
1.0,YES
0.2378,NO
1.0,YES
0.1905,NO
0.534,NO
0.4456,NO
0.3146,NO
0.2771,NO
0.2526,YES
0.2682,NO
0.5522,YES
0.2433,NO
0.3613,YES
0.256,NO
0.3458,NO
0.3025,NO
0.24,NO
1.0,YES
0.578,NO
1.0,YES
0.3527,NO
0.1547,NO
0.6449,YES
0.2297,NO
0.2278,NO
1.0,YES
0.2068,NO
0.1097,NO
0.9051,YES
0.2378,NO
1.0,YES
0.1713,NO
0.5231,NO
0.4456,NO
0.3567,NO
0.184,NO
0.2297,NO
0.1398,NO
0.4591,NO
0.1451,NO
0.2637,NO
0.4965,NO
0.3458,NO
0.4965,NO
0.4965,NO
0.6869,YES
0.5562,NO
1.0,YES
0.3229,NO
0.2331,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.2651,NO
0.1327,NO
1.0,YES
0.6083,NO
1.0,YES
0.5486,NO
0.4651,NO
0.42,NO
0.4308,NO
0.2331,NO
1.0,YES
0.1744,NO
1.0,YES
0.2331,NO
0.7878,YES
0.6231,NO
0.6083,NO
0.6231,NO
0.6231,NO
1.0,YES
0.6231,NO
0.6062,YES
0.2356,NO
0.1646,NO
0.7795,YES
0.24,NO
0.23600000000000002,NO
0.7795,YES
0.2579,NO
0.153,NO
0.7795,YES
0.3096,NO
0.6681,YES
0.3773,NO
0.4162,NO
0.2977,NO
0.1684,NO
0.1775,NO
0.2747,NO
0.1654,NO
0.5554,NO
0.1013,NO
0.3382,NO
0.3773,NO
0.3773,NO
0.3901,NO
0.3773,NO
0.7795,YES
0.3979,NO
0.8554,YES
0.3229,NO
0.1184,NO
0.2445,YES
1.0,YES
0.5827,YES
0.1594,YES
0.0916,NO
0.0804,NO
0.2445,YES
0.2629,NO
0.2445,YES
0.1729,NO
0.2531,NO
0.42,NO
0.1785,NO
0.1186,NO
1.0,YES
0.1072,NO
0.6276,YES
0.1347,NO
0.524,YES
0.1827,NO
0.4291,NO
0.1827,NO
0.1827,NO
0.2693,YES
0.1087,NO
0.1731,YES
0.9589,YES
1.0,YES
0.3634,NO
0.3389,NO
0.1894,NO
0.2796,NO
0.3322,YES
1.0,YES
0.3389,NO
0.2273,NO
0.3389,NO
0.0802,NO
0.2131,NO
0.3144,NO
0.1446,NO
1.0,YES
0.1676,NO
0.904,YES
0.2045,NO
0.5838,YES
0.1539,NO
0.2273,NO
0.2456,NO
0.147,NO
0.1193,NO
0.3389,NO
0.2273,NO
0.2796,NO
0.3009,NO
0.1504,NO
1.0,YES
0.5502,YES
0.3075,YES
1.0,YES
0.4024,NO
0.1287,NO
1.0,YES
0.2465,NO
1.0,YES
0.3004,NO
0.534,NO
0.3766,NO
0.21600000000000003,NO
0.2771,NO
0.3158,YES
0.2682,NO
0.5522,YES
0.2433,NO
0.3613,YES
0.3004,NO
0.3004,NO
0.3023,NO
0.3004,NO
1.0,YES
0.578,NO
1.0,YES
0.3527,NO
0.2411,NO
1.0,YES
0.6385,YES
0.3568,YES
1.0,YES
0.4024,NO
0.1165,NO
1.0,YES
0.4825,NO
1.0,YES
0.1713,NO
0.534,NO
0.4456,NO
0.3247,NO
0.2771,NO
0.3231,YES
0.2682,NO
0.5522,YES
0.2433,NO
0.3613,YES
0.5579999999999999,NO
0.4825,NO
0.5579999999999999,NO
0.5579999999999999,NO
1.0,YES
0.578,NO
1.0,YES
0.3527,NO
0.1494,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4024,NO
0.1622,NO
1.0,YES
0.3543,NO
1.0,YES
0.4318,NO
0.534,NO
0.4456,NO
0.21600000000000003,NO
0.2771,NO
0.4942,YES
0.2682,NO
0.6036,YES
0.2433,NO
0.4542,YES
0.4318,NO
0.4318,NO
0.3619,NO
0.4318,NO
1.0,YES
0.578,NO
1.0,YES
0.3527,NO
0.1504,NO
1.0,YES
0.5636,YES
0.315,YES
1.0,YES
0.4024,NO
0.1287,NO
1.0,YES
0.2378,NO
1.0,YES
0.2806,NO
0.534,NO
0.4456,NO
0.3489,NO
0.2771,NO
0.3158,YES
0.2682,NO
0.5522,YES
0.2433,NO
0.3613,YES
0.2806,NO
0.3458,NO
0.3135,NO
0.2806,NO
1.0,YES
0.578,NO
1.0,YES
0.3229,NO
0.1512,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.2784,NO
0.1512,NO
1.0,YES
0.3519,NO
1.0,YES
0.2093,NO
0.2531,NO
0.42,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
0.7878,YES
0.3519,NO
0.5347,NO
0.4471,NO
0.3519,NO
1.0,YES
0.4444,NO
0.4367,YES
0.3229,NO
0.1414,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.2784,NO
0.1414,NO
1.0,YES
0.2629,NO
1.0,YES
0.1729,NO
0.2531,NO
0.42,NO
0.1716,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1156,NO
0.7878,YES
0.3569,NO
0.4291,NO
0.4471,NO
0.3569,NO
1.0,YES
0.4444,NO
0.4367,YES
0.1882,NO
0.1963,NO
0.1381,NO
0.3716,NO
0.2904,NO
0.3316,NO
0.0963,NO
0.1963,NO
0.6011,NO
0.2363,NO
0.1825,NO
0.1493,NO
1.0,YES
0.7411,YES
1.0,YES
0.1943,NO
0.3171,NO
0.1756,NO
0.2904,NO
0.1704,NO
0.1962,NO
0.2363,NO
0.1553,NO
0.2363,NO
0.2363,NO
0.2614,NO
0.2436,NO
0.4784,NO
1.0,YES
1.0,YES
0.2856,NO
0.2576,NO
0.1921,NO
0.2004,NO
0.7571,YES
1.0,YES
0.1558,NO
0.1616,NO
0.1084,NO
0.1784,NO
0.2592,NO
0.3144,NO
0.2592,NO
1.0,YES
0.1921,NO
0.904,YES
0.1099,NO
1.0,YES
0.1513,NO
0.1769,NO
0.2456,NO
0.1522,NO
0.1107,NO
0.2189,NO
0.1778,NO
0.1469,NO
0.3011,NO
0.1476,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.2784,NO
0.1474,NO
1.0,YES
0.1891,NO
1.0,YES
0.1702,NO
0.3565,NO
0.3569,NO
0.3565,NO
0.1476,NO
1.0,YES
0.154,NO
1.0,YES
0.1476,NO
0.7878,YES
0.3369,NO
0.5347,NO
0.4471,NO
0.1856,NO
1.0,YES
0.4444,NO
0.4367,YES
1.0,YES
1.0,YES
0.3473,NO
0.2576,NO
0.1236,NO
0.2011,NO
0.7571,YES
0.7773,YES
0.2011,NO
0.158,NO
0.1642,NO
0.1058,NO
0.3062,NO
0.2444,NO
0.3062,NO
1.0,YES
0.2043,NO
0.904,YES
0.1282,NO
1.0,YES
0.1086,NO
0.2011,NO
0.2289,NO
0.2011,NO
0.2011,NO
0.2189,NO
0.2011,NO
0.2011,NO
0.2326,NO
0.2425,NO
0.2809,NO
0.2269,NO
0.1268,NO
0.2193,NO
0.3056,NO
0.2425,NO
0.2269,NO
0.8204,YES
0.2269,NO
1.0,YES
0.3627,NO
0.3511,NO
0.3627,NO
0.3282,NO
0.4327,NO
0.318,NO
0.13699999999999998,NO
0.2155,NO
0.4378,NO
1.0,YES
1.0,YES
0.7587,YES
1.0,YES
0.2269,NO
0.5682,YES
0.2193,NO
0.9589,YES
1.0,YES
0.2856,NO
0.2067,NO
0.128,NO
0.1889,NO
0.3322,YES
1.0,YES
0.2067,NO
0.2015,NO
0.2067,NO
0.1199,NO
0.2289,NO
0.3144,NO
0.1463,NO
1.0,YES
0.128,NO
0.904,YES
0.128,NO
0.5838,YES
0.1398,NO
0.2015,NO
0.2456,NO
0.2015,NO
0.2015,NO
0.2067,NO
0.1778,NO
0.1469,NO
0.2932,NO
0.2932,NO
0.2888,NO
0.2888,NO
0.1897,NO
0.3335,NO
0.3056,NO
0.1104,NO
0.2888,NO
0.8204,YES
0.414,NO
1.0,YES
0.3705,NO
0.3511,NO
0.2305,NO
0.3282,NO
0.4327,NO
0.318,NO
0.1743,NO
0.2932,NO
0.4378,NO
1.0,YES
1.0,YES
0.7587,YES
1.0,YES
0.3095,NO
0.5682,YES
0.2676,NO
