50Traced_NONETRACED_SUM_MULTI_VSM_1_MEDIAN,Associated
1.7013,NO
0.9603,NO
0.4561,NO
1.4513,YES
3.1701,YES
2.9522,YES
2.4314,YES
0.8471,NO
0.3694,NO
1.9299,YES
1.1904,NO
1.3948,YES
0.5542,NO
1.1206,NO
1.4675,NO
0.3517,NO
0.5973,NO
2.635,YES
0.3936,NO
2.5354,YES
0.4027,NO
3.0438,YES
0.8051,NO
1.3738,NO
1.3446,NO
0.7591,NO
1.5617,YES
0.9865,NO
2.0364,YES
1.4651,NO
0.2253,NO
1.1616,NO
2.2172,NO
1.1707,NO
2.2736,NO
0.5457,NO
0.57,NO
1.4434,NO
2.6693,YES
1.0739,NO
2.2044,YES
1.0517,NO
1.2951,NO
0.2571,NO
0.2487,NO
0.8708,NO
0.49,NO
1.3982,NO
0.6214,NO
1.5292,NO
2.2225,YES
2.7675,YES
2.648,YES
2.4524,YES
1.5036,NO
1.788,YES
1.4073,NO
1.4993,NO
0.3679,NO
1.2531,NO
2.3483,NO
1.3146,NO
2.4365,NO
0.4466,NO
0.6802,NO
1.538,NO
3.8141,YES
1.2681,NO
2.9599,YES
0.8693,NO
1.0406,NO
0.1571,NO
0.6321,NO
0.9645,NO
0.5146,NO
1.6748,NO
0.6756,NO
1.6558,NO
3.4214,YES
3.8786,YES
4.0248,YES
3.2199,YES
2.0063,NO
2.6067,YES
1.0979,NO
1.3563,NO
0.2101,NO
1.8716,NO
2.7339,NO
1.4779,NO
2.8388,NO
0.3302,NO
0.4345,NO
2.0434,NO
3.4673,YES
1.8728,NO
2.6055,YES
1.1923,NO
1.5645,NO
0.46399999999999997,NO
0.3282,NO
0.8101,NO
0.2129,NO
1.442,NO
0.3394,NO
1.9783,NO
3.1764,YES
3.5793,YES
3.766,YES
2.8893,YES
2.3586,NO
2.3781,YES
1.8771,NO
1.192,NO
0.4067,NO
1.013,NO
2.2054,NO
1.4468,NO
1.984,NO
0.2732,NO
0.5468,NO
1.2543,NO
3.1310000000000002,YES
1.0835,NO
2.4478,YES
0.9336,NO
1.2267,NO
0.3818,NO
0.3796,NO
0.8865,NO
0.4194,NO
1.0759999999999998,NO
0.3095,NO
1.7746,NO
2.6741,YES
3.0766,YES
3.6337,YES
2.6252,YES
1.4464,NO
2.1742,YES
1.1556,NO
2.3011,NO
0.6205,NO
5.5033,YES
2.4235,YES
1.7189,YES
5.7388,YES
1.3242,NO
1.1448,NO
5.9612,YES
1.3324,NO
5.9203,YES
1.23,NO
1.686,NO
1.9354,NO
0.8442,NO
0.975,NO
2.0906,YES
0.7523,NO
3.1487,YES
1.2591,NO
2.1406,YES
1.8919,NO
2.2995,NO
2.1534,NO
1.1652,NO
5.273,YES
1.5668,NO
5.1837,YES
1.4072,NO
0.1547,NO
3.5226,YES
1.8949,NO
1.2329999999999999,NO
4.3909,YES
0.6378,NO
0.5155,NO
4.2464,YES
1.2151,NO
4.0409,YES
0.9314,NO
1.0016,NO
0.9677,NO
0.2648,NO
0.3183,NO
1.5664,NO
0.1398,NO
2.1125,NO
0.5012,NO
1.6585,NO
1.5782,NO
1.824,NO
1.8074,NO
1.0817,NO
3.5939,YES
1.4313,NO
3.415,YES
1.1787,NO
0.5298,NO
2.3953,YES
4.258,YES
3.9492,YES
2.8644,YES
0.8422,NO
0.3613,NO
2.8232,YES
2.0516,NO
2.1586,YES
1.4033,NO
1.6773,NO
2.0229,NO
0.5734,NO
0.6698,NO
3.4845,YES
0.4309,NO
3.4177,YES
0.4932,NO
3.7499,YES
1.4989,NO
2.0572,NO
2.31,NO
1.1027,NO
2.0914,YES
1.2582,NO
2.9572,YES
1.1103,NO
0.1646,NO
1.8605,YES
1.456,NO
1.1883,NO
2.4497,YES
0.3417,NO
0.3637,NO
2.3353,YES
1.3693,NO
1.663,YES
0.8184,NO
0.9596,NO
1.1826,NO
0.3786,NO
0.1921,NO
1.1621,NO
0.1836,NO
1.4796,NO
0.2091,NO
1.2595,NO
1.0546,NO
1.5053,NO
1.1137,NO
1.1759,NO
1.6578,YES
1.1034,NO
2.2002,YES
0.7327,NO
0.2966,NO
1.2934,YES
2.7446,YES
2.8018,YES
1.5874,YES
0.8093,NO
0.23399999999999999,NO
1.3733,YES
1.0702,NO
0.8924,YES
0.4343,NO
1.3131,NO
1.4577,NO
0.4693,NO
0.5017,NO
2.7728,YES
0.34700000000000003,NO
2.8149,YES
0.3614,NO
2.7879,YES
0.7257,NO
1.0829,NO
0.8813,NO
0.5976,NO
1.1157,YES
0.7453,NO
1.4774,YES
3.0148,YES
1.5403,YES
1.05,NO
0.9479,NO
0.7609,NO
1.2048,NO
2.1964,YES
1.5759,YES
0.7536,NO
0.7332,NO
0.7408,NO
0.6647,NO
0.6147,NO
0.9821,NO
0.3542,NO
2.2994,YES
0.7996,NO
1.8306,YES
0.5899,NO
2.3899,YES
0.7492,NO
0.789,NO
1.2173,NO
1.0179,NO
0.6932,NO
0.7176,NO
0.7624,NO
0.9684,NO
1.5835,NO
0.2148,NO
5.1839,YES
2.0398,YES
1.1840000000000002,YES
5.9276,YES
0.8124,NO
0.6779,NO
5.8077,YES
0.9417,NO
5.894,YES
0.8041,NO
1.8094,NO
1.9822,NO
0.9732,NO
0.3053,NO
1.6295,YES
0.1398,NO
2.8473,YES
0.5699,NO
1.7891,YES
1.5530000000000002,NO
1.8745,NO
1.642,NO
0.8278,NO
5.3652,YES
1.4426,NO
5.254,YES
1.9798,NO
0.6263,NO
5.4043,YES
3.1286,YES
2.5624,YES
6.5219,YES
0.9899,NO
1.0051,NO
6.2548,YES
1.69,NO
5.9574,YES
1.1682,NO
1.5934,NO
2.004,NO
0.6627,NO
0.7742,NO
2.7135,YES
0.4377,NO
3.747,YES
0.6954,NO
2.9726,YES
2.1647,NO
2.4954,NO
2.4911,NO
1.3759,NO
5.5344,YES
2.0435,NO
5.5521,YES
1.6723,NO
0.2792,NO
4.715,YES
2.3074,YES
1.7247,YES
5.2139,YES
0.7697,NO
0.7194,NO
5.7671,YES
1.2496,NO
5.1999,YES
1.033,NO
1.3012,NO
1.3702,NO
0.2812,NO
0.4722,NO
2.2067,YES
0.3139,NO
3.1073,YES
0.6879,NO
1.969,YES
1.5157,NO
1.9862,NO
1.781,NO
1.0661,NO
4.4397,YES
1.3081,NO
4.8012,YES
1.655,NO
0.2302,NO
5.0665,YES
2.1247,YES
1.4052,YES
5.7587,YES
0.8845,NO
0.713,NO
5.5841,YES
1.024,NO
5.6773,YES
0.8905,NO
1.7646,NO
1.8235,NO
0.9019,NO
0.36,NO
1.8454,YES
0.2005,NO
2.7437,YES
0.6418,NO
1.9649,YES
1.516,NO
1.7904,NO
1.7747,NO
0.8465,NO
5.0123,YES
1.446,NO
4.9535,YES
1.094,NO
0.5445,NO
1.5930000000000002,YES
3.5555,YES
3.5951,YES
2.2945,YES
0.7947,NO
0.3836,NO
2.0841,YES
1.8827,NO
1.069,YES
1.0118,NO
1.406,NO
1.703,NO
0.2523,NO
0.6536,NO
3.0318,YES
0.4608,NO
3.1869,YES
0.3653,NO
3.6356,YES
1.3797,NO
1.8132,NO
1.787,NO
1.3536,NO
1.3238,YES
1.3673,NO
2.1095,YES
0.9932,NO
0.4794,NO
1.7238,YES
3.6118,YES
4.0239,YES
2.3348,YES
0.9857,NO
0.4456,NO
2.0446,YES
1.3956,NO
1.3937,YES
0.5186,NO
1.0889,NO
1.5726,NO
0.2382,NO
0.6597,NO
3.8532,YES
0.5061,NO
3.4576,YES
0.4803,NO
3.9325,YES
0.9359999999999999,NO
1.2979,NO
1.4280000000000002,NO
0.7774,NO
1.4149,YES
1.2353,NO
1.8723,YES
0.8554,NO
0.1848,NO
1.2169,NO
0.8859999999999999,NO
1.0083,NO
1.7372,NO
0.5363,NO
0.1799,NO
0.9515,NO
0.364,NO
1.2377,NO
0.2566,NO
1.82,YES
1.6181,YES
1.3887,YES
0.0766,NO
1.0744,NO
0.2791,NO
0.9553,NO
0.2754,NO
0.9804,NO
0.4794,NO
0.4712,NO
0.7938,NO
0.214,NO
1.3814,NO
0.9248,NO
1.662,NO
1.531,YES
0.6556,YES
0.6970000000000001,NO
0.6399,NO
0.5808,NO
0.7016,NO
1.1634,YES
0.6531,YES
0.5661,NO
0.2224,NO
0.6559,NO
0.1784,NO
0.5261,NO
0.8502,NO
0.4269,NO
1.0978,YES
0.7525,NO
0.831,YES
0.5144,NO
1.2741,YES
0.5594,NO
0.2331,NO
0.4925,NO
0.3539,NO
0.0948,NO
0.564,NO
0.387,NO
0.7455,NO
0.9898,NO
0.4822,NO
1.4403,YES
3.3301,YES
3.7442,YES
1.9114,YES
0.746,NO
0.46399999999999997,NO
1.6924,YES
1.3303,NO
0.8572,YES
0.6218,NO
1.1999,NO
1.5935,NO
0.4084,NO
0.6382,NO
3.2943,YES
0.5916,NO
2.9678,YES
0.423,NO
3.5989,YES
0.7638,NO
1.2102,NO
1.3283,NO
0.7774,NO
0.9955,YES
1.0108,NO
1.7802,YES
2.4664,YES
0.968,YES
1.1753,NO
0.5987,NO
0.6284,NO
1.0301,NO
1.5448,YES
1.5902,YES
0.6928,NO
0.4016,NO
0.7197,NO
0.4138,NO
0.7472,NO
1.2605,NO
0.5723,NO
1.3715,YES
0.8986,NO
1.7623,YES
0.5669,NO
1.8437,YES
0.5203,NO
0.3838,NO
0.8816,NO
0.6144,NO
0.385,NO
0.6278,NO
0.4324,NO
0.9305,NO
1.6943,NO
0.4705,NO
0.6766,NO
1.8765,NO
1.2679,NO
1.7089,NO
0.5652,NO
0.6697,NO
0.7651,NO
2.8638,YES
0.4953,NO
2.1237,YES
0.4261,NO
0.8087,NO
0.2504,NO
0.6759999999999999,NO
0.8653,NO
0.6582,NO
1.1062,NO
0.7725,NO
1.4047,NO
2.6317,YES
2.806,YES
2.9694,YES
2.7251,YES
1.1033,NO
2.2176,YES
0.6635,NO
3.0143,YES
1.3118,YES
1.062,NO
0.802,NO
0.7731,NO
0.8848,NO
2.0764,YES
1.6632,YES
0.6237,NO
0.6009,NO
0.7356,NO
0.5486,NO
0.5945,NO
1.1068,NO
0.4626,NO
2.1499,YES
1.01,NO
2.0174,YES
0.5037,NO
2.6023,YES
0.6127,NO
0.5694,NO
1.08,NO
0.961,NO
0.4028,NO
0.5964,NO
0.5974,NO
0.7668,NO
0.6275,NO
0.1268,NO
0.3511,NO
1.2321,NO
0.5864,NO
0.96,NO
0.1529,NO
0.2523,NO
0.3883,NO
1.6472,YES
0.4479,NO
1.2973,YES
0.6461,NO
0.6912,NO
0.3764,NO
0.0807,NO
0.4827,NO
0.2616,NO
0.5468,NO
0.2286,NO
0.843,NO
1.2871,YES
1.6079,YES
1.9316,YES
1.6482,YES
0.6567,NO
1.0103,YES
0.5415,NO
