50Traced_NONETRACED_MAX_SINGLE_VSM_87_MEDIAN,Associated
0.2464,NO
0.4743,YES
0.4518,NO
0.6711,YES
0.1201,NO
0.2059,NO
0.7440000000000001,YES
1.0,YES
1.0,YES
0.7440000000000001,YES
0.2229,NO
0.1131,NO
0.5865,YES
0.4584,NO
0.7440000000000001,YES
0.2466,NO
0.1503,NO
0.1036,NO
0.2833,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.3711,NO
1.0,YES
0.4584,NO
0.457,NO
0.4167,NO
0.2464,NO
0.5259,YES
0.4518,NO
0.7440000000000001,YES
0.2552,NO
0.2552,NO
0.3451,NO
0.3776,NO
0.3776,NO
0.3914,NO
0.4239,NO
0.2552,NO
0.5987,NO
0.1414,NO
0.3489,NO
0.2198,NO
1.0,YES
0.9658,YES
1.0,YES
0.2552,NO
0.4495,NO
0.2552,NO
0.3776,NO
0.3543,NO
0.3776,NO
0.15,NO
0.2552,NO
0.2731,NO
0.2932,NO
0.36200000000000004,NO
0.2519,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.18899999999999997,NO
0.1527,NO
0.1656,NO
1.0,YES
1.0,YES
0.2116,NO
0.3252,NO
0.1763,NO
0.3252,NO
0.2981,NO
0.2981,NO
0.2981,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.1452,NO
1.0,YES
0.21600000000000003,NO
0.3252,NO
0.1936,NO
0.1474,NO
0.3252,NO
0.1763,NO
0.1024,NO
0.1286,NO
0.0635,NO
0.2059,NO
0.7752,YES
1.0,YES
1.0,YES
0.7752,YES
0.2322,NO
0.1036,NO
0.4013,YES
0.1584,NO
0.7752,YES
0.22399999999999998,NO
0.4256,NO
0.4256,NO
0.4256,NO
0.0949,NO
1.0,YES
0.0694,NO
1.0,YES
0.3867,NO
1.0,YES
0.3405,NO
0.457,NO
0.4081,NO
0.2563,NO
0.5479,YES
0.3739,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.14300000000000002,NO
0.1806,NO
1.0,YES
1.0,YES
0.245,NO
0.2506,NO
0.1977,NO
0.2506,NO
0.3489,NO
0.337,NO
0.3489,NO
1.0,YES
0.1603,NO
1.0,YES
0.14300000000000002,NO
1.0,YES
0.14300000000000002,NO
0.2506,NO
0.1844,NO
0.1706,NO
0.2506,NO
0.192,NO
0.1128,NO
0.2295,NO
0.1341,NO
0.1109,NO
0.0991,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.0869,NO
0.1921,NO
1.0,YES
0.7077,NO
1.0,YES
0.5436,NO
0.5436,NO
0.5436,NO
0.1414,NO
0.2622,NO
0.1741,NO
0.4343,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1595,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.2823,NO
0.2289,NO
0.1755,NO
0.2289,NO
1.0,YES
1.0,YES
0.115,NO
0.2223,NO
0.2289,NO
0.2223,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.1897,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
0.2223,NO
0.1431,NO
0.1274,NO
0.2223,NO
0.1618,NO
0.1057,NO
0.2289,NO
0.3943,NO
0.2677,NO
0.1484,NO
0.6139,NO
0.3369,NO
0.2048,NO
0.2677,NO
0.418,NO
0.2452,NO
1.0,YES
0.3591,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.418,NO
0.2254,NO
0.418,NO
0.391,NO
0.418,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.2322,NO
0.6631,YES
0.2574,NO
