50Traced_NONETRACED_MAX_MULTI_LSA_46_MAX,Associated
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.2458,NO
0.3527,NO
0.2734,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.2538,NO
0.2734,NO
1.0,YES
0.2378,NO
1.0,YES
0.1059,NO
0.534,NO
0.3727,NO
0.3146,NO
0.2734,NO
1.0,YES
0.2538,NO
0.6036,YES
0.304,NO
0.4542,YES
0.256,NO
0.2918,NO
0.5187,NO
0.24,NO
1.0,YES
0.578,NO
1.0,YES
0.3183,NO
0.1547,NO
0.9027,YES
0.6395,NO
0.6395,NO
0.7629,YES
0.2248,NO
0.12,NO
0.9027,YES
0.4965,NO
0.9027,YES
0.4965,NO
0.4028,NO
0.3965,NO
0.5231,NO
0.171,NO
0.6395,NO
0.1398,NO
0.509,NO
0.1807,NO
0.3894,NO
0.4965,NO
0.3213,NO
0.4965,NO
0.4965,NO
0.9027,YES
0.4965,NO
0.9027,YES
0.3011,NO
0.0951,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3189,NO
0.2331,NO
1.0,YES
0.6231,NO
0.6062,YES
0.6231,NO
0.3581,NO
0.42,NO
0.4651,NO
0.1928,NO
1.0,YES
0.2331,NO
1.0,YES
0.304,NO
1.0,YES
0.6231,NO
0.5117,NO
0.6231,NO
0.6231,NO
1.0,YES
0.6231,NO
0.6062,YES
0.2442,NO
0.1646,NO
0.8554,YES
0.2819,NO
0.2459,NO
0.5412,YES
0.2579,NO
0.153,NO
0.8554,YES
0.3096,NO
0.5737,YES
0.1456,NO
0.4162,NO
0.273,NO
0.1277,NO
0.1775,NO
0.44,NO
0.1654,NO
0.4414,NO
0.1572,NO
0.2867,NO
0.2585,NO
0.3432,NO
0.4524,NO
0.3773,NO
0.7795,YES
0.4421,NO
0.8554,YES
0.1184,NO
0.1089,NO
0.2445,YES
0.7909,YES
0.6940000000000001,YES
0.2445,YES
0.1184,NO
0.1184,NO
0.2445,YES
0.3816,NO
0.1869,YES
0.0994,NO
0.2464,NO
0.2225,NO
0.3002,NO
0.0979,NO
1.0,YES
0.1184,NO
0.6162,YES
0.1387,NO
0.5238,YES
0.0652,NO
0.5347,NO
0.3056,NO
0.1587,NO
0.2813,YES
0.2509,NO
0.1594,YES
1.0,YES
1.0,YES
0.3634,NO
0.2171,NO
0.1894,NO
0.3389,NO
1.0,YES
1.0,YES
0.3389,NO
0.1616,NO
0.275,NO
0.1216,NO
0.3471,NO
0.3133,NO
0.4228,NO
1.0,YES
0.3389,NO
1.0,YES
0.2045,NO
0.568,YES
0.1539,NO
0.102,NO
0.2456,NO
0.145,NO
0.1193,NO
0.3389,NO
0.1506,NO
0.275,NO
0.3618,NO
0.1294,NO
1.0,YES
0.4729,YES
0.4729,YES
0.7471,YES
0.271,NO
0.1358,NO
1.0,YES
0.4779,NO
0.8452,YES
0.4779,NO
0.534,NO
0.3727,NO
0.42,NO
0.1555,NO
0.5502,YES
0.1159,NO
0.4637,YES
0.1673,NO
0.3613,YES
0.4779,NO
0.3092,NO
0.5187,NO
0.4779,NO
1.0,YES
0.578,NO
1.0,YES
0.3527,NO
0.3341,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.3341,NO
0.3341,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.5579999999999999,NO
0.534,NO
0.3522,NO
0.1744,NO
0.3341,NO
1.0,YES
0.3341,NO
0.6036,YES
0.304,NO
0.4542,YES
0.5579999999999999,NO
0.4825,NO
0.5579999999999999,NO
0.5579999999999999,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.3009,NO
0.1845,NO
1.0,YES
0.2882,YES
0.2514,YES
1.0,YES
0.3069,NO
0.1845,NO
0.6507,YES
0.3543,NO
1.0,YES
0.1559,NO
0.3249,NO
0.3727,NO
0.11,NO
0.2034,NO
0.4498,YES
0.1975,NO
0.3422,YES
0.308,NO
0.3613,YES
0.2958,NO
0.3928,NO
0.4531,NO
0.4318,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1531,NO
1.0,YES
0.4733,YES
0.4733,YES
0.8451,YES
0.2909,NO
0.1358,NO
1.0,YES
0.2378,NO
1.0,YES
0.1385,NO
0.534,NO
0.3079,NO
0.1497,NO
0.184,NO
0.5636,YES
0.1371,NO
0.4978,YES
0.1713,NO
0.3233,YES
0.256,NO
0.2552,NO
0.5187,NO
0.2806,NO
1.0,YES
0.4987,NO
1.0,YES
0.27,NO
0.1512,NO
0.44299999999999995,YES
1.0,YES
1.0,YES
0.5022,YES
0.2784,NO
0.1512,NO
0.4664,YES
0.3816,NO
0.4131,YES
0.2093,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1729,NO
1.0,YES
0.1669,NO
0.7959999999999999,YES
0.1508,NO
1.0,YES
0.3519,NO
0.5347,NO
0.4471,NO
0.3519,NO
0.44299999999999995,YES
0.4382,NO
0.3189,YES
0.27,NO
0.1414,NO
0.6109,YES
1.0,YES
1.0,YES
0.6109,YES
0.3189,NO
0.1414,NO
0.6109,YES
0.3816,NO
0.433,YES
0.3569,NO
0.2453,NO
0.42,NO
0.1762,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1857,NO
0.6493,YES
0.3569,NO
0.5347,NO
0.4471,NO
0.3569,NO
0.6109,YES
0.4382,NO
0.4937,YES
0.4042,NO
0.1963,NO
0.2784,NO
0.3949,NO
0.2437,NO
0.20800000000000002,NO
0.1963,NO
0.1963,NO
0.2784,NO
0.2736,NO
0.1825,NO
0.1636,NO
0.77,YES
0.758,YES
1.0,YES
0.1963,NO
0.2904,NO
0.1963,NO
0.2437,NO
0.2378,NO
0.1859,NO
0.1707,NO
0.2463,NO
0.3189,NO
0.2158,NO
0.3647,NO
0.1836,NO
0.4702,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.175,NO
0.0916,NO
1.0,YES
1.0,YES
0.1287,NO
0.2608,NO
0.1084,NO
0.1784,NO
0.172,NO
0.3413,NO
0.1562,NO
1.0,YES
0.2044,NO
1.0,YES
0.175,NO
0.5838,YES
0.1607,NO
0.2608,NO
0.2608,NO
0.1354,NO
0.2608,NO
0.1407,NO
0.2142,NO
0.1084,NO
0.27,NO
0.1526,NO
0.6207,YES
1.0,YES
1.0,YES
0.6207,YES
0.2784,NO
0.1526,NO
0.6207,YES
0.2926,NO
0.4131,YES
0.2467,NO
0.3029,NO
0.3022,NO
0.3934,NO
0.1729,NO
1.0,YES
0.1669,NO
0.7959999999999999,YES
0.1887,NO
0.737,YES
0.2467,NO
0.41,NO
0.4471,NO
0.2467,NO
0.6207,YES
0.4382,NO
0.3189,YES
0.7773,YES
0.7969,YES
0.3473,NO
0.1836,NO
0.1537,NO
0.275,NO
0.7773,YES
0.7969,YES
0.275,NO
0.2321,NO
0.1293,NO
0.1823,NO
0.2514,NO
0.2269,NO
0.3062,NO
0.7969,YES
0.275,NO
0.7773,YES
0.166,NO
0.4652,YES
0.1462,NO
0.2321,NO
0.2321,NO
0.1823,NO
0.2321,NO
0.275,NO
0.1823,NO
0.1554,NO
0.2425,NO
0.2425,NO
0.2269,NO
0.5644,NO
0.31,NO
0.2269,NO
0.2425,NO
0.2425,NO
0.2269,NO
1.0,YES
0.2193,NO
1.0,YES
0.24100000000000002,NO
0.35200000000000004,NO
0.2504,NO
0.2425,NO
0.36,NO
0.2425,NO
0.2102,NO
0.2072,NO
0.3078,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.2269,NO
1.0,YES
0.2193,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.1756,NO
0.2067,NO
1.0,YES
1.0,YES
0.2067,NO
0.1616,NO
0.1803,NO
0.1388,NO
0.1922,NO
0.3413,NO
0.2341,NO
1.0,YES
0.2278,NO
1.0,YES
0.1756,NO
0.5838,YES
0.1607,NO
0.1769,NO
0.2456,NO
0.1388,NO
0.1388,NO
0.2673,NO
0.2142,NO
0.1803,NO
0.3496,NO
0.3765,NO
0.2888,NO
0.5644,NO
0.31,NO
0.2888,NO
0.3056,NO
0.3765,NO
0.4753,NO
1.0,YES
0.2887,NO
1.0,YES
0.3104,NO
0.3824,NO
0.3705,NO
0.3765,NO
0.4327,NO
0.3404,NO
0.3844,NO
0.2286,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2676,NO
