50Traced_NONETRACED_SUM_SINGLE_VSM_49_MEDIAN,Associated
0.2987,NO
0.4401,NO
1.3745,YES
4.4978,YES
3.9315,YES
1.8416,YES
0.7017,NO
0.2071,NO
0.8637,YES
1.3606,NO
1.6094,YES
0.8756,NO
0.8296,NO
0.7687,NO
0.9581,NO
0.2758,NO
4.1571,YES
0.2764,NO
3.7039999999999997,YES
0.7709,NO
3.9829,YES
1.0848,NO
1.8051,NO
1.0562,NO
0.626,NO
1.6874,YES
1.6608,NO
1.4059,YES
0.6854,NO
1.0062,NO
1.4401,NO
1.5806,NO
0.6256,NO
1.6112,NO
0.9376,NO
0.5064,NO
1.2324,NO
3.4189999999999996,YES
1.476,NO
2.8724,YES
1.2498,NO
1.3303,NO
1.0628,NO
0.5923,NO
1.7501,NO
1.0213,NO
0.8802,NO
0.9303,NO
1.3968,NO
3.0336,YES
2.821,YES
3.6193,YES
2.9152,YES
1.2684,NO
3.3942,YES
1.1019,NO
0.5055,NO
1.0091,NO
1.3038,NO
1.159,NO
0.6255,NO
1.5369,NO
0.8833,NO
0.3699,NO
1.1441,NO
2.9628,YES
1.166,NO
2.1169,YES
0.4141,NO
0.6024,NO
0.3323,NO
0.2967,NO
1.7209999999999999,NO
0.7449,NO
0.7476,NO
0.499,NO
1.1753,NO
3.029,YES
2.4624,YES
3.2283,YES
2.5955,YES
0.9334,NO
2.9375,YES
1.1678,NO
0.5422,NO
0.9522,NO
1.4774,NO
1.8263,NO
1.1340000000000001,NO
1.9952,NO
0.9026,NO
0.4629,NO
1.2195,NO
3.9599,YES
1.1909,NO
2.8556,YES
0.3554,NO
0.6055,NO
0.2098,NO
0.3222,NO
2.3724,NO
0.875,NO
1.0966,NO
0.7225,NO
1.7427,NO
3.7659,YES
3.2542,YES
4.0868,YES
3.1347,YES
1.2543,NO
3.5637,YES
1.4442,NO
0.4531,NO
0.7431,NO
1.129,NO
1.9273,NO
1.229,NO
1.5429,NO
0.8142,NO
0.4219,NO
0.8098,NO
3.8109,YES
0.7358,NO
2.7038,YES
0.5755,NO
0.9107,NO
0.5452,NO
0.2826,NO
2.3666,NO
0.7387,NO
1.2871,NO
0.6601,NO
1.7292,NO
3.4021,YES
3.1499,YES
3.8242,YES
2.8663,YES
0.8108,NO
3.1796,YES
0.9286,NO
0.8216,NO
1.2091,NO
5.5749,YES
1.7766,YES
1.7687,YES
5.81,YES
0.5437,NO
0.7349,NO
5.6734,YES
0.5720000000000001,NO
6.1905,YES
0.5019,NO
1.5595,NO
0.6951,NO
1.0395,NO
0.8547,NO
2.4637,YES
0.7126,NO
3.2785,YES
1.4947,NO
2.3715,YES
0.86,NO
0.6625,NO
1.8249,NO
1.3444,NO
5.9925,YES
3.3594,NO
5.5387,YES
0.6541,NO
0.8014,NO
4.1358,YES
1.8524,NO
1.9514,NO
4.1556,YES
0.5885,NO
0.2847,NO
3.8229,YES
1.1069,NO
4.2004,YES
0.7651,NO
1.4364,NO
1.0031,NO
0.8813,NO
0.5986,NO
2.0266,NO
0.5421,NO
2.9935,NO
0.8597,NO
2.4491,NO
0.9488,NO
0.8492,NO
1.8752,NO
1.3786,NO
3.6277,YES
3.4668,NO
3.3083,YES
0.4923,NO
0.8209,NO
3.2203,YES
5.0374,YES
4.9573,YES
3.8719,YES
0.8556,NO
0.3507,NO
2.5528,YES
2.7867,NO
3.3339,YES
1.4819,NO
0.9386,NO
0.6507,NO
0.6335,NO
0.4579,NO
5.3315,YES
0.6765,NO
4.988,YES
0.6398,NO
5.3867,YES
2.484,NO
2.4771,NO
2.4478,NO
2.6646,NO
2.6432,YES
3.6015,NO
2.8635,YES
0.4835,NO
1.0674,NO
4.1439,YES
2.0140000000000002,NO
2.0346,NO
4.5503,YES
0.6151,NO
0.5094,NO
4.0419,YES
0.7456,NO
5.027,YES
0.6436,NO
1.3993,NO
0.5426,NO
0.9535,NO
0.3906,NO
2.3428,NO
0.409,NO
2.7289,NO
0.6169,NO
2.4203,NO
1.1812,NO
0.6664,NO
1.3625,NO
1.6363,NO
4.2904,YES
2.8714,NO
4.1412,YES
0.6461,NO
0.8809,NO
2.2386,YES
5.0122,YES
4.5449,YES
2.2134,YES
0.9731,NO
0.2335,NO
1.7381,YES
0.8188,NO
2.5385,YES
0.5879,NO
2.0746,NO
1.9053,NO
2.0434,NO
0.5044,NO
4.4438,YES
0.3274,NO
4.5196,YES
1.0265,NO
4.6129,YES
0.3877,NO
1.2203,NO
0.9798,NO
0.6229,NO
1.8272,YES
1.8565,NO
1.9486,YES
3.1043,YES
2.4429,YES
1.3673,NO
0.9867,NO
0.5624,NO
0.898,NO
1.7736,YES
2.1629,YES
0.9778,NO
0.9049,NO
1.1111,NO
0.9754,NO
0.2555,NO
0.3456,NO
0.3577,NO
3.0835,YES
1.1439,NO
3.1683,YES
0.8667,NO
3.1768,YES
0.7862,NO
0.7468,NO
1.0179,NO
1.27,NO
1.0071,NO
1.0959,NO
0.91,NO
0.9533,NO
0.5658,NO
1.1954,NO
5.4383,YES
1.0625,YES
1.3492,YES
5.7759,YES
0.5069,NO
0.4972,NO
5.2821,YES
1.1579,NO
5.8003,YES
0.6644,NO
1.5891,NO
0.7158,NO
1.0282,NO
0.5645,NO
2.1564,YES
0.5346,NO
2.9238,YES
0.9618,NO
2.0577,YES
1.5057,NO
0.8873,NO
2.131,NO
1.9212,NO
5.5604,YES
3.7165,NO
5.0282,YES
0.8274,NO
1.4082,NO
5.9,YES
2.8895,YES
2.7918,YES
6.4961,YES
1.1235,NO
0.6324,NO
5.6777,YES
2.3253,NO
6.2455,YES
1.4751,NO
1.6477,NO
0.9484,NO
1.216,NO
0.6168,NO
3.7589,YES
0.6672,NO
4.1235,YES
1.2314,NO
3.3904,YES
2.5468,NO
2.1149,NO
3.2817,NO
2.2724,NO
6.0856,YES
4.9192,NO
5.6428,YES
0.6633,NO
1.2361,NO
5.7653,YES
2.4271,YES
2.499,YES
6.3998,YES
0.4717,NO
0.612,NO
5.4681,YES
0.9914,NO
6.6558,YES
0.6842,NO
1.1693,NO
0.4448,NO
0.5937,NO
0.7505,NO
3.2407,YES
0.8016,NO
3.8868,YES
1.2053,NO
3.2513,YES
1.4042,NO
1.1048,NO
2.1719,NO
2.0355,NO
6.1756,YES
4.0661,NO
5.3684,YES
0.6406,NO
1.169,NO
5.1952,YES
2.117,YES
2.1617,YES
5.3949,YES
0.5919,NO
0.5907,NO
5.2091,YES
0.4634,NO
5.7951,YES
0.4235,NO
1.5977,NO
0.6606,NO
1.0371,NO
0.5649,NO
2.4983,YES
0.4314,NO
3.2532,YES
1.1864,NO
2.5699,YES
0.8931,NO
0.49,NO
1.5015,NO
1.3167,NO
5.3029,YES
3.0854,NO
5.3159,YES
0.3136,NO
0.3975,NO
1.3196,YES
4.6152,YES
4.1388,YES
1.8248,YES
0.6017,NO
0.1618,NO
0.8423,YES
1.3758,NO
1.5795,YES
0.9103,NO
0.9072,NO
0.7762,NO
0.9714,NO
0.2861,NO
4.3063,YES
0.2989,NO
3.7735,YES
0.7159,NO
4.2088,YES
0.8632,NO
1.6461,NO
1.0432,NO
0.8896,NO
1.5463,YES
1.2914,NO
1.4236,YES
0.5801,NO
0.6463,NO
2.3178,YES
4.8823,YES
4.7426,YES
3.0296,YES
0.902,NO
0.2187,NO
1.706,YES
1.3634,NO
2.7441,YES
0.5456,NO
0.2845,NO
0.6091,NO
0.56,NO
0.4395,NO
5.1436,YES
0.5578,NO
4.502,YES
0.5902,NO
4.8734,YES
1.264,NO
1.7309999999999999,NO
1.7901,NO
1.2806,NO
2.2569,YES
2.2299,NO
1.9965,YES
0.9324,NO
1.1302,NO
1.5394,NO
0.9467,NO
0.632,NO
1.276,NO
0.6951,NO
0.7902,NO
1.671,NO
0.4157,NO
1.6022,NO
0.6287,NO
2.1227,YES
2.0328,YES
2.0837,YES
0.7644,NO
0.7457,NO
0.6372,NO
0.6786,NO
1.4986,NO
0.6733,NO
0.3963,NO
0.3858,NO
1.0623,NO
0.6772,NO
1.2803,NO
0.9634,NO
1.8509,NO
1.7851,YES
1.5718,YES
0.4995,NO
0.5891,NO
0.4207,NO
0.3042,NO
1.2078,YES
0.877,YES
0.1564,NO
0.4987,NO
0.2515,NO
0.4557,NO
0.37,NO
0.4306,NO
0.4754,NO
1.8447,YES
0.5329999999999999,NO
1.882,YES
0.3727,NO
2.0168,YES
0.4858,NO
0.3255,NO
0.4822,NO
0.4376,NO
0.4655,NO
0.3877,NO
0.3749,NO
0.2628,NO
0.7058,NO
0.8436,NO
2.1224,YES
5.2021,YES
4.8399,YES
2.287,YES
0.9609,NO
0.35,NO
1.57,YES
1.0258,NO
2.2887,YES
0.4556,NO
1.238,NO
1.27,NO
1.2289,NO
0.5913,NO
4.9821,YES
0.5061,NO
4.7058,YES
1.1168,NO
4.9384,YES
0.7682,NO
1.4537,NO
1.0421,NO
0.7959999999999999,NO
1.6689,YES
1.7964,NO
2.0608,YES
2.3696,YES
1.6764,YES
0.8306,NO
0.8406,NO
0.6743,NO
0.5329999999999999,NO
1.0022,YES
2.1219,YES
0.6365,NO
0.3164,NO
0.7305,NO
0.4186,NO
0.4907,NO
0.5737,NO
0.4498,NO
2.3661,YES
0.7667,NO
2.3409999999999997,YES
0.6248,NO
2.6132,YES
0.6335,NO
0.3281,NO
0.5591,NO
0.4073,NO
0.1993,NO
0.7412,NO
0.6249,NO
0.7802,NO
0.6216,NO
0.9439,NO
1.2162,NO
1.5930000000000002,NO
1.0534,NO
1.2015,NO
1.0519,NO
0.1887,NO
1.0387,NO
2.9771,YES
0.7335,NO
2.1596,YES
1.3519999999999999,NO
1.5366,NO
1.2321,NO
0.2899,NO
1.9396,NO
0.5669,NO
1.1269,NO
0.6601,NO
1.5298,NO
2.4824,YES
2.2597,YES
3.1594,YES
2.3952,YES
0.4357,NO
2.4904,YES
1.0533,NO
2.9941,YES
2.2344,YES
0.909,NO
0.3197,NO
0.2822,NO
0.5496,NO
1.5614,YES
2.05,YES
0.4202,NO
0.418,NO
0.5992,NO
0.4469,NO
0.3778,NO
0.4977,NO
0.4745,NO
3.0461,YES
0.4239,NO
3.0525,YES
0.4016,NO
3.0654,YES
0.3172,NO
0.249,NO
0.4528,NO
0.4731,NO
0.4545,NO
0.6905,NO
0.505,NO
0.3661,NO
1.0515,NO
1.3988,NO
1.3628,NO
1.3884,NO
0.9649,NO
1.6021,NO
1.1268,NO
0.6409999999999999,NO
1.2798,NO
3.1445,YES
1.0952,NO
2.2485,YES
0.6942,NO
0.9052,NO
0.6036,NO
0.7724,NO
1.8938,NO
1.2009999999999998,NO
0.9074,NO
0.9033,NO
1.483,NO
2.8116,YES
2.4167,YES
3.3919,YES
2.8416,YES
0.7539,NO
2.7583,YES
1.2392,NO
