50Traced_NONETRACED_MAX_RAW_LSA_68_MEDIAN,Associated
0.1256,NO
0.1248,NO
0.0603,NO
0.2117,YES
0.3672,YES
0.3943,YES
0.2148,YES
0.1306,NO
0.1025,NO
0.3362,YES
0.183,NO
0.2148,YES
0.1166,NO
0.1977,NO
0.1726,NO
0.2043,NO
0.0284,NO
0.3855,YES
0.1025,NO
0.3943,YES
0.1039,NO
1.0,YES
0.1516,NO
0.1166,NO
0.1488,NO
0.1166,NO
0.2148,YES
0.0808,NO
0.3362,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.1283,NO
0.107,NO
0.4242,YES
1.0,YES
0.1111,NO
0.1017,NO
0.1039,NO
0.1058,NO
0.1741,NO
0.1649,NO
0.1792,NO
1.0,YES
0.1283,NO
1.0,YES
0.0993,NO
1.0,YES
0.1017,NO
0.1173,NO
0.1218,NO
0.1266,NO
0.0726,NO
0.192,NO
0.1128,NO
0.1039,NO
0.1553,NO
0.1474,NO
0.1377,NO
0.2168,NO
0.1494,NO
0.2963,NO
0.1987,NO
0.1474,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.20600000000000002,NO
0.1658,NO
0.1701,NO
0.2072,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.065,NO
0.1035,NO
1.0,YES
1.0,YES
0.0947,NO
0.1269,NO
0.0763,NO
0.1269,NO
0.1665,NO
0.1649,NO
0.1463,NO
1.0,YES
0.1033,NO
1.0,YES
0.0329,NO
0.4286,YES
0.0902,NO
0.1269,NO
0.1269,NO
0.1274,NO
0.1269,NO
0.1427,NO
0.0889,NO
0.1035,NO
0.1727,NO
0.1727,NO
0.1484,NO
0.1926,NO
0.1494,NO
0.233,NO
0.2143,NO
0.2143,NO
0.1753,NO
1.0,YES
0.233,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1727,NO
0.20600000000000002,NO
0.2143,NO
0.1701,NO
0.2286,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.233,NO
0.267,YES
0.12300000000000001,NO
