50Traced_NONETRACED_SUM_MULTI_LSA_9_MEDIAN,Associated
2.2517,YES
0.6971,NO
3.0865,YES
0.2309,NO
2.4017,YES
1.6052,NO
1.834,NO
1.6617,NO
1.3118,NO
4.2045,YES
2.4599,NO
4.8477,YES
1.6082,NO
0.6472,NO
4.6587,YES
2.6637,YES
1.1961,YES
5.1004,YES
1.619,NO
1.0959,NO
4.754,YES
2.2219,NO
4.5857,YES
1.3741,NO
1.246,NO
1.6963,NO
0.4231,NO
0.9768,NO
2.0756,YES
1.0609,NO
2.4096,YES
0.5963,NO
2.0799,YES
2.0378,NO
2.1845,NO
1.9894,NO
1.4155,NO
4.1837,YES
2.6561,NO
4.5678,YES
0.9258,NO
0.2533,NO
4.3978,YES
1.9384,YES
1.2554,YES
4.439,YES
1.1817,NO
0.6555,NO
4.4377,YES
1.0452,NO
4.2330000000000005,YES
0.6362,NO
1.3341,NO
1.0011,NO
0.3344,NO
0.523,NO
1.406,YES
0.5926,NO
2.3515,YES
0.243,NO
1.5269,YES
0.7048,NO
0.9986,NO
1.2522,NO
0.4912,NO
3.8807,YES
2.0955,NO
4.27,YES
0.9913,NO
0.2459,NO
5.4501,YES
2.6285,YES
1.5953,YES
5.7869,YES
1.1329,NO
0.6217,NO
5.6047,YES
1.9319,NO
5.612,YES
0.9433,NO
1.8551,NO
1.7582,NO
0.6173,NO
0.6911,NO
2.138,YES
0.6938,NO
2.9037,YES
0.2629,NO
1.9727,YES
1.5622,NO
1.9049,NO
1.6619,NO
1.3452,NO
4.6799,YES
2.3721,NO
5.3227,YES
0.9767,NO
0.327,NO
1.2113,YES
3.1060000000000003,YES
1.8866,YES
1.9169999999999998,YES
0.9997,NO
0.5118,NO
0.9071,YES
0.8224,NO
0.9839,YES
0.6001,NO
0.598,NO
0.8961,NO
0.5076,NO
0.40399999999999997,NO
2.1993,YES
0.7975,NO
2.7536,YES
0.4469,NO
2.9655,YES
1.0054,NO
1.069,NO
0.8329,NO
0.5935,NO
1.0558,YES
0.6722,NO
1.1301,YES
1.1862,NO
0.2675,NO
2.9193,YES
4.1916,YES
2.7587,YES
3.6229,YES
1.3705,NO
0.462,NO
2.4668,YES
1.8418,NO
2.7807,YES
1.1626,NO
0.9416,NO
1.3621,NO
0.4221,NO
0.8144,NO
3.2599,YES
0.7472,NO
4.1316,YES
0.4527,NO
4.3832,YES
1.8314,NO
2.2451,NO
1.9729,NO
1.1566,NO
2.4543,YES
1.9007,NO
2.69,YES
0.2669,NO
0.3546,NO
1.2551,NO
1.4253,NO
0.5132,NO
1.5357,NO
0.9182,NO
0.3169,NO
1.0768,NO
0.2105,NO
1.4345,NO
0.3836,NO
1.8497,YES
2.1571,YES
1.6368,YES
0.48200000000000004,NO
1.2437,NO
0.4682,NO
0.6992,NO
0.6091,NO
0.8952,NO
0.3966,NO
0.3074,NO
0.6056,NO
0.2722,NO
0.9179999999999999,NO
0.2853,NO
0.9638,NO
1.6133,YES
1.7122,YES
0.5281,NO
0.9763,NO
0.6522,NO
0.7791,NO
2.2404,YES
1.4469999999999998,YES
0.6251,NO
0.5231,NO
0.6745,NO
0.384,NO
0.3655,NO
0.9129,NO
0.2625,NO
1.0304,YES
0.8905,NO
1.9906,YES
0.6021,NO
1.5385,YES
0.6925,NO
0.4755,NO
0.6606,NO
0.5668,NO
0.3069,NO
0.8756,NO
0.5095,NO
0.5359,NO
1.175,NO
0.4522,NO
2.3543,YES
4.4952,YES
2.8859,YES
2.616,YES
1.4056,NO
0.6255,NO
1.5547,YES
0.9014,NO
1.9181,YES
0.6256,NO
1.4078,NO
1.7036,NO
0.8686,NO
0.7765,NO
3.2273,YES
0.9753,NO
3.9265,YES
0.64,NO
4.1751,YES
1.1994,NO
1.1179999999999999,NO
1.2664,NO
0.4694,NO
1.6264,YES
1.119,NO
1.685,YES
2.0417,YES
1.1369,YES
0.7204,NO
0.9113,NO
0.5291,NO
1.1367,NO
2.3388,YES
1.8809,YES
1.0429,NO
0.8312,NO
0.8955,NO
0.3417,NO
0.1741,NO
0.5652,NO
0.132,NO
0.7849,YES
0.6604,NO
2.0078,YES
0.6442,NO
1.3851,YES
0.4035,NO
0.6652,NO
0.8,NO
0.596,NO
0.5209,NO
1.2857,NO
0.6264,NO
0.8827,NO
1.0011,NO
0.6293,NO
0.7421,NO
1.1073,NO
0.2685,NO
1.0664,NO
0.9577,NO
0.7075,NO
0.7078,NO
1.7463,YES
0.7776,NO
1.5942,YES
0.4043,NO
0.638,NO
0.4092,NO
0.7906,NO
1.0711,NO
0.8368,NO
0.4378,NO
0.6733,NO
0.8285,NO
1.8992,YES
2.0332,YES
1.2742,YES
1.2647,YES
0.8043,NO
1.2027,YES
0.8932,NO
1.8937,YES
1.1374,YES
0.2823,NO
0.5645,NO
0.261,NO
0.3958,NO
2.1191,YES
1.8317,YES
0.3053,NO
0.461,NO
0.2478,NO
0.2341,NO
0.1665,NO
0.3941,NO
0.1463,NO
0.7926,YES
0.5273,NO
1.9132,YES
0.2327,NO
1.3625,YES
0.2558,NO
0.3126,NO
0.5369,NO
0.3997,NO
0.2904,NO
0.5536,NO
0.2594,NO
0.2102,NO
0.8616,NO
0.7529,NO
1.2506,NO
1.39,NO
0.5647,NO
1.7486,NO
1.3219999999999998,NO
0.5475,NO
1.1086,NO
2.6155,YES
1.4287,NO
2.4317,YES
0.7937,NO
1.2347,NO
0.6836,NO
0.8041,NO
1.5107,NO
0.8696,NO
0.6458,NO
0.8354,NO
1.0664,NO
2.6774,YES
2.8113,YES
1.9725,YES
2.1127,YES
1.0832,NO
1.632,YES
1.4537,NO
