50Traced_NONETRACED_MAX_RAW_LSA_66_MAX,Associated
1.0,YES
0.33,NO
0.33,NO
0.2935,NO
0.33,NO
0.3189,YES
0.33,NO
0.3605,YES
0.1636,NO
0.1646,NO
0.4534,YES
0.1762,NO
0.1649,NO
0.4534,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2848,NO
0.493,YES
0.2848,NO
0.2244,NO
0.171,NO
0.171,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2848,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.4155,YES
0.3584,NO
0.4534,YES
0.1328,NO
0.0184,NO
0.0976,YES
1.0,YES
0.3236,YES
0.1422,YES
0.1366,NO
0.0855,NO
0.2212,YES
0.1152,NO
0.1972,YES
0.1023,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0855,NO
1.0,YES
0.0864,NO
0.3695,YES
0.1347,NO
1.0,YES
0.0756,NO
0.2519,NO
0.1027,NO
0.1027,NO
0.1379,YES
0.1242,NO
0.1484,YES
1.0,YES
0.1458,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1659,NO
0.3331,YES
1.0,YES
0.1659,NO
0.084,NO
0.1636,NO
0.1665,NO
0.2374,NO
0.16,NO
0.1446,NO
1.0,YES
0.1138,NO
0.4035,YES
0.0323,NO
1.0,YES
0.0377,NO
0.102,NO
0.1218,NO
0.1665,NO
0.1193,NO
0.2177,NO
0.1665,NO
0.1636,NO
0.1741,NO
0.0802,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.1955,NO
0.071,NO
1.0,YES
0.1763,NO
1.0,YES
0.0884,NO
0.3042,NO
0.2778,NO
0.2778,NO
0.0941,NO
0.2337,YES
0.0806,NO
1.0,YES
0.0821,NO
0.2624,YES
0.1353,NO
0.2192,NO
0.3023,NO
0.1763,NO
1.0,YES
0.2621,NO
1.0,YES
0.1931,NO
0.1467,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.2192,NO
0.1931,NO
1.0,YES
0.3049,NO
1.0,YES
0.3049,NO
0.2277,NO
0.2246,NO
0.1744,NO
0.1931,NO
0.2337,YES
0.0882,NO
1.0,YES
0.1968,NO
0.2292,YES
0.3049,NO
0.2672,NO
0.3004,NO
0.2672,NO
1.0,YES
0.3049,NO
1.0,YES
0.1468,NO
0.1099,NO
0.526,YES
0.2996,YES
0.2628,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2904,NO
1.0,YES
0.2904,NO
0.1483,NO
0.2118,NO
0.1085,NO
0.2034,NO
0.2337,YES
0.1975,NO
1.0,YES
0.1773,NO
0.2514,YES
0.2904,NO
0.2419,NO
0.3619,NO
0.2419,NO
1.0,YES
0.3259,NO
1.0,YES
0.1741,NO
0.079,NO
1.0,YES
0.2996,YES
0.2628,YES
1.0,YES
0.1955,NO
0.071,NO
1.0,YES
0.2491,NO
1.0,YES
0.2491,NO
0.2859,NO
0.2466,NO
0.2466,NO
0.1047,NO
0.2337,YES
0.1016,NO
1.0,YES
0.1499,NO
0.2157,YES
0.2491,NO
0.2192,NO
0.3135,NO
0.1123,NO
1.0,YES
0.2491,NO
1.0,YES
0.1468,NO
0.0905,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1548,NO
0.1202,NO
1.0,YES
0.2335,NO
1.0,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
0.3086,YES
0.1206,NO
0.2335,NO
0.2335,NO
0.2335,NO
0.2732,YES
0.2113,NO
1.0,YES
0.1468,NO
0.10300000000000001,NO
0.2728,YES
1.0,YES
0.3624,YES
0.2985,YES
0.1306,NO
0.0969,NO
1.0,YES
0.1836,NO
1.0,YES
0.1342,NO
0.1477,NO
0.1698,NO
0.1068,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0969,NO
1.0,YES
0.1677,NO
0.2519,NO
0.2985,NO
0.1348,NO
0.2732,YES
0.2298,NO
1.0,YES
0.08900000000000001,NO
0.1196,NO
0.1381,NO
0.2108,NO
0.14800000000000002,NO
0.0957,NO
0.1233,NO
0.1233,NO
0.2592,NO
0.1291,NO
0.0785,NO
0.1443,NO
1.0,YES
0.3842,YES
0.3938,YES
0.1233,NO
0.14800000000000002,NO
0.0797,NO
0.0749,NO
0.1551,NO
0.077,NO
0.10800000000000001,NO
0.1554,NO
0.1443,NO
0.10800000000000001,NO
0.1685,NO
0.1443,NO
0.2105,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0814,NO
0.1097,NO
1.0,YES
1.0,YES
0.0968,NO
0.1519,NO
0.1097,NO
0.1784,NO
0.1661,NO
0.1649,NO
0.1562,NO
1.0,YES
0.1222,NO
0.4181,YES
0.1222,NO
1.0,YES
0.0962,NO
0.1163,NO
0.1218,NO
0.1565,NO
0.0948,NO
0.1407,NO
0.1565,NO
0.1097,NO
0.1468,NO
0.0159,NO
0.2378,YES
1.0,YES
0.3855,YES
0.2985,YES
0.1306,NO
0.1025,NO
1.0,YES
0.1495,NO
1.0,YES
0.1495,NO
0.2227,NO
0.2227,NO
0.2227,NO
0.1025,NO
1.0,YES
0.0806,NO
1.0,YES
0.1039,NO
1.0,YES
0.1495,NO
0.2519,NO
0.1228,NO
0.1116,NO
0.2732,YES
0.2113,NO
1.0,YES
1.0,YES
0.1668,YES
0.3473,NO
0.1555,NO
0.1283,NO
0.1736,NO
0.4242,YES
1.0,YES
0.1636,NO
0.1267,NO
0.1736,NO
0.1267,NO
0.1792,NO
0.17300000000000001,NO
0.17300000000000001,NO
1.0,YES
0.1283,NO
0.4035,YES
0.1636,NO
1.0,YES
0.0387,NO
0.1267,NO
0.1218,NO
0.1266,NO
0.1173,NO
0.192,NO
0.1267,NO
0.1736,NO
0.1553,NO
0.1339,NO
0.1223,NO
0.2168,NO
0.1671,NO
0.1986,NO
0.1552,NO
0.1552,NO
0.1921,NO
1.0,YES
0.1412,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1552,NO
0.20600000000000002,NO
0.1658,NO
0.1701,NO
0.2072,NO
0.1519,NO
0.3196,YES
1.0,YES
1.0,YES
1.0,YES
0.1526,NO
1.0,YES
0.1396,NO
0.4286,YES
1.0,YES
0.2823,NO
0.1584,NO
0.114,NO
0.1163,NO
1.0,YES
1.0,YES
0.0947,NO
0.1079,NO
0.1163,NO
0.1095,NO
0.1665,NO
0.1649,NO
0.1463,NO
1.0,YES
0.1292,NO
0.4181,YES
0.1292,NO
0.4286,YES
0.0836,NO
0.0477,NO
0.106,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.0804,NO
0.1163,NO
0.1422,NO
0.1727,NO
0.1561,NO
0.1778,NO
0.161,NO
0.1561,NO
0.1529,NO
0.1098,NO
0.1753,NO
0.1823,YES
0.134,NO
0.3754,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.0807,NO
0.161,NO
0.0862,NO
0.0815,NO
0.2286,NO
0.1171,NO
0.1823,YES
0.1611,YES
0.3754,YES
0.2731,YES
0.1937,NO
0.3754,YES
0.1561,NO
