50Traced_NONETRACED_MAX_MULTI_LSA_47_MAX,Associated
0.154,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.1392,NO
0.4856,NO
0.153,NO
0.5820000000000001,YES
0.0869,NO
1.0,YES
1.0,YES
0.0976,YES
0.3634,NO
0.2304,NO
0.1473,NO
0.1961,NO
1.0,YES
1.0,YES
0.1649,NO
0.2151,NO
0.1961,NO
0.2273,NO
0.2131,NO
0.3144,NO
0.1446,NO
1.0,YES
0.2278,NO
1.0,YES
0.132,NO
1.0,YES
0.1398,NO
0.2273,NO
0.2456,NO
0.2273,NO
0.1193,NO
0.228,NO
0.1778,NO
0.1469,NO
0.2985,NO
0.1294,NO
1.0,YES
0.3525,YES
0.5502,YES
1.0,YES
0.3377,NO
0.1061,NO
1.0,YES
0.2465,NO
1.0,YES
0.4779,NO
0.3879,NO
0.391,NO
0.3133,NO
0.1441,NO
0.3392,YES
0.1164,NO
0.5522,YES
0.1673,NO
0.2867,YES
0.4779,NO
0.3092,NO
0.6069,NO
0.4779,NO
1.0,YES
0.4951,NO
0.9043,YES
0.3011,NO
0.1291,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.2465,NO
0.2465,NO
1.0,YES
0.4324,NO
1.0,YES
0.4324,NO
0.3031,NO
0.3522,NO
0.21600000000000003,NO
0.2411,NO
0.4942,YES
0.2465,NO
0.6036,YES
0.304,NO
0.4542,YES
0.4324,NO
0.3428,NO
0.6069,NO
0.4324,NO
1.0,YES
0.4951,NO
1.0,YES
0.3618,NO
0.1531,NO
1.0,YES
0.2882,YES
0.4498,YES
1.0,YES
0.4093,NO
0.1845,NO
1.0,YES
0.3543,NO
1.0,YES
0.5289,NO
0.2942,NO
0.474,NO
0.1849,NO
0.2034,NO
0.4049,YES
0.1975,NO
0.5522,YES
0.1845,NO
0.2927,YES
0.5289,NO
0.3928,NO
0.6069,NO
0.5289,NO
1.0,YES
0.5289,NO
1.0,YES
0.3618,NO
0.1201,NO
1.0,YES
0.6407,YES
1.0,YES
0.8056,YES
0.4093,NO
0.1327,NO
1.0,YES
0.2302,NO
1.0,YES
0.4462,NO
0.3031,NO
0.474,NO
0.201,NO
0.1747,NO
0.4942,YES
0.154,NO
0.6036,YES
0.304,NO
0.4733,YES
0.4462,NO
0.2888,NO
0.4856,NO
0.4462,NO
1.0,YES
0.4951,NO
1.0,YES
0.3011,NO
0.1089,NO
0.5033,YES
0.7909,YES
1.0,YES
0.6382,YES
0.1557,NO
0.1327,NO
1.0,YES
0.3816,NO
0.4491,YES
0.2377,NO
0.3031,NO
0.3522,NO
0.2523,NO
0.1995,NO
1.0,YES
0.1995,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.3774,NO
0.4856,NO
0.415,NO
0.5820000000000001,YES
0.2358,NO
1.0,YES
0.3011,NO
0.1089,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.1673,NO
0.1327,NO
1.0,YES
0.3816,NO
0.4491,YES
0.3569,NO
0.3031,NO
0.3522,NO
0.0943,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.304,NO
1.0,YES
0.3569,NO
0.231,NO
0.4856,NO
0.3569,NO
0.5820000000000001,YES
0.3569,NO
1.0,YES
0.3471,NO
0.0762,NO
0.2565,NO
0.3716,NO
0.2654,NO
0.3322,NO
0.3122,NO
0.1963,NO
0.6011,NO
0.1961,NO
0.1562,NO
0.1729,NO
0.8209,YES
0.7411,YES
0.6204,YES
0.1963,NO
0.3171,NO
0.1963,NO
0.2437,NO
0.1963,NO
0.1816,NO
0.1088,NO
0.0745,NO
0.2053,NO
0.1547,NO
0.2614,NO
0.2387,NO
0.4784,NO
0.3186,YES
0.408,YES
0.2752,NO
0.2576,NO
0.1989,NO
0.2004,NO
0.7571,YES
0.3186,YES
0.1989,NO
0.158,NO
0.1893,NO
0.1784,NO
0.196,NO
0.1848,NO
0.1562,NO
1.0,YES
0.2044,NO
1.0,YES
0.175,NO
1.0,YES
0.1607,NO
0.1206,NO
0.2289,NO
0.1354,NO
0.1206,NO
0.1893,NO
0.2142,NO
0.1989,NO
0.2323,NO
0.0835,NO
0.4187,YES
1.0,YES
1.0,YES
0.5022,YES
0.1713,NO
0.1474,NO
0.6207,YES
0.2926,NO
0.4131,YES
0.1166,NO
0.3029,NO
0.2982,NO
0.2447,NO
0.1729,NO
0.7669,YES
0.1669,NO
1.0,YES
0.1887,NO
1.0,YES
0.2391,NO
0.1431,NO
0.4471,NO
0.1856,NO
0.3891,YES
0.0808,NO
0.6207,YES
1.0,YES
0.408,YES
0.3473,NO
0.2576,NO
0.275,NO
0.2376,NO
1.0,YES
1.0,YES
0.295,NO
0.158,NO
0.295,NO
0.2011,NO
0.2514,NO
0.3144,NO
0.19,NO
1.0,YES
0.2278,NO
1.0,YES
0.166,NO
1.0,YES
0.1607,NO
0.2011,NO
0.2456,NO
0.1656,NO
0.2011,NO
0.295,NO
0.2142,NO
0.275,NO
0.2425,NO
0.0879,NO
0.1598,NO
0.2168,NO
0.2269,NO
0.2193,NO
0.2425,NO
0.2425,NO
0.2269,NO
0.5249,YES
0.2193,NO
0.5249,YES
0.2734,NO
0.2692,NO
0.2504,NO
0.2425,NO
0.1649,NO
0.2425,NO
0.282,NO
0.2425,NO
0.2151,NO
0.5249,YES
0.3432,YES
0.5249,YES
0.5249,YES
0.2193,NO
0.5249,YES
0.2269,NO
0.8165,YES
0.408,YES
0.2823,NO
0.2576,NO
0.2067,NO
0.2004,NO
0.8165,YES
0.8165,YES
0.2067,NO
0.158,NO
0.1546,NO
0.1388,NO
0.196,NO
0.2534,NO
0.1463,NO
1.0,YES
0.2044,NO
1.0,YES
0.2061,NO
1.0,YES
0.2061,NO
0.1388,NO
0.2289,NO
0.1388,NO
0.1128,NO
0.1862,NO
0.2142,NO
0.2067,NO
0.3765,NO
0.1196,NO
0.1484,NO
0.5644,NO
0.2287,NO
0.2707,NO
0.3765,NO
0.3765,NO
0.2422,NO
1.0,YES
0.2676,NO
1.0,YES
0.2956,NO
0.3673,NO
0.2234,NO
0.2932,NO
0.3104,NO
0.3765,NO
0.2102,NO
0.2932,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2676,NO
1.0,YES
0.1723,NO
