50Traced_NONETRACED_MAX_RAW_VSM_15_MEDIAN,Associated
0.1689,NO
0.159,NO
0.20600000000000002,NO
0.1926,NO
0.2524,NO
0.2019,NO
0.1827,NO
1.0,YES
1.0,YES
0.3527,YES
0.485,YES
0.2524,NO
0.485,YES
0.2524,NO
0.1468,NO
0.1132,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1132,NO
0.0846,NO
0.2465,YES
0.2598,NO
1.0,YES
0.2293,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.2745,YES
0.141,NO
1.0,YES
0.1481,NO
1.0,YES
0.2548,NO
0.2548,NO
0.2298,NO
0.2293,NO
1.0,YES
0.2293,NO
1.0,YES
0.1755,NO
0.1755,NO
0.2381,NO
0.1926,NO
0.1547,NO
0.2963,NO
0.1755,NO
0.1536,NO
0.2199,NO
1.0,YES
0.2347,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2033,NO
0.0656,NO
0.1906,NO
0.1755,NO
0.1843,NO
0.2256,NO
0.166,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2405,NO
1.0,YES
0.1934,NO
0.1686,NO
0.1339,NO
0.22399999999999998,NO
0.2338,NO
0.2338,NO
0.2963,NO
0.1387,NO
0.0967,NO
0.2213,NO
1.0,YES
0.2347,NO
1.0,YES
0.151,NO
0.0822,NO
0.0647,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
1.0,YES
0.2213,NO
1.0,YES
0.2188,NO
0.1553,NO
0.0785,NO
0.2171,NO
0.2664,NO
0.2664,NO
0.1986,NO
0.1684,NO
0.1204,NO
0.1751,NO
1.0,YES
0.2664,NO
0.4373,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.159,NO
0.20600000000000002,NO
0.1479,NO
0.2664,NO
0.1912,NO
0.1608,NO
1.0,YES
1.0,YES
0.3527,YES
0.4373,YES
0.2664,NO
0.4373,YES
0.2664,NO
0.1553,NO
0.1348,NO
0.1377,NO
0.2886,NO
0.2184,NO
0.1986,NO
0.1387,NO
0.1118,NO
0.1421,NO
1.0,YES
0.2085,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.20600000000000002,NO
0.1348,NO
0.2085,NO
0.1702,NO
0.1576,NO
1.0,YES
1.0,YES
0.3527,YES
1.0,YES
0.2085,NO
1.0,YES
0.2085,NO
0.1628,NO
0.1628,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1475,NO
1.0,YES
0.2938,NO
0.2131,NO
0.1496,NO
0.1474,NO
0.0973,NO
0.2337,YES
0.1628,NO
1.0,YES
0.2129,NO
0.2157,YES
0.2938,NO
0.2938,NO
0.3025,NO
0.12,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.2276,NO
0.2276,NO
1.0,YES
0.1955,NO
0.1097,NO
1.0,YES
0.191,NO
0.4381,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.2742,NO
0.2742,NO
0.3767,NO
0.1917,NO
0.47700000000000004,YES
0.3359,NO
1.0,YES
0.1768,NO
0.1768,NO
0.3333,YES
0.3645,YES
1.0,YES
0.3333,YES
0.1768,NO
0.1768,NO
0.3333,YES
0.2818,NO
0.3605,YES
0.2818,NO
0.2365,NO
0.2414,NO
0.2048,NO
0.07200000000000001,NO
0.3645,YES
0.1768,NO
0.3605,YES
0.1768,NO
0.3658,YES
0.2818,NO
0.2818,NO
0.2935,NO
0.2818,NO
0.3605,YES
0.2818,NO
0.3605,YES
0.1636,NO
0.1646,NO
0.4155,YES
0.24600000000000002,NO
0.24600000000000002,NO
0.4197,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2147,NO
1.0,YES
0.1456,NO
0.2244,NO
0.171,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.2147,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.3584,NO
1.0,YES
0.1468,NO
0.0836,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1366,NO
0.0836,NO
0.2465,YES
0.1475,NO
1.0,YES
0.1175,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0891,NO
1.0,YES
0.0864,NO
1.0,YES
0.1481,NO
1.0,YES
0.1175,NO
0.1175,NO
0.2298,NO
0.1175,NO
1.0,YES
0.2113,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1659,NO
1.0,YES
0.3693,YES
0.1659,NO
0.1665,NO
0.1517,NO
0.1665,NO
0.2131,NO
0.2374,NO
0.1446,NO
0.1388,YES
0.095,NO
1.0,YES
0.0363,NO
0.3626,YES
0.0678,NO
0.1665,NO
0.1665,NO
0.1259,NO
0.1665,NO
0.2177,NO
0.1665,NO
0.0996,NO
0.17,NO
0.0802,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1955,NO
0.071,NO
1.0,YES
0.1763,NO
1.0,YES
0.2649,NO
0.3042,NO
0.2778,NO
0.2024,NO
0.084,NO
0.2337,YES
0.0806,NO
1.0,YES
0.1481,NO
0.2157,YES
0.2649,NO
0.2649,NO
0.3023,NO
0.1193,NO
1.0,YES
0.2649,NO
1.0,YES
0.1931,NO
0.1931,NO
1.0,YES
0.3451,YES
0.3451,YES
1.0,YES
0.2192,NO
0.1931,NO
1.0,YES
0.2422,NO
1.0,YES
0.3049,NO
0.2277,NO
0.2246,NO
0.1744,NO
0.0973,NO
0.1827,YES
0.1931,NO
0.3451,YES
0.1968,NO
0.1876,YES
0.3049,NO
0.3049,NO
0.3004,NO
0.2422,NO
1.0,YES
0.3049,NO
1.0,YES
0.17,NO
0.1184,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.1475,NO
1.0,YES
0.2904,NO
0.1483,NO
0.2246,NO
0.0945,NO
0.2034,NO
0.2879,YES
0.1975,NO
1.0,YES
0.1773,NO
0.2879,YES
0.2904,NO
0.2904,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.17,NO
0.0802,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.147,NO
0.071,NO
1.0,YES
0.1664,NO
1.0,YES
0.2491,NO
0.2859,NO
0.2118,NO
0.1497,NO
0.1047,NO
0.2337,YES
0.1016,NO
1.0,YES
0.1481,NO
0.2157,YES
0.2491,NO
0.2491,NO
0.3135,NO
0.1202,NO
1.0,YES
0.2616,NO
1.0,YES
0.1202,NO
0.1202,NO
0.1423,YES
0.3566,YES
1.0,YES
0.1542,YES
0.1259,NO
0.0554,NO
0.2037,YES
0.20199999999999999,NO
0.2475,YES
0.20199999999999999,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
0.2745,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.20199999999999999,NO
0.2044,NO
0.1611,NO
0.20199999999999999,NO
0.2475,YES
0.20199999999999999,NO
0.2475,YES
0.1248,NO
0.10300000000000001,NO
0.254,YES
1.0,YES
1.0,YES
0.2593,YES
0.0981,NO
0.0792,NO
0.2917,YES
0.2252,NO
0.3313,YES
0.1342,NO
0.1448,NO
0.1632,NO
0.0702,NO
0.1825,NO
0.4264,YES
0.1772,NO
0.5728,YES
0.0892,NO
0.4594,YES
0.1677,NO
0.2252,NO
0.2985,NO
0.1348,NO
0.3313,YES
0.2298,NO
0.3313,YES
0.1932,NO
0.1243,NO
0.1931,NO
0.2108,NO
0.1588,NO
0.1931,NO
0.1243,NO
0.1243,NO
0.2818,NO
0.1291,NO
0.1588,NO
0.1052,NO
1.0,YES
1.0,YES
0.3938,YES
0.0855,NO
0.154,NO
0.1243,NO
0.1588,NO
0.1551,NO
0.1253,NO
0.10800000000000001,NO
0.1813,NO
0.1548,NO
0.0705,NO
0.1931,NO
0.1642,NO
0.2105,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1256,NO
0.0784,NO
1.0,YES
1.0,YES
0.0968,NO
0.1565,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1528,NO
0.1562,NO
0.3075,YES
0.0597,NO
1.0,YES
0.1256,NO
1.0,YES
0.0877,NO
0.1565,NO
0.1565,NO
0.1354,NO
0.1565,NO
0.1407,NO
0.1565,NO
0.1256,NO
0.1468,NO
0.0999,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1366,NO
0.0999,NO
0.2465,YES
0.1475,NO
1.0,YES
0.0996,NO
0.1977,NO
0.2043,NO
0.1805,NO
0.0891,NO
1.0,YES
0.0999,NO
1.0,YES
0.1481,NO
1.0,YES
0.1005,NO
0.1012,NO
0.2298,NO
0.1116,NO
1.0,YES
0.2113,NO
1.0,YES
0.4242,YES
0.4242,YES
0.3473,NO
0.1555,NO
0.0993,NO
0.1267,NO
1.0,YES
0.4184,YES
0.1267,NO
0.1422,NO
0.09699999999999999,NO
0.1422,NO
0.1741,NO
0.1373,NO
0.132,NO
0.3834,YES
0.1033,NO
1.0,YES
0.0553,NO
0.4144,YES
0.0387,NO
0.1422,NO
0.1422,NO
0.1266,NO
0.1422,NO
0.192,NO
0.1422,NO
0.0906,NO
0.1495,NO
0.1474,NO
0.1358,NO
0.2168,NO
0.1508,NO
0.1358,NO
0.1579,NO
0.1474,NO
0.1921,NO
1.0,YES
0.1199,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.0983,NO
0.1658,NO
0.1333,NO
0.2072,NO
0.1519,NO
1.0,YES
1.0,YES
0.3023,YES
1.0,YES
0.1378,NO
1.0,YES
0.1223,NO
0.434,YES
0.434,YES
0.2823,NO
0.1584,NO
0.1292,NO
0.075,NO
1.0,YES
0.4499,YES
0.0947,NO
0.1079,NO
0.0645,NO
0.1095,NO
0.1665,NO
0.1472,NO
0.1463,NO
0.3834,YES
0.1033,NO
1.0,YES
0.114,NO
0.4286,YES
0.114,NO
0.0477,NO
0.1143,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.1077,NO
0.0769,NO
0.2143,NO
0.2143,NO
0.233,NO
0.1778,NO
0.1705,NO
0.2963,NO
0.2143,NO
0.1714,NO
0.1753,NO
0.4371,YES
0.2347,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.0807,NO
0.1906,NO
0.2143,NO
0.1843,NO
0.2286,NO
0.166,NO
1.0,YES
1.0,YES
0.3819,YES
0.3754,YES
0.233,NO
1.0,YES
0.1705,NO
