50Traced_NONETRACED_SUM_RAW_VSM_41_MEDIAN,Associated
1.0334,NO
0.9485,NO
0.4103,NO
1.135,YES
0.6116,NO
0.9393,YES
0.7896,NO
0.0798,NO
0.4336,NO
0.4052,NO
0.3522,NO
0.6871,NO
0.3004,NO
0.423,NO
0.4937,NO
1.7657,YES
0.4834,NO
3.1642,YES
0.4882,NO
0.5226,NO
0.1689,NO
0.3784,NO
0.2641,NO
0.5458,NO
0.2801,NO
0.3823,NO
0.6594,NO
2.8763,YES
2.0986,YES
2.5532,YES
1.8065,YES
0.7406,NO
1.6546,YES
0.3887,NO
0.4627,NO
0.0774,NO
0.7143,YES
1.5372,YES
1.0677,YES
0.6021,YES
0.3636,NO
0.3732,NO
0.7357,YES
0.3626,NO
0.6082,YES
0.4538,NO
0.3192,NO
0.4625,NO
0.2375,NO
0.4163,NO
1.0721,YES
0.2672,NO
1.5617,YES
0.4439,NO
1.5828,YES
0.622,NO
0.7374,NO
0.7728,NO
0.1633,NO
0.6337,YES
0.3336,NO
0.6969,YES
0.2861,NO
0.0745,NO
0.2545,NO
0.4535,NO
0.2846,NO
0.7815,NO
0.1738,NO
0.1579,NO
0.5008,NO
0.8682,YES
0.5338,NO
1.7153,YES
0.3618,NO
0.292,NO
0.2033,NO
0.0533,NO
0.2388,NO
0.2252,NO
0.4036,NO
0.2256,NO
0.4282,NO
2.3751,YES
1.5766,YES
1.5918,YES
1.4007,YES
0.7082,NO
0.7544,YES
0.3515,NO
0.4846,NO
0.1339,NO
0.7691,NO
0.4733,NO
0.3931,NO
0.6874,NO
0.1806,NO
0.1624,NO
0.4865,NO
1.5830000000000002,YES
0.4508,NO
2.4785,YES
0.3555,NO
0.3691,NO
0.1013,NO
0.204,NO
0.2816,NO
0.3322,NO
0.31,NO
0.1793,NO
0.5245,NO
2.0281,YES
1.4619,YES
1.9445,YES
1.5587,YES
0.9148,NO
1.3664,YES
0.6546,NO
0.2687,NO
0.0769,NO
0.6786,NO
0.7944,NO
0.6782,NO
0.8329,NO
0.1983,NO
0.1877,NO
0.8402,NO
1.0092,YES
0.6759999999999999,NO
2.0004,YES
0.7137,NO
0.6834,NO
0.3742,NO
0.0498,NO
0.5725,NO
0.2186,NO
0.6122,NO
0.1912,NO
0.7236,NO
2.0997,YES
1.7648,YES
1.9264,YES
1.1027,YES
0.9004,NO
0.904,YES
0.7388,NO
0.3685,NO
0.0714,NO
0.6257,NO
0.763,NO
0.4996,NO
0.7295,NO
0.1372,NO
0.1562,NO
0.635,NO
1.2594,YES
0.6292,NO
2.6289999999999996,YES
0.3687,NO
0.4545,NO
0.2045,NO
0.0849,NO
0.4571,NO
0.2989,NO
0.4972,NO
0.1702,NO
0.7484,NO
2.2732,YES
1.9342,YES
2.0701,YES
1.6801,YES
0.9228,NO
1.5251,YES
0.522,NO
0.3534,NO
0.1055,NO
2.3479,YES
0.5242,YES
0.6962,YES
3.2254,YES
0.4676,NO
0.2196,NO
2.5697,YES
0.2243,NO
2.2833,YES
0.2271,NO
0.2131,NO
0.5383,NO
0.1474,NO
0.14800000000000002,NO
0.6847,YES
0.2951,NO
0.4341,YES
0.2324,NO
0.6371,YES
0.5267,NO
0.4868,NO
0.6356,NO
0.3975,NO
3.1446,YES
0.2516,NO
2.7279,YES
0.295,NO
0.1547,NO
1.5126,YES
0.4551,NO
0.5555,NO
2.1326,YES
0.4608,NO
0.1877,NO
1.9156,YES
0.2217,NO
1.5383,YES
0.4096,NO
0.3465,NO
0.7703,NO
0.2648,NO
0.171,NO
0.6533,NO
0.3106,NO
0.4847,NO
0.1682,NO
0.6989,NO
0.4505,NO
0.4236,NO
0.7434,NO
0.4037,NO
1.9525,YES
0.3359,NO
2.5511,YES
0.3983,NO
0.0921,NO
1.3695,YES
1.5877,YES
1.9772,YES
1.6409,YES
0.2854,NO
0.3001,NO
1.5329,YES
0.3221,NO
1.2366,YES
0.5397,NO
0.769,NO
0.9532,NO
0.5631,NO
0.3094,NO
1.992,YES
0.2443,NO
1.9667,YES
0.365,NO
2.0768,YES
0.6098,NO
0.8101,NO
0.7354,NO
0.8476,NO
1.4012,YES
0.5820000000000001,NO
1.525,YES
0.17600000000000002,NO
0.1646,NO
1.2242,YES
0.1804,NO
0.3248,NO
2.3338,YES
0.172,NO
0.153,NO
1.875,YES
0.2573,NO
1.6755,YES
0.6406,NO
0.4856,NO
0.4831,NO
0.3082,NO
0.1775,NO
0.2453,NO
0.2354,NO
0.3557,NO
0.1578,NO
0.3519,NO
0.7226,NO
0.5794,NO
0.8063,NO
0.4817,NO
1.7955,YES
0.4014,NO
2.2225,YES
0.1143,NO
0.0184,NO
0.309,YES
0.5525,YES
0.5422,YES
0.2854,YES
0.1062,NO
0.0534,NO
0.4515,YES
0.1152,NO
0.3287,YES
0.1955,NO
0.2416,NO
0.3699,NO
0.1785,NO
0.0632,NO
0.5423,YES
0.0638,NO
0.5846,YES
0.1347,NO
0.5868,YES
0.1644,NO
0.2985,NO
0.2348,NO
0.1755,NO
0.3942,YES
0.221,NO
0.2699,YES
1.4303,YES
0.08800000000000001,YES
0.3634,NO
0.305,NO
0.3121,NO
0.6294,NO
1.1832,YES
0.8856,YES
0.4676,NO
0.1274,NO
0.3622,NO
0.3008,NO
0.5626,NO
0.6659999999999999,NO
0.3379,NO
1.5065,YES
0.2905,NO
1.2557,YES
0.3062,NO
0.8157,YES
0.4027,NO
0.47100000000000003,NO
0.5024,NO
0.3846,NO
0.299,NO
0.4733,NO
0.3023,NO
0.3686,NO
0.4505,NO
0.1243,NO
3.0109,YES
1.1926,YES
1.5963,YES
3.4967,YES
0.517,NO
0.3768,NO
2.9326,YES
0.3224,NO
2.6311,YES
0.5781,NO
0.3042,NO
0.6751,NO
0.2028,NO
0.3548,NO
1.5895,YES
0.4534,NO
0.8125,YES
0.4425,NO
0.9624,YES
0.6601,NO
0.878,NO
1.2751,NO
0.6646,NO
3.5342,YES
0.3568,NO
4.1136,YES
0.55,NO
0.11900000000000001,NO
2.9148,YES
1.4477,YES
1.4491,YES
3.1558,YES
0.5646,NO
0.2879,NO
2.5,YES
0.595,NO
2.2856,YES
0.6890000000000001,NO
0.3267,NO
0.6618,NO
0.2546,NO
0.3304,NO
1.6441,YES
0.5493,NO
0.9851,YES
0.3703,NO
1.1435,YES
0.8502,NO
0.8648,NO
1.2906,NO
0.8927,NO
3.0931,YES
0.361,NO
3.7032,YES
0.5042,NO
0.1769,NO
3.852,YES
1.2667,YES
1.5982,YES
4.546,YES
0.8794,NO
0.5489999999999999,NO
4.4237,YES
0.3776,NO
3.9985,YES
0.6102,NO
0.2744,NO
1.0375,NO
0.3218,NO
0.5642,NO
1.5472,YES
0.5549,NO
0.8889,YES
0.6236,NO
1.0186,YES
0.9144,NO
1.0565,NO
1.2469,NO
0.5428,NO
4.4109,YES
0.3259,NO
4.8557,YES
0.3997,NO
0.1151,NO
1.9906,YES
0.3714,YES
0.7436,YES
3.4291,YES
0.4053,NO
0.2124,NO
2.6809,YES
0.2338,NO
2.3786,YES
0.5489,NO
0.2859,NO
0.6352,NO
0.16,NO
0.161,NO
0.591,YES
0.3592,NO
0.3397,YES
0.151,NO
0.5742,YES
0.7673,NO
0.6845,NO
0.9279999999999999,NO
0.5481,NO
3.7414,YES
0.2689,NO
3.5378,YES
0.3564,NO
0.0905,NO
0.3442,YES
1.1267,YES
0.973,YES
0.4413,YES
0.2425,NO
0.1256,NO
0.6417,YES
0.1971,NO
0.4368,YES
0.1637,NO
0.5019,NO
0.6249,NO
0.4161,NO
0.1698,NO
1.4863,YES
0.1775,NO
1.5865,YES
0.1508,NO
1.558,YES
0.2979,NO
0.5108,NO
0.3621,NO
0.3281,NO
0.4423,YES
0.1686,NO
0.4434,YES
0.4392,NO
0.10300000000000001,NO
1.1583,YES
1.9092,YES
1.4855,YES
1.4036,YES
0.366,NO
0.1706,NO
1.3769999999999998,YES
0.2423,NO
1.1121,YES
0.2789,NO
0.2648,NO
0.5744,NO
0.3845,NO
0.1825,NO
1.9082,YES
0.1772,NO
2.441,YES
0.1974,NO
2.5033,YES
0.5508,NO
0.7756,NO
0.7767,NO
0.3565,NO
1.2955,YES
0.2752,NO
1.5678,YES
0.1043,NO
0.0504,NO
0.1381,NO
0.3694,NO
0.2252,NO
0.4519,NO
0.1274,NO
0.1861,NO
0.585,NO
0.1646,NO
0.1106,NO
0.221,NO
1.463,YES
0.902,YES
1.1575,YES
0.1282,NO
0.2539,NO
0.0797,NO
0.3696,NO
0.1776,NO
0.3891,NO
0.3078,NO
0.4112,NO
0.4016,NO
0.3017,NO
0.3196,NO
0.1092,NO
0.4594,NO
2.2215,YES
0.289,YES
0.4713,NO
0.3433,NO
0.3652,NO
0.48700000000000004,NO
1.5834,YES
2.3896,YES
0.5047,NO
0.2643,NO
0.4199,NO
0.2293,NO
0.3723,NO
0.6073,NO
0.1938,NO
3.0259,YES
0.5171,NO
1.621,YES
0.3379,NO
2.3171,YES
0.3969,NO
0.4938,NO
0.4532,NO
0.4217,NO
0.2962,NO
0.57,NO
0.3498,NO
0.4381,NO
0.4059,NO
0.0553,NO
1.6818,YES
1.9742,YES
2.4197,YES
1.2638,YES
0.4267,NO
0.3021,NO
1.7826,YES
0.2285,NO
1.5484,YES
0.1121,NO
0.6201,NO
0.8116,NO
0.5134,NO
0.4089,NO
1.9719,YES
0.325,NO
1.5685,YES
0.4178,NO
1.5776,YES
0.3193,NO
0.6219,NO
0.6029,NO
0.37,NO
1.666,YES
0.2658,NO
1.7971,YES
1.5091,YES
0.1063,YES
0.6298,NO
0.2587,NO
0.3462,NO
0.8014,NO
1.1976,YES
0.9813,YES
0.7107,NO
0.1729,NO
0.6019,NO
0.1639,NO
0.445,NO
0.5844,NO
0.2599,NO
1.6271,YES
0.3316,NO
1.2675,YES
0.1624,NO
0.9466,YES
0.2226,NO
0.2609,NO
0.3541,NO
0.325,NO
0.1263,NO
0.7662,NO
0.1999,NO
0.6395,NO
0.5466,NO
0.1325,NO
0.4124,NO
0.5621,NO
0.3844,NO
0.2638,NO
0.4154,NO
0.3368,NO
0.2592,NO
1.4756,YES
0.2705,NO
1.6276,YES
0.3155,NO
0.263,NO
0.2504,NO
0.3083,NO
0.2523,NO
0.3207,NO
0.3328,NO
0.2904,NO
0.4654,NO
2.2643,YES
1.1181,YES
1.4695,YES
1.423,YES
0.4859,NO
0.6467,YES
0.1976,NO
1.5201,YES
0.1,YES
0.2823,NO
0.1748,NO
0.1691,NO
0.3927,NO
1.1536,YES
0.9782,YES
0.2056,NO
0.172,NO
0.153,NO
0.2414,NO
0.3819,NO
0.4603,NO
0.1957,NO
1.6075,YES
0.1454,NO
1.2516,YES
0.1764,NO
0.9093,YES
0.2369,NO
0.4163,NO
0.3925,NO
0.3503,NO
0.2023,NO
0.3267,NO
0.2475,NO
0.2425,NO
0.4872,NO
0.1126,NO
0.4726,NO
0.3277,NO
0.4184,NO
0.7843,NO
0.373,NO
0.4175,NO
0.7129,NO
1.4366,YES
0.6882,NO
2.285,YES
0.3735,NO
0.4113,NO
0.2176,NO
0.3659,NO
0.36700000000000005,NO
0.3644,NO
0.2563,NO
0.3629,NO
0.46,NO
2.5082,YES
1.7730000000000001,YES
2.2585,YES
0.8779,YES
0.9397,NO
0.7576,YES
0.608,NO
