50Traced_NONETRACED_SUM_RAW_VSM_7_MEDIAN,Associated
0.2681,NO
0.18,NO
0.225,NO
0.2784,NO
0.3905,NO
0.1344,NO
0.5043,NO
0.7203,NO
0.2334,NO
0.5424,NO
0.1529,NO
0.1393,NO
0.5233,NO
3.0823,YES
0.2346,NO
1.6471,YES
0.2438,NO
0.2892,NO
0.2176,NO
0.1268,NO
0.9086,NO
0.1542,NO
0.7743,NO
0.2286,NO
0.7938,NO
3.1026,YES
1.4811,YES
1.1388,YES
1.4780000000000002,YES
0.5287,NO
0.7276,YES
0.6,NO
