50Traced_NONETRACED_MAX_MULTI_VSM_13_MAX,Associated
1.0,YES
0.1488,NO
0.4352,YES
0.3221,NO
0.3511,NO
0.2131,NO
0.3282,NO
0.4327,NO
0.1542,NO
0.3529,NO
0.1702,NO
0.3847,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.2458,NO
0.3527,NO
0.2734,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.344,NO
0.1854,NO
1.0,YES
0.1376,NO
1.0,YES
0.1713,NO
0.3885,NO
0.4456,NO
0.2417,NO
0.2039,NO
0.4942,YES
0.2734,NO
0.6036,YES
0.2129,NO
0.4542,YES
0.1983,NO
0.1295,NO
0.518,NO
0.24,NO
1.0,YES
0.5562,NO
1.0,YES
0.3183,NO
0.1547,NO
0.6449,YES
0.6395,NO
0.6395,NO
0.9027,YES
0.1827,NO
0.12,NO
0.8170000000000001,YES
0.191,NO
0.9027,YES
0.1547,NO
0.3264,NO
0.4022,NO
0.2648,NO
0.171,NO
0.6395,NO
0.1398,NO
0.6395,NO
0.1807,NO
0.6395,NO
0.1991,NO
0.1784,NO
0.4676,NO
0.2166,NO
0.62,YES
0.5021,NO
0.9027,YES
0.3229,NO
0.2331,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.221,NO
1.0,YES
0.6231,NO
1.0,YES
0.3044,NO
0.3536,NO
0.3193,NO
0.2673,NO
0.3014,NO
1.0,YES
0.3014,NO
1.0,YES
0.1712,NO
1.0,YES
0.5117,NO
0.6083,NO
0.6231,NO
0.6231,NO
1.0,YES
0.6231,NO
0.6149,YES
0.2356,NO
0.1646,NO
0.5359,YES
0.5554,NO
0.5554,NO
0.8554,YES
0.2676,NO
0.153,NO
0.6838,YES
0.159,NO
0.7795,YES
0.1456,NO
0.3625,NO
0.3005,NO
0.1277,NO
0.1775,NO
0.5554,NO
0.1654,NO
0.5554,NO
0.1664,NO
0.5554,NO
0.2218,NO
0.1764,NO
0.415,NO
0.21600000000000003,NO
0.4638,YES
0.3979,NO
0.7795,YES
0.3229,NO
0.1186,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1327,NO
1.0,YES
0.2629,NO
1.0,YES
0.1729,NO
0.3031,NO
0.2225,NO
0.1863,NO
0.1349,NO
1.0,YES
0.154,NO
1.0,YES
0.1347,NO
1.0,YES
0.1827,NO
0.1431,NO
0.4856,NO
0.2229,NO
1.0,YES
0.2509,NO
0.4367,YES
0.6735,YES
0.6145,YES
0.3634,NO
0.2171,NO
0.3389,NO
0.3389,NO
0.6735,YES
0.4939,YES
0.3389,NO
0.2151,NO
0.3389,NO
0.16699999999999998,NO
0.3471,NO
0.3133,NO
0.2623,NO
0.6735,YES
0.1676,NO
0.6735,YES
0.2045,NO
0.3826,YES
0.1676,NO
0.2808,NO
0.2273,NO
0.1645,NO
0.2808,NO
0.3389,NO
0.2808,NO
0.1616,NO
0.2985,NO
0.1352,NO
1.0,YES
0.4729,YES
0.5502,YES
0.8987,YES
0.3105,NO
0.1123,NO
0.765,YES
0.4779,NO
0.9043,YES
0.1448,NO
0.5037,NO
0.5037,NO
0.3133,NO
0.0986,NO
0.4729,YES
0.1767,NO
0.4729,YES
0.308,NO
0.4729,YES
0.2411,NO
0.3092,NO
0.4779,NO
0.4779,NO
1.0,YES
0.4951,NO
0.9043,YES
0.3341,NO
0.1291,NO
0.6385,YES
0.4091,YES
0.6385,YES
0.6385,YES
0.3433,NO
0.245,NO
0.8116,YES
0.5579999999999999,NO
1.0,YES
0.2572,NO
0.2277,NO
0.3856,NO
0.1744,NO
0.3341,NO
0.3156,YES
0.3341,NO
0.4609,YES
0.1968,NO
0.4064,YES
0.4324,NO
0.3769,NO
0.5579999999999999,NO
0.5579999999999999,NO
0.6385,YES
0.5579999999999999,NO
1.0,YES
0.3527,NO
0.1099,NO
0.5706,YES
0.5239,YES
0.5239,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
0.9051,YES
0.5289,NO
1.0,YES
0.1713,NO
0.2758,NO
0.4456,NO
0.18,NO
0.2034,NO
0.5239,YES
0.1975,NO
0.5239,YES
0.1773,NO
0.5239,YES
0.2668,NO
0.3423,NO
0.5289,NO
0.5289,NO
0.6869,YES
0.5562,NO
1.0,YES
0.3618,NO
0.1504,NO
1.0,YES
0.4733,YES
0.5636,YES
1.0,YES
0.3433,NO
0.1329,NO
1.0,YES
0.4462,NO
1.0,YES
0.1713,NO
0.4524,NO
0.474,NO
0.2744,NO
0.1047,NO
0.4733,YES
0.1767,NO
0.4733,YES
0.308,NO
0.4733,YES
0.2462,NO
0.2888,NO
0.6069,NO
0.4462,NO
1.0,YES
0.5562,NO
1.0,YES
0.3229,NO
0.1995,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1327,NO
1.0,YES
0.2629,NO
1.0,YES
0.2093,NO
0.3031,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1995,NO
1.0,YES
0.1508,NO
1.0,YES
0.3519,NO
0.2377,NO
0.4856,NO
0.3519,NO
1.0,YES
0.3519,NO
0.4367,YES
0.3229,NO
0.10300000000000001,NO
0.6109,YES
1.0,YES
1.0,YES
0.6109,YES
0.2231,NO
0.081,NO
0.6109,YES
0.2629,NO
0.6109,YES
0.1729,NO
0.2531,NO
0.1929,NO
0.1003,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1156,NO
1.0,YES
0.1677,NO
0.1461,NO
0.2985,NO
0.1556,NO
0.6109,YES
0.2509,NO
0.433,YES
0.4042,NO
0.0394,NO
0.2784,NO
0.3949,NO
0.2904,NO
0.4627,NO
0.4356,NO
0.08199999999999999,NO
0.6384,NO
0.2736,NO
0.3096,NO
0.2082,NO
1.0,YES
1.0,YES
0.622,YES
0.1649,NO
0.1725,NO
0.1593,NO
0.1859,NO
0.2378,NO
0.2904,NO
0.2363,NO
0.3202,NO
0.3189,NO
0.2363,NO
0.2654,NO
0.2363,NO
0.4702,NO
1.0,YES
1.0,YES
0.2856,NO
0.1921,NO
0.1989,NO
0.1989,NO
0.519,YES
0.6779999999999999,YES
0.1989,NO
0.18100000000000002,NO
0.1989,NO
0.1784,NO
0.2127,NO
0.23399999999999999,NO
0.1608,NO
0.5669,YES
0.1036,NO
1.0,YES
0.1921,NO
0.5838,YES
0.1513,NO
0.2608,NO
0.1704,NO
0.1354,NO
0.2608,NO
0.1989,NO
0.2608,NO
0.1084,NO
0.3229,NO
0.0547,NO
0.6207,YES
1.0,YES
1.0,YES
0.6207,YES
0.2135,NO
0.0823,NO
0.6207,YES
0.2629,NO
0.6207,YES
0.1729,NO
0.2926,NO
0.2642,NO
0.2212,NO
0.1349,NO
1.0,YES
0.0956,NO
1.0,YES
0.1064,NO
1.0,YES
0.1809,NO
0.1597,NO
0.3014,NO
0.2467,NO
0.6207,YES
0.2509,NO
0.3775,YES
0.7969,YES
1.0,YES
0.3473,NO
0.2576,NO
0.275,NO
0.275,NO
0.7773,YES
0.57,YES
0.275,NO
0.1725,NO
0.275,NO
0.1102,NO
0.1741,NO
0.3413,NO
0.132,NO
0.8269,YES
0.177,NO
1.0,YES
0.166,NO
0.504,YES
0.1607,NO
0.1769,NO
0.1823,NO
0.1522,NO
0.0845,NO
0.275,NO
0.1382,NO
0.1201,NO
0.32,NO
0.2582,NO
0.2287,NO
0.5644,NO
0.31,NO
0.2707,NO
0.3258,NO
0.1779,NO
0.2269,NO
1.0,YES
0.2269,NO
0.5949,YES
0.2977,NO
0.3673,NO
0.2504,NO
0.3282,NO
0.4327,NO
0.2582,NO
0.3529,NO
0.2072,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.2458,NO
1.0,YES
1.0,YES
0.2856,NO
0.2061,NO
0.2061,NO
0.1546,NO
0.8057,YES
0.6779999999999999,YES
0.1546,NO
0.1128,NO
0.1546,NO
0.1189,NO
0.2289,NO
0.2534,NO
0.1463,NO
0.8057,YES
0.1835,NO
1.0,YES
0.2061,NO
0.5838,YES
0.1624,NO
0.0711,NO
0.075,NO
0.1274,NO
0.1128,NO
0.2154,NO
0.1724,NO
0.1076,NO
0.3765,NO
0.3765,NO
0.414,NO
0.2698,NO
0.2698,NO
0.3335,NO
0.2831,NO
0.2553,NO
0.2165,NO
0.6940000000000001,YES
0.2156,NO
0.5949,YES
0.2956,NO
0.3673,NO
0.2234,NO
0.2425,NO
0.2698,NO
0.3765,NO
0.2698,NO
0.2286,NO
0.2698,NO
1.0,YES
0.6533,YES
0.3698,YES
1.0,YES
0.414,NO
1.0,YES
0.1604,NO
