50Traced_NONETRACED_MAX_MULTI_LSA_14_MAX,Associated
0.1702,NO
0.3575,NO
0.3575,NO
0.3575,NO
0.1698,NO
0.5962,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.3369,NO
0.462,NO
0.4856,NO
0.1018,NO
1.0,YES
0.2377,NO
0.4367,YES
0.27,NO
0.1089,NO
0.4316,YES
1.0,YES
1.0,YES
0.5022,YES
0.2651,NO
0.1414,NO
0.4664,YES
0.3816,NO
0.433,YES
0.3569,NO
0.2305,NO
0.3376,NO
0.1762,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1414,NO
1.0,YES
0.3984,NO
0.3623,NO
0.3056,NO
0.1856,NO
0.6109,YES
0.3984,NO
0.4316,YES
0.3471,NO
0.19,NO
0.2636,NO
0.3716,NO
0.2654,NO
0.4627,NO
0.1869,NO
0.1963,NO
0.2725,NO
0.1291,NO
0.301,NO
0.1088,NO
1.0,YES
1.0,YES
1.0,YES
0.1869,NO
0.3171,NO
0.1869,NO
0.2904,NO
0.2378,NO
0.2904,NO
0.1707,NO
0.1226,NO
0.1559,NO
0.0722,NO
0.3647,NO
0.3398,NO
0.4784,NO
0.3186,YES
0.408,YES
0.3151,NO
0.1921,NO
0.1921,NO
0.1893,NO
1.0,YES
0.3186,YES
0.1893,NO
0.18100000000000002,NO
0.1084,NO
0.2608,NO
0.2127,NO
0.3413,NO
0.2592,NO
1.0,YES
0.2044,NO
1.0,YES
0.1921,NO
0.504,YES
0.175,NO
0.2608,NO
0.2289,NO
0.2608,NO
0.1354,NO
0.2189,NO
0.1468,NO
0.1893,NO
0.3011,NO
0.0835,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.2033,NO
0.1474,NO
0.5227,YES
0.3027,NO
0.4491,YES
0.1702,NO
0.2926,NO
0.3565,NO
0.3565,NO
0.1476,NO
0.7669,YES
0.154,NO
1.0,YES
0.1474,NO
1.0,YES
0.3369,NO
0.462,NO
0.4856,NO
0.1215,NO
1.0,YES
0.1895,NO
0.4367,YES
1.0,YES
0.408,YES
0.3473,NO
0.2044,NO
0.1473,NO
0.295,NO
1.0,YES
1.0,YES
0.2011,NO
0.1725,NO
0.1537,NO
0.2321,NO
0.2938,NO
0.3413,NO
0.3062,NO
1.0,YES
0.2044,NO
1.0,YES
0.151,NO
1.0,YES
0.1607,NO
0.2321,NO
0.2289,NO
0.2321,NO
0.1206,NO
0.2205,NO
0.1823,NO
0.2011,NO
0.2425,NO
0.0879,NO
0.2809,NO
0.5644,NO
0.31,NO
0.4162,NO
0.2155,NO
0.2425,NO
0.3138,NO
0.9462,YES
0.2193,NO
0.5249,YES
0.3551,NO
0.3627,NO
0.3627,NO
0.3282,NO
0.2151,NO
0.318,NO
0.2269,NO
0.2425,NO
0.2269,NO
1.0,YES
1.0,YES
1.0,YES
0.2911,YES
0.314,NO
1.0,YES
0.2458,NO
0.8165,YES
0.408,YES
0.3151,NO
0.2067,NO
0.2067,NO
0.1803,NO
1.0,YES
0.8165,YES
0.1287,NO
0.1313,NO
0.0939,NO
0.1128,NO
0.196,NO
0.3413,NO
0.2341,NO
1.0,YES
0.2044,NO
1.0,YES
0.2067,NO
0.8057,YES
0.2067,NO
0.1388,NO
0.2289,NO
0.1388,NO
0.1107,NO
0.2189,NO
0.1388,NO
0.11199999999999999,NO
0.2906,NO
0.1196,NO
0.5722,NO
0.3822,NO
0.2888,NO
0.6333,NO
0.4164,NO
0.2906,NO
0.2422,NO
1.0,YES
0.2676,NO
1.0,YES
0.2438,NO
0.3824,NO
0.2176,NO
0.2932,NO
0.3984,NO
0.2932,NO
0.3844,NO
0.2906,NO
0.3438,NO
1.0,YES
0.6471,YES
0.8236,YES
0.3631,YES
0.2888,NO
0.7756,YES
0.3251,NO
