50Traced_NONETRACED_MAX_MULTI_VSM_46_MEDIAN,Associated
0.5554,NO
0.3773,NO
0.3773,NO
0.5177,NO
0.3773,NO
1.0,YES
0.4015,NO
1.0,YES
0.3229,NO
0.0804,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3189,NO
0.1184,NO
0.5227,YES
0.1268,NO
1.0,YES
0.1729,NO
0.3031,NO
0.42,NO
0.3002,NO
0.1493,NO
1.0,YES
0.1669,NO
1.0,YES
0.1347,NO
1.0,YES
0.1827,NO
0.462,NO
0.2456,NO
0.0949,NO
0.5820000000000001,YES
0.4382,NO
1.0,YES
0.9153,YES
0.0976,YES
0.3634,NO
0.1571,NO
0.1459,NO
0.2796,NO
0.2791,YES
0.6779999999999999,YES
0.2796,NO
0.2273,NO
0.2796,NO
0.0839,NO
0.4228,NO
0.3133,NO
0.4228,NO
0.6735,YES
0.0987,NO
0.904,YES
0.132,NO
0.5838,YES
0.1256,NO
0.1887,NO
0.2273,NO
0.2457,NO
0.1193,NO
0.228,NO
0.2273,NO
0.2796,NO
0.2985,NO
0.1504,NO
1.0,YES
0.5502,YES
0.5502,YES
1.0,YES
0.3377,NO
0.1242,NO
1.0,YES
0.2237,NO
1.0,YES
0.1347,NO
0.373,NO
0.3191,NO
0.2024,NO
0.1441,NO
0.33399999999999996,YES
0.1767,NO
0.5522,YES
0.2433,NO
0.5502,YES
0.2411,NO
0.3092,NO
0.6069,NO
0.242,NO
1.0,YES
0.4951,NO
1.0,YES
0.3203,NO
0.0984,NO
1.0,YES
0.6385,YES
0.6385,YES
1.0,YES
0.2324,NO
0.245,NO
1.0,YES
0.3001,NO
1.0,YES
0.2572,NO
0.3247,NO
0.3058,NO
0.3247,NO
0.3341,NO
0.4064,YES
0.2912,NO
0.5522,YES
0.2433,NO
0.6385,YES
0.4324,NO
0.3611,NO
0.6069,NO
0.2246,NO
0.7476,YES
0.4951,NO
1.0,YES
0.1849,NO
0.1291,NO
1.0,YES
0.4498,YES
0.4498,YES
1.0,YES
0.2287,NO
0.1622,NO
1.0,YES
0.2477,NO
1.0,YES
0.1347,NO
0.259,NO
0.3058,NO
0.21600000000000003,NO
0.2034,NO
0.3273,YES
0.1975,NO
0.5522,YES
0.2433,NO
0.5239,YES
0.2668,NO
0.3423,NO
0.6069,NO
0.2338,NO
0.7476,YES
0.5104,NO
1.0,YES
0.3618,NO
0.1504,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4093,NO
0.1287,NO
1.0,YES
0.2089,NO
1.0,YES
0.1702,NO
0.3232,NO
0.3191,NO
0.21600000000000003,NO
0.1747,NO
0.4942,YES
0.154,NO
0.6036,YES
0.2433,NO
1.0,YES
0.2407,NO
0.462,NO
0.6069,NO
0.242,NO
1.0,YES
0.5104,NO
1.0,YES
0.3229,NO
0.1089,NO
0.44299999999999995,YES
1.0,YES
1.0,YES
0.44299999999999995,YES
0.3189,NO
0.1109,NO
0.2316,YES
0.3405,NO
0.44299999999999995,YES
0.2093,NO
0.3569,NO
0.42,NO
0.3575,NO
0.1698,NO
1.0,YES
0.1669,NO
1.0,YES
0.1508,NO
1.0,YES
0.415,NO
0.415,NO
0.415,NO
0.415,NO
0.2813,YES
0.4382,NO
0.44299999999999995,YES
0.3229,NO
0.10300000000000001,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3189,NO
0.0792,NO
0.5227,YES
0.3268,NO
1.0,YES
0.1729,NO
0.3031,NO
0.42,NO
0.146,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1156,NO
1.0,YES
0.3984,NO
0.462,NO
0.3984,NO
0.3984,NO
0.5820000000000001,YES
0.4382,NO
1.0,YES
0.267,NO
0.1362,NO
0.3341,NO
0.2904,NO
0.2437,NO
0.3341,NO
0.3122,NO
0.1869,NO
0.4623,NO
0.1961,NO
0.3341,NO
0.1493,NO
0.7691,YES
0.57,YES
0.7691,YES
0.1545,NO
0.2904,NO
0.1869,NO
0.2904,NO
0.1869,NO
0.2437,NO
0.1358,NO
0.2463,NO
0.1733,NO
0.1012,NO
0.301,NO
0.1705,NO
0.3341,NO
0.9589,YES
0.408,YES
0.2856,NO
0.2576,NO
0.1989,NO
0.2004,NO
0.7571,YES
1.0,YES
0.1558,NO
0.18100000000000002,NO
0.1989,NO
0.1784,NO
0.2592,NO
0.3413,NO
0.2592,NO
1.0,YES
0.1036,NO
1.0,YES
0.1921,NO
1.0,YES
0.1989,NO
0.2608,NO
0.2456,NO
0.1522,NO
0.1354,NO
0.2673,NO
0.2608,NO
0.1989,NO
0.3011,NO
0.1089,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2294,NO
0.1081,NO
0.5227,YES
0.1109,NO
1.0,YES
0.1702,NO
0.3565,NO
0.3376,NO
0.3565,NO
0.1474,NO
1.0,YES
0.154,NO
1.0,YES
0.1387,NO
1.0,YES
0.3118,NO
0.462,NO
0.3056,NO
0.0851,NO
0.5820000000000001,YES
0.2869,NO
1.0,YES
0.9153,YES
0.408,YES
0.3473,NO
0.2576,NO
0.1462,NO
0.2279,NO
0.7571,YES
1.0,YES
0.2011,NO
0.1611,NO
0.2279,NO
0.1381,NO
0.3062,NO
0.3413,NO
0.3062,NO
0.8269,YES
0.151,NO
1.0,YES
0.151,NO
1.0,YES
0.1607,NO
0.2321,NO
0.2289,NO
0.2011,NO
0.1206,NO
0.228,NO
0.2321,NO
0.2279,NO
0.3496,NO
0.1493,NO
0.2809,NO
0.2168,NO
0.3069,NO
0.6333,NO
0.4164,NO
0.2155,NO
0.4753,NO
0.8204,YES
0.1598,NO
0.3611,YES
0.3627,NO
0.3511,NO
0.3627,NO
0.2425,NO
0.3984,NO
0.2334,NO
0.3844,NO
0.2155,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
0.7756,YES
0.3251,NO
0.7726,YES
0.408,YES
0.2823,NO
0.2576,NO
0.2061,NO
0.2004,NO
0.7571,YES
1.0,YES
0.1462,NO
0.158,NO
0.1546,NO
0.1102,NO
0.1763,NO
0.3413,NO
0.2289,NO
0.8269,YES
0.1756,NO
1.0,YES
0.2061,NO
1.0,YES
0.1756,NO
0.1769,NO
0.2289,NO
0.1522,NO
0.0876,NO
0.2154,NO
0.1432,NO
0.1546,NO
0.3446,NO
0.1493,NO
0.414,NO
0.1778,NO
0.3069,NO
0.414,NO
0.222,NO
0.2932,NO
0.414,NO
0.8204,YES
0.2445,NO
0.4159,YES
0.2853,NO
0.3511,NO
0.3705,NO
0.2906,NO
0.2171,NO
0.3404,NO
0.1201,NO
0.2932,NO
0.16899999999999998,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
0.6992,YES
0.2458,NO
