50Traced_NONETRACED_SUM_SINGLE_VSM_31_MEDIAN,Associated
0.4221,NO
0.4864,NO
0.7681,NO
0.8279,NO
1.521,YES
1.0603,NO
1.4869,YES
0.8332,NO
0.7979,NO
1.719,NO
1.0731,NO
0.9761,NO
1.4059,NO
1.6906,NO
0.6333,NO
1.5068,NO
3.9755,YES
1.3215,NO
3.5276,YES
0.6416,NO
0.8174,NO
0.2425,NO
0.8290000000000001,NO
0.9779,NO
0.6695,NO
0.8823,NO
0.7802,NO
0.1364,NO
3.9824,YES
3.6372,YES
3.1965,YES
2.6853,YES
0.9451,NO
3.8494,YES
1.7506,NO
0.8366,NO
0.4296,NO
1.2518,YES
4.1728,YES
4.8926,YES
1.767,YES
0.9181,NO
0.2454,NO
1.7021,YES
1.5083,NO
1.531,YES
1.4004,NO
1.0735,NO
1.3508,NO
1.1079999999999999,NO
0.3093,NO
5.0923,YES
0.2664,NO
4.7247,YES
0.1962,NO
3.8077,YES
1.7804,NO
1.7838,NO
1.7725,NO
1.5771,NO
1.4526,YES
2.5741,NO
1.5188,YES
0.6695,NO
0.4867,NO
1.3898,NO
0.8983,NO
0.9432,NO
1.4126,NO
1.2962,NO
0.4385,NO
1.3347,NO
2.7428,YES
1.2824,NO
2.3662,YES
0.9391,NO
0.9570000000000001,NO
0.6415,NO
0.5804,NO
1.1274,NO
0.4064,NO
0.6849,NO
0.5706,NO
0.1641,NO
2.9525,YES
2.6451,YES
2.205,YES
2.0967,YES
1.2754,NO
2.8933,YES
1.8218,NO
0.652,NO
0.7436,NO
2.5345,NO
1.5358,NO
1.689,NO
2.4443,NO
1.5232,NO
0.4069,NO
2.5135,NO
3.3522,YES
2.062,NO
3.0763,YES
0.9674,NO
1.0465,NO
0.3267,NO
0.9466,NO
1.6746,NO
0.5184,NO
1.6741,NO
0.8340000000000001,NO
0.7218,NO
3.6251,YES
3.187,YES
3.2468,YES
2.3211,YES
1.7248,NO
3.7733,YES
2.611,NO
0.5877,NO
0.7514,NO
1.9185,NO
1.2277,NO
1.1441,NO
1.6193,NO
1.5811,NO
0.3873,NO
1.8731,NO
3.9523,YES
1.5285,NO
3.602,YES
1.2681,NO
1.4757,NO
0.8266,NO
0.7199,NO
1.1846,NO
0.4513,NO
0.9959,NO
0.5738,NO
0.2975,NO
3.9561,YES
3.6226,YES
3.2689,YES
2.7548,YES
1.0737,NO
3.926,YES
2.2625,NO
0.5248,NO
0.5104,NO
1.3757,NO
1.4227,NO
1.4052,NO
1.1317,NO
1.2744,NO
0.2645,NO
1.1609,NO
3.8014,YES
0.99,NO
3.4534,YES
1.0868,NO
1.3848,NO
0.8325,NO
0.531,NO
1.3161,NO
0.2422,NO
0.8295,NO
0.1915,NO
0.4384,NO
3.6642,YES
3.4997,YES
3.0923,YES
2.6171,YES
0.5559,NO
3.7877,YES
1.6164,NO
1.0938,NO
1.5493,NO
6.0978,YES
1.3453,YES
1.9732,YES
5.4437,YES
1.0079,NO
0.9813,NO
5.874,YES
0.0974,NO
5.7685,YES
0.5414,NO
2.4771,NO
1.3319999999999999,NO
1.3282,NO
0.8320000000000001,NO
2.4892,YES
0.6122,NO
3.0492,YES
1.5603,NO
1.3565,YES
1.4038,NO
1.1124,NO
1.7111,NO
1.5906,NO
5.4252,YES
2.1527,NO
6.1188,YES
0.596,NO
1.1079,NO
5.0994,YES
0.7879999999999999,NO
1.1162,NO
4.5679,YES
0.7151,NO
0.629,NO
5.0971,YES
0.191,NO
4.9868,YES
0.6071,NO
2.5247,NO
1.3175,NO
1.2998,NO
0.4961,NO
1.8357,NO
0.159,NO
2.0639,NO
0.8989,NO
0.8138,NO
1.2493,NO
1.0514,NO
1.2805,NO
1.4197,NO
4.5323,YES
1.9192,NO
5.4232,YES
0.799,NO
0.589,NO
3.352,YES
4.1506,YES
4.9994,YES
3.1632,YES
0.9124,NO
0.2308,NO
3.0883,YES
1.6137,NO
2.9603,YES
1.8224,NO
1.4786,NO
1.4344,NO
1.156,NO
0.6726,NO
4.8689,YES
0.1743,NO
5.4633,YES
0.4917,NO
4.102,YES
2.0224,NO
1.8559999999999999,NO
2.9896,NO
1.6869999999999998,NO
2.2771,YES
2.7998,NO
3.2313,YES
0.4588,NO
0.7394,NO
3.1316,YES
0.5634,NO
1.3622,NO
3.0272,YES
0.5957,NO
0.4415,NO
3.7458,YES
0.159,NO
3.3894,YES
0.2301,NO
1.7585,NO
0.6371,NO
0.8464,NO
0.2274,NO
2.1135,NO
0.1654,NO
2.3371,NO
0.4518,NO
1.1034,NO
0.9721,NO
0.4697,NO
0.4143,NO
0.9772,NO
3.2982,YES
1.3828,NO
3.3478,YES
0.8813,NO
0.9998,NO
1.6586,YES
3.3915,YES
4.3246,YES
1.7201,YES
0.6528,NO
0.605,NO
2.2164,YES
0.5677,NO
1.742,YES
0.7383,NO
1.0837,NO
1.5625,NO
1.2836,NO
0.4773,NO
4.6289,YES
0.5086,NO
4.5068,YES
0.7179,NO
3.6781,YES
0.7755,NO
0.7642,NO
1.2492,NO
1.2088,NO
1.4278,YES
1.3217,NO
1.7657,YES
2.3754,YES
3.4383,YES
2.1503,NO
0.1548,NO
0.4655,NO
1.3212,NO
3.4556,YES
2.1949,YES
1.4467,NO
0.9295,NO
1.2643,NO
1.1065,NO
1.5389,NO
1.4718,NO
1.2568,NO
2.4557,YES
0.6301,NO
3.0623,YES
0.4613,NO
3.3172,YES
0.2918,NO
1.0042,NO
0.7249,NO
1.2295,NO
1.1869,NO
1.2702,NO
1.101,NO
2.1241,NO
0.5972,NO
1.2053,NO
5.8663,YES
1.2009,YES
1.7786,YES
5.2733,YES
0.6769,NO
0.6229,NO
6.0066,YES
0.3709,NO
5.8362,YES
0.7676,NO
2.3679,NO
1.035,NO
1.0749,NO
0.5894,NO
2.4547,YES
0.2176,NO
3.0324,YES
1.0336,NO
1.1616,YES
1.6359,NO
1.3352,NO
1.6257,NO
1.7404,NO
5.3175,YES
2.3574,NO
5.8679,YES
1.088,NO
1.4186,NO
5.6674,YES
1.817,YES
2.1786,YES
4.6962,YES
1.0701,NO
0.8342,NO
5.0797,YES
1.167,NO
5.5447,YES
1.2668,NO
2.3394,NO
1.1129,NO
1.3154,NO
0.8325,NO
2.7311,YES
0.5005,NO
2.7358,YES
1.1337,NO
1.2023,YES
2.2642,NO
2.2162,NO
2.2724,NO
2.279,NO
4.95,YES
2.9709,NO
5.6295,YES
0.8064,NO
1.1235,NO
6.4319,YES
1.6787,YES
2.3462,YES
5.9419,YES
0.6414,NO
0.6123,NO
6.0972,YES
0.1102,NO
6.1941,YES
0.5295,NO
1.9931,NO
0.618,NO
0.6723,NO
0.6311,NO
2.7102,YES
0.2926,NO
3.3845,YES
1.2123,NO
1.4062,YES
1.5839,NO
1.3634,NO
1.7298,NO
1.6485,NO
5.9042,YES
2.5833,NO
6.0743,YES
0.7341,NO
1.0675,NO
5.8175,YES
1.5971,YES
1.9747,YES
5.1432,YES
0.6959,NO
0.5449,NO
5.3075,YES
0.2809,NO
5.5866,YES
0.7242,NO
2.2035,NO
0.8771,NO
0.9848,NO
0.6256,NO
2.354,YES
0.18600000000000003,NO
3.0492,YES
0.8937,NO
1.2496,YES
1.5202,NO
1.4903,NO
1.7407,NO
1.5952,NO
5.1563,YES
2.4191,NO
5.6437,YES
0.7434,NO
0.7614,NO
1.5959,YES
4.1563,YES
4.4434,YES
1.5796,YES
0.9468,NO
0.299,NO
1.9724,YES
0.9420000000000001,NO
2.0313,YES
1.1367,NO
1.4391,NO
1.7069999999999999,NO
1.6855,NO
0.6805,NO
4.6530000000000005,YES
0.4367,NO
4.6373,YES
0.4071,NO
3.6906,YES
0.935,NO
1.2734,NO
1.8541,NO
1.1727,NO
1.3982,YES
1.6004,NO
1.9149,YES
0.6643,NO
0.3434,NO
1.4926,YES
3.7854,YES
4.3844,YES
1.9972,YES
0.6514,NO
0.2396,NO
2.147,YES
0.6148,NO
1.9703,YES
0.7954,NO
0.5391,NO
0.763,NO
0.6179,NO
0.5088,NO
4.5361,YES
0.2697,NO
4.6849,YES
0.3781,NO
3.4962,YES
0.9139,NO
0.9869,NO
1.354,NO
0.92,NO
1.7698,YES
1.5599,NO
1.4551,YES
0.4698,NO
0.8859999999999999,NO
1.2794,NO
0.5946,NO
0.903,NO
1.1534,NO
0.7525,NO
0.5394,NO
1.6883,NO
0.1784,NO
1.2763,NO
0.4511,NO
2.2493,YES
2.2317,YES
2.1301,YES
0.3823,NO
1.3063,NO
0.2956,NO
1.1482,NO
0.4755,NO
0.8548,NO
0.2384,NO
0.1324,NO
0.6605,NO
0.6958,NO
1.0568,NO
0.3832,NO
2.2366,NO
1.5905,YES
2.6015,YES
0.7608,NO
0.3358,NO
0.3419,NO
0.2558,NO
2.5679,YES
1.5216,YES
0.3928,NO
0.6515,NO
0.3151,NO
0.6339,NO
0.4234,NO
0.4738,NO
0.3461,NO
2.1721,YES
0.6182,NO
2.43,YES
0.3317,NO
2.4117,YES
0.2735,NO
0.5686,NO
0.5803,NO
0.4636,NO
0.7028,NO
0.3997,NO
0.6406,NO
0.4927,NO
0.5856,NO
0.2072,NO
1.8065,YES
3.6803,YES
4.393,YES
2.273,YES
0.5673,NO
0.1042,NO
2.1754,YES
0.3673,NO
2.0303,YES
0.6017,NO
0.9018,NO
1.0648,NO
1.0068,NO
0.3739,NO
4.49,YES
0.1175,NO
4.5705,YES
0.3705,NO
3.6294,YES
0.7491,NO
0.7095,NO
1.475,NO
0.7967,NO
1.8938,YES
1.3705,NO
1.9441,YES
2.1862,YES
2.3865,YES
1.2026,NO
0.5154,NO
0.5942,NO
0.8712,NO
2.5501,YES
1.9763,YES
0.6713,NO
0.2982,NO
0.8237,NO
0.4567,NO
0.5268,NO
0.5143,NO
0.4637,NO
1.6774,YES
0.635,NO
2.3566,YES
0.5622,NO
2.4314,YES
0.2886,NO
0.369,NO
0.40299999999999997,NO
0.5423,NO
0.5637,NO
1.0247,NO
0.5761,NO
0.9233,NO
0.3404,NO
0.4016,NO
0.6379,NO
1.3134,NO
1.2781,NO
0.3753,NO
0.6822,NO
0.1868,NO
0.8054,NO
2.8226,YES
0.8689,NO
2.4091,YES
0.8078,NO
1.1173,NO
0.7722,NO
0.3376,NO
1.5407,NO
0.1658,NO
0.8897,NO
0.2072,NO
0.5345,NO
2.6643,YES
2.7625,YES
2.1364,YES
2.0963,YES
0.3717,NO
2.7026,YES
1.0832,NO
2.1647,YES
2.4087,YES
0.9773,NO
0.4215,NO
0.4486,NO
0.5996,NO
2.5369,YES
1.9869999999999999,YES
0.4399,NO
0.313,NO
0.5692,NO
0.4334,NO
0.3975,NO
0.4253,NO
0.3489,NO
1.6876,YES
0.5067,NO
2.3726,YES
0.4364,NO
2.4009,YES
0.2195,NO
0.3269,NO
0.3733,NO
0.4482,NO
0.5037,NO
0.7578,NO
0.4768,NO
0.6516,NO
0.3261,NO
0.3725,NO
1.2904,NO
1.1341,NO
1.1147,NO
0.9557,NO
0.7713,NO
0.1874,NO
1.3276,NO
2.5968,YES
1.3763,NO
2.6224,YES
0.9969,NO
1.3731,NO
1.0443,NO
0.4945,NO
1.1372,NO
0.1137,NO
1.2366,NO
0.2901,NO
0.5954,NO
2.4535,YES
2.5052,YES
2.3303,YES
2.1031,YES
0.7839,NO
2.3608,YES
1.7298,NO
