50Traced_NONETRACED_MAX_RAW_LSA_24_MEDIAN,Associated
0.2985,YES
0.1548,NO
0.0324,NO
0.2465,YES
0.183,NO
1.0,YES
0.1023,NO
0.1977,NO
0.2003,NO
0.1805,NO
0.0818,NO
1.0,YES
0.1025,NO
1.0,YES
0.1481,NO
1.0,YES
0.1516,NO
0.2192,NO
0.1228,NO
0.1116,NO
1.0,YES
0.0808,NO
0.2117,YES
0.4242,YES
0.4144,YES
0.3473,NO
0.1636,NO
0.1636,NO
0.107,NO
0.226,YES
0.4184,YES
0.1401,NO
0.1017,NO
0.1636,NO
0.1058,NO
0.1741,NO
0.1373,NO
0.132,NO
0.4144,YES
0.1636,NO
0.4242,YES
0.1636,NO
0.4242,YES
0.1636,NO
0.0621,NO
0.1173,NO
0.1266,NO
0.0726,NO
0.192,NO
0.1128,NO
0.0906,NO
0.1553,NO
0.0659,NO
0.1377,NO
0.2168,NO
0.1671,NO
0.1226,NO
0.0797,NO
0.0869,NO
0.1921,NO
0.3805,YES
0.1396,NO
0.2884,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.159,NO
0.20600000000000002,NO
0.1658,NO
0.1701,NO
0.2072,NO
0.2083,NO
1.0,YES
0.4206,YES
1.0,YES
0.2884,YES
0.1526,NO
0.2884,YES
0.1358,NO
0.434,YES
0.4286,YES
0.2823,NO
0.1584,NO
0.1295,NO
0.0678,NO
0.1652,YES
0.4499,YES
0.1035,NO
0.1079,NO
0.1295,NO
0.1095,NO
0.1665,NO
0.1472,NO
0.1463,NO
0.4286,YES
0.1295,NO
0.434,YES
0.1295,NO
0.434,YES
0.1295,NO
0.0826,NO
0.0826,NO
0.1274,NO
0.0826,NO
0.1427,NO
0.0826,NO
0.0769,NO
0.2143,NO
0.1727,NO
0.1561,NO
0.1778,NO
0.1705,NO
0.1561,NO
0.1529,NO
0.1098,NO
0.1753,NO
0.4371,YES
0.1705,NO
0.3754,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1714,NO
0.1733,NO
0.2143,NO
0.1705,NO
0.2286,NO
0.1705,NO
0.3848,YES
1.0,YES
1.0,YES
0.3754,YES
0.1937,NO
0.3754,YES
0.1599,NO
