50Traced_NONETRACED_SUM_SINGLE_LSA_43_MEDIAN,Associated
5.7889,YES
0.9126,NO
1.9957,NO
1.1812,NO
1.8462,NO
0.2176,NO
1.926,YES
0.2896,NO
2.3772,YES
0.5147,NO
2.193,YES
0.8737,NO
0.7921,NO
2.3714,NO
1.4209,NO
6.1977,YES
2.5659,NO
5.3299,YES
0.6553,NO
1.2878,NO
5.9871,YES
1.8634,YES
1.9123,YES
5.7414,YES
0.657,NO
0.6222,NO
6.0872,YES
1.7042,NO
5.8983,YES
1.4944,NO
1.7997,NO
0.8921,NO
1.8177,NO
0.2283,NO
2.1212,YES
0.6512,NO
2.4334,YES
1.0606,NO
2.1352,YES
1.3971,NO
1.3233,NO
2.8719,NO
1.7036,NO
6.3786,YES
3.0532,NO
5.1421,YES
0.6059,NO
1.1591,NO
5.7593,YES
2.1612,YES
2.2809,YES
5.7283,YES
0.4296,NO
0.4389,NO
5.9911,YES
0.9438,NO
5.388999999999999,YES
0.9079,NO
1.1674,NO
0.9551,NO
1.239,NO
0.2563,NO
2.5463,YES
0.7124,NO
3.1008,YES
0.7721,NO
2.8165,YES
1.2706,NO
1.0456,NO
2.6093,NO
1.0994,NO
6.4245,YES
3.1919999999999997,NO
5.5329,YES
0.4523,NO
1.3061,NO
6.1006,YES
2.2312,YES
2.2356,YES
5.9297,YES
0.5047,NO
0.2854,NO
6.2388,YES
0.8438,NO
5.7272,YES
0.6416,NO
1.8651,NO
1.2096,NO
1.9034,NO
0.121,NO
2.5216,YES
0.4635,NO
2.9501,YES
0.6686,NO
2.6508,YES
1.0129,NO
0.8275,NO
2.1364,NO
1.0447,NO
6.3467,YES
2.5668,NO
5.8931,YES
0.7107,NO
0.8475,NO
1.5605,YES
4.2632,YES
4.3465,YES
1.5618,YES
0.6767,NO
0.4155,NO
2.0974,YES
1.5762,NO
1.4522,YES
1.2236,NO
1.2623,NO
1.7106,NO
1.5946,NO
0.1698,NO
4.5447,YES
0.4629,NO
4.0669,YES
0.8766,NO
4.5135,YES
1.2699,NO
1.3808,NO
1.8457,NO
1.1243,NO
1.7228,YES
1.8408,NO
1.9004,YES
0.402,NO
0.7776,NO
1.8961,YES
4.1315,YES
4.7266,YES
1.6781,YES
0.1539,NO
0.1974,NO
2.0017,YES
1.0151,NO
1.6078,YES
0.5959,NO
0.5773,NO
0.7631,NO
0.7288,NO
0.2184,NO
4.4982,YES
0.2893,NO
4.5668,YES
0.7672,NO
4.655,YES
0.9402,NO
0.8725,NO
1.6421,NO
0.8414,NO
2.3051,YES
1.7196,NO
1.8723,YES
0.6191,NO
0.9656,NO
1.376,NO
0.7915,NO
0.2395,NO
1.7265,NO
1.4726,NO
0.5177,NO
2.3686,NO
0.7827,NO
1.6272,NO
0.8490000000000001,NO
2.2246,YES
2.2576,YES
2.2514,YES
0.3489,NO
0.0904,NO
0.6033,NO
0.2831,NO
0.4746,NO
0.4419,NO
0.667,NO
0.6857,NO
0.9440000000000001,NO
0.7056,NO
1.1974,NO
0.9173,NO
1.6121,NO
2.2438,YES
1.3121,YES
0.5871,NO
0.9932,NO
0.6602,NO
0.4571,NO
3.3391,YES
2.1783,YES
0.6747,NO
0.5278,NO
0.6129,NO
0.4812,NO
0.6892,NO
0.9926,NO
0.9803,NO
1.4843,YES
0.5842,NO
3.0488,YES
0.5794,NO
3.0064,YES
0.6937,NO
0.6026,NO
0.5033,NO
0.4431,NO
0.4926,NO
0.6718,NO
0.38299999999999995,NO
0.5625,NO
0.3692,NO
0.5214,NO
1.5297,YES
4.3444,YES
4.8287,YES
1.1382,YES
0.2291,NO
0.2315,NO
1.6131,YES
0.8825,NO
1.4472,YES
0.3353,NO
0.6827,NO
0.8236,NO
1.0235,NO
0.1616,NO
4.31,YES
0.221,NO
4.3627,YES
0.9422,NO
4.7505,YES
0.6823,NO
0.5586,NO
1.3435,NO
0.7247,NO
1.9517,YES
1.3730000000000002,NO
1.7502,YES
2.1004,YES
0.643,YES
0.8542,NO
0.7959999999999999,NO
0.6168,NO
0.7305,NO
2.4904,YES
2.1477,YES
0.8656,NO
0.7401,NO
0.875,NO
0.6746,NO
0.4001,NO
0.6505,NO
0.6705,NO
0.8459,YES
0.5136,NO
2.3267,YES
0.5874,NO
2.4219999999999997,YES
0.7140000000000001,NO
0.6878,NO
0.6445,NO
0.872,NO
0.5595,NO
1.0178,NO
0.8225,NO
0.3677,NO
0.47,NO
0.6932,NO
0.5789,NO
1.0276,NO
0.655,NO
0.6168,NO
0.3648,NO
0.1301,NO
0.6958,NO
2.1269,YES
0.34700000000000003,NO
2.504,YES
0.24100000000000002,NO
0.6259,NO
0.2504,NO
0.1932,NO
1.6159999999999999,NO
0.4746,NO
1.1578,NO
0.2521,NO
0.9562,NO
2.0084,YES
2.1761,YES
1.9373,YES
1.8424,YES
0.5613,NO
1.8433,YES
0.6641,NO
2.1622,YES
0.5025,YES
0.6709999999999999,NO
0.3804,NO
0.2965,NO
0.46,NO
2.4389,YES
2.0243,YES
0.6354,NO
0.2449,NO
0.5659,NO
0.2455,NO
0.3788,NO
0.5654,NO
0.5947,NO
0.8056,YES
0.3128,NO
2.3904,YES
0.2963,NO
2.2797,YES
0.3681,NO
0.3628,NO
0.4684,NO
0.3563,NO
0.1343,NO
0.6759999999999999,NO
0.4454,NO
0.6551,NO
0.4953,NO
0.2797,NO
0.6259,NO
0.6178,NO
0.3806,NO
0.6651,NO
0.4593,NO
0.4368,NO
0.7906,NO
1.3875,YES
0.6884,NO
1.7267,YES
0.2438,NO
0.3876,NO
0.2176,NO
0.1376,NO
0.677,NO
0.3209,NO
0.4537,NO
0.3178,NO
0.662,NO
1.0888,YES
1.2603,YES
1.3096,YES
1.4826,YES
0.7444,NO
1.1667,YES
0.3413,NO
