50Traced_NONETRACED_RFSMOTE_SINGLE_LSA_42_SUM,Associated
0.1251996389139643,YES
0.20901326296784947,YES
0.1601972085271856,NO
0.1082563710853413,YES
0.08561905423234498,NO
0.059093118533435185,NO
0.08617457121033262,NO
0.14873967085619053,NO
0.12978265398236233,NO
0.09291021456843275,NO
0.13755989167418928,NO
0.08617457121033262,NO
0.06034303173390737,NO
0.14582320672175542,NO
0.23123394208735504,YES
0.15596139157002983,NO
0.11374210124296924,YES
0.08561905423234498,NO
0.04423303937226582,NO
0.03812235261440178,NO
0.13485174640649952,NO
0.08534129574335117,NO
0.10811749184084439,NO
0.2084577459898618,NO
0.08409138254287896,NO
0.18894521213804594,NO
0.27386987014790637,YES
0.22206791195055897,YES
0.3362960905492674,YES
0.11700576348864662,YES
0.1272133879591695,NO
0.17880702728977152,YES
0.1130477050204847,NO
0.09311853343517812,NO
0.046593986528713285,NO
0.12881049927088395,NO
0.15582251232553293,NO
0.1353378237622387,NO
0.11978334837858483,NO
0.11013124088604957,NO
0.0768002222067912,NO
0.11478369557669607,NO
0.24171932504687174,YES
0.12013054648982709,NO
0.1378376501631831,YES
0.149572946323172,NO
0.134921186028748,NO
0.1325602388723005,NO
0.027775848899381988,NO
0.09145198250121518,NO
0.028956322477605722,NO
0.07700854107353657,NO
0.12596347475869732,NO
0.09041038816748838,NO
0.27359211165891256,YES
0.23581695715575304,YES
0.18755641969307685,YES
0.17894590653426845,YES
0.14637872369974306,NO
0.1322824803833067,YES
0.07430039580584683,NO
0.043677522394278176,NO
0.04277480730504827,NO
0.06818970904798279,NO
0.19359766682869245,NO
0.09228525796819666,NO
0.05256579404208042,NO
0.03520588847996667,NO
0.030136796055829456,NO
0.09186862023470593,NO
0.2985209360461079,YES
0.03534476772446358,NO
0.15616971043677522,YES
0.140268036941879,NO
0.1354072633844872,NO
0.1351989445177418,NO
0.052149156308589684,NO
0.06506492604680231,NO
0.05041316575237831,NO
0.06089854871189501,NO
0.11138115408652177,NO
0.09860426359280605,NO
0.22734532324144155,YES
0.22255398930629816,YES
0.2112353308798,YES
0.08048052218595932,YES
0.088674397611277,NO
0.07152281091590862,YES
0.06194014304562184,NO
0.06742587320324978,NO
0.024512186653704606,NO
0.34698979237552946,YES
0.7869592389417402,YES
0.07839733351850567,YES
0.1908895215610027,YES
0.14853135198944517,NO
0.06714811471425595,NO
0.21998472328310534,YES
0.06082910908964656,NO
0.2215818345948198,YES
0.06673147698076522,NO
0.14117075203110896,NO
0.09707659190334006,NO
0.09554892021387404,NO
0.0558294562877578,NO
0.0621484619123672,YES
0.05395458648704951,NO
0.1576973821262412,YES
0.14103187278661203,NO
0.08492465800986043,YES
0.08145267689743768,NO
0.04874661481841539,NO
0.20324977432122768,NO
0.07652246371779738,NO
0.22922019304214983,YES
0.1679050065967641,NO
0.1376987709186862,YES
0.1181167974446219,NO
0.10061801263801126,NO
0.242830359002847,YES
0.14290674258732033,NO
0.09978473717102979,NO
0.28199430595097563,YES
0.12006110686757863,NO
0.06937018262620652,NO
0.37150197902923404,YES
0.1258245955142004,NO
0.2974099020901326,YES
0.0992986598152906,NO
0.21984584403860843,NO
0.21561002708145266,NO
0.17707103673356014,NO
0.11193667106450943,NO
0.14526768974376777,NO
0.09027150892299146,NO
0.2482466495382265,NO
0.09395180890215958,NO
0.17630720088882715,NO
0.13144920491632525,NO
0.11707520311089509,NO
0.25477397402958124,NO
0.12631067286993958,NO
0.2566488438302896,YES
0.22644260815221162,NO
0.19276439136171097,YES
0.04860773557391848,NO
0.018470939518089022,NO
0.16505798208457745,YES
0.18720922158183456,YES
0.1481841538782029,YES
0.14686480105548225,YES
0.07881397125199639,NO
0.026109297965419064,NO
0.18755641969307685,YES
0.15485035761405458,NO
0.17429345184362194,YES
0.0692313033817096,NO
0.1574196236372474,NO
0.1363099784737171,NO
0.1354072633844872,NO
0.02485938476494688,NO
0.11783903895562808,YES
0.02388723005346851,NO
0.18068189709047983,YES
0.0781890146517603,NO
0.12603291438094574,YES
0.15964169154919797,NO
0.13978195958613984,NO
0.19700020831886672,NO
0.07339768071661691,NO
0.16193319908339698,YES
0.1292271370043747,NO
0.13068536907159226,YES
0.10679813901812374,NO
0.1074925352406083,NO
0.2626900909659051,YES
0.11554753142142907,NO
0.10770085410735365,NO
0.2846330115964169,YES
0.10992292201930422,NO
0.09943753905978751,NO
0.322199847232831,YES
0.10360391639469482,NO
0.3355322547045344,YES
0.09429900701340185,NO
0.14901742934518433,NO
0.10027081452676898,NO
0.08186931463092842,NO
0.11645024651065898,NO
0.13943476147489758,NO
0.10804805221859592,NO
0.24019165335740575,NO
0.0558294562877578,NO
0.17811263106728698,NO
0.14721199916672453,NO
0.11568641066592598,NO
0.2640788834108742,NO
0.14318450107631414,NO
0.2723421984584404,YES
0.242066523158114,NO
0.21810985348239706,YES
0.02562322060967988,NO
0.005971807513367127,NO
0.03097007152281091,YES
0.12978265398236233,YES
0.08006388445246858,YES
0.029720158322338725,YES
0.020206930074300394,NO
0.0,NO
0.0768002222067912,YES
0.07318936184987154,NO
0.02333171307548087,YES
0.06221790153461565,NO
0.11193667106450943,NO
0.11353378237622389,NO
0.8115408652176933,NO
0.03708075828067496,NO
0.10790917297409904,YES
0.03583084508020277,NO
0.09964585792653288,YES
0.08673008818832025,NO
0.07735573918477884,YES
0.0036108603569196583,NO
0.04277480730504827,NO
0.04166377334907299,NO
0.017498784806610653,NO
0.03985834317061315,YES
0.01944309422956739,NO
0.03742795639191723,YES
0.20318033469897923,YES
0.7210610374279565,YES
0.24553850427053675,NO
0.1006874522602597,NO
0.09450732588014722,NO
0.0977709881258246,NO
0.15943337268245258,YES
0.9440316644677453,YES
0.09068814665648219,NO
0.04583015068398029,NO
0.0985348239705576,NO
0.03971946392611625,NO
0.14117075203110896,NO
0.10429831261717937,NO
0.09360461079091731,NO
0.7461981806818971,YES
0.05916255815568364,NO
0.161169363238664,YES
0.011249218804249707,NO
0.20047218943128947,YES
0.019373654607318935,NO
0.06402333171307548,NO
0.05756544684396918,NO
0.08061940143045623,NO
0.0760363863620582,NO
0.14436497465453788,NO
0.09735435039233387,NO
0.06235678077911257,NO
0.05145476008610514,NO
0.03985834317061315,NO
0.900631900562461,YES
0.7677244635789181,YES
0.7432817165474621,YES
0.21304076105825984,YES
0.05346850913131033,NO
0.040205541281855425,NO
0.3720574960072217,YES
0.058329282688702175,NO
0.2550517325185751,YES
0.046316228039719465,NO
0.20443024789945144,NO
0.12283869175751684,NO
0.13374071245052427,NO
0.05152419970835359,NO
0.7658495937782099,YES
0.0468717450177071,NO
0.20165266300951323,YES
0.050204846885632946,NO
0.12992153322685923,YES
0.087146725921811,NO
0.058607041177695995,NO
0.20311089507673077,NO
0.07492535240608292,NO
0.19915283660856883,YES
0.17519616693285187,NO
0.24533018540379137,YES
0.07499479202833137,NO
0.026109297965419064,NO
0.2901881813762933,YES
0.1469342406777307,YES
0.1325602388723005,YES
0.1645024651065898,YES
0.1454065689882647,NO
0.07409207693910146,NO
0.20394417054371222,YES
0.12415804458023748,NO
0.19609749322963682,YES
0.06874522602597041,NO
0.15130893687938338,NO
0.11561697104367753,NO
0.11429761822095688,NO
0.05902367891118672,NO
0.09874314283730297,YES
0.0544406638427887,NO
0.15061454065689883,YES
0.12985209360461078,NO
0.10249288243871954,YES
0.14137907089785431,NO
0.12138045969029927,NO
0.20179154225401014,NO
0.0849940976321089,NO
0.20422192903270606,YES
0.15575307270328448,NO
0.14158738976459967,YES
0.08638289007707799,NO
0.06950906187070342,NO
0.35844733004652457,YES
0.8002916464134436,YES
0.1317964030275675,YES
0.22213735157280742,YES
0.15082285952364416,NO
0.10582598430664539,NO
0.22734532324144155,YES
0.06971738073744879,NO
0.2640788834108742,YES
0.0641622109575724,NO
0.09617387681411013,NO
0.0530518713978196,NO
0.03687243941392959,NO
0.1344351086730088,NO
0.10999236164155267,YES
0.13033817096034997,NO
0.2308173043538643,YES
0.11631136726616209,NO
0.1677661273522672,YES
0.11499201444344143,NO
0.08353586556489133,NO
0.24449690993680995,NO
0.1122838691757517,NO
0.23290049302131796,YES
0.21949864592736615,NO
0.17234914242066524,YES
0.04242760919380599,NO
0.044024720505520455,NO
0.9024373307409209,YES
0.06895354489271578,YES
0.03937226581487397,YES
0.19741684605235746,YES
0.03930282619262552,NO
0.031803346989792376,NO
0.35629470175682243,YES
0.06284285813485176,NO
0.2434553156030831,YES
0.0543017845982918,NO
0.19172279702798414,NO
0.08089715991945004,NO
0.0971460315255885,NO
0.06589820151378377,NO
0.06478716755780849,YES
0.06374557322408166,NO
0.20609679883341434,YES
0.037566835636414136,NO
0.1422817859870842,YES
0.08186931463092842,NO
0.049649329907645305,NO
0.21088813276855772,NO
0.0692313033817096,NO
0.2029025762099854,YES
0.1576973821262412,NO
0.28921602666481494,YES
0.07311992222762308,NO
0.05603777515450316,NO
0.06457884869106313,YES
0.9352128324421916,YES
0.17727935560030553,YES
0.10027081452676898,YES
0.05846816193319909,NO
0.031664467745295466,NO
0.13464342753975417,YES
0.13006041247135613,NO
0.07138393167141172,YES
0.09166030136796056,NO
0.16596069717380735,NO
0.18283452538018194,NO
0.1683910839525033,NO
0.11110339559752795,NO
0.15054510103465035,YES
0.1076314144851052,NO
0.18380668009166032,YES
0.09790986737032151,NO
0.17741823484480243,YES
0.07693910145128811,NO
0.10520102770640928,NO
0.10506214846191236,NO
0.06388445246857857,NO
0.09874314283730297,YES
0.07555030900631901,NO
0.07700854107353657,YES
0.07659190334004583,NO
0.06471772793556003,NO
0.16957155753072703,YES
0.22130407610582598,YES
0.24484410804805223,YES
0.1732518575098951,YES
0.06131518644538575,NO
0.04819109784042776,NO
0.19575029511839456,YES
0.12068606346781476,NO
0.20422192903270606,YES
0.08638289007707799,NO
0.09374349003541421,NO
0.06513436566905076,NO
0.0419415318380668,NO
0.11992222762308173,NO
0.19713908756336365,YES
0.11624192764391361,NO
0.39094507325880146,YES
0.05513506006527325,NO
0.31220054162905353,YES
0.1096451635303104,NO
0.09464620512464413,NO
0.20047218943128947,NO
0.08679952781056871,NO
0.16533574057357128,YES
0.15276716894660092,NO
0.15603083119227829,YES
0.05499618082077634,NO
0.02055412818554267,NO
0.08909103534476773,NO
0.13957364071939446,NO
0.04013610165960697,NO
0.05964863551142281,NO
0.06006527324491355,NO
0.02340115269772932,NO
0.17318241788764668,NO
0.08284146934240677,NO
0.04770502048468857,NO
0.06624539962502604,NO
0.9809735435039233,YES
0.9214637872369975,YES
0.9610443719186168,YES
0.04638566766196792,NO
0.042566488438302894,NO
0.04853829595167002,NO
0.030067356433581004,NO
0.10089577112700507,NO
0.046663426150961744,NO
0.02534546212068606,NO
0.04492743559475037,NO
0.06360669397958475,NO
0.03076175265606555,NO
0.11020068050829805,NO
0.03076175265606555,NO
0.1393653218526491,NO
0.07923060898548712,YES
0.888271647802236,YES
0.18429275744739948,NO
0.10797861259634749,NO
0.049718769529893764,NO
0.03645580168043886,NO
0.916047496701618,YES
0.7743212276925214,YES
0.06041247135615582,NO
0.09867370321505452,NO
0.030206235678077908,NO
0.11707520311089509,NO
0.10853412957433511,NO
0.09763210888132769,NO
0.10165960697173808,NO
0.20672175543365043,YES
0.034650371501979034,NO
0.11922783140059719,YES
0.01652663009513228,NO
0.25255190611763073,YES
0.05409346573154642,NO
0.07395319769460454,NO
0.022220679119505586,NO
0.08721616554405943,NO
0.05902367891118672,NO
0.09089646552322755,NO
0.050204846885632946,NO
0.055273939309770155,NO
0.02208179987500868,NO
0.002291507534199014,NO
0.07673078258454274,YES
0.19359766682869245,YES
0.19311158947295326,YES
0.08304978820915214,YES
0.027775848899381988,NO
0.0028470245121866534,NO
0.1320047218943129,YES
0.07020345809318798,NO
0.08964655232275537,YES
0.06235678077911257,NO
0.13047705020484687,NO
0.1130477050204847,NO
0.11853343517811264,NO
0.007360599958336228,NO
0.1406152350531213,YES
0.006943962224845499,NO
0.23873342129018818,YES
0.06534268453579613,NO
0.1895007291160336,YES
0.022776196097493227,NO
0.020068050829803483,NO
0.07846677314075412,NO
0.019095896118325115,NO
0.08756336365530171,YES
0.049302131796403026,NO
0.07089785431567253,YES
0.23331713075480867,YES
0.7059231997777933,YES
0.2343587250885355,NO
0.10117352961599889,NO
0.056107214776751624,NO
0.06749531282549823,NO
0.8445246857857094,YES
0.9781265189917369,YES
0.07034233733768488,NO
0.06381501284633012,NO
0.060551350600652726,NO
0.06666203735851678,NO
0.11408929935421153,NO
0.08853551836678009,NO
0.08485521838761198,NO
0.07221720713839316,YES
0.04638566766196792,NO
0.21831817234914241,YES
0.013818484827442537,NO
0.22977571002013747,YES
0.020068050829803483,NO
0.03631692243594195,NO
0.04596902992847719,NO
0.0811054787861954,NO
0.043608082772029724,NO
0.12651899173668493,NO
0.07152281091590862,NO
0.049649329907645305,NO
0.07916116936323866,NO
0.03895562808138324,NO
0.06200958266787028,NO
0.14374001805430178,NO
0.058537601555447544,NO
0.0783278938962572,NO
0.04853829595167002,NO
0.05353794875355879,NO
0.12658843135893338,NO
0.14033747656412748,YES
0.05187139781959587,NO
0.1295048954933685,YES
0.1605444066384279,NO
0.175821123533088,NO
0.16707173112978266,NO
0.09138254287896674,NO
0.06145406568988265,NO
0.10832581070758976,NO
0.0857579334768419,NO
0.1370738143184501,NO
0.09867370321505452,NO
0.7727935560030554,YES
0.08513297687660579,YES
0.10297895979445872,YES
0.12700506909242412,YES
0.08888271647802237,NO
0.060551350600652726,YES
0.07582806749531283,NO
0.24401083258107076,YES
0.7214776751614471,YES
0.18922297062703977,NO
0.1031872786612041,NO
0.03833067148114715,NO
0.040274980904103884,NO
0.8023053954586488,YES
1.0,YES
0.05895423928893828,NO
0.06812026942573432,NO
0.037983473369904874,NO
0.0692313033817096,NO
0.10881188806332895,NO
0.09541004096937712,NO
0.09478508436914104,NO
0.775154503159503,YES
0.029859037566835635,NO
0.2564405249635442,YES
0.016040552739393095,NO
0.24158044580237484,YES
0.0362474828136935,NO
0.026317616832164433,NO
0.02492882438719533,NO
0.08166099576418305,NO
0.040483299770849246,NO
0.09228525796819666,NO
0.04902437330740921,NO
0.046593986528713285,NO
0.09193805985695437,NO
0.03576140545795431,NO
0.0962433164363586,NO
0.11665856537740436,NO
0.06437052982431775,NO
0.10047913339351434,NO
0.09936809943753906,NO
0.06943962224845497,NO
0.11492257482119299,NO
0.11867231442260955,YES
0.08624401083258108,NO
0.8832719950003473,YES
0.1624887160613846,NO
0.1588084160822165,NO
0.1442955350322894,NO
0.049232692174154574,NO
0.06069022984514964,NO
0.0530518713978196,NO
0.049788209152142215,NO
0.15193389347961947,NO
0.04902437330740921,NO
0.7550864523296993,YES
0.06610652038052912,YES
0.7734879522255399,YES
0.8772307478647315,YES
0.1276994653149087,NO
0.7675161447121728,YES
0.06624539962502604,NO
