50Traced_NONETRACED_SUM_RAW_LSA_37_MAX,Associated
0.2256,NO
0.5389,NO
0.2019,NO
0.2049,NO
1.7845,YES
2.8967,YES
1.8130000000000002,YES
2.6648,YES
0.4125,NO
0.9223,YES
0.3671,NO
0.4309,NO
0.2575,NO
0.7147,YES
0.9138,YES
0.4074,YES
0.4883,YES
0.3183,NO
0.1394,NO
0.5894,YES
0.2598,NO
0.4858,YES
0.1459,NO
0.584,NO
0.4402,NO
0.3327,NO
0.1713,NO
0.6411,YES
0.1799,NO
0.9568,YES
0.2009,NO
1.0083,YES
0.2049,NO
0.2206,NO
0.2384,NO
0.1176,NO
0.6106,YES
0.1692,NO
0.6679999999999999,YES
0.4418,NO
0.4217,NO
0.5839,NO
0.4902,NO
0.1963,NO
0.5506,NO
0.7358,NO
0.2716,NO
0.961,NO
1.565,YES
0.3094,NO
2.3362,YES
0.4253,NO
0.4255,NO
0.2033,NO
0.4968,NO
0.3428,NO
0.5332,NO
0.3225,NO
0.4003,NO
0.0989,NO
1.5355,YES
2.3671,YES
1.4865,YES
2.3439,YES
0.5213,NO
0.6456,YES
0.5306,NO
0.4932,NO
0.2762,NO
0.8335,NO
0.8571,NO
0.1651,NO
0.9956,NO
0.6307,NO
0.1682,NO
0.8309,NO
1.3527,YES
0.6779,NO
2.4695,YES
0.4264,NO
0.5108,NO
0.1555,NO
0.3433,NO
0.5672,NO
0.3295,NO
0.865,NO
0.3918,NO
0.3083,NO
1.2357,YES
2.6272,YES
1.8775,YES
2.4748,YES
0.3034,NO
0.9105,YES
0.7632,NO
0.6009,NO
0.3842,NO
0.7408,NO
0.6191,NO
0.2047,NO
0.8270000000000001,NO
0.5649,NO
0.1607,NO
1.046,NO
1.1492,YES
0.6885,NO
1.317,YES
0.2252,NO
0.2936,NO
0.2007,NO
0.3911,NO
0.3372,NO
0.4307,NO
0.3663,NO
0.3599,NO
0.14,NO
1.0401,YES
1.9306,YES
1.0408,YES
1.8812,YES
0.4941,NO
0.5724,YES
0.7113,NO
0.4568,NO
0.3812,NO
0.8595,NO
0.9027,NO
0.2426,NO
0.8226,NO
0.7919,NO
0.2286,NO
0.8397,NO
1.8763,YES
0.5593,NO
3.1259,YES
0.3385,NO
0.4347,NO
0.2045,NO
0.4075,NO
0.5303,NO
0.4181,NO
0.8959999999999999,NO
0.4915,NO
0.4419,NO
1.7641,YES
2.8652,YES
1.7659,YES
2.7101,YES
0.5701,NO
0.8802,YES
0.7484,NO
0.5469,NO
0.0898,NO
4.2989,YES
1.2463,YES
0.4214,YES
2.9397,YES
0.4067,NO
0.3577,NO
5.341,YES
0.6242,NO
3.2828,YES
0.9179,NO
0.9079,NO
1.3009,NO
0.5902,NO
0.2901,NO
1.0301,YES
0.3584,NO
0.975,YES
0.2129,NO
0.7072,YES
0.43,NO
0.7095,NO
1.2145,NO
0.5953,NO
2.5844,YES
0.7173,NO
3.6346,YES
0.5478,NO
0.21600000000000003,NO
2.5637,YES
0.6326,NO
0.2309,NO
1.5831,YES
0.382,NO
0.2915,NO
2.4983,YES
0.2215,NO
1.6661,YES
0.3509,NO
0.4,NO
0.6322,NO
0.2648,NO
0.2891,NO
0.3829,NO
0.303,NO
0.7188,NO
0.2513,NO
0.7804,NO
0.1991,NO
0.3478,NO
0.5542,NO
0.3151,NO
1.3632,YES
0.3359,NO
1.5797,YES
0.5338,NO
0.2597,NO
1.6381,YES
2.4954,YES
0.7462,YES
1.3366,YES
0.2946,NO
0.2898,NO
1.0672,YES
0.2868,NO
0.9946,YES
0.4954,NO
0.9025,NO
0.5627,NO
0.5031,NO
0.3429,NO
1.7335,YES
0.2253,NO
2.5893,YES
0.2718,NO
1.9983,YES
0.2397,NO
0.4947,NO
0.6321,NO
0.2612,NO
1.5212,YES
0.5065,NO
1.7204,YES
0.3056,NO
0.1646,NO
3.1547,YES
0.5671,NO
0.2942,NO
1.7368,YES
0.4687,NO
0.2406,NO
3.2097,YES
0.3525,NO
2.3019,YES
0.6607,NO
0.3908,NO
0.6257,NO
0.1735,NO
0.2283,NO
0.4368,NO
0.2051,NO
0.4774,NO
0.156,NO
0.35600000000000004,NO
0.2218,NO
0.4194,NO
0.8282,NO
0.4501,NO
1.4423,YES
0.3584,NO
2.4329,YES
0.5253,NO
0.375,NO
0.5235,YES
1.9296,YES
0.8664,YES
0.4114,YES
0.4593,NO
0.2432,NO
0.6966,YES
0.1896,NO
0.2438,YES
0.2963,NO
0.5843,NO
0.3093,NO
0.1941,NO
0.2046,NO
1.6699,YES
0.2707,NO
2.5353,YES
0.3224,NO
1.9354,YES
0.3227,NO
0.3157,NO
0.4669,NO
0.391,NO
0.4867,YES
0.4189,NO
0.5754,YES
0.7639,YES
0.8454,YES
0.3634,NO
0.1741,NO
0.1459,NO
0.1657,NO
0.8647,YES
0.3884,YES
0.2118,NO
0.0758,NO
0.1517,NO
0.067,NO
0.2131,NO
0.1796,NO
0.1446,NO
0.5546,YES
0.095,NO
0.6588,YES
0.174,NO
0.5766,YES
0.2582,NO
0.102,NO
0.1249,NO
0.1259,NO
0.1193,NO
0.2177,NO
0.15,NO
0.0996,NO
0.5857,NO
0.1907,NO
4.1885,YES
1.8133,YES
0.5491,YES
2.3291,YES
0.3884,NO
0.4263,NO
4.3553,YES
0.4142,NO
2.6184,YES
0.3622,NO
0.5776,NO
0.7769,NO
0.2806,NO
0.2798,NO
0.9207,YES
0.3282,NO
1.663,YES
0.2105,NO
1.5284,YES
0.1353,NO
0.3932,NO
0.6367,NO
0.2919,NO
2.5495,YES
0.4393,NO
3.9364,YES
0.8447,NO
0.556,NO
3.4718,YES
1.0016,YES
0.3629,YES
3.0221,YES
0.7257,NO
0.5209,NO
3.9595,YES
0.4133,NO
3.5045,YES
0.3053,NO
0.8988,NO
1.042,NO
0.4702,NO
0.6558,NO
0.7933,YES
0.621,NO
0.8752,YES
0.5048,NO
0.9514,YES
0.2134,NO
0.3609,NO
0.9164,NO
0.2264,NO
2.4391,YES
0.5527,NO
3.825,YES
0.4953,NO
0.1576,NO
3.2279,YES
0.7527,YES
0.3941,YES
2.2831,YES
0.4793,NO
0.3081,NO
3.7347,YES
0.4186,NO
2.9102,YES
0.3402,NO
0.4941,NO
0.8218,NO
0.3782,NO
0.3781,NO
0.6148,YES
0.3291,NO
0.4715,YES
0.1773,NO
0.5058,YES
0.2925,NO
0.4666,NO
0.7488,NO
0.3943,NO
2.0782,YES
0.3936,NO
2.5533,YES
0.4153,NO
0.0732,NO
3.5944,YES
1.0845,YES
0.3879,YES
2.6408,YES
0.3513,NO
0.3252,NO
4.7084,YES
0.4051,NO
3.0518,YES
0.45299999999999996,NO
0.6703,NO
0.9166,NO
0.3126,NO
0.2272,NO
0.9358,YES
0.2598,NO
0.7735,YES
0.1245,NO
0.6113,YES
0.1898,NO
0.4188,NO
1.054,NO
0.3604,NO
2.4348,YES
0.606,NO
3.3537,YES
0.9420000000000001,NO
0.3987,NO
1.4826,YES
3.0028,YES
1.1689,YES
1.1002,YES
0.5701,NO
0.2721,NO
1.2134,YES
0.5441,NO
0.6963,YES
0.6146,NO
0.9891,NO
0.6593,NO
0.5142,NO
0.2766,NO
2.0143,YES
0.2778,NO
2.9541,YES
0.3119,NO
2.8629,YES
0.5353,NO
1.0773,NO
0.8149,NO
0.8641,NO
1.5069,YES
0.6446,NO
1.6237,YES
0.6265,NO
0.2614,NO
1.6466,YES
2.1272,YES
0.8866,YES
0.8375,YES
0.5405,NO
0.2211,NO
1.1601,YES
0.4549,NO
0.7054,YES
0.6735,NO
0.5228,NO
0.4344,NO
0.166,NO
0.2392,NO
1.2207,YES
0.1935,NO
2.2681,YES
0.1812,NO
2.5662,YES
0.3268,NO
0.9375,NO
0.6704,NO
0.726,NO
1.2746,YES
0.4348,NO
1.5052,YES
0.1557,NO
0.0661,NO
0.7429,NO
0.6935,NO
0.2813,NO
0.2154,NO
0.1388,NO
0.0492,NO
0.48,NO
0.2101,NO
0.3264,NO
0.3236,NO
1.5289,YES
0.8519,YES
0.7262,YES
0.0766,NO
0.5122,NO
0.0797,NO
0.4619,NO
0.1551,NO
0.5883,NO
0.282,NO
0.3298,NO
0.3254,NO
0.2462,NO
0.4402,NO
0.1099,NO
0.5294,NO
1.4273,YES
2.2233,YES
0.5692,NO
0.5942,NO
0.1852,NO
0.5866,NO
2.2449,YES
1.4298,YES
0.5121,NO
0.2796,NO
0.4335,NO
0.3014,NO
0.3189,NO
0.3862,NO
0.2051,NO
2.1057,YES
0.2417,NO
2.1422,YES
0.3268,NO
1.5025,YES
0.2831,NO
0.3931,NO
0.5861,NO
0.2779,NO
0.4414,NO
0.4548,NO
0.3388,NO
0.5365,NO
0.5373,NO
0.3132,NO
1.0754,YES
1.4197,YES
0.7224,YES
0.7309,YES
0.5014,NO
0.2402,NO
0.8672,YES
0.2613,NO
0.5242,YES
0.4551,NO
0.5626,NO
0.6055,NO
0.3449,NO
0.2213,NO
1.0709,YES
0.2274,NO
1.6163,YES
0.2943,NO
2.0067,YES
0.2752,NO
0.5929,NO
0.5479,NO
0.4412,NO
0.6115,YES
0.3572,NO
0.8582,YES
1.6661,YES
2.4584,YES
0.6193,NO
0.7295,NO
0.2131,NO
0.5763,NO
2.4797,YES
1.4844,YES
0.4434,NO
0.3652,NO
0.3889,NO
0.3869,NO
0.5747,NO
0.5181,NO
0.3092,NO
1.6325,YES
0.3003,NO
1.8987,YES
0.451,NO
2.184,YES
0.4971,NO
0.3836,NO
0.5778,NO
0.3246,NO
0.5079,NO
0.3894,NO
0.3077,NO
0.6923,NO
0.6631,NO
0.3599,NO
0.5396,NO
0.6316,NO
0.1798,NO
0.711,NO
0.6646,NO
0.1294,NO
0.768,NO
1.8905,YES
0.5041,NO
2.3143,YES
0.3919,NO
0.374,NO
0.2504,NO
0.3937,NO
0.3033,NO
0.4193,NO
0.374,NO
0.4297,NO
0.1519,NO
1.7887,YES
3.0787,YES
1.6492,YES
3.071,YES
0.5563,NO
0.6818,YES
0.4416,NO
2.1694,YES
3.0138,YES
0.4268,NO
0.5938,NO
0.1486,NO
0.5224,NO
3.0488,YES
1.6811,YES
0.4565,NO
0.2802,NO
0.3357,NO
0.2984,NO
0.3866,NO
0.4337,NO
0.1463,NO
2.1772,YES
0.1584,NO
2.4545,YES
0.341,NO
2.3016,YES
0.4244,NO
0.3211,NO
0.4848,NO
0.2504,NO
0.391,NO
0.44299999999999995,NO
0.3073,NO
0.4319,NO
0.4988,NO
0.4684,NO
0.6719,NO
0.5354,NO
0.1683,NO
0.5953,NO
0.7223,NO
0.1696,NO
0.8908,NO
0.7672,YES
0.5413,NO
1.5892,YES
0.31,NO
0.4108,NO
0.2176,NO
0.3172,NO
0.3891,NO
0.4122,NO
0.4602,NO
0.3624,NO
0.3477,NO
0.7471,YES
1.0342,YES
0.7287,YES
0.8777,YES
0.2773,NO
0.5804,YES
0.635,NO
