50Traced_NONETRACED_SUM_SINGLE_VSM_50_MAX,Associated
0.3109,NO
3.0829,YES
0.20600000000000002,NO
2.7796,YES
0.3427,NO
0.5764,NO
0.607,NO
0.3647,NO
0.5448,NO
1.9582,NO
0.41100000000000003,NO
2.0313,NO
0.4819,NO
0.7767,NO
0.8548,NO
0.2142,NO
0.3767,NO
0.6542,NO
3.275,YES
0.7435,NO
3.1093,YES
0.7646,NO
0.9209,NO
3.1349,YES
4.1724,YES
4.5535,YES
3.0436,YES
1.2915,NO
0.3847,NO
3.1744,YES
2.316,NO
4.0427,YES
2.2461,NO
0.6102,NO
0.6809,NO
0.5083,NO
0.6253,NO
5.4737,YES
0.5761,NO
4.3718,YES
0.5163,NO
4.5634,YES
2.7191,NO
3.1129,NO
3.6585,NO
2.3141,NO
2.4163,YES
3.5485,NO
3.6274,YES
0.3922,NO
0.8015,NO
3.1303,YES
1.5151,NO
1.646,NO
3.9613,YES
0.8657,NO
0.4089,NO
3.641,YES
0.9874,NO
4.1299,YES
1.1518,NO
1.3090000000000002,NO
1.0527,NO
1.0364,NO
0.4882,NO
2.6316,NO
0.3187,NO
2.1737,NO
0.2031,NO
1.5573,NO
1.7711,NO
1.5019,NO
2.4685,NO
1.5169,NO
3.1861,YES
2.3535,NO
4.4422,YES
0.8294,NO
0.3926,NO
1.8102,YES
4.106,YES
4.0852,YES
1.8952,YES
1.2638,NO
0.5441,NO
1.6429,YES
0.7876,NO
2.1959,YES
0.9628,NO
0.2682,NO
0.4476,NO
0.4926,NO
0.4507,NO
4.638999999999999,YES
0.809,NO
4.0467,YES
0.7566,NO
3.9038,YES
0.9525,NO
1.3322,NO
1.3428,NO
0.9133,NO
1.2466,YES
1.8122,NO
1.6436,YES
2.9557,YES
1.2844,YES
1.5167,NO
0.4983,NO
0.4619,NO
1.06,NO
2.5541,YES
1.9946,YES
0.9216,NO
0.2653,NO
0.903,NO
0.3212,NO
0.3067,NO
0.5484,NO
0.3854,NO
1.5788,YES
0.6622,NO
2.9967,YES
0.614,NO
2.926,YES
0.3793,NO
0.48700000000000004,NO
0.3846,NO
0.7,NO
0.6582,NO
0.8288,NO
0.6982,NO
0.9543,NO
0.45399999999999996,NO
0.8935,NO
4.8602,YES
1.2752,YES
1.6347,YES
5.7303,YES
1.4093,NO
0.4257,NO
6.1265,YES
0.8395,NO
5.8176,YES
0.8032,NO
1.6919,NO
1.4064,NO
0.9606,NO
0.7475,NO
3.1716,YES
0.5505,NO
2.6072,YES
0.6921,NO
1.5209,YES
1.6008,NO
1.3441,NO
1.6029,NO
1.6358,NO
5.3464,YES
2.3361,NO
6.251,YES
0.7269,NO
0.7691,NO
4.6837,YES
1.7666,YES
2.0101,YES
5.5926,YES
1.6893,NO
0.6754,NO
5.4486,YES
0.6884,NO
5.3926,YES
0.5973,NO
1.3924,NO
1.2249,NO
0.6495,NO
0.6687,NO
3.4448,YES
0.775,NO
2.7195,YES
0.6613,NO
2.1677,YES
1.4269,NO
1.5464,NO
1.7705,NO
1.7216,NO
5.0048,YES
2.3873,NO
6.0783,YES
0.8242,NO
1.1297,NO
5.5301,YES
2.0209,YES
2.4189,YES
6.3794,YES
1.7855,NO
0.6201,NO
6.2307,YES
1.1951,NO
6.3856,YES
1.1831,NO
1.3681,NO
1.1256,NO
0.5365,NO
1.0009,NO
4.0581,YES
0.8484,NO
3.5949,YES
0.7079,NO
2.5389,YES
2.2265,NO
2.0257,NO
2.6541,NO
2.0111,NO
5.6946,YES
2.9229,NO
6.6479,YES
0.4169,NO
0.6596,NO
3.8611,YES
1.0011,YES
1.2696,YES
4.7472,YES
0.9951,NO
0.3823,NO
5.3732,YES
0.2829,NO
5.0687,YES
0.4127,NO
1.4262,NO
1.156,NO
0.8265,NO
0.5762,NO
2.8195,YES
0.4938,NO
2.1943,YES
0.6329,NO
1.1207,YES
0.9746,NO
0.4639,NO
0.873,NO
1.0369,NO
4.6996,YES
1.3447,NO
5.2812,YES
0.4555,NO
0.3588,NO
1.4924,YES
4.2182,YES
4.0973,YES
1.4817,YES
0.8281,NO
0.2112,NO
1.251,YES
0.3224,NO
1.9153,YES
0.4292,NO
0.2488,NO
0.2796,NO
0.4334,NO
0.3139,NO
4.5269,YES
0.4388,NO
3.8916,YES
0.2521,NO
3.9784,YES
0.2824,NO
0.7615,NO
0.7709,NO
0.252,NO
0.8269,YES
1.2242,NO
1.2868,YES
0.5113,NO
0.63,NO
1.9991,YES
4.8101,YES
4.7252,YES
1.8531,YES
1.0577,NO
0.2489,NO
1.7663,YES
0.9081,NO
2.4762,YES
0.9665,NO
0.4658,NO
0.4814,NO
0.6971,NO
0.5222,NO
5.2728,YES
0.4767,NO
4.7488,YES
0.2902,NO
4.6017,YES
0.7922,NO
1.3233,NO
1.2474,NO
0.4614,NO
1.1614,YES
1.8424,NO
1.8446,YES
0.3611,NO
0.6032,NO
1.0523,NO
0.7049,NO
0.8166,NO
1.1121,NO
0.6564,NO
0.4467,NO
0.8867,NO
0.5567,NO
1.2566,NO
0.5403,NO
2.1783,YES
2.1284,YES
2.2631,YES
0.1413,NO
0.7812,NO
0.4326,NO
0.9168,NO
0.7682,NO
0.2958,NO
0.5091,NO
0.46,NO
0.8318,NO
0.5549,NO
0.6882,NO
0.6544,NO
1.575,NO
1.9040000000000001,YES
1.0852,YES
0.6337,NO
0.7602,NO
0.511,NO
0.4102,NO
1.5915,YES
0.8717,YES
0.3098,NO
0.2618,NO
0.344,NO
0.2531,NO
0.4095,NO
0.6209,NO
0.5584,NO
1.2645,YES
0.7584,NO
1.8419,YES
0.6933,NO
1.8085,YES
0.6297,NO
0.2887,NO
0.3159,NO
0.413,NO
0.4156,NO
0.3359,NO
0.3766,NO
0.3987,NO
0.5564,NO
0.5142,NO
2.1562,YES
4.729,YES
4.5586,YES
2.3199,YES
1.1721,NO
0.2057,NO
2.0693,YES
0.5666,NO
2.5529,YES
0.6751,NO
0.5022,NO
0.5666,NO
0.5168,NO
0.5099,NO
5.2665,YES
0.5351,NO
4.6441,YES
0.4116,NO
4.5177,YES
0.7054,NO
1.1318,NO
1.1015,NO
0.763,NO
1.5317,YES
1.7053,NO
1.995,YES
3.1125,YES
1.3933,YES
1.7308,NO
0.5644,NO
0.6308,NO
1.1982,NO
2.6832,YES
2.1323,YES
0.9103,NO
0.6204,NO
1.0939,NO
0.6062,NO
0.8713,NO
1.256,NO
0.9547,NO
1.6347,YES
0.7559999999999999,NO
3.1741,YES
0.8453,NO
3.1734,YES
0.579,NO
0.7583,NO
0.8053,NO
0.9940000000000001,NO
0.9263,NO
1.0195,NO
0.9854,NO
1.2854,NO
0.4804,NO
0.2625,NO
0.5166,NO
0.8343,NO
1.335,NO
0.6417,NO
0.7486,NO
0.1361,NO
0.414,NO
2.4185,YES
0.5429999999999999,NO
2.2867,YES
0.24100000000000002,NO
0.44799999999999995,NO
0.2504,NO
0.2724,NO
1.33,NO
0.2085,NO
1.0663,NO
0.4877,NO
0.9746,NO
2.7875,YES
2.8823,YES
2.89,YES
2.4748,YES
0.3053,NO
2.7885,YES
0.6207,NO
2.4063,YES
0.5043,YES
0.9291,NO
0.6627,NO
0.6049,NO
0.4536,NO
1.7202,YES
2.04,YES
0.5006,NO
0.2601,NO
0.5491,NO
0.18899999999999997,NO
0.1665,NO
0.3088,NO
0.2254,NO
0.8713,YES
0.8843,NO
2.3888,YES
0.688,NO
2.3191,YES
0.6756,NO
0.2227,NO
0.3312,NO
0.28800000000000003,NO
0.2968,NO
0.5076,NO
0.3601,NO
0.5863,NO
1.4387,NO
0.7582,NO
1.2591,NO
0.655,NO
1.1118,NO
0.9987,NO
1.5552,NO
0.8227,NO
0.3979,NO
3.1487,YES
0.3942,NO
2.8721,YES
0.2815,NO
0.7402,NO
0.2176,NO
0.7648,NO
0.8348,NO
1.1016,NO
0.6684,NO
1.3479,NO
0.8354,NO
3.6227,YES
4.1019,YES
4.0776,YES
3.6042,YES
0.2079,NO
3.8234,YES
0.8972,NO
