50Traced_NONETRACED_MAX_MULTI_VSM_68_MEDIAN,Associated
0.1698,NO
1.0,YES
0.1669,NO
0.7959999999999999,YES
0.1508,NO
1.0,YES
0.415,NO
0.3774,NO
0.4471,NO
0.1856,NO
0.44299999999999995,YES
0.415,NO
0.44299999999999995,YES
0.27,NO
0.10300000000000001,NO
0.4316,YES
1.0,YES
1.0,YES
0.3899,YES
0.2784,NO
0.1414,NO
0.6109,YES
0.3984,NO
0.3198,YES
0.3984,NO
0.2305,NO
0.2713,NO
0.11800000000000001,NO
0.1825,NO
0.6493,YES
0.1772,NO
0.7959999999999999,YES
0.1414,NO
1.0,YES
0.3984,NO
0.3623,NO
0.4471,NO
0.1856,NO
0.6109,YES
0.3984,NO
0.6109,YES
0.1943,NO
0.1943,NO
0.3578,NO
0.3949,NO
0.2904,NO
0.4627,NO
0.1173,NO
0.1943,NO
0.6384,NO
0.2278,NO
0.301,NO
0.2082,NO
1.0,YES
1.0,YES
0.622,YES
0.1649,NO
0.3171,NO
0.1756,NO
0.2904,NO
0.2378,NO
0.2904,NO
0.2363,NO
0.3778,NO
0.2053,NO
0.2158,NO
0.3647,NO
0.2387,NO
0.4702,NO
1.0,YES
1.0,YES
0.2856,NO
0.1989,NO
0.1989,NO
0.1893,NO
0.6856,YES
1.0,YES
0.1989,NO
0.18100000000000002,NO
0.1893,NO
0.1784,NO
0.1877,NO
0.2437,NO
0.1562,NO
0.6856,YES
0.1989,NO
0.904,YES
0.1989,NO
0.5838,YES
0.14,NO
0.2608,NO
0.2104,NO
0.1354,NO
0.1354,NO
0.1989,NO
0.2608,NO
0.1989,NO
0.3229,NO
0.1526,NO
0.3775,YES
1.0,YES
1.0,YES
0.3961,YES
0.3189,NO
0.1526,NO
0.6207,YES
0.15,NO
0.3775,YES
0.2467,NO
0.3029,NO
0.42,NO
0.2447,NO
0.1474,NO
1.0,YES
0.1393,NO
1.0,YES
0.1474,NO
1.0,YES
0.3118,NO
0.1829,NO
0.3014,NO
0.2467,NO
0.6207,YES
0.2759,NO
0.6207,YES
1.0,YES
1.0,YES
0.3473,NO
0.275,NO
0.275,NO
0.295,NO
1.0,YES
1.0,YES
0.295,NO
0.1823,NO
0.295,NO
0.1381,NO
0.2262,NO
0.2938,NO
0.1828,NO
1.0,YES
0.275,NO
1.0,YES
0.275,NO
1.0,YES
0.1607,NO
0.2321,NO
0.2104,NO
0.1335,NO
0.1206,NO
0.275,NO
0.2321,NO
0.275,NO
0.2425,NO
0.0879,NO
0.2193,NO
0.282,NO
0.31,NO
0.2707,NO
0.2425,NO
0.2425,NO
0.2269,NO
1.0,YES
0.2193,NO
0.3773,YES
0.2734,NO
0.3551,NO
0.2504,NO
0.2425,NO
0.36,NO
0.2155,NO
0.282,NO
0.2425,NO
0.3078,NO
0.83,YES
1.0,YES
0.6467,YES
0.2829,YES
0.2269,NO
1.0,YES
0.2269,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.1473,NO
0.2387,NO
1.0,YES
1.0,YES
0.1803,NO
0.158,NO
0.1803,NO
0.1189,NO
0.2341,NO
0.2341,NO
0.1463,NO
1.0,YES
0.2061,NO
1.0,YES
0.128,NO
1.0,YES
0.2061,NO
0.1769,NO
0.2104,NO
0.1274,NO
0.0681,NO
0.2673,NO
0.1778,NO
0.1546,NO
0.3765,NO
0.3765,NO
0.1937,NO
0.4329,NO
0.31,NO
0.2707,NO
0.3056,NO
0.3765,NO
0.3138,NO
1.0,YES
0.26,NO
1.0,YES
0.2438,NO
0.35200000000000004,NO
0.2176,NO
0.2906,NO
0.36,NO
0.3404,NO
0.2102,NO
0.2906,NO
0.4378,NO
1.0,YES
1.0,YES
0.7587,YES
0.3631,YES
0.314,NO
1.0,YES
0.26,NO
