50Traced_NONETRACED_MAX_RAW_VSM_93_MEDIAN,Associated
0.1427,NO
0.3605,YES
0.2818,NO
0.3605,YES
0.2818,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.0891,NO
1.0,YES
0.1427,NO
1.0,YES
0.1533,NO
1.0,YES
0.2818,NO
0.2818,NO
0.2935,NO
0.2818,NO
0.3605,YES
0.2818,NO
0.3605,YES
0.1636,NO
0.1646,NO
1.0,YES
0.1762,NO
0.1649,NO
0.4197,YES
0.1681,NO
0.153,NO
0.4738,YES
0.159,NO
0.493,YES
0.1456,NO
0.2516,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.3036,NO
0.2848,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.3584,NO
0.3677,YES
0.1468,NO
0.0184,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.071,NO
1.0,YES
0.1175,NO
1.0,YES
0.1175,NO
0.1762,NO
0.1733,NO
0.1785,NO
0.0632,NO
0.2337,YES
0.0806,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.1175,NO
0.1027,NO
0.1175,NO
1.0,YES
0.2113,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
0.3626,YES
1.0,YES
0.1404,NO
0.1398,NO
0.1517,NO
0.1398,NO
0.2374,NO
0.16,NO
0.2374,NO
0.3834,YES
0.1033,NO
1.0,YES
0.0553,NO
1.0,YES
0.0377,NO
0.1398,NO
0.1143,NO
0.1398,NO
0.1193,NO
0.2177,NO
0.15,NO
0.1636,NO
0.1395,NO
0.079,NO
1.0,YES
0.301,YES
0.301,YES
0.4483,YES
0.147,NO
0.0677,NO
0.5456,YES
0.0938,NO
0.3771,YES
0.0765,NO
0.3042,NO
0.1867,NO
0.2024,NO
0.084,NO
0.1127,YES
0.0773,NO
0.301,YES
0.1499,NO
0.301,YES
0.1353,NO
0.0942,NO
0.3023,NO
0.1202,NO
1.0,YES
0.2621,NO
1.0,YES
0.17,NO
0.1494,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2192,NO
0.1931,NO
1.0,YES
0.1886,NO
1.0,YES
0.1088,NO
0.2516,NO
0.2118,NO
0.2193,NO
0.0948,NO
0.2337,YES
0.1467,NO
1.0,YES
0.1968,NO
1.0,YES
0.2134,NO
0.1846,NO
0.3004,NO
0.1322,NO
1.0,YES
0.2714,NO
1.0,YES
0.17,NO
0.1099,NO
1.0,YES
0.2509,YES
0.2509,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
0.4186,YES
0.1102,NO
0.3901,YES
0.1022,NO
0.2516,NO
0.2118,NO
0.1325,NO
0.2034,NO
0.1919,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.1754,NO
0.1301,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
0.3898,YES
0.0709,NO
0.077,NO
1.0,YES
0.3077,YES
0.3077,YES
1.0,YES
0.1955,NO
0.0556,NO
1.0,YES
0.106,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.179,NO
0.1497,NO
0.1047,NO
0.1935,YES
0.132,NO
0.3077,YES
0.0639,NO
0.3077,YES
0.2491,NO
0.1709,NO
0.3135,NO
0.1165,NO
1.0,YES
0.2714,NO
1.0,YES
0.1566,NO
0.1202,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.071,NO
1.0,YES
0.20199999999999999,NO
1.0,YES
0.20199999999999999,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.20199999999999999,NO
0.20199999999999999,NO
0.2335,NO
0.2335,NO
1.0,YES
0.2335,NO
1.0,YES
0.1201,NO
0.10300000000000001,NO
0.3313,YES
1.0,YES
1.0,YES
0.2593,YES
0.0981,NO
0.0969,NO
0.3313,YES
0.1836,NO
0.3313,YES
0.1342,NO
0.1448,NO
0.1719,NO
0.0702,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0892,NO
1.0,YES
0.2045,NO
0.1461,NO
0.2985,NO
0.2252,NO
0.3313,YES
0.2298,NO
0.3313,YES
0.1233,NO
0.1233,NO
0.1766,NO
0.2108,NO
0.1713,NO
0.1766,NO
0.1243,NO
0.1243,NO
0.2592,NO
0.1443,NO
0.1588,NO
0.1443,NO
0.4225,YES
0.3368,YES
0.4103,YES
0.0766,NO
0.14800000000000002,NO
0.0797,NO
0.1588,NO
0.1551,NO
0.1588,NO
0.1443,NO
0.1443,NO
0.10800000000000001,NO
0.1443,NO
0.1685,NO
0.1443,NO
0.2105,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1256,NO
0.1187,NO
1.0,YES
1.0,YES
0.1256,NO
0.1519,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1528,NO
0.1562,NO
0.3075,YES
0.1137,NO
0.4181,YES
0.1256,NO
1.0,YES
0.1256,NO
0.1163,NO
0.1218,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0913,NO
0.1256,NO
0.1566,NO
0.0216,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.071,NO
1.0,YES
0.183,NO
1.0,YES
0.0996,NO
0.2227,NO
0.1726,NO
0.2227,NO
0.07200000000000001,NO
1.0,YES
0.0806,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.0452,NO
0.1488,NO
0.1116,NO
1.0,YES
0.2113,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.1017,NO
0.1187,NO
1.0,YES
1.0,YES
0.1111,NO
0.1422,NO
0.09699999999999999,NO
0.1422,NO
0.1792,NO
0.1528,NO
0.1792,NO
0.3834,YES
0.1033,NO
1.0,YES
0.0553,NO
1.0,YES
0.0387,NO
0.1422,NO
0.1422,NO
0.1266,NO
0.1422,NO
0.192,NO
0.1422,NO
0.1039,NO
0.1686,NO
0.1552,NO
0.2688,NO
0.2168,NO
0.1379,NO
0.2963,NO
0.1987,NO
0.1474,NO
0.1921,NO
1.0,YES
0.1124,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.1906,NO
0.1658,NO
0.1333,NO
0.2072,NO
0.1519,NO
1.0,YES
0.4613,YES
1.0,YES
0.2884,YES
0.2254,NO
0.3603,YES
0.1576,NO
0.434,YES
0.434,YES
0.2823,NO
0.1584,NO
0.1292,NO
0.0678,NO
0.4286,YES
1.0,YES
0.1035,NO
0.1079,NO
0.1035,NO
0.1095,NO
0.1665,NO
0.1472,NO
0.1463,NO
0.3834,YES
0.1292,NO
1.0,YES
0.0553,NO
1.0,YES
0.062,NO
0.0909,NO
0.1143,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.1077,NO
0.1163,NO
0.1439,NO
0.0613,NO
0.1484,NO
0.1926,NO
0.121,NO
0.1545,NO
0.1529,NO
0.1727,NO
0.1753,NO
1.0,YES
0.134,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.0988,NO
0.151,NO
0.1727,NO
0.0815,NO
0.2286,NO
0.0804,NO
1.0,YES
1.0,YES
0.1777,YES
1.0,YES
0.233,NO
1.0,YES
0.233,NO
