50Traced_NONETRACED_SUM_SINGLE_LSA_61_MEDIAN,Associated
4.4233,NO
2.9404,NO
4.5708,YES
3.2458,NO
5.4487,YES
0.4309,NO
0.8874,NO
3.4303,YES
1.1699,NO
1.4907,NO
3.6597,YES
0.9701,NO
0.3219,NO
3.6911,YES
0.5871,NO
3.4387,YES
0.7497,NO
0.9886,NO
1.0802,NO
0.9497,NO
0.3436,NO
2.2524,NO
0.3816,NO
1.933,NO
0.5647,NO
1.9780000000000002,NO
0.8753,NO
0.708,NO
2.0426,NO
0.9893,NO
3.3308,YES
0.888,NO
3.7455,YES
0.6217,NO
1.2032,NO
1.2716,YES
4.039,YES
4.4569,YES
1.6585,YES
1.6136,NO
0.6641,NO
1.7630000000000001,YES
1.3567,NO
0.9763,YES
1.1531,NO
1.1834,NO
1.0922,NO
1.3577,NO
0.8023,NO
4.9648,YES
0.5249,NO
4.1665,YES
1.2647,NO
4.1629,YES
1.2492,NO
1.2443,NO
2.3328,NO
1.5427,NO
1.239,YES
1.7109,NO
1.0224,YES
2.1226,YES
2.5264,YES
1.1414,NO
0.7066,NO
0.6081,NO
0.9554,NO
1.87,YES
2.4107,YES
1.1538,NO
0.9021,NO
0.7082,NO
0.6714,NO
0.8490000000000001,NO
0.7497,NO
0.9463,NO
1.7167,YES
0.8477,NO
2.2271,YES
0.7694,NO
2.6297,YES
0.48700000000000004,NO
0.8501,NO
1.0529,NO
1.1035,NO
0.8198,NO
0.6938,NO
0.8234,NO
0.7903,NO
0.8112,NO
1.3322,NO
5.6219,YES
1.7819999999999998,YES
1.9369,YES
6.2306,YES
2.1131,NO
0.5269,NO
6.2844,YES
1.0905,NO
5.5778,YES
0.7509999999999999,NO
1.119,NO
1.5308,NO
1.1037,NO
0.4891,NO
3.1288,YES
0.5562,NO
2.9356,YES
1.1254,NO
2.3318,YES
1.2297,NO
1.4394,NO
3.0493,NO
1.681,NO
5.5312,YES
1.3607,NO
6.3331,YES
0.8866,NO
1.2752,NO
4.5509,YES
1.8467,YES
1.9434,YES
5.5051,YES
1.8674,NO
0.7081,NO
5.3025,YES
0.9538,NO
5.1425,YES
0.8689,NO
1.1365,NO
1.3577,NO
1.2525,NO
0.7375,NO
2.9089,YES
0.6458,NO
2.1802,YES
1.4569999999999999,NO
2.0955,YES
1.2532,NO
1.109,NO
2.7230000000000003,NO
1.547,NO
5.3395,YES
1.0046,NO
5.775,YES
0.7438,NO
1.0016,NO
4.7167,YES
1.0973,YES
1.2941,YES
5.2316,YES
1.5687,NO
0.5853,NO
4.8596,YES
1.4383,NO
4.7262,YES
0.9259,NO
0.5203,NO
0.9148,NO
0.4782,NO
0.5984,NO
2.1956,YES
0.7121,NO
2.173,YES
0.7829,NO
1.7688,YES
1.4783,NO
1.6951,NO
2.8823,NO
1.3796,NO
4.6259,YES
1.3619,NO
5.4665,YES
0.8106,NO
1.0923,NO
5.2219,YES
1.1559,YES
1.3212,YES
5.8225,YES
1.7649,NO
0.5234,NO
5.9081,YES
0.7462,NO
5.3944,YES
0.4982,NO
1.2999,NO
1.6089,NO
1.2306,NO
0.409,NO
2.1438,YES
0.4782,NO
1.9087,YES
0.9657,NO
1.5594,YES
1.0313,NO
1.1171,NO
2.4918,NO
1.2826,NO
5.4209,YES
0.7648,NO
6.157,YES
0.467,NO
0.9940000000000001,NO
1.4776,YES
3.6222,YES
4.1782,YES
1.8763,YES
1.4639,NO
0.3415,NO
2.0546,YES
1.1978,NO
1.1561,YES
0.9922,NO
1.4394,NO
1.4001,NO
1.5694,NO
0.4332,NO
4.386,YES
0.4485,NO
3.7785,YES
1.0512,NO
3.7664,YES
1.0468,NO
1.1686,NO
2.0363,NO
1.2185,NO
1.3953,YES
1.2719,NO
1.2989,YES
0.396,NO
0.8623,NO
2.039,YES
3.7106,YES
4.3299,YES
2.5074,YES
1.4385,NO
0.3207,NO
2.1648,YES
1.3237,NO
1.7375,YES
1.0093,NO
0.5776,NO
0.7087,NO
0.7696,NO
0.4925,NO
4.8401,YES
0.2543,NO
3.8491,YES
0.7024,NO
4.2103,YES
1.2634,NO
1.2018,NO
2.1988,NO
1.4223,NO
2.0856,YES
1.6519,NO
2.0526,YES
0.6765,NO
1.0012,NO
0.8426,NO
0.7396,NO
1.0265,NO
0.9199,NO
0.7813,NO
0.5156,NO
1.8862,NO
0.1291,NO
0.6235,NO
0.4238,NO
1.9781,YES
1.9177,YES
1.9605,YES
0.4247,NO
0.6265,NO
0.4798,NO
0.7487,NO
1.0197,NO
0.4956,NO
0.3244,NO
0.426,NO
0.537,NO
0.5821,NO
0.7123,NO
0.0541,NO
0.738,NO
2.1423,YES
3.1447,YES
0.7232,NO
0.6759999999999999,NO
0.7412,NO
0.5747,NO
2.4578,YES
3.0374,YES
0.6676,NO
0.6831,NO
0.5658,NO
0.6311,NO
0.4391,NO
0.3891,NO
0.5374,NO
2.3907,YES
0.8838,NO
2.3468,YES
0.6841,NO
3.0528,YES
0.6011,NO
0.8731,NO
0.8383,NO
0.7385,NO
0.6702,NO
0.6649,NO
0.6791,NO
0.5849,NO
0.3743,NO
0.6728,NO
1.6722,YES
3.8614,YES
4.3,YES
2.0980000000000003,YES
1.3521,NO
0.214,NO
2.2298,YES
0.7642,NO
1.5403,YES
0.3547,NO
1.0127,NO
0.9573,NO
1.1053,NO
0.3059,NO
5.1801,YES
0.1988,NO
4.1795,YES
0.8636,NO
4.3053,YES
0.4685,NO
0.6141,NO
1.9505,NO
0.9223,NO
1.6542,YES
1.0993,NO
1.4791,YES
2.1053,YES
3.1675,YES
0.7736,NO
0.4082,NO
0.5770000000000001,NO
0.557,NO
2.4502,YES
2.9719,YES
0.861,NO
0.2766,NO
0.7365,NO
0.3052,NO
0.4256,NO
0.4473,NO
0.4664,NO
2.3193,YES
0.7552,NO
2.2959,YES
0.5901,NO
2.9874,YES
0.45899999999999996,NO
0.4503,NO
0.5084,NO
0.3099,NO
0.3181,NO
0.7933,NO
0.2722,NO
0.6528,NO
0.508,NO
1.0381,NO
0.6748,NO
1.1197,NO
0.9589,NO
0.9409,NO
0.9222,NO
0.6363,NO
0.9384,NO
2.412,YES
0.3296,NO
2.6521,YES
1.2445,NO
1.3222,NO
1.4156,NO
0.6354,NO
0.8026,NO
0.8142,NO
0.9432,NO
1.1079999999999999,NO
0.7335,NO
2.5948,YES
2.5009,YES
2.7310000000000003,YES
2.2626,YES
0.3111,NO
2.2564,YES
0.7691,NO
2.1283,YES
3.1128,YES
0.4791,NO
0.45799999999999996,NO
0.6072,NO
0.3653,NO
2.4158,YES
2.9988,YES
0.3967,NO
0.4727,NO
0.34299999999999997,NO
0.534,NO
0.35700000000000004,NO
0.2785,NO
0.4248,NO
2.395,YES
0.6272,NO
2.2922,YES
0.4165,NO
3.0177,YES
0.4845,NO
0.6865,NO
0.6402,NO
0.5366,NO
0.4577,NO
0.4264,NO
0.4814,NO
0.3364,NO
0.6935,NO
0.5323,NO
1.1519,NO
1.3255,NO
0.5474,NO
1.1864,NO
0.6821,NO
0.6345,NO
0.8338,NO
3.1587,YES
0.5029,NO
2.4421,YES
0.2438,NO
0.3203,NO
0.2305,NO
0.5835,NO
0.8729,NO
0.4996,NO
0.6464,NO
0.7221,NO
0.1947,NO
2.8297,YES
3.1944,YES
2.9111,YES
2.7143,YES
0.4019,NO
3.1123,YES
1.1728,NO
