50Traced_NONETRACED_SUM_MULTI_LSA_76_MEDIAN,Associated
0.9583,NO
1.8948,NO
1.1423,NO
0.8699,NO
3.7966,YES
0.6703,NO
4.5192,YES
0.8655,NO
4.6403,YES
1.5754,NO
2.6326,NO
1.5147,NO
1.456,NO
2.3413,YES
2.0396,NO
2.7004,YES
0.4776,NO
0.4662,NO
2.6159,YES
0.9188,NO
0.7854,NO
3.2252,YES
0.8924,NO
0.153,NO
3.4322,YES
0.4711,NO
3.1296,YES
0.2641,NO
0.7213,NO
1.037,NO
0.3634,NO
0.2466,NO
0.5843,NO
0.3827,NO
1.5612,NO
0.4726,NO
1.0732,NO
0.5507,NO
0.8047,NO
1.9495,NO
0.21600000000000003,NO
3.1197,YES
2.0083,NO
3.4679,YES
1.0672,NO
0.2621,NO
1.4480000000000002,YES
3.3457,YES
3.1882,YES
1.5665,YES
1.3397,NO
0.4005,NO
2.1904,YES
1.1293,NO
1.2998,YES
0.46,NO
0.3603,NO
0.562,NO
0.2376,NO
0.6517,NO
3.1533,YES
0.5188,NO
3.1711,YES
0.4305,NO
3.8480000000000003,YES
0.4897,NO
1.3053,NO
0.265,NO
0.4939,NO
1.1885,YES
0.8629,NO
1.5558,YES
1.7893,YES
0.8609,YES
1.1093,NO
0.701,NO
0.6129,NO
1.3102,NO
1.4721,YES
1.5843,YES
1.3205,NO
0.7373,NO
1.1379,NO
0.4295,NO
0.5762,NO
0.9827,NO
0.5864,NO
0.7546,YES
0.8582,NO
1.7771,YES
0.7271,NO
1.2625,YES
1.1691,NO
0.5863,NO
0.7116,NO
0.6558,NO
0.4654,NO
1.3585,NO
1.0534,NO
1.4826,NO
1.2536,NO
0.5612,NO
4.223,YES
1.3377,YES
1.1607,YES
5.692,YES
1.4329,NO
0.1467,NO
5.6216,YES
0.9181,NO
4.8626,YES
0.6835,NO
1.7277,NO
2.0317,NO
1.2058,NO
0.6159,NO
1.2359,YES
0.6655,NO
2.1588,YES
0.9785,NO
1.9734,YES
1.1079999999999999,NO
1.6312,NO
2.5882,NO
0.3801,NO
5.2625,YES
3.3394,NO
5.7964,YES
1.6718,NO
0.9889,NO
3.6577,YES
1.8075,YES
1.7534,YES
4.5316,YES
2.1481,NO
1.0279,NO
5.0963,YES
1.9178,NO
4.6321,YES
1.1524,NO
0.9088,NO
1.278,NO
0.4178,NO
0.8827,NO
1.7168,YES
1.3398,NO
2.6879,YES
1.268,NO
2.4297,YES
1.5976,NO
2.4335,NO
2.477,NO
1.0361,NO
4.3923,YES
3.0795,NO
5.0215,YES
1.3834,NO
0.6655,NO
3.8883,YES
1.7659,YES
1.5975,YES
4.9804,YES
1.6183,NO
0.4894,NO
5.2515,YES
1.3939,NO
4.5156,YES
0.7759,NO
1.0364,NO
1.5492,NO
0.5921,NO
0.7703,NO
1.3537,YES
1.048,NO
2.6027,YES
1.0124,NO
2.4687,YES
1.5906,NO
1.9891,NO
2.3627,NO
0.6259,NO
4.408,YES
3.2293,NO
5.5165,YES
1.0627,NO
0.6216,NO
4.1005,YES
1.4095,YES
1.1233,YES
5.4517,YES
1.505,NO
0.2174,NO
5.562,YES
1.1083,NO
4.9917,YES
0.7273,NO
1.0053,NO
1.3632,NO
0.4677,NO
0.5064,NO
0.9601,YES
0.7715,NO
2.2021,YES
0.7657,NO
1.8815,YES
1.3768,NO
1.662,NO
2.8068,NO
0.4906,NO
4.9739,YES
3.3672,NO
5.7348,YES
1.2213,NO
0.1858,NO
1.2611,YES
3.3605,YES
2.8484,YES
1.2393,YES
1.0551,NO
0.4124,NO
1.5129,YES
1.5239,NO
0.7326,YES
0.9087,NO
0.4843,NO
0.8531,NO
0.5654,NO
0.6011,NO
2.9041,YES
0.6717,NO
3.5672,YES
0.4292,NO
3.5806,YES
0.9326,NO
1.6773,NO
0.9933,NO
0.6908,NO
1.2570000000000001,YES
1.3287,NO
0.8549,YES
1.1377,NO
0.3648,NO
1.8114,YES
3.8345,YES
3.5757,YES
2.2928,YES
1.3091,NO
0.4011,NO
2.8999,YES
1.2711,NO
1.6156,YES
0.7007,NO
0.6029,NO
0.9109,NO
0.48700000000000004,NO
0.6509999999999999,NO
3.3778,YES
0.5253,NO
4.0649,YES
0.447,NO
4.2587,YES
0.6366,NO
1.3174,NO
1.0864,NO
0.8367,NO
2.0293,YES
1.5562,NO
1.7579,YES
0.8836,NO
0.2698,NO
0.8118,NO
1.1759,NO
0.8806,NO
0.8904,NO
1.0233,NO
0.5246,NO
0.6973,NO
0.784,NO
0.5484,NO
0.5334,NO
1.7047,YES
2.0523,YES
1.7318,YES
0.4956,NO
1.4966,NO
0.6258,NO
1.1944,NO
0.6268,NO
1.3943,NO
0.4263,NO
1.2752,NO
0.7679,NO
0.2017,NO
1.1379,NO
0.7483,NO
0.5736,NO
2.3176,YES
1.5067,YES
0.7044,NO
0.8193,NO
0.6364,NO
0.6559,NO
2.5792,YES
3.0292,YES
1.0124,NO
0.7217,NO
0.7638,NO
0.4881,NO
0.2876,NO
0.7882,NO
0.2107,NO
1.4613,YES
0.8546,NO
3.1010000000000004,YES
0.7731,NO
2.2413,YES
1.0355,NO
0.3109,NO
0.4962,NO
0.4805,NO
0.4078,NO
1.0182,NO
0.8784,NO
0.8625,NO
1.6252,NO
0.5336,NO
2.2943,YES
3.8292,YES
3.5453,YES
2.5181,YES
1.6888,NO
0.6498,NO
3.0735,YES
1.2778,NO
2.0571,YES
0.6624,NO
1.1064,NO
1.4719,NO
0.9039,NO
0.8985,NO
3.5388,YES
0.8939,NO
4.0003,YES
0.8621,NO
4.3001,YES
0.628,NO
1.6682,NO
1.1372,NO
0.5014,NO
2.5404,YES
1.7380000000000002,NO
2.358,YES
1.781,YES
0.9487,YES
0.7057,NO
0.4196,NO
0.4757,NO
0.7547,NO
1.5037,YES
1.9079,YES
0.997,NO
0.7769,NO
0.72,NO
0.4932,NO
0.2205,NO
0.5759,NO
0.1702,NO
0.8343,YES
0.7596,NO
1.9342,YES
0.7176,NO
1.3421,YES
0.9368,NO
0.5244,NO
0.5579999999999999,NO
0.4442,NO
0.6379,NO
0.8873,NO
0.8555,NO
0.9644,NO
0.9733,NO
0.2988,NO
1.1483,NO
0.9035,NO
0.8631,NO
1.2046,NO
0.9853,NO
0.5126,NO
0.7493,NO
2.7145,YES
0.6854,NO
1.8617,YES
0.3929,NO
0.8175,NO
0.4294,NO
0.6259,NO
0.7494,NO
0.7123,NO
1.3189,NO
0.4795,NO
1.2537,NO
2.1146,YES
2.8211,YES
1.7156,YES
1.9029,YES
1.0159,NO
1.5557,YES
0.838,NO
2.3404,YES
1.5033,YES
0.6772,NO
0.9231,NO
0.7374,NO
0.465,NO
2.6413,YES
3.0633,YES
0.8068,NO
0.608,NO
0.5657,NO
0.4333,NO
0.4723,NO
1.112,NO
0.35700000000000004,NO
1.5349,YES
1.0112,NO
3.1307,YES
0.8412,NO
2.2366,YES
1.2817,NO
0.2199,NO
0.4007,NO
0.5148,NO
0.3807,NO
0.9933,NO
0.8263,NO
0.7229,NO
1.2493,NO
0.3143,NO
1.2057,NO
0.8275,NO
0.7041,NO
1.9004,NO
1.4512,NO
0.9179999999999999,NO
1.4944,NO
2.0871,YES
1.092,NO
1.7758,YES
0.6928,NO
1.2431,NO
0.763,NO
0.8665,NO
0.9322,NO
1.1295,NO
1.3430000000000002,NO
0.8784,NO
1.1568,NO
1.4439,YES
2.2334,YES
1.6766,YES
1.3519,YES
1.8961,NO
1.7012,YES
1.3899,NO
