50Traced_NONETRACED_MAX_MULTI_LSA_85_MAX,Associated
0.2363,NO
0.2363,NO
0.3341,NO
0.2363,NO
0.368,NO
1.0,YES
1.0,YES
0.3151,NO
0.2304,NO
0.1473,NO
0.1989,NO
1.0,YES
1.0,YES
0.1989,NO
0.2608,NO
0.16699999999999998,NO
0.2608,NO
0.196,NO
0.1504,NO
0.1562,NO
1.0,YES
0.2278,NO
1.0,YES
0.12,NO
1.0,YES
0.1989,NO
0.2608,NO
0.2456,NO
0.2608,NO
0.2608,NO
0.2673,NO
0.2608,NO
0.1469,NO
0.1869,NO
0.1474,NO
0.4187,YES
0.7909,YES
1.0,YES
0.6207,YES
0.2651,NO
0.1474,NO
0.6207,YES
0.3816,NO
0.4131,YES
0.2022,NO
0.3565,NO
0.3569,NO
0.3934,NO
0.1474,NO
0.7194,YES
0.1669,NO
1.0,YES
0.1887,NO
1.0,YES
0.1982,NO
0.2867,NO
0.3056,NO
0.1809,NO
0.3775,YES
0.2759,NO
0.3775,YES
1.0,YES
1.0,YES
0.3473,NO
0.1836,NO
0.1473,NO
0.2376,NO
1.0,YES
1.0,YES
0.1841,NO
0.2321,NO
0.295,NO
0.2321,NO
0.3062,NO
0.3062,NO
0.19,NO
1.0,YES
0.2278,NO
1.0,YES
0.1135,NO
1.0,YES
0.0629,NO
0.2321,NO
0.2456,NO
0.2321,NO
0.2321,NO
0.2673,NO
0.2321,NO
0.1642,NO
0.3496,NO
0.2425,NO
0.1629,NO
0.5644,NO
0.2287,NO
0.2707,NO
0.3258,NO
0.2425,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3627,NO
0.3673,NO
0.2504,NO
0.2425,NO
0.36,NO
0.2425,NO
0.282,NO
0.2425,NO
0.282,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2351,NO
1.0,YES
0.3251,NO
1.0,YES
1.0,YES
0.3151,NO
0.2304,NO
0.1473,NO
0.1546,NO
1.0,YES
1.0,YES
0.1546,NO
0.1616,NO
0.1803,NO
0.1216,NO
0.2341,NO
0.2341,NO
0.1463,NO
1.0,YES
0.2278,NO
1.0,YES
0.1029,NO
1.0,YES
0.062,NO
0.1769,NO
0.2456,NO
0.1522,NO
0.1087,NO
0.2673,NO
0.1778,NO
0.1469,NO
0.3496,NO
0.3765,NO
0.2212,NO
0.5644,NO
0.2287,NO
0.3335,NO
0.3258,NO
0.3765,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3673,NO
0.2176,NO
0.3765,NO
0.36,NO
0.3404,NO
0.1593,NO
0.2906,NO
0.2418,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3095,NO
1.0,YES
0.3251,NO
