50Traced_NONETRACED_SUM_RAW_LSA_54_MEDIAN,Associated
0.1223,NO
0.8818,YES
0.5356,NO
1.4273,YES
0.4819,NO
0.2488,NO
0.2842,NO
0.2523,NO
0.2008,NO
1.0468,YES
0.2033,NO
1.9143,YES
0.1508,NO
1.9947,YES
0.2672,NO
0.4009,NO
0.5283,NO
0.3045,NO
0.7994,YES
0.6106,NO
0.5544,YES
0.3271,NO
0.2516,NO
1.1737,YES
2.2354,YES
1.743,YES
0.9209,YES
0.4751,NO
0.1619,NO
1.3179,YES
0.611,NO
1.0315,YES
0.4986,NO
0.1448,NO
0.2547,NO
0.0975,NO
0.2753,NO
1.5459,YES
0.3113,NO
2.0037,YES
0.1258,NO
2.0169,YES
0.2791,NO
0.5904,NO
0.4807,NO
0.3381,NO
0.9937,YES
0.7172,NO
0.7695,YES
0.2398,NO
0.2464,NO
0.3823,NO
0.2174,NO
0.1638,NO
0.3246,NO
0.475,NO
0.1749,NO
0.6341,NO
0.3113,NO
0.3184,NO
0.235,NO
1.1857,YES
0.5537,YES
0.6971,YES
0.2693,NO
0.2001,NO
0.1762,NO
0.2832,NO
0.1551,NO
0.1488,NO
0.3108,NO
0.3879,NO
0.2608,NO
0.2308,NO
0.4229,NO
0.4877,NO
0.2105,NO
1.6228,YES
1.5974,YES
0.2752,NO
0.1653,NO
0.2739,NO
0.3558,NO
1.5421,YES
1.0953,YES
0.2316,NO
0.2901,NO
0.2453,NO
0.2621,NO
0.2116,NO
0.2215,NO
0.1755,NO
1.4527,YES
0.4068,NO
1.6026,YES
0.2317,NO
0.5713,YES
0.2762,NO
0.1911,NO
0.1857,NO
0.2032,NO
0.2074,NO
0.3155,NO
0.5211,NO
0.2687,NO
0.4752,NO
0.3285,NO
0.5624,YES
2.8813,YES
2.3185,YES
0.4123,YES
0.4327,NO
0.174,NO
0.7268,YES
0.5186,NO
0.5762,YES
0.3473,NO
0.2607,NO
0.2759,NO
0.1884,NO
0.3208,NO
1.6278,YES
0.4214,NO
2.1506,YES
0.2197,NO
2.6637,YES
0.2277,NO
0.479,NO
0.4047,NO
0.1894,NO
0.6364,YES
0.6188,NO
0.3936,YES
2.2443,YES
2.2157,YES
0.3473,NO
0.4824,NO
0.3878,NO
0.5845,NO
1.4147,YES
1.3568,YES
0.5209,NO
0.2223,NO
0.5052,NO
0.1147,NO
0.1741,NO
0.3493,NO
0.2712,NO
1.3797,YES
0.4118,NO
2.2244,YES
0.3418,NO
1.3695,YES
0.3838,NO
0.0839,NO
0.0991,NO
0.2536,NO
0.0726,NO
0.4307,NO
0.3009,NO
0.3919,NO
0.5536,NO
0.1492,NO
0.8945,NO
0.8957,NO
0.8648,NO
0.7035,NO
0.5313,NO
0.147,NO
0.8935,NO
2.4026,YES
0.8583,NO
3.1180000000000003,YES
0.5211,NO
0.371,NO
0.2504,NO
0.3877,NO
0.7539,NO
0.3441,NO
0.6197,NO
0.2072,NO
0.695,NO
2.4294,YES
1.3946,YES
1.8063,YES
2.2363,YES
0.6157,NO
3.3949,YES
0.5318,NO
1.1249,YES
1.0667,YES
0.2823,NO
0.3166,NO
0.1771,NO
0.2503,NO
0.7606,YES
0.6049,YES
0.1948,NO
0.1716,NO
0.3127,NO
0.1892,NO
0.1665,NO
0.1992,NO
0.1808,NO
0.7043,YES
0.2646,NO
1.0761,YES
0.2719,NO
0.6147,YES
0.2732,NO
0.135,NO
0.10099999999999999,NO
0.204,NO
0.1422,NO
0.2791,NO
0.2429,NO
0.2421,NO
0.1422,NO
0.0912,NO
0.41600000000000004,NO
0.3973,NO
0.2623,NO
0.3592,NO
0.3003,NO
0.1098,NO
0.4296,NO
0.7175,YES
0.3325,NO
0.7793,YES
0.265,NO
0.335,NO
0.2176,NO
0.1714,NO
0.311,NO
0.0862,NO
0.2114,NO
0.2286,NO
0.1985,NO
0.6383,YES
0.5844,YES
0.5159,YES
0.6321,YES
0.2595,NO
1.57,YES
0.2004,NO
