50Traced_NONETRACED_SUM_RAW_VSM_27_MEDIAN,Associated
0.5972,NO
1.575,YES
0.2182,NO
0.4334,NO
0.1471,NO
0.204,NO
0.4085,NO
0.3246,NO
0.402,NO
0.3158,NO
0.5379999999999999,NO
1.9768,YES
1.6321,YES
1.2682,YES
0.8138,YES
0.6213,NO
1.1772,YES
0.4037,NO
0.2744,NO
0.1421,NO
0.7161,NO
0.9537,NO
0.6075,NO
1.0184,NO
0.32899999999999996,NO
0.1607,NO
0.9583,NO
2.7738,YES
1.0422,NO
2.6802,YES
0.2252,NO
0.4741,NO
0.2007,NO
0.0677,NO
0.5877,NO
0.3703,NO
0.7855,NO
0.1952,NO
0.8229,NO
2.6733,YES
2.2047,YES
2.3305,YES
0.9121,YES
1.1093,NO
1.8666,YES
0.7467,NO
0.2714,NO
0.1083,NO
0.7804,NO
0.7462,NO
0.3702,NO
0.6816,NO
0.2615,NO
0.2778,NO
0.5142,NO
3.2338,YES
0.6162,NO
3.1462,YES
0.2118,NO
0.3547,NO
0.2045,NO
0.0849,NO
0.5772,NO
0.4253,NO
0.6494,NO
0.1719,NO
0.7432,NO
2.7342,YES
1.7307,YES
2.4959,YES
1.4146,YES
0.7838,NO
2.4349,YES
0.3401,NO
0.2983,NO
0.0826,NO
1.3695,YES
0.6927,YES
0.5422,YES
2.092,YES
0.2237,NO
0.1479,NO
2.1894,YES
0.6824,NO
2.6409,YES
0.5935,NO
0.547,NO
0.5315,NO
0.3902,NO
0.11,NO
0.5393,YES
0.0875,NO
0.7361,YES
0.2563,NO
0.4899,YES
0.687,NO
0.6348,NO
0.3581,NO
0.4289,NO
1.7561,YES
0.9525,NO
1.7242,YES
0.4215,NO
0.2137,NO
0.7567,YES
0.3909,NO
0.4058,NO
1.1481,YES
0.1827,NO
0.2309,NO
0.8819,YES
0.3692,NO
1.7846,YES
0.2857,NO
0.7629,NO
0.6606,NO
0.4179,NO
0.2305,NO
0.6226,NO
0.1398,NO
0.3673,NO
0.2101,NO
0.66,NO
0.1991,NO
0.4313,NO
0.5151,NO
0.1917,NO
1.5112,YES
0.3359,NO
1.653,YES
0.414,NO
0.3196,NO
1.1994,YES
1.599,YES
0.9818,YES
2.2208,YES
0.2259,NO
0.4535,NO
1.4927,YES
0.4169,NO
2.1209,YES
0.2164,NO
0.5902,NO
0.5912,NO
0.4692,NO
0.1823,NO
1.4548,YES
0.4618,NO
1.2613,YES
0.3585,NO
1.5475,YES
0.3815,NO
0.8869,NO
0.2935,NO
0.2083,NO
1.8957,YES
0.3951,NO
1.3693,YES
0.1884,NO
0.1646,NO
1.3334,YES
0.4213,NO
0.3576,NO
2.2567,YES
0.1681,NO
0.153,NO
2.1661,YES
0.6708,NO
2.6059,YES
0.6748,NO
0.2244,NO
0.4587,NO
0.2044,NO
0.1775,NO
0.5748,NO
0.1654,NO
0.6527,NO
0.14800000000000002,NO
0.3743,NO
0.5134,NO
0.5737,NO
0.4754,NO
0.4784,NO
2.0297,YES
0.741,NO
2.1606,YES
0.2202,NO
0.2588,NO
0.618,YES
3.4501,YES
1.8838,YES
1.4397,YES
0.1941,NO
0.1723,NO
0.6542,YES
0.5435,NO
1.3086,YES
0.3188,NO
0.6536,NO
0.4773,NO
0.4161,NO
0.2437,NO
2.7691,YES
0.3087,NO
2.1876,YES
0.2414,NO
3.4584,YES
0.1496,NO
0.8022,NO
0.3132,NO
0.2932,NO
1.1619,YES
0.406,NO
0.4208,YES
0.8420000000000001,YES
0.455,YES
0.3634,NO
0.2392,NO
0.1459,NO
0.5458,NO
0.4315,YES
1.3991,YES
0.3835,NO
0.0758,NO
0.4523,NO
0.1079,NO
0.5082,NO
0.4286,NO
0.3553,NO
0.3645,YES
0.3049,NO
1.3931,YES
0.1625,NO
0.5725,YES
0.1049,NO
0.102,NO
0.2318,NO
0.1259,NO
0.1193,NO
0.5639,NO
0.175,NO
0.3937,NO
0.5992,NO
0.1653,NO
2.7353,YES
0.5436,YES
0.5389,YES
3.6717,YES
0.2951,NO
0.3117,NO
3.1002,YES
0.8818,NO
3.9156,YES
0.6559999999999999,NO
0.7734,NO
0.95,NO
0.3528,NO
0.2644,NO
0.8279,YES
0.1493,NO
0.6097,YES
0.4269,NO
0.6046,YES
0.629,NO
0.8222,NO
0.7578,NO
0.5041,NO
3.4613,YES
1.0988,NO
3.8177,YES
0.4808,NO
0.3426,NO
1.8237,YES
0.6304,YES
0.4132,YES
2.6545,YES
0.2192,NO
0.5383,NO
1.9509,YES
0.3622,NO
3.2933,YES
0.1844,NO
0.5706,NO
0.5552,NO
0.4089,NO
0.2098,NO
0.8532,YES
0.3717,NO
0.5377,YES
0.3136,NO
0.6634,YES
0.2134,NO
0.5879,NO
0.4325,NO
0.1322,NO
2.425,YES
0.5228,NO
2.8451,YES
0.4075,NO
0.2144,NO
1.5945,YES
0.6183,YES
0.5496,YES
3.4358,YES
0.22699999999999998,NO
0.20800000000000002,NO
2.5418,YES
0.6336,NO
4.1362,YES
0.4959,NO
0.4661,NO
0.753,NO
0.3332,NO
0.2345,NO
0.8924,YES
0.1975,NO
0.867,YES
0.3315,NO
0.5907,YES
0.3828,NO
0.7348,NO
0.3653,NO
0.43200000000000005,NO
3.6576,YES
0.6455,NO
2.9851,YES
0.4805,NO
0.2365,NO
2.5262,YES
0.9247,YES
0.8490000000000001,YES
4.7064,YES
0.165,NO
0.2657,NO
3.4439,YES
0.5697,NO
4.6341,YES
0.4009,NO
0.49,NO
0.7194,NO
0.3423,NO
0.278,NO
0.8684,YES
0.1496,NO
1.0319,YES
0.4955,NO
0.6187,YES
0.2246,NO
0.7324,NO
0.3551,NO
0.2606,NO
4.0092,YES
0.812,NO
3.4248,YES
0.256,NO
0.2796,NO
0.4343,YES
2.7695,YES
1.7881,YES
0.6314,YES
0.239,NO
0.1756,NO
0.5612,YES
0.3292,NO
0.7714,YES
0.3272,NO
0.5134,NO
0.5435,NO
0.3879,NO
0.3735,NO
2.6406,YES
0.3462,NO
2.4775,YES
0.2829,NO
3.347,YES
0.3172,NO
0.8836,NO
0.1611,NO
0.2073,NO
0.5216,YES
0.4723,NO
0.3884,YES
0.2205,NO
0.1812,NO
0.3874,YES
1.4559,YES
0.7977,YES
0.6418,YES
0.1478,NO
0.248,NO
0.5714,YES
0.541,NO
0.8647,YES
0.4769,NO
0.425,NO
0.4635,NO
0.2158,NO
0.1825,NO
1.422,YES
0.2917,NO
1.1907,YES
0.1577,NO
1.6298,YES
0.4877,NO
0.6216,NO
0.3519,NO
0.3432,NO
0.7052,YES
0.5464,NO
0.4055,YES
0.4212,NO
0.1086,NO
0.28300000000000003,NO
0.37,NO
0.2495,NO
0.7893,NO
0.4266,NO
0.06,NO
0.9014,NO
0.2397,NO
0.591,NO
0.2191,NO
1.4707,YES
0.8468,YES
1.1641,YES
0.1654,NO
0.3923,NO
0.0797,NO
0.2244,NO
0.2855,NO
0.22899999999999998,NO
0.2512,NO
0.1771,NO
0.2135,NO
0.1845,NO
0.7434,NO
0.32799999999999996,NO
0.6973,NO
0.9338,YES
1.0859999999999999,YES
0.3217,NO
0.1653,NO
0.0814,NO
0.2381,NO
0.6019,YES
1.215,YES
0.325,NO
0.1519,NO
0.1607,NO
0.2019,NO
0.1977,NO
0.3702,NO
0.1562,NO
0.5386,YES
0.34,NO
1.2505,YES
0.1733,NO
0.7068,YES
0.2331,NO
0.1413,NO
0.2434,NO
0.1354,NO
0.1441,NO
0.3099,NO
0.2983,NO
0.3082,NO
0.2911,NO
0.135,NO
0.816,YES
2.2818,YES
1.1949,YES
1.6156,YES
0.2279,NO
0.1306,NO
0.8977,YES
0.6426,NO
1.5458,YES
0.4095,NO
0.6636,NO
0.6845,NO
0.2598,NO
0.1964,NO
2.2326,YES
0.1871,NO
1.6616,YES
0.2299,NO
2.476,YES
0.3707,NO
0.8285,NO
0.4573,NO
0.3808,NO
1.5617,YES
0.4552,NO
0.7239,YES
1.6589,YES
1.2174,YES
0.6245,NO
0.2915,NO
0.1929,NO
0.6471,NO
1.2719,YES
1.4865,YES
0.6347,NO
0.1017,NO
0.5828,NO
0.2223,NO
0.1741,NO
0.2411,NO
0.132,NO
1.2078,YES
0.4025,NO
1.598,YES
0.1592,NO
1.4465,YES
0.3315,NO
0.2579,NO
0.4848,NO
0.1266,NO
0.1362,NO
0.5551,NO
0.3929,NO
0.5839,NO
0.5463,NO
0.2969,NO
0.6101,NO
0.8076,NO
0.4717,NO
0.7284,NO
0.4931,NO
0.4635,NO
0.7826,NO
2.3008,YES
0.711,NO
2.2783,YES
0.5268,NO
0.4735,NO
0.3681,NO
0.2175,NO
0.5001,NO
0.6165,NO
0.4388,NO
0.3053,NO
0.7015,NO
1.7935,YES
1.3891,YES
2.2228,YES
0.5599,YES
0.6956,NO
1.621,YES
0.6587,NO
1.6745,YES
0.6633,YES
0.4353,NO
0.4142,NO
0.2083,NO
0.3776,NO
1.2727,YES
1.4992,YES
0.3855,NO
0.1443,NO
0.3419,NO
0.2745,NO
0.3047,NO
0.2605,NO
0.1463,NO
1.2235,YES
0.4658,NO
1.5939,YES
0.2188,NO
1.4169999999999998,YES
0.3976,NO
0.2138,NO
0.3845,NO
0.1822,NO
0.1173,NO
0.4691,NO
0.434,NO
0.4014,NO
0.1554,NO
0.1933,NO
0.4368,NO
0.1804,NO
0.1404,NO
0.5781,NO
0.1529,NO
0.2057,NO
0.3714,NO
0.6494,YES
0.3758,NO
0.6071,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.0807,NO
0.1117,NO
0.2422,NO
0.1509,NO
0.2286,NO
0.1093,NO
0.764,YES
0.6226,YES
0.4492,YES
0.3379,YES
0.4957,NO
0.5299,YES
0.3357,NO
