50Traced_NONETRACED_MAX_RAW_VSM_17_MEDIAN,Associated
0.2818,NO
1.0,YES
0.33,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.0785,NO
0.3645,YES
0.0442,NO
1.0,YES
0.1427,NO
1.0,YES
0.2818,NO
0.33,NO
0.2935,NO
0.33,NO
1.0,YES
0.33,NO
0.2078,YES
0.1636,NO
0.1646,NO
0.3881,YES
0.1762,NO
0.1649,NO
1.0,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2848,NO
1.0,YES
0.2848,NO
0.2244,NO
0.171,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2848,NO
0.2848,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.3584,NO
1.0,YES
0.1328,NO
0.0854,NO
0.0822,YES
1.0,YES
0.2178,YES
0.2373,YES
0.0854,NO
0.0303,NO
0.2212,YES
0.1175,NO
0.1972,YES
0.1027,NO
0.1762,NO
0.1733,NO
0.1785,NO
0.0632,NO
1.0,YES
0.0864,NO
1.0,YES
0.1347,NO
1.0,YES
0.1175,NO
0.13699999999999998,NO
0.2125,NO
0.1175,NO
0.1864,YES
0.0378,NO
0.0637,YES
0.4232,YES
0.1458,YES
0.3634,NO
0.1955,NO
0.1955,NO
0.1955,NO
0.2394,YES
0.3693,YES
0.1955,NO
0.1665,NO
0.1955,NO
0.1398,NO
0.2374,NO
0.2274,NO
0.2374,NO
1.0,YES
0.095,NO
1.0,YES
0.1955,NO
1.0,YES
0.1955,NO
0.1665,NO
0.1665,NO
0.1259,NO
0.1665,NO
0.2177,NO
0.15,NO
0.1659,NO
0.0839,NO
0.077,NO
0.4483,YES
0.301,YES
0.301,YES
1.0,YES
0.0868,NO
0.0695,NO
1.0,YES
0.1763,NO
1.0,YES
0.1763,NO
0.3042,NO
0.2246,NO
0.23600000000000002,NO
0.136,NO
0.2624,YES
0.132,NO
0.301,YES
0.1208,NO
0.301,YES
0.1763,NO
0.1426,NO
0.3023,NO
0.1177,NO
1.0,YES
0.2621,NO
1.0,YES
0.17,NO
0.1467,NO
1.0,YES
0.3451,YES
0.3451,YES
1.0,YES
0.2192,NO
0.1165,NO
1.0,YES
0.3049,NO
1.0,YES
0.3049,NO
0.2277,NO
0.1763,NO
0.1744,NO
0.1494,NO
0.1919,YES
0.1494,NO
0.3451,YES
0.1968,NO
0.3451,YES
0.3049,NO
0.3049,NO
0.3004,NO
0.2672,NO
1.0,YES
0.3049,NO
1.0,YES
0.17,NO
0.1099,NO
1.0,YES
0.2509,YES
0.2509,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2904,NO
1.0,YES
0.2904,NO
0.1483,NO
0.1325,NO
0.0812,NO
0.2034,NO
0.1919,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.2904,NO
0.2904,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
0.3301,YES
0.17,NO
0.0802,NO
1.0,YES
0.3077,YES
0.3077,YES
1.0,YES
0.1867,NO
0.0556,NO
1.0,YES
0.2491,NO
1.0,YES
0.2491,NO
0.2859,NO
0.2466,NO
0.2005,NO
0.1047,NO
0.1919,YES
0.1016,NO
0.3077,YES
0.0639,NO
0.3077,YES
0.2491,NO
0.2491,NO
0.3135,NO
0.1193,NO
1.0,YES
0.2616,NO
0.4909,YES
0.1566,NO
0.0905,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.071,NO
1.0,YES
0.2335,NO
1.0,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
0.2745,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.2335,NO
0.2192,NO
0.2298,NO
0.20199999999999999,NO
1.0,YES
0.2113,NO
0.2078,YES
0.1328,NO
0.10300000000000001,NO
0.254,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.0969,NO
1.0,YES
0.2252,NO
1.0,YES
0.2252,NO
0.1448,NO
0.1719,NO
0.0906,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0969,NO
1.0,YES
0.2252,NO
0.2519,NO
0.2985,NO
0.1348,NO
1.0,YES
0.2298,NO
0.2418,YES
0.1932,NO
0.1196,NO
0.1381,NO
0.2108,NO
0.1713,NO
0.0957,NO
0.1196,NO
0.1243,NO
0.2986,NO
0.1443,NO
0.1506,NO
0.1052,NO
0.4225,YES
1.0,YES
0.4103,YES
0.0855,NO
0.185,NO
0.1243,NO
0.1713,NO
0.1551,NO
0.1253,NO
0.1443,NO
0.1813,NO
0.1548,NO
0.1443,NO
0.1754,NO
0.0806,NO
0.2229,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1256,NO
0.1256,NO
1.0,YES
1.0,YES
0.1256,NO
0.1565,NO
0.1256,NO
0.1784,NO
0.1661,NO
0.1649,NO
0.1562,NO
1.0,YES
0.1222,NO
1.0,YES
0.1256,NO
1.0,YES
0.1256,NO
0.1565,NO
0.1565,NO
0.1354,NO
0.1565,NO
0.1407,NO
0.0913,NO
0.0894,NO
0.1566,NO
0.1,NO
0.1934,YES
1.0,YES
1.0,YES
0.3362,YES
0.1,NO
0.0999,NO
0.3362,YES
0.1495,NO
0.3362,YES
0.1495,NO
0.2043,NO
0.2003,NO
0.2043,NO
0.0785,NO
0.3943,YES
0.0999,NO
1.0,YES
0.1039,NO
0.3943,YES
0.1495,NO
0.1495,NO
0.1228,NO
0.1166,NO
0.3362,YES
0.1495,NO
0.2117,YES
1.0,YES
0.1668,YES
0.3473,NO
0.1636,NO
0.1636,NO
0.1636,NO
0.226,YES
1.0,YES
0.1636,NO
0.1017,NO
0.1636,NO
0.1058,NO
0.1741,NO
0.1528,NO
0.132,NO
1.0,YES
0.0993,NO
1.0,YES
0.1636,NO
1.0,YES
0.1636,NO
0.0621,NO
0.1218,NO
0.1266,NO
0.0726,NO
0.192,NO
0.1128,NO
0.1267,NO
0.1238,NO
0.1339,NO
0.1358,NO
0.2168,NO
0.1396,NO
0.1396,NO
0.1339,NO
0.0869,NO
0.1921,NO
0.2884,YES
0.1396,NO
0.2147,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1414,NO
0.1337,NO
0.1658,NO
0.1396,NO
0.2072,NO
0.1519,NO
0.2884,YES
0.2884,YES
0.1581,YES
0.2884,YES
0.1396,NO
0.1688,YES
0.1223,NO
0.4286,YES
1.0,YES
0.2823,NO
0.1584,NO
0.114,NO
0.1015,NO
1.0,YES
0.4499,YES
0.0947,NO
0.1269,NO
0.0763,NO
0.1095,NO
0.1665,NO
0.1649,NO
0.1463,NO
0.434,YES
0.1292,NO
0.434,YES
0.1292,NO
1.0,YES
0.1292,NO
0.1269,NO
0.1269,NO
0.1274,NO
0.1269,NO
0.1427,NO
0.0804,NO
0.0769,NO
0.1714,NO
0.0613,NO
0.1599,NO
0.1778,NO
0.1705,NO
0.1705,NO
0.1579,NO
0.1714,NO
0.1753,NO
0.4371,YES
0.1705,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.0831,NO
0.1733,NO
0.1714,NO
0.1705,NO
0.2286,NO
0.1705,NO
0.3848,YES
1.0,YES
0.3023,YES
1.0,YES
0.1937,NO
1.0,YES
0.1484,NO
