50Traced_NONETRACED_SUM_SINGLE_LSA_2_MEDIAN,Associated
1.4235,NO
1.3809,NO
0.3378,NO
1.9022,NO
0.0761,NO
1.5663,NO
1.0494,NO
0.7549,NO
2.9486,YES
2.897,YES
3.4737,YES
2.4477,YES
1.734,NO
3.3905,YES
2.0866,NO
0.2724,NO
0.1339,NO
1.7514,NO
1.1237,NO
1.0912,NO
1.9378,NO
0.9905,NO
0.2859,NO
1.2614,NO
3.037,YES
2.1702,NO
3.3826,YES
0.1331,NO
0.7288,NO
0.5128,NO
0.204,NO
2.0389,NO
0.1655,NO
1.3459,NO
0.7157,NO
0.8479,NO
3.2563,YES
3.1837,YES
3.3237,YES
2.1921,YES
1.0763,NO
3.5469,YES
1.4123,NO
0.7359,NO
0.3335,NO
1.0984,NO
1.3351,NO
0.8927,NO
1.3557,NO
1.3862,NO
0.5888,NO
0.691,NO
3.1074,YES
1.2993,NO
3.5382,YES
0.2775,NO
0.6833,NO
0.5488,NO
0.5759,NO
2.0033,NO
0.4043,NO
1.1539,NO
1.0356,NO
0.5878,NO
3.4956,YES
3.2257,YES
3.6485,YES
2.3467,YES
0.897,NO
3.2923,YES
1.089,NO
0.4934,NO
0.3115,NO
0.9615,NO
1.3749,NO
0.889,NO
1.0876,NO
1.0238,NO
0.2943,NO
0.5646,NO
2.6299,YES
1.165,NO
2.9864,YES
0.2118,NO
0.4081,NO
0.273,NO
0.3724,NO
1.847,NO
0.1812,NO
1.0296,NO
0.9195,NO
0.8331,NO
2.852,YES
2.7194,YES
3.0187,YES
1.9666,YES
0.7508,NO
2.9009,YES
0.8919,NO
0.4959,NO
0.4991,NO
6.8472,YES
2.0038,YES
2.2455,YES
6.6329,YES
1.4818,NO
0.4,NO
5.4696,YES
0.19,NO
6.4683,YES
0.2757,NO
1.3794,NO
1.6942,NO
1.9635,NO
0.5568,NO
2.3912,YES
0.0875,NO
4.0804,YES
1.1716,NO
3.1083,YES
0.8604,NO
0.9208,NO
1.9673,NO
1.905,NO
5.9154,YES
2.872,NO
6.6765,YES
0.406,NO
0.4982,NO
5.2262,YES
1.2851,NO
1.6972,NO
5.3961,YES
1.2308,NO
0.4022,NO
4.3073,YES
0.9439,NO
4.865,YES
1.0812,NO
1.3553,NO
1.5794,NO
1.5874,NO
0.4976,NO
1.9818,NO
0.1398,NO
3.1368,NO
0.7547,NO
2.0266,NO
1.6733,NO
1.6328,NO
2.4366,NO
1.8325,NO
4.1361,YES
2.7113,NO
5.1148,YES
0.5355,NO
0.6709999999999999,NO
4.5388,YES
5.5234,YES
5.0378,YES
4.4297,YES
2.0251,NO
0.4341,NO
3.8787,YES
1.6064,NO
4.3551,YES
1.9068,NO
0.8297,NO
1.798,NO
1.7007,NO
0.6099,NO
5.9652,YES
0.1477,NO
5.9936,YES
1.8101,NO
5.8858,YES
2.6431,NO
2.1359,NO
2.5585,NO
2.3831,NO
4.1973,YES
3.6533,NO
4.609,YES
0.2628,NO
0.1646,NO
3.4206,YES
0.6174,NO
1.04,NO
3.5291,YES
0.7538,NO
0.3169,NO
2.9469,YES
1.0995,NO
3.6649,YES
1.1681,NO
0.975,NO
0.7351,NO
1.0348,NO
0.2971,NO
1.6107,NO
0.1654,NO
2.0095,NO
0.4553,NO
1.1475,NO
1.73,NO
1.7254,NO
1.9657,NO
1.7931,NO
2.6909,YES
2.134,NO
3.4488,YES
0.3536,NO
0.55,NO
2.1303,YES
4.1912,YES
4.3107,YES
2.0282,YES
1.1309,NO
0.2937,NO
1.4852,YES
0.3199,NO
1.6398,YES
0.409,NO
0.7912,NO
1.4727,NO
1.1668,NO
0.4544,NO
4.5443,YES
0.2009,NO
4.5756,YES
1.2684,NO
4.2571,YES
0.8629,NO
0.6652,NO
0.6548,NO
0.6011,NO
1.8964,YES
0.9853,NO
1.9472,YES
3.0544,YES
1.1789,YES
1.1441,NO
0.544,NO
0.5272,NO
1.0013,NO
3.3049,YES
1.9699,YES
0.9827,NO
0.424,NO
1.0783,NO
0.5333,NO
0.2131,NO
0.3717,NO
0.2205,NO
3.0353,YES
0.8317,NO
2.1251,YES
0.9124,NO
3.0985,YES
0.7642,NO
0.59,NO
0.4807,NO
0.6231,NO
0.4885,NO
1.1363,NO
0.7727,NO
1.115,NO
0.4346,NO
0.5275,NO
5.832000000000001,YES
1.2882,YES
1.4231,YES
5.7346,YES
1.5530000000000002,NO
0.4282,NO
5.1178,YES
0.3034,NO
5.7866,YES
0.3657,NO
1.8605,NO
2.0254,NO
2.2989,NO
0.5442,NO
1.3751,YES
0.0773,NO
2.9253,YES
1.0071,NO
2.1104,YES
0.8071,NO
1.0715,NO
1.5991,NO
1.8429,NO
5.0087,YES
2.8651,NO
6.141,YES
0.6693,NO
0.2365,NO
6.2943,YES
1.6846,YES
2.1079,YES
6.0873,YES
1.8130000000000002,NO
0.7191,NO
5.239,YES
1.5473,NO
6.4337,YES
1.7932,NO
1.0797,NO
1.5353,NO
1.7536,NO
0.6842,NO
2.6388,YES
0.2539,NO
3.5941,YES
1.4027,NO
2.4885,YES
2.2577,NO
2.1408,NO
2.8593,NO
2.7897,NO
5.1841,YES
3.9777,NO
5.7083,YES
0.5678,NO
0.433,NO
6.3725,YES
2.2277,YES
2.5702,YES
6.2175,YES
1.4152,NO
0.5375,NO
4.9317,YES
0.61,NO
6.1723,YES
0.7689,NO
1.0344,NO
1.4031,NO
1.5581,NO
0.7219,NO
2.9809,YES
0.1975,NO
4.3508,YES
1.1658,NO
3.3101,YES
1.3559999999999999,NO
1.429,NO
2.6659,NO
2.2057,NO
5.7318,YES
3.0541,NO
6.1403,YES
0.4777,NO
0.5147,NO
5.9429,YES
1.2157,YES
1.3147,YES
5.8392,YES
1.3797,NO
0.3792,NO
5.0159,YES
0.2562,NO
5.8353,YES
0.3114,NO
1.5914,NO
1.8478,NO
2.0902,NO
0.5663,NO
1.3409,YES
0.1016,NO
2.9432,YES
0.9176,NO
2.0959,YES
0.7927,NO
1.006,NO
1.7656,NO
1.8013,NO
5.1775,YES
2.7646,NO
6.2227,YES
0.168,NO
0.504,NO
1.5858,YES
4.0839,YES
4.1317,YES
1.5538,YES
1.1103,NO
0.1656,NO
0.9543,YES
1.0386,NO
1.3973,YES
1.1262,NO
1.0263,NO
1.6391,NO
1.3604,NO
0.2605,NO
4.593999999999999,YES
0.1648,NO
4.1943,YES
1.0237,NO
3.8127,YES
1.4752,NO
1.4845,NO
1.23,NO
1.0013,NO
1.6371,YES
1.3562,NO
1.5476,YES
0.322,NO
0.4314,NO
3.2857,YES
4.4953,YES
4.7032,YES
3.1321,YES
0.9616,NO
0.2449,NO
2.4358,YES
1.2255,NO
3.2673,YES
1.3705,NO
0.4109,NO
1.3149,NO
0.8756,NO
0.4647,NO
5.1902,YES
0.1772,NO
5.3877,YES
1.2485,NO
4.7198,YES
1.8332,NO
1.7152,NO
2.351,NO
1.7066,NO
2.9127,YES
2.6557,NO
2.7221,YES
0.6672,NO
0.7311,NO
1.8011,NO
1.712,NO
1.3322,NO
1.8862,NO
1.6941,NO
0.6931,NO
1.3861,NO
0.75,NO
1.4864,NO
0.8289,NO
2.2637,YES
2.2258,YES
2.3462,YES
0.7456,NO
1.2761,NO
0.5723,NO
1.3794,NO
1.2346,NO
1.0795,NO
1.1179999999999999,NO
1.2187,NO
1.0356,NO
1.1148,NO
1.5813,NO
1.5038,NO
2.2799,NO
3.0438,YES
1.1226,YES
0.8347,NO
0.6732,NO
0.8091,NO
0.5594,NO
3.1214,YES
1.9827,YES
0.4458,NO
0.1675,NO
0.7215,NO
0.2577,NO
0.1661,NO
0.2987,NO
0.1562,NO
3.0714,YES
1.024,NO
2.2142,YES
0.9682,NO
3.1868,YES
0.8403,NO
0.3148,NO
0.2194,NO
0.3041,NO
0.3309,NO
0.8433,NO
0.3273,NO
0.5737,NO
0.2451,NO
0.3183,NO
3.0014,YES
4.7061,YES
4.9071,YES
2.7126,YES
0.8682,NO
0.1669,NO
2.0473,YES
0.4249,NO
2.5876,YES
0.4052,NO
0.7541,NO
1.3149,NO
1.1347,NO
0.2946,NO
5.3809,YES
0.0275,NO
5.5184,YES
1.0955,NO
4.9113,YES
1.0351,NO
0.8072,NO
1.1242,NO
1.0359,NO
2.7527,YES
1.2388,NO
2.2504,YES
2.362,YES
0.6849,YES
1.173,NO
0.8063,NO
0.7076,NO
0.9349,NO
2.8548,YES
1.9688,YES
0.7363,NO
0.3157,NO
0.9679,NO
0.414,NO
0.7336,NO
0.9054,NO
0.8559,NO
2.401,YES
0.7243,NO
2.0417,YES
0.7767,NO
2.6531,YES
0.6657,NO
0.4165,NO
0.428,NO
0.3821,NO
0.4181,NO
1.1362,NO
0.7622,NO
1.0238,NO
0.1503,NO
0.2491,NO
1.1175,NO
1.4795,NO
1.0553,NO
1.3646,NO
0.9640000000000001,NO
0.2416,NO
0.6208,NO
3.5958,YES
1.3595,NO
4.0,YES
0.564,NO
1.0455,NO
0.8322,NO
0.1414,NO
2.1901,NO
0.1658,NO
1.1918,NO
0.6303,NO
0.6417,NO
3.8484,YES
3.7119999999999997,YES
4.0791,YES
2.6357,YES
0.6832,NO
3.827,YES
0.69,NO
3.0348,YES
1.2266,YES
0.3728,NO
0.4998,NO
0.4781,NO
0.2246,NO
3.2073,YES
1.9615,YES
0.1468,NO
0.294,NO
0.2401,NO
0.41100000000000003,NO
0.2739,NO
0.5139,NO
0.2847,NO
3.002,YES
0.5177,NO
2.2011,YES
0.35600000000000004,NO
3.148,YES
0.3833,NO
0.373,NO
0.3211,NO
0.2451,NO
0.1935,NO
0.3845,NO
0.3717,NO
0.4006,NO
0.9187,NO
0.3408,NO
1.8035,NO
1.3853,NO
0.8674,NO
1.9701,NO
1.7469999999999999,NO
0.9096,NO
1.0083,NO
2.9088,YES
1.7871,NO
3.4402,YES
0.5675,NO
0.7552,NO
0.8861,NO
0.7962,NO
1.9971,NO
0.6706,NO
1.2092,NO
1.4886,NO
0.7671,NO
3.3976,YES
3.1641,YES
3.6391,YES
2.492,YES
1.5149,NO
3.3736,YES
1.9626,NO
