50Traced_NONETRACED_MAX_MULTI_VSM_47_MAX,Associated
0.3057,YES
0.4066,NO
0.5253,YES
0.32,NO
0.3096,NO
0.2809,NO
0.2489,NO
0.3069,NO
0.4162,NO
0.2988,NO
0.3096,NO
0.3347,NO
1.0,YES
0.3347,NO
0.4525,YES
0.4316,NO
0.3511,NO
0.4316,NO
0.3096,NO
0.2405,NO
0.3096,NO
0.2489,NO
0.3096,NO
0.4378,NO
0.6851,YES
0.9096,YES
1.0,YES
0.4757,YES
0.3347,NO
0.7607,YES
0.3347,NO
0.2947,NO
0.1871,NO
0.3745,NO
0.2335,NO
0.31,NO
0.4569,NO
0.3258,NO
0.1016,NO
0.33899999999999997,NO
1.0,YES
0.3905,NO
1.0,YES
0.2244,NO
0.35200000000000004,NO
0.1078,NO
0.204,NO
0.3104,NO
0.188,NO
0.31,NO
0.1871,NO
0.4027,NO
0.83,YES
1.0,YES
0.9199,YES
1.0,YES
0.3905,NO
1.0,YES
0.3745,NO
0.2944,NO
0.307,NO
0.4809,NO
0.3827,NO
0.31,NO
0.377,NO
0.3258,NO
0.307,NO
0.2964,NO
1.0,YES
0.2964,NO
1.0,YES
0.3649,NO
0.35200000000000004,NO
0.3649,NO
0.307,NO
0.2555,NO
0.307,NO
0.4809,NO
0.307,NO
0.2789,NO
0.83,YES
1.0,YES
0.6467,YES
1.0,YES
0.2832,NO
0.8232,YES
0.4809,NO
0.2947,NO
0.1106,NO
0.3649,NO
0.2886,NO
0.31,NO
0.3083,NO
0.3258,NO
0.0958,NO
0.1907,NO
1.0,YES
0.1639,NO
1.0,YES
0.3221,NO
0.35200000000000004,NO
0.3221,NO
0.1596,NO
0.3104,NO
0.188,NO
0.3649,NO
0.1702,NO
0.3242,NO
0.83,YES
1.0,YES
0.7406,YES
1.0,YES
0.2502,NO
1.0,YES
0.3649,NO
0.2849,NO
0.2465,NO
1.0,YES
0.6407,YES
0.5589,YES
0.8056,YES
0.3433,NO
0.1854,NO
1.0,YES
0.1983,NO
1.0,YES
0.1702,NO
0.3146,NO
0.3522,NO
0.3146,NO
0.2734,NO
0.4942,YES
0.2471,NO
1.0,YES
0.304,NO
0.4542,YES
0.3369,NO
0.2553,NO
0.5187,NO
0.2229,NO
0.7476,YES
0.3924,NO
1.0,YES
0.2133,NO
0.1547,NO
1.0,YES
0.2918,NO
0.2918,NO
1.0,YES
0.2853,NO
0.1329,NO
0.9051,YES
0.2378,NO
0.7090000000000001,YES
0.1713,NO
0.3264,NO
0.4456,NO
0.2648,NO
0.171,NO
0.4013,NO
0.1398,NO
0.3673,NO
0.1725,NO
0.3831,NO
0.2505,NO
0.3213,NO
0.4089,NO
0.4965,NO
0.7090000000000001,YES
0.4098,NO
1.0,YES
0.3229,NO
0.2331,NO
0.6693,YES
1.0,YES
1.0,YES
0.6062,YES
0.3189,NO
0.0888,NO
0.6149,YES
0.5486,NO
0.6149,YES
0.1981,NO
0.4651,NO
0.4308,NO
0.4651,NO
0.2331,NO
1.0,YES
0.2331,NO
0.7959999999999999,YES
0.2331,NO
1.0,YES
0.3758,NO
0.499,NO
0.5486,NO
0.1597,NO
0.586,YES
0.3117,NO
0.6693,YES
0.1636,NO
0.1646,NO
0.7795,YES
0.24,NO
0.5554,NO
0.8554,YES
0.2676,NO
0.153,NO
0.8554,YES
0.3773,NO
0.8554,YES
0.1456,NO
0.2554,NO
0.2977,NO
0.1319,NO
0.1775,NO
0.5554,NO
0.1654,NO
0.4421,NO
0.0902,NO
0.3382,NO
0.2585,NO
0.3432,NO
0.4043,NO
0.21600000000000003,NO
0.8554,YES
0.3584,NO
0.8554,YES
0.3229,NO
0.1184,NO
1.0,YES
0.7449,YES
1.0,YES
0.6382,YES
0.3189,NO
0.1327,NO
0.5227,YES
0.2629,NO
0.4491,YES
0.1702,NO
0.3031,NO
0.42,NO
0.2728,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.4291,NO
0.4471,NO
0.2229,NO
0.5820000000000001,YES
0.254,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.2576,NO
0.1894,NO
0.2437,NO
1.0,YES
1.0,YES
0.2796,NO
0.1616,NO
0.2796,NO
0.1102,NO
0.4028,NO
0.3413,NO
0.4028,NO
1.0,YES
0.2044,NO
1.0,YES
0.3389,NO
1.0,YES
0.1607,NO
0.1769,NO
0.2456,NO
0.2024,NO
0.2457,NO
0.2673,NO
0.2142,NO
0.3389,NO
0.2849,NO
0.1204,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.3105,NO
0.1327,NO
1.0,YES
0.2237,NO
1.0,YES
0.1702,NO
0.42,NO
0.42,NO
0.42,NO
0.1911,NO
0.4942,YES
0.1164,NO
1.0,YES
0.304,NO
0.4542,YES
0.3369,NO
0.3092,NO
0.469,NO
0.4779,NO
1.0,YES
0.3706,NO
1.0,YES
0.3203,NO
0.3341,NO
1.0,YES
0.4091,YES
0.3568,YES
1.0,YES
0.4024,NO
0.3341,NO
1.0,YES
0.2104,NO
1.0,YES
0.1347,NO
0.4524,NO
0.474,NO
0.3247,NO
0.3341,NO
0.3231,YES
0.3341,NO
0.6385,YES
0.3341,NO
0.3351,YES
0.2462,NO
0.3547,NO
0.5187,NO
0.242,NO
1.0,YES
0.578,NO
1.0,YES
0.2191,NO
0.1845,NO
1.0,YES
0.6407,YES
0.5589,YES
0.6507,YES
0.293,NO
0.1845,NO
0.6507,YES
0.4318,NO
0.728,YES
0.1702,NO
0.3031,NO
0.3522,NO
0.2127,NO
0.2034,NO
0.5239,YES
0.1975,NO
1.0,YES
0.304,NO
0.4542,YES
0.3369,NO
0.3928,NO
0.4356,NO
0.5289,NO
0.728,YES
0.4208,NO
1.0,YES
0.1776,NO
0.1241,NO
0.9305,YES
0.3611,YES
0.315,YES
0.9648,YES
0.3195,NO
0.1263,NO
0.9648,YES
0.1789,NO
0.9648,YES
0.1255,NO
0.3846,NO
0.4029,NO
0.1497,NO
0.1485,NO
0.3046,YES
0.1199,NO
0.5636,YES
0.1713,NO
0.3233,YES
0.2375,NO
0.3015,NO
0.4826,NO
0.2335,NO
0.9648,YES
0.3412,NO
0.9648,YES
0.3229,NO
0.1512,NO
0.44299999999999995,YES
0.7449,YES
1.0,YES
0.3029,YES
0.3189,NO
0.1512,NO
0.2316,YES
0.415,NO
0.19899999999999998,YES
0.2377,NO
0.3575,NO
0.42,NO
0.3575,NO
0.1729,NO
1.0,YES
0.1669,NO
0.7959999999999999,YES
0.1512,NO
1.0,YES
0.2843,NO
0.4291,NO
0.4471,NO
0.2377,NO
0.2693,YES
0.254,NO
0.44299999999999995,YES
0.2164,NO
0.1414,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.2231,NO
0.1414,NO
0.5227,YES
0.3984,NO
0.4937,YES
0.1702,NO
0.3031,NO
0.3522,NO
0.11800000000000001,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.3623,NO
0.3984,NO
0.2229,NO
0.5820000000000001,YES
0.2298,NO
1.0,YES
0.4042,NO
0.19,NO
0.3578,NO
0.2904,NO
0.2507,NO
0.301,NO
0.1943,NO
0.1364,NO
0.3341,NO
0.2736,NO
0.3341,NO
0.2082,NO
1.0,YES
0.7691,YES
1.0,YES
0.1943,NO
0.1725,NO
0.1869,NO
0.2904,NO
0.1943,NO
0.1521,NO
0.1707,NO
0.1636,NO
0.1733,NO
0.1636,NO
0.3647,NO
0.2363,NO
0.4702,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.1921,NO
0.1346,NO
1.0,YES
1.0,YES
0.1103,NO
0.1616,NO
0.1893,NO
0.1784,NO
0.2437,NO
0.3413,NO
0.2437,NO
1.0,YES
0.2044,NO
1.0,YES
0.14,NO
1.0,YES
0.1921,NO
0.1769,NO
0.2456,NO
0.1354,NO
0.1087,NO
0.2673,NO
0.2142,NO
0.16699999999999998,NO
0.2522,NO
0.0747,NO
0.6207,YES
1.0,YES
1.0,YES
0.3961,YES
0.2651,NO
0.1035,NO
0.3713,YES
0.1891,NO
0.3713,YES
0.1166,NO
0.3934,NO
0.3376,NO
0.3934,NO
0.1526,NO
1.0,YES
0.138,NO
1.0,YES
0.1887,NO
1.0,YES
0.3118,NO
0.5347,NO
0.2927,NO
0.1383,NO
0.3612,YES
0.2509,NO
0.6207,YES
1.0,YES
1.0,YES
0.3473,NO
0.2576,NO
0.2043,NO
0.1889,NO
1.0,YES
0.7773,YES
0.2011,NO
0.1823,NO
0.2279,NO
0.1823,NO
0.1741,NO
0.3413,NO
0.132,NO
1.0,YES
0.2044,NO
1.0,YES
0.151,NO
1.0,YES
0.2043,NO
0.1769,NO
0.2289,NO
0.1656,NO
0.2011,NO
0.2279,NO
0.2142,NO
0.2011,NO
0.2363,NO
0.2425,NO
0.2269,NO
0.2168,NO
0.31,NO
0.2707,NO
0.3258,NO
0.2425,NO
0.1985,NO
1.0,YES
0.1724,NO
1.0,YES
0.3551,NO
0.35200000000000004,NO
0.3551,NO
0.2582,NO
0.282,NO
0.2425,NO
0.2269,NO
0.2582,NO
0.282,NO
0.83,YES
1.0,YES
0.6467,YES
1.0,YES
0.2502,NO
0.5249,YES
0.2269,NO
1.0,YES
1.0,YES
0.3151,NO
0.2576,NO
0.1756,NO
0.1889,NO
1.0,YES
0.8057,YES
0.1144,NO
0.158,NO
0.1001,NO
0.1388,NO
0.2341,NO
0.3413,NO
0.2341,NO
1.0,YES
0.2044,NO
1.0,YES
0.2067,NO
1.0,YES
0.1756,NO
0.1769,NO
0.2289,NO
0.1274,NO
0.1388,NO
0.2189,NO
0.2142,NO
0.2067,NO
0.2947,NO
0.0724,NO
0.1629,NO
0.1819,NO
0.31,NO
0.2707,NO
0.3258,NO
0.1098,NO
0.1937,NO
1.0,YES
0.1937,NO
1.0,YES
0.3705,NO
0.3601,NO
0.3705,NO
0.1596,NO
0.3104,NO
0.188,NO
0.1819,NO
0.2286,NO
0.1009,NO
0.83,YES
1.0,YES
0.6467,YES
1.0,YES
0.2502,NO
1.0,YES
0.1937,NO
