50Traced_NONETRACED_SUM_SINGLE_VSM_80_MEDIAN,Associated
2.0806,NO
0.5807,NO
0.7362,NO
0.6365,NO
0.8951,NO
3.0225,YES
3.3994,YES
2.7678,YES
2.7996,YES
1.0793,NO
1.7806,YES
1.0357,NO
0.8235,NO
0.8768,NO
5.2588,YES
1.4498,YES
1.5734,YES
5.1602,YES
1.6957,NO
0.4193,NO
5.5075,YES
0.6227,NO
6.3446,YES
0.9642,NO
2.3125,NO
1.3309,NO
0.9008,NO
0.45,NO
2.158,YES
0.3294,NO
1.7306,YES
1.1571,NO
1.7615,YES
2.0324,NO
1.1574,NO
2.506,NO
2.9449,NO
6.0529,YES
2.6655,NO
5.8796,YES
0.7698,NO
0.8557,NO
3.9088,YES
1.2103,NO
1.3795,NO
4.3606,YES
1.2887,NO
0.2628,NO
4.6393,YES
0.5842,NO
4.9698,YES
0.3883,NO
2.3371,NO
1.6696,NO
1.1221,NO
0.3587,NO
2.7352,NO
0.2421,NO
1.8976,NO
0.8738,NO
2.0411,NO
1.5049,NO
0.6741,NO
1.8462,NO
2.3047,NO
4.8005,YES
1.8485,NO
5.0187,YES
0.5836,NO
1.2432,NO
3.2587,YES
4.2548,YES
5.3217,YES
3.2315,YES
1.2445,NO
0.1726,NO
2.5951,YES
1.5817,NO
3.9056,YES
1.4154,NO
1.2712,NO
0.9194,NO
1.4168,NO
0.3316,NO
6.0518,YES
0.4656,NO
4.8662,YES
1.179,NO
4.6396,YES
2.6582,NO
2.3492,NO
3.2185,NO
2.5373,NO
3.5533,YES
2.1681,NO
3.9863,YES
0.3992,NO
0.6545,NO
3.2561,YES
1.1444,NO
1.4648,NO
2.4054,YES
0.9767,NO
0.153,NO
2.8071,YES
0.4025,NO
3.6111,YES
0.7784,NO
1.6153,NO
0.5919,NO
0.5309,NO
0.1775,NO
1.3271,NO
0.1654,NO
1.6922,NO
0.5689,NO
1.5185,NO
1.5187,NO
0.8240000000000001,NO
2.3566,NO
2.0123,NO
3.3551,YES
2.0509,NO
3.2938,YES
0.4596,NO
0.7605,NO
2.1149,YES
3.4667,YES
5.0061,YES
1.8451,YES
0.8395,NO
0.2412,NO
1.2875,YES
0.4824,NO
1.8826,YES
0.693,NO
0.2679,NO
0.2875,NO
0.9238,NO
0.4143,NO
4.9764,YES
0.3074,NO
4.1043,YES
1.0667,NO
3.8847,YES
1.1399,NO
1.3173,NO
1.6773,NO
1.3372,NO
1.9659,YES
0.7474,NO
2.1919999999999997,YES
3.1009,YES
2.2791,YES
0.8873,NO
0.6198,NO
0.7226,NO
0.7857,NO
2.6945,YES
3.0408,YES
0.9687,NO
0.6173,NO
1.21,NO
0.8417,NO
1.0477,NO
1.2125,NO
0.9399,NO
3.1119,YES
0.902,NO
3.0468,YES
0.3305,NO
3.2489999999999997,YES
0.6256,NO
0.9658,NO
1.1728,NO
1.0392,NO
1.2304,NO
1.3439,NO
0.7688,NO
0.8918,NO
0.6816,NO
1.0296,NO
5.2843,YES
1.4341,YES
1.5172,YES
5.5953,YES
1.5357,NO
0.3417,NO
5.7769,YES
0.7436,NO
6.7116,YES
0.9077,NO
2.2825,NO
1.5008,NO
0.7235,NO
0.3174,NO
2.6757,YES
0.2822,NO
1.855,YES
1.061,NO
2.1884,YES
2.0877,NO
1.1252,NO
2.617,NO
3.0321,NO
6.1961,YES
2.6654,NO
6.4956,YES
0.7211,NO
0.7581,NO
4.5662,YES
1.1021,YES
1.4573,YES
5.106,YES
1.3791,NO
0.2155,NO
5.1454,YES
0.9157,NO
5.7015,YES
0.4636,NO
2.2466,NO
1.359,NO
0.9739,NO
0.3543,NO
2.4306,YES
0.1953,NO
1.5079,YES
1.0913,NO
1.7224,YES
1.9046,NO
0.9808,NO
2.0033,NO
2.3513,NO
5.6077,YES
2.1229,NO
5.7051,YES
0.7749,NO
0.9443,NO
4.7466,YES
1.1733,YES
1.0864,YES
5.0297,YES
1.558,NO
0.5298,NO
5.4924,YES
0.5799,NO
6.3524,YES
0.8452,NO
1.9944,NO
1.3116,NO
0.4664,NO
0.521,NO
1.9751,YES
0.4039,NO
1.5081,YES
1.065,NO
1.7603,YES
1.8982,NO
1.0986,NO
2.2088,NO
2.7718,NO
5.7407,YES
2.6044,NO
5.8222,YES
0.6494,NO
0.9338,NO
4.6209,YES
1.3362,YES
1.3253,YES
5.3725,YES
1.4125,NO
0.2363,NO
5.4556,YES
0.5725,NO
6.0238,YES
0.4285,NO
2.4504,NO
1.6078,NO
1.193,NO
0.3208,NO
2.5176,YES
0.2382,NO
1.7676,YES
1.1938,NO
1.6564,YES
1.652,NO
0.5937,NO
1.8513,NO
2.4547,NO
5.7936,YES
2.4345,NO
5.9361,YES
0.4616,NO
0.5637,NO
1.8995,YES
3.5948,YES
4.9957,YES
1.7255,YES
0.6782,NO
0.1253,NO
1.4763,YES
0.7408,NO
1.7697,YES
0.8257,NO
1.3029,NO
1.2756,NO
1.8685,NO
0.3194,NO
5.3298,YES
0.1648,NO
4.1813,YES
1.0859,NO
3.7377,YES
1.3813,NO
1.5616,NO
1.7387,NO
1.5482,NO
2.0839,YES
0.9493,NO
2.1014,YES
0.4983,NO
0.6759,NO
2.7913,YES
3.6246,YES
5.0775,YES
2.5029,YES
1.0807,NO
0.1094,NO
1.9416,YES
0.3397,NO
2.8619,YES
0.4983,NO
0.7466,NO
0.4049,NO
0.9398,NO
0.2468,NO
5.0951,YES
0.1772,NO
4.1656,YES
0.9101,NO
4.1604,YES
1.2001,NO
1.2737,NO
2.1706,NO
1.4095,NO
2.9441,YES
0.8774,NO
2.9056,YES
0.5602,NO
0.5471,NO
0.715,NO
0.4934,NO
0.4148,NO
0.7298,NO
0.4978,NO
0.3553,NO
1.5016,NO
0.7888,NO
1.0499,NO
0.5804,NO
2.2306,YES
2.1077,YES
1.9646,YES
0.4699,NO
1.2493,NO
0.3189,NO
0.7074,NO
0.8284,NO
0.4905,NO
0.9413,NO
0.6813,NO
0.7058,NO
1.189,NO
1.2472,NO
1.1057,NO
1.0255,NO
1.8502,YES
1.5708,YES
0.4872,NO
0.6432,NO
0.9259,NO
0.4899,NO
1.7789,YES
1.765,YES
0.3086,NO
0.4743,NO
0.519,NO
0.5027,NO
0.1661,NO
0.2511,NO
0.3434,NO
1.8746,YES
0.946,NO
1.8429,YES
0.6,NO
1.8775,YES
0.7146,NO
0.6773,NO
0.7442,NO
0.6182,NO
0.7226,NO
0.5816,NO
0.3446,NO
0.4333,NO
0.3885,NO
0.6515,NO
2.1559,YES
3.5998,YES
4.8145,YES
2.0502,YES
0.7676,NO
0.2339,NO
1.6886,YES
0.2149,NO
2.379,YES
0.4632,NO
0.9211,NO
0.8709,NO
1.2695,NO
0.2793,NO
4.9145,YES
0.2084,NO
3.9969,YES
1.0651,NO
3.6664,YES
1.1335,NO
1.1211,NO
1.6549,NO
1.1586,NO
2.4084,YES
1.0728,NO
2.5221,YES
2.3261,YES
1.5986,YES
1.0416,NO
0.5112,NO
0.6192,NO
1.0215,NO
1.9998,YES
2.2745,YES
1.0085,NO
0.348,NO
1.3622,NO
0.5143,NO
0.4031,NO
0.4426,NO
0.2812,NO
2.3752,YES
0.6197,NO
2.3281,YES
0.529,NO
2.5345,YES
0.5482,NO
0.7004,NO
0.7738,NO
0.7627,NO
0.9596,NO
1.3289,NO
0.6888,NO
1.1569,NO
0.3057,NO
0.4549,NO
0.9894,NO
1.1462,NO
1.5241,NO
0.5575,NO
0.4107,NO
0.1716,NO
0.7296,NO
2.6921,YES
1.2634,NO
3.1255,YES
0.8621,NO
0.8494,NO
0.6852,NO
0.2929,NO
1.9668,NO
0.3268,NO
0.5231,NO
0.5409,NO
1.0206,NO
3.2786,YES
3.7615,YES
2.8744,YES
3.1988,YES
1.1013,NO
1.9799,YES
1.0621,NO
3.0582,YES
2.1014,YES
0.5293,NO
0.3381,NO
0.5598,NO
0.4665,NO
2.4505,YES
2.9449,YES
0.5825,NO
0.1687,NO
0.5741,NO
0.1116,NO
0.4486,NO
0.664,NO
0.5807,NO
3.0389999999999997,YES
0.602,NO
3.0225,YES
0.3857,NO
2.9698,YES
0.4568,NO
0.4678,NO
0.3317,NO
0.3757,NO
0.5065,NO
0.7756,NO
0.3863,NO
0.4739,NO
1.3645,NO
1.2992,NO
0.4549,NO
0.6869,NO
0.7539,NO
0.5885,NO
1.2658,NO
0.9731,NO
0.652,NO
2.7877,YES
0.9274,NO
2.8473,YES
0.9786,NO
0.9699,NO
0.9344,NO
1.237,NO
1.7023,NO
1.3463,NO
0.26899999999999996,NO
1.3273,NO
0.5558,NO
3.0115,YES
3.3971,YES
2.5185,YES
3.009,YES
0.9042,NO
1.757,YES
0.7787,NO
